Gene = MUC1
Position 594: 5.503370717208953e-09
Position 584: 4.012167668015404e-09
Position 600: 3.800733575002286e-09
Position 659: 2.6916293442020205e-09
Position 2520: 2.1242894819060012e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2808: 0.9597710647259438
Position 2324: 0.7816417846521332
Position 3973: 0.6437959144940233
Position 557: 0.6287968597512205
Position 1951: 0.5840539689561204
Position 2606: 0.405043430704302
Position 2638: 0.355947636538737
Position 3378: 0.22754833422790072
Position 1970: 0.1607557602109028
Position 3291: 0.11667326007879417
Position 2119: 0.10902396651165491
Position 584: 0.08245856693145488
Position 2544: 0.07686301930824034
Position 2368: 0.07403147013349388
Position 162: 0.0706708903906438
Position 527: 0.06245091266744133
Position 620: 0.054584280611679276
Position 1731: 0.03627728746030792
Position 2329: 0.031392117103601236
Position 1897: 0.025849359724150464
Position 3983: 0.024002732210574137
Position 1884: 0.022792570652975342
Position 3722: 0.022135308281509464
Position 2820: 0.021021402155423606
Position 1679: 0.012586995305578998
Position 3426: 0.012207036690337677
Position 2128: 0.011505056787508284
Position 1779: 0.0111591193894094
Position 4048: 0.011061490724155954
Position 3841: 0.007632245560072931
Position 2365: 0.006880518830174719
Position 4019: 0.006538006299976515
Position 2258: 0.006312830212871066
Position 1812: 0.006113994714446686
Position 1977: 0.006093583355979936
Position 2657: 0.0059455682154957714
Position 1595: 0.005404100129513952
Position 3189: 0.0047473742236097795
Position 1566: 0.004627686357214925
Position 1626: 0.004316409808432852
Position 2394: 0.004267061484831836
Position 2303: 0.004176245982133331
Position 2518: 0.0040425269626564635
Position 2860: 0.0038848462406841284
Position 3131: 0.0038811111760111436
Position 1655: 0.003612578185376673
Position 3588: 0.0031624402812768064
Position 1535: 0.002808798761068654
Position 3665: 0.0026669087611242434
Position 2237: 0.0023875858742535487
Position 3926: 0.002207725707413089
Position 3261: 0.002108373394954852
Position 3545: 0.0016765720539030052
Position 3818: 0.0015179425687360869
Position 1818: 0.0015015330231863129
Position 1691: 0.001453421533902169
Position 3293: 0.0014422022438242393
Position 3561: 0.0014387379723548221
Position 1488: 0.0011653275002694206
Position 3900: 0.0011633448860865572
Position 2170: 0.0011463756285398877
Position 2832: 0.0011167857336000428
Position 1994: 0.0011147664134870479
Position 486: 0.0010032877999592068
Position 3640: 0.0010022406414591993
Position 1748: 0.0009657272484867987
Position 2058: 0.0009338806212747443
Position 2061: 0.0009104229684764743
Position 2093: 0.0009053169407687878
Position 609: 0.000795790536336983
Position 1457: 0.0007412222619354563
Position 2400: 0.00074065018971189
Position 3345: 0.0006992098458801265
Position 566: 0.0006869455243393099
Position 2452: 0.0006419165282741622
Position 4022: 0.0006366922851481514
Position 3041: 0.0006229071252086019
Position 3201: 0.0005444420093267501
Position 1428: 0.0004553633355383046
Position 456: 0.00041976727654326754
Position 3917: 0.0003967208995893892
Position 219: 0.0003602273129275547
Position 1397: 0.0003249276957560079
Position 2175: 0.000312992015204435
Position 2485: 0.0002798086762494118
Position 1368: 0.00026994093258890793
Position 3868: 0.0002635067418275609
Position 222: 0.0002549801607732645
Position 2553: 0.0002275529999724227
Position 3492: 0.00022707837033880292
Position 1752: 0.00022649908569216787
Position 626: 0.00018161601707706438
Position 2610: 0.00017675443749004657
Position 2002: 0.0001650170292661071
Position 2930: 0.00014328962879429656
Position 2199: 0.00014077991025454386
Position 1337: 0.00013947324186292765
Position 1308: 0.0001298610159914346
Position 649: 0.00012380877022537612
Position 3671: 0.00012361479861474828
Position 3339: 0.00011492702748881268
Position 3320: 0.00010665724815190199
Position 748: 0.00010269611884746755
Position 3430: 9.474517358361555e-05
Position 3496: 8.759872636831238e-05
Position 2933: 7.006367914941578e-05
Position 1248: 6.912476701125246e-05
Position 654: 6.776882203972539e-05
Position 1277: 6.628691552336926e-05
Position 3174: 5.7746289566373435e-05
Position 2425: 5.043640234696232e-05
Position 1188: 4.5483413142249766e-05
Position 2844: 4.531148339911286e-05
Position 1839: 4.033530950716234e-05
Position 1128: 3.865201873746469e-05
Position 1217: 3.274487347412012e-05
Position 1068: 3.2295502519959294e-05
Position 3470: 3.164824820088416e-05
Position 2738: 3.0956963422656566e-05
Position 303: 3.048861351363456e-05
Position 3448: 3.0292148830534903e-05
Position 2282: 2.9810440200424642e-05
Position 408: 2.9711759470350474e-05
Position 2755: 2.941905887470861e-05
Position 1157: 2.908370627519215e-05
Position 2771: 2.8953899700540555e-05
Position 2977: 2.6653388847791877e-05
Position 1097: 2.5594391378128232e-05
Position 2422: 2.5393631863500435e-05
Position 2271: 2.3388845374400406e-05
Position 679: 2.2852127603780634e-05
Position 929: 2.2665188005992645e-05
Position 2269: 2.2275454498409942e-05
Position 1697: 2.217342682974881e-05
Position 308: 2.185816672196695e-05
Position 754: 2.0692923056765206e-05
Position 1020: 2.0061215604371487e-05
Position 3170: 1.8491446997513598e-05
Position 1996: 1.8171988074126806e-05
Position 176: 1.7188175019808232e-05
Position 631: 1.676163378241806e-05
Position 887: 1.6652361430190202e-05
Position 785: 1.6171371319591697e-05
Position 814: 1.55829891999643e-05
Position 181: 1.498779737059469e-05
Position 960: 1.35099072647023e-05
Position 2768: 1.2955554551216471e-05
Position 361: 1.2413487968916752e-05
Position 3336: 1.1440358012456934e-05
Position 388: 1.0989992989029789e-05
Position 833: 1.0964347924278416e-05
Position 869: 1.0415427039935392e-05
Position 2141: 7.536959726851999e-06
Position 2099: 6.26301563227714e-06
Position 429: 5.923622447534892e-06
Position 488: 5.040080762281877e-06
Position 194: 3.740408816186417e-06
Position 651: 3.6939477430594032e-06
Position 3411: 3.560286003409745e-06
Position 714: 3.0306346901505433e-06
Position 840: 1.8870282594668937e-06
Position 634: 1.8390864295045728e-06
Position 225: 1.7226276079408219e-06
Position 282: 1.2637795526662247e-06
Position 2885: 1.0936953311218215e-06
Position 270: 1.0677711687992037e-06
Position 395: 5.606977323662922e-07
Position 2733: 5.288780183755958e-07
Position 345: 4.984255175445717e-07
Position 338: 4.3232087322582813e-07
Position 327: 4.213457954189099e-07
Position 198: 4.204392459132078e-07
Position 3436: 3.784469874652109e-07
Position 272: 3.634000337936541e-07
Position 305: 3.497908312570759e-07
Position 376: 3.0910773121448735e-07
Position 2958: 2.7021497204983303e-07
Position 371: 2.639666519829209e-07
Position 731: 2.0856938746042754e-07
Position 413: 2.0202223044402367e-07
Position 353: 1.9137108331502337e-07
Position 313: 1.7850128326056656e-07
Position 3391: 1.202648876762294e-07
Position 289: 1.0982552238886378e-07
Position 200: 9.670368504303684e-08
Position 231: 8.996635295913313e-08
Position 398: 8.909275012315283e-08
Position 3168: 8.280691443126716e-08
Position 3157: 7.870839241029442e-08
Position 2991: 6.721405177023378e-08
Position 390: 6.531292865313894e-08
Position 440: 6.05217022071164e-08
Position 392: 5.6242165370431686e-08
Position 186: 5.433892721804285e-08
Position 121: 4.966759759968347e-08
Position 720: 4.5358467591431837e-08
Position 229: 4.404331460781593e-08
Position 3078: 3.3425174532068907e-08
Position 3043: 3.262575719887655e-08
Position 322: 3.04329287254975e-08
Position 324: 2.1702873679577487e-08
Position 347: 1.9378124555211978e-08
Position 416: 1.820823612560801e-08
Position 242: 1.803748377906119e-08
Position 320: 1.4749147011043843e-08
Position 237: 9.424927987449227e-09
Position 333: 7.1828159665863615e-09
Position 2982: 4.9224349237096465e-09
Position 251: 2.7060685798390536e-09
Position 702: 1.5387559987646063e-09
Position 331: 1.1147769997107805e-09
Position 699: 7.541146261892557e-10
Position 248: 3.292499174166094e-10
Position 676: 1.2733694897740904e-10
Position 659: 8.397927547520304e-11
Position 666: 6.784045291300583e-11
Position 253: 1.7066409588098367e-14
