Gene = ZDHHC23
Position 950: 7.640115891999026e-05
Position 5348: 6.28512954466569e-05
Position 387: 5.3611634783703485e-05
Position 199: 5.171112349737831e-05
Position 449: 4.624580087971021e-05
Position 3324: 4.554111728288438e-05
Position 3772: 4.2278871873999705e-05
Position 1134: 3.570214349033394e-05
Position 5268: 3.439609368123668e-05
Position 3344: 3.381254401023968e-05
Position 5235: 3.299400478501871e-05
Position 838: 3.1995946970975533e-05
Position 925: 2.8438483028825154e-05
Position 2124: 2.2729764467902164e-05
Position 831: 2.1237700482589204e-05
Position 636: 1.8352969679007185e-05
Position 3132: 1.2722762028828759e-05
Position 1422: 1.215894459697705e-05
Position 1208: 1.2064451959721147e-05
Position 982: 1.1201951008968856e-05
Position 964: 1.0613639262492942e-05
Position 2273: 9.385101464242674e-06
Position 530: 9.371976064554472e-06
Position 1925: 8.578479118488087e-06
Position 2065: 8.46740664056112e-06
Position 306: 6.937993281596967e-06
Position 721: 5.3832468958269e-06
Position 799: 4.571645776830139e-06
Position 1052: 4.556424210064771e-06
Position 2786: 4.304845563261754e-06
Position 689: 4.053165398791879e-06
Position 436: 4.04465359829429e-06
Position 232: 3.798097564715342e-06
Position 793: 2.9547508141099573e-06
Position 727: 2.934450469646029e-06
Position 5212: 2.5828455758543046e-06
Position 373: 2.3625491894733214e-06
Position 3473: 2.2997061554567106e-06
Position 500: 2.2841967710579204e-06
Position 1544: 2.251190429163825e-06
Position 1222: 2.2067782563940093e-06
Position 699: 1.6903915760218823e-06
Position 2780: 1.551809143131986e-06
Position 1006: 1.207274219133484e-06
Position 423: 1.1785358010595642e-06
Position 675: 1.0576478574142846e-06
Position 1592: 7.887311021079966e-07
Position 1553: 7.587878881894631e-07
Position 371: 6.725495634727916e-07
Position 164: 6.484948221585698e-07
Position 671: 6.175715145622634e-07
Position 566: 4.700424335479156e-07
Position 802: 4.217111357131085e-07
Position 115: 3.7914796823742576e-07
Position 2321: 3.0069118210229e-07
Position 680: 2.835419960833735e-07
Position 282: 2.460523063274228e-07
Position 730: 2.3187805286930638e-07
Position 525: 2.229299697513699e-07
Position 201: 1.3739996179012712e-07
Position 284: 1.229446279039631e-07
Position 660: 9.525518293648632e-08
Position 2796: 7.611156416835229e-08
Position 289: 6.943743635684013e-08
Position 1397: 3.405178118388217e-08
Position 1142: 2.65601265193277e-08
Position 2989: 2.074729895956804e-08
Position 137: 1.6969566200567614e-08
Position 804: 1.6845768274159253e-08
Position 335: 1.4891096391549139e-08
Position 133: 1.3140443114038293e-08
Position 1226: 9.738787234176794e-09
Position 1298: 7.578095691733267e-09
Position 145: 5.9144442832138545e-09
Position 1150: 4.799907563534827e-09
Position 1242: 3.832844112879939e-09
Position 812: 3.2944598954473172e-09
Position 806: 2.8276942019681256e-09
Position 2196: 2.1684410822166206e-09
Position 808: 2.1275497849136125e-09
Position 1249: 2.0160018178336035e-09
Position 1296: 1.6858202662781582e-09
Position 1239: 1.5505215620081092e-09
Position 1191: 6.909525021774309e-10
Position 150: 1.5543726513832763e-10
Position 209: 1.685622357094328e-11
