Gene = PSMB4
Position 386: 3.3562763706324803e-06
Position 1738: 2.773673606286311e-06
Position 954: 2.4503732456366326e-06
Position 1054: 2.1689775318122222e-06
Position 399: 2.141760372332773e-06
Position 275: 2.0958711963659185e-06
Position 1270: 2.0957396202776627e-06
Position 1755: 1.6513129951730238e-06
Position 194: 1.6185855626752561e-06
Position 2125: 1.5227567860111914e-06
Position 397: 1.240679024336311e-06
Position 198: 1.120033089681619e-06
Position 381: 1.0998241006143632e-06
Position 637: 9.688320688214369e-07
Position 673: 8.49884523206874e-07
Position 762: 7.87969311770042e-07
Position 2067: 7.266463902177828e-07
Position 666: 6.746098486544252e-07
Position 329: 5.780637936075484e-07
Position 1596: 4.812678927777695e-07
Position 773: 3.9710160355447975e-07
Position 689: 3.38354338215036e-07
Position 658: 2.853267840298422e-07
Position 315: 2.811493452581168e-07
Position 376: 2.538602451448363e-07
Position 113: 1.5442975465843738e-07
Position 694: 5.1329581380131895e-08
Position 337: 2.2846146873986507e-08
Position 668: 9.63676496013024e-09
Position 280: 9.263556327144829e-09
Position 696: 7.929102825298683e-09
Position 228: 3.873239061414307e-09
