Gene = ATRIP
Position 17929: 0.0018610374584656184
Position 3686: 0.0018458658697797002
Position 6995: 0.0016154081671367565
Position 5609: 0.001478879555300726
Position 11223: 0.00141810355140034
Position 18638: 0.0013832456797347927
Position 11200: 0.0013731967820656919
Position 17154: 0.001301176167409476
Position 353: 0.001189406699711579
Position 10861: 0.0011217062880907844
Position 13503: 0.0011192987574513895
Position 2056: 0.0010789887471786524
Position 17986: 0.0010743065345151317
Position 5721: 0.0009679920854262523
Position 3999: 0.0009664896819933944
Position 7013: 0.0009229977685070215
Position 7965: 0.0007641384430871227
Position 6494: 0.0007343731222727712
Position 5370: 0.0007330463922955034
Position 5602: 0.0005994391147331929
Position 3797: 0.000595399258839455
Position 550: 0.0005794623331265712
Position 14839: 0.0005509439122416068
Position 1348: 0.000532118965896531
Position 9171: 0.0004934302141641111
Position 5236: 0.0004908303521958956
Position 8685: 0.00048778158159773315
Position 10942: 0.00046325959982045084
Position 17914: 0.00045432381208687525
Position 841: 0.0004218496987987711
Position 3680: 0.0003732079895449121
Position 7113: 0.00036914780680931175
Position 6938: 0.00036043123587953534
Position 6675: 0.0003465242508396332
Position 6123: 0.00033498838727116423
Position 4245: 0.0003237263311812156
Position 17959: 0.0003133011768485887
Position 17759: 0.00029325909077885343
Position 15248: 0.00027681974036359767
Position 7691: 0.00023147490198300767
Position 71: 0.00021273238462007018
Position 17705: 0.0001895786526202032
Position 42: 0.00017927580425038854
Position 7062: 0.0001759203188646805
Position 18186: 0.00016500852715797224
Position 6912: 0.00015890193701662583
Position 8997: 0.00013690146756141445
Position 17666: 0.00011796745056625942
Position 17285: 0.00010736344445698491
Position 18598: 0.00010577481853666081
Position 10926: 0.00010255088508270695
Position 5868: 9.37891572873802e-05
Position 10886: 9.202176538893137e-05
Position 7895: 8.59498468038302e-05
Position 10235: 7.557970075135317e-05
Position 5389: 7.440773974359301e-05
Position 5320: 7.341739241465474e-05
Position 16949: 6.963288687909219e-05
Position 17239: 6.176346400184011e-05
Position 18396: 5.899068917894129e-05
Position 4528: 5.755631737625446e-05
Position 86: 4.3539215800485674e-05
Position 18563: 4.2857717029020746e-05
Position 12762: 3.9412481608103354e-05
Position 12800: 3.909532875930837e-05
Position 4881: 3.461510205635373e-05
Position 17626: 3.422364588138636e-05
Position 8447: 3.0018326967298474e-05
Position 7677: 2.54714053439412e-05
Position 9803: 2.3947173478725793e-05
Position 256: 1.2182998365836584e-05
Position 333: 1.1948704844713604e-05
Position 17331: 9.422111798791156e-06
Position 17869: 8.949171640460339e-06
Position 7846: 5.899118763443909e-06
Position 7823: 4.500148734560066e-06
Position 715: 4.034118802990734e-06
Position 920: 3.2104080972515025e-06
Position 1841: 3.0151046362278637e-06
Position 364: 2.949419190284282e-06
Position 1525: 2.119780574241949e-06
Position 355: 1.6529815365148747e-06
Position 47: 1.365923577464688e-06
Position 1304: 8.53842568266433e-07
Position 501: 7.654215489009152e-07
Position 748: 5.372207944609965e-07
Position 1684: 5.035936807578517e-07
Position 609: 2.3539129448146615e-07
Position 827: 2.0928908097349138e-07
Position 583: 9.157843696362466e-08
Position 394: 8.782871025685511e-08
Position 708: 6.215410921250842e-08
Position 426: 2.6014217188143772e-08
Position 1557: 2.1269673393809665e-08
Position 397: 8.290116552501398e-09
Position 7987: 6.835272946058334e-09
Position 313: 4.652369084358865e-09
Position 504: 3.542231882713026e-09
Position 630: 1.7701788654452688e-09
Position 762: 2.1604912728554413e-10
Position 623: 3.4729499335248846e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 17006: 0.991207037775659
Position 7562: 0.9906536021962088
Position 17843: 0.8804810459842218
Position 18092: 0.8218247712747587
Position 13970: 0.7923544782810676
Position 3305: 0.7504737436596745
Position 18748: 0.7459436208225365
Position 17302: 0.683139490835838
Position 14168: 0.5780526557235722
Position 12620: 0.5623639129098855
Position 13048: 0.41922197551696627
Position 14622: 0.37791905729037073
Position 230: 0.29548471034660106
Position 4997: 0.2724767392873207
Position 10507: 0.2167284656149106
Position 11168: 0.2140548037497608
Position 12743: 0.20717816620166343
Position 17305: 0.16036191182053122
Position 16675: 0.14502686088101355
Position 6582: 0.14049440038001434
Position 3356: 0.13459716214243786
Position 3758: 0.11915144666262907
Position 16654: 0.10958032920549038
Position 18497: 0.09764552265863585
Position 3761: 0.09256428868647679
Position 18726: 0.08383092301934025
Position 16044: 0.08202176013555075
Position 18124: 0.08156799808190057
Position 17267: 0.06850553848087235
Position 10642: 0.06775587908554018
Position 13976: 0.06592821990680851
Position 3800: 0.0638493770676675
Position 10521: 0.06312625954598934
Position 12918: 0.049682980593896815
Position 13588: 0.04703391707852435
Position 10527: 0.04532573794385411
Position 17563: 0.029525145295484122
Position 17816: 0.02933298614869906
Position 14548: 0.027941898891988493
Position 14275: 0.025404385142714977
Position 10552: 0.02465328394285812
Position 5318: 0.02333909959391991
Position 17501: 0.022762423804252346
Position 8777: 0.022468531366065428
Position 10600: 0.022024137782232167
Position 18393: 0.021760638202239196
Position 18163: 0.021567034713871922
Position 18173: 0.02146985132754716
Position 18432: 0.020262373407953678
Position 18176: 0.018166875833835795
Position 18452: 0.01678177825202624
Position 18615: 0.015922022671991352
Position 17738: 0.013452446863940568
Position 16354: 0.012958213811796803
Position 12993: 0.012666606873947805
Position 16081: 0.0117223601143153
Position 6651: 0.011538375298469331
Position 16529: 0.011307143385995195
Position 18435: 0.010648097720183531
Position 6165: 0.010376871700260512
Position 18750: 0.009852193560599692
Position 16122: 0.009025977270236345
Position 12812: 0.008251928586862382
Position 5445: 0.00806803568335011
Position 16186: 0.008022386603763771
Position 609: 0.007696682877794359
Position 6524: 0.007329795344652238
Position 18233: 0.00732482023276803
Position 2007: 0.0072770805906048446
Position 14061: 0.007164162083291235
Position 6549: 0.00665004435897924
Position 12690: 0.0066379926634926026
Position 6634: 0.006453862175810566
Position 2111: 0.006373809706154615
Position 16503: 0.0063156642493866514
Position 10125: 0.005851664465665311
Position 640: 0.005043994419517748
Position 14190: 0.00498380956836378
Position 10482: 0.004846771049511998
Position 1629: 0.00463941843578728
Position 637: 0.004623890180676928
Position 7577: 0.004530301455433021
Position 10485: 0.0044760071645417515
Position 8942: 0.004119418959888497
Position 18754: 0.003929434948619882
Position 6456: 0.003898062515018697
Position 14172: 0.0038286407269440717
Position 13161: 0.0038248878448421423
Position 6333: 0.003738899405884495
Position 12513: 0.003631651308001785
Position 1632: 0.003518718639449701
Position 5472: 0.0034614612676128823
Position 17443: 0.0032510584676958628
Position 673: 0.0031864443237748534
Position 614: 0.0031579649114079392
Position 762: 0.0030621846560967237
Position 14570: 0.0028795807287686566
Position 13552: 0.002865173931296721
Position 827: 0.002810991130387536
Position 13018: 0.002656756593774898
Position 17704: 0.0025741593363830364
Position 14517: 0.002540396913689069
Position 1474: 0.0024288709950735315
Position 16936: 0.0023959500923967886
Position 12113: 0.0023634185306737124
Position 6930: 0.002358474666094048
Position 1412: 0.002329870767305057
Position 14340: 0.002315022937717255
Position 2173: 0.0023102780026935774
Position 7207: 0.0022887876373387218
Position 1524: 0.00225464166394659
Position 18572: 0.0022312990295598563
Position 319: 0.002210503704253675
Position 8945: 0.002175314135355393
Position 6358: 0.0021315679513084725
Position 18128: 0.0020211600986493813
Position 13436: 0.0020034439074997005
Position 3324: 0.001998896967633716
Position 18509: 0.0019328152946810491
Position 18555: 0.0019132126151795849
Position 15717: 0.0018796974551240602
Position 208: 0.0018790238624401595
Position 13863: 0.001797843792111457
Position 17474: 0.0017829377735593746
Position 7429: 0.0017568185266551115
Position 3540: 0.001754265598863524
Position 5085: 0.0017442441203836256
Position 3565: 0.0017427006843653038
Position 3777: 0.0017351349140602701
Position 1683: 0.001682322627725125
Position 11956: 0.0016212320700435075
Position 5248: 0.0015783843411603473
Position 17354: 0.001542292650773754
Position 16526: 0.0015407649982110067
Position 13371: 0.0015112486367785591
Position 11899: 0.0014488611710410145
Position 7501: 0.001424691623127842
Position 1796: 0.0013881115281663928
Position 5420: 0.001380771340990781
Position 6410: 0.0013559851924785597
Position 10774: 0.001313530699789441
Position 134: 0.0012335692764416004
Position 17892: 0.0012144099879616071
Position 10556: 0.0012121293703062216
Position 295: 0.0011980246599703657
Position 12284: 0.0011898080906519385
Position 6701: 0.0011729394231241308
Position 12339: 0.0011435429947176815
Position 10423: 0.0011227093702903576
Position 17477: 0.0011065141166486743
Position 1916: 0.001089240520779772
Position 13811: 0.0010810016386571214
Position 13755: 0.0010750643183336857
Position 4968: 0.0010730790993848088
Position 17239: 0.00106579999071986
Position 18618: 0.001052143092411703
Position 3332: 0.0010478021846871783
Position 3242: 0.001037300236448206
Position 6776: 0.0010358171510026098
Position 13936: 0.0010226946552463487
Position 3705: 0.000991524483246721
Position 3316: 0.0009879018527254246
Position 1658: 0.0009676416598343255
Position 8996: 0.0009626824784073515
Position 1003: 0.0009602587137681394
Position 17263: 0.0008975629038659525
Position 1331: 0.0008947127608574211
Position 18699: 0.000872288410443386
Position 13612: 0.0008584365845250702
Position 12460: 0.0008556292464526484
Position 18236: 0.0008325560917922584
Position 2222: 0.0008208732318134648
Position 10603: 0.0008099644052190721
Position 16273: 0.0007861900308317271
Position 3386: 0.0007858724184528859
Position 6161: 0.0007792131380819255
Position 18150: 0.0007206743187589595
Position 14560: 0.000719455941312197
Position 12820: 0.0007068577105040176
Position 1062: 0.0006548820343656376
Position 5587: 0.0006519324935541611
Position 18287: 0.0006398226242852718
Position 8797: 0.0006218011831434078
Position 840: 0.0006184658512547943
Position 2083: 0.0006043399867722782
Position 12937: 0.0005448868633755684
Position 530: 0.0005408958017218338
Position 5373: 0.0005305507042484873
Position 3882: 0.0004986595927021707
Position 3258: 0.0004835052845577307
Position 2379: 0.0004791666550711398
Position 2034: 0.0004612339917554382
Position 1042: 0.0004559638854712423
Position 1456: 0.00045152973876668687
Position 7813: 0.000438857427015927
Position 14346: 0.0004178044235734219
Position 5652: 0.00040803722624642983
Position 1053: 0.00040111151938183247
Position 11190: 0.0003929040483097595
Position 14435: 0.0003890167606465675
Position 1711: 0.0003856931594751952
Position 18462: 0.00038186427679375425
Position 10648: 0.00037677807023259
Position 6192: 0.00036810286895827326
Position 5069: 0.0003512974493493972
Position 3835: 0.00033900245922746544
Position 8947: 0.00033577280789534006
Position 6012: 0.0003349883872711642
Position 7794: 0.000323764997143877
Position 17912: 0.0003140241252035873
Position 18100: 0.00031111594173823816
Position 4834: 0.0003061940748354618
Position 17211: 0.00030612235648718714
Position 1262: 0.00030467005227131656
Position 17246: 0.0002852797546809871
Position 17574: 0.0002831240075733569
Position 13782: 0.0002805174537944943
Position 7506: 0.00027731441547794596
Position 3632: 0.00026165284780873817
Position 8547: 0.00026077768113954273
Position 14791: 0.00025520664317498913
Position 4115: 0.00023241872620259615
Position 10463: 0.00023015222501973875
Position 8738: 0.00022990027620096773
Position 14624: 0.00022562325702309274
Position 5030: 0.00022500729334240467
Position 5055: 0.00021379194008718498
Position 2014: 0.00020856158828961717
Position 7012: 0.00020851541711727176
Position 5121: 0.00020317306572727262
Position 3570: 0.00020011253017868447
Position 8720: 0.00019919876982316343
Position 17519: 0.00019344263134924534
Position 864: 0.0001875708122625535
Position 920: 0.00018614872527595734
Position 2056: 0.00018490333884018807
Position 14375: 0.00017944592625030115
Position 512: 0.00017758637206653397
Position 18543: 0.00017620324392598208
Position 18064: 0.0001675641583988421
Position 18374: 0.0001647281638548594
Position 715: 0.00016161256645934593
Position 14986: 0.0001602582298197838
Position 5450: 0.00015678256548567083
Position 5432: 0.00014995699407784123
Position 10185: 0.00014475954816959536
Position 642: 0.00013995851323463286
Position 3658: 0.00013773096747316877
Position 138: 0.0001318389337195085
Position 1634: 0.00012244855970506378
Position 1510: 0.0001210020196842222
Position 15061: 0.0001165615105438141
Position 8582: 0.00011241543530551295
Position 17508: 0.00011111719523612074
Position 3468: 0.0001014151822920071
Position 2280: 0.00010086520542363968
Position 2382: 0.00010052001707686024
Position 10961: 9.544867263416784e-05
Position 2124: 9.245492379772361e-05
Position 12856: 8.97520082453277e-05
Position 3774: 8.840274418421256e-05
Position 18888: 8.644742264104412e-05
Position 17226: 8.418180622182794e-05
Position 17452: 7.933911687225494e-05
Position 2345: 7.916514295999953e-05
Position 8914: 7.24133461591242e-05
Position 17635: 7.03909308080789e-05
Position 9113: 6.907708836061502e-05
Position 17588: 6.657038312278685e-05
Position 8150: 6.512843550620055e-05
Position 6337: 6.189092152354602e-05
Position 17746: 6.157882465482288e-05
Position 14327: 5.7937507843068336e-05
Position 3957: 5.665672287320172e-05
Position 1081: 5.5326608254913585e-05
Position 1234: 5.215247059944096e-05
Position 17794: 5.10712679290924e-05
Position 8871: 4.970663488977549e-05
Position 204: 4.8925826322218803e-05
Position 17772: 4.768354891214294e-05
Position 17677: 4.704088840924686e-05
Position 2313: 4.589647627245693e-05
Position 10304: 4.488823596101249e-05
Position 14417: 4.4239868680186026e-05
Position 3190: 4.3032552365135216e-05
Position 3593: 4.240143035246909e-05
Position 8504: 3.9940591200356466e-05
Position 1348: 3.9735803900673594e-05
Position 3506: 3.769188642006033e-05
Position 1199: 3.721836226156189e-05
Position 3684: 3.7035231168051376e-05
Position 8758: 3.66387353018641e-05
Position 515: 3.632443548631701e-05
Position 1560: 3.532746888385522e-05
Position 7744: 3.408698478962624e-05
Position 17876: 3.283841065638799e-05
Position 3496: 3.278788951617357e-05
Position 3533: 3.0685315257453384e-05
Position 574: 2.9012395390217836e-05
Position 17578: 2.897818981966859e-05
Position 17540: 2.8624007224377427e-05
Position 7820: 2.701080478532735e-05
Position 4161: 2.679516748286143e-05
Position 8773: 2.5378781941589583e-05
Position 18885: 2.432993128541142e-05
Position 298: 2.4246060391997594e-05
Position 15725: 2.4010954095501987e-05
Position 17284: 2.391858460625781e-05
Position 3817: 2.3911270589428196e-05
Position 449: 2.2996779149694285e-05
Position 17864: 2.2798814047935205e-05
Position 1143: 2.2212592789619817e-05
Position 7402: 2.201820785206764e-05
Position 10336: 2.058761314145392e-05
Position 4429: 2.054610504002277e-05
Position 4344: 1.970014013785709e-05
Position 2401: 1.807218096503076e-05
Position 9696: 1.7931548494175495e-05
Position 4393: 1.7310072198374597e-05
Position 2790: 1.7009582774867432e-05
Position 18048: 1.7007714411513998e-05
Position 10217: 1.638883899908813e-05
Position 7924: 1.606092875892074e-05
Position 1951: 1.6028461498877335e-05
Position 1078: 1.466850077142887e-05
Position 2433: 1.4191288636751305e-05
Position 7776: 1.2563143686672118e-05
Position 789: 1.1538980106990737e-05
Position 498: 1.0988582987487608e-05
Position 730: 1.068310432902043e-05
Position 10811: 1.043286973447991e-05
Position 17775: 1.0070492709718979e-05
Position 8613: 9.265244707381363e-06
Position 4037: 8.886484337109648e-06
Position 17407: 8.39544787918023e-06
Position 3133: 8.2789331328557e-06
Position 8588: 8.105978566310746e-06
Position 8307: 7.1856669503526624e-06
Position 8647: 6.965194836432246e-06
Position 5117: 6.7413974362966334e-06
Position 3521: 6.240122199416702e-06
Position 3616: 6.1410523897677925e-06
Position 9678: 6.015624984550285e-06
Position 17755: 5.789422246159927e-06
Position 4819: 3.872817922293068e-06
Position 3087: 3.684683694896833e-06
Position 3809: 3.4862668919043244e-06
Position 3888: 3.4784622815786244e-06
Position 8310: 3.3205375821463194e-06
Position 5019: 3.1909878826900023e-06
Position 7448: 3.126508620403382e-06
Position 8445: 2.3157595880672424e-06
Position 5087: 1.992142769656478e-06
Position 8146: 1.622024394716435e-06
Position 7767: 9.376284085624706e-07
Position 8428: 7.57358788011739e-07
Position 577: 7.290540691047304e-07
Position 5558: 5.99156664455613e-07
Position 390: 5.739652155513205e-07
Position 11980: 4.59072080909937e-07
Position 495: 3.8739034822759423e-07
Position 111: 3.5420732629245155e-07
Position 360: 3.382242613195011e-07
Position 410: 3.315467367436819e-07
Position 7796: 3.094864451173798e-07
Position 783: 2.8282350177629895e-07
Position 953: 1.6687878398943367e-07
Position 957: 1.615586903267457e-07
Position 7881: 1.4407858069317205e-07
Position 908: 9.39345726409343e-08
Position 5414: 9.232875550099637e-08
Position 142: 5.355106082298405e-08
Position 741: 5.328044933269439e-08
Position 394: 5.0569261018569995e-08
Position 14675: 4.485622591732038e-08
Position 855: 3.983265319475434e-08
Position 144: 2.8950887770263988e-08
Position 1208: 2.56694893611398e-08
Position 154: 2.5643627609072135e-08
Position 1115: 2.4147753059761734e-08
Position 364: 2.0108438258917575e-08
Position 7233: 1.7141032937137438e-08
Position 545: 5.120801069715935e-09
Position 104: 3.406602910154056e-09
Position 1286: 3.222274518866561e-09
Position 721: 2.1792672435123534e-09
Position 18024: 1.6649987228118415e-09
Position 8854: 1.0448722287269644e-09
Position 8972: 8.479574225557895e-10
Position 327: 8.317422245968034e-10
Position 150: 5.372575655683266e-10
Position 768: 1.9826294771698077e-10
Position 779: 1.8243968418164392e-10
Position 583: 1.4811339995886807e-10
Position 558: 1.0544546803360826e-10
Position 549: 1.0146182499089651e-10
