Gene = LYRM7
Position 12347: 0.0008957388508229761
Position 18944: 0.0008481201389036044
Position 4290: 0.0008349888212814951
Position 4111: 0.0008283203377193964
Position 340: 0.0007992191917094181
Position 23581: 0.0007620172450562363
Position 10844: 0.0007390587236313718
Position 16695: 0.0007209643353701993
Position 22369: 0.0007154808682712864
Position 17984: 0.0006621208977130762
Position 825: 0.0006514420627243553
Position 3185: 0.0006341214889516869
Position 1046: 0.0005994314043685068
Position 3920: 0.0005968626087066958
Position 1799: 0.000560879049733131
Position 891: 0.00048821318884874153
Position 3052: 0.0004809309084559821
Position 21597: 0.0004654178893808567
Position 20534: 0.0004424469171985067
Position 11678: 0.0004050916746997942
Position 20477: 0.00038966550029965346
Position 22411: 0.0003877460362049037
Position 2037: 0.00034494643815003535
Position 636: 0.0003446407401858544
Position 628: 0.0003364149328040035
Position 468: 0.0003278051690806614
Position 17963: 0.000302196041212931
Position 529: 0.0002781822572268755
Position 9845: 0.00026798615150217604
Position 4180: 0.0002510986608979357
Position 16405: 0.00022068911676007057
Position 1990: 0.0002112720232832218
Position 17780: 0.00020824986802378114
Position 9784: 0.00020597757936038257
Position 20800: 0.00020144378074611326
Position 18824: 0.00018723093821963797
Position 383: 0.0001833475847389483
Position 678: 0.0001748648331083541
Position 18771: 0.00017400277307424766
Position 583: 0.0001549120083737908
Position 18044: 0.00015325523812565638
Position 3788: 0.0001382651929367498
Position 2013: 0.00013191419466806678
Position 9823: 0.00013051478032721298
Position 17170: 0.00012450591745265696
Position 14049: 0.00012285104200437623
Position 16860: 0.00011821219651896345
Position 13180: 0.00011572011214575244
Position 703: 0.00011081278924854573
Position 12855: 0.00010904067631290245
Position 867: 0.00010647920982326177
Position 9712: 0.00010588926869187268
Position 16719: 9.881343056351288e-05
Position 13205: 8.460880066103591e-05
Position 16886: 8.321505875312194e-05
Position 15204: 7.40236056979997e-05
Position 16998: 7.110637843887375e-05
Position 2137: 6.818241911732199e-05
Position 16911: 5.8122923944134766e-05
Position 6333: 5.7511686234758985e-05
Position 1841: 5.696508475679065e-05
Position 3024: 5.623435729876775e-05
Position 17838: 5.120911808745464e-05
Position 14273: 4.6892055082150664e-05
Position 19210: 3.899114885025502e-05
Position 16364: 3.831720548355551e-05
Position 5603: 3.572606711901979e-05
Position 1956: 3.139630273818216e-05
Position 17118: 3.129766805972056e-05
Position 5660: 2.985331495464979e-05
Position 4749: 2.6355786138005436e-05
Position 1901: 2.4458179637341174e-05
Position 1012: 2.264460628382177e-05
Position 17812: 2.2379241596604132e-05
Position 17998: 2.1624188992024814e-05
Position 3672: 2.0173317054072844e-05
Position 12905: 1.8562689491496798e-05
Position 17198: 1.717014947918176e-05
Position 361: 1.696304365055116e-05
Position 364: 1.6082626809115817e-05
Position 805: 1.5226208922479785e-05
Position 9491: 1.3813536922907063e-05
Position 12728: 1.2426368941441831e-05
Position 3088: 1.2254827087945756e-05
Position 16438: 1.2172275997151365e-05
Position 416: 1.2025363945285507e-05
Position 639: 1.0249154324902403e-05
Position 11697: 1.0004381430474897e-05
Position 1801: 9.461253772239528e-06
Position 2001: 9.448347674025286e-06
Position 968: 8.490273832479863e-06
Position 650: 8.43086823706572e-06
Position 1200: 7.772109822997289e-06
Position 619: 7.3541073900558105e-06
Position 1662: 7.349199175673285e-06
Position 500: 7.195702532269572e-06
Position 1160: 6.829397933386088e-06
Position 291: 5.856522922247114e-06
Position 389: 5.844643501780728e-06
Position 1055: 5.018172439287438e-06
Position 541: 4.947141505218618e-06
Position 574: 4.7083788900425685e-06
Position 14095: 4.108809129839924e-06
Position 1355: 3.848143114204503e-06
Position 9914: 3.600762708216983e-06
Position 14017: 3.3589698638877236e-06
Position 1320: 3.2857603242093514e-06
Position 13124: 2.8628148988615947e-06
Position 314: 2.0437237703358588e-06
Position 1061: 2.002524670556188e-06
Position 9547: 1.950348260268679e-06
Position 5886: 1.7413158450775674e-06
Position 1275: 1.6688819996347172e-06
Position 1155: 1.4946422870216589e-06
Position 1015: 1.4272742586606148e-06
Position 913: 1.219117638466735e-06
Position 1244: 1.1804951838388722e-06
Position 1818: 1.1055532731993577e-06
Position 8463: 8.125098004608292e-07
Position 4745: 7.240545340723076e-07
Position 1297: 7.120414637615681e-07
Position 1333: 6.868511363275992e-07
Position 10029: 5.796297869194171e-07
Position 418: 4.796542752218167e-07
Position 6092: 4.643799966066093e-07
Position 9668: 4.4556166347605213e-07
Position 305: 4.311748521456355e-07
Position 3527: 4.104590814328234e-07
Position 9450: 4.023371695887746e-07
Position 948: 3.7262844344774817e-07
Position 413: 3.674598263643388e-07
Position 697: 3.3664016686010573e-07
Position 683: 3.2095150894951053e-07
Position 368: 2.9190811230695903e-07
Position 973: 2.671028391038431e-07
Position 3498: 2.3267632758798905e-07
Position 4971: 2.2684023970460997e-07
Position 186: 1.9451578306902784e-07
Position 5606: 1.8741239297001014e-07
Position 647: 1.7059516465224535e-07
Position 7045: 1.3877667772463096e-07
Position 6040: 1.283146374767584e-07
Position 271: 1.2643803048009773e-07
Position 190: 1.213035515755539e-07
Position 612: 1.195313321370875e-07
Position 2687: 1.102821767340714e-07
Position 5511: 1.046767035021898e-07
Position 707: 9.921862020601606e-08
Position 788: 5.464933788476722e-08
Position 2260: 4.8830702266418735e-08
Position 2704: 4.7508836397419395e-08
Position 2473: 4.41486230627252e-08
Position 711: 3.920523595791661e-08
Position 594: 3.3538537537364096e-08
Position 655: 2.112889309911825e-08
Position 431: 1.6790945618822704e-08
Position 2369: 1.4943201201565613e-08
Position 658: 1.4745011403084347e-08
Position 2386: 1.4517344208976242e-08
Position 716: 1.1605018866402574e-08
Position 394: 4.485622493946623e-09
Position 159: 3.0290701810030617e-09
Position 1372: 2.5693044281045986e-09
Position 976: 1.8247853214565237e-09
Position 161: 1.481536667366698e-09
Position 1335: 1.4277836784446397e-09
Position 223: 7.520288179654934e-10
Position 424: 6.828520000798918e-10
Position 235: 3.9757763803756613e-10
Position 206: 3.357393276833271e-10
Position 107: 3.17138264616892e-10
Position 121: 2.998018975532494e-10
Position 208: 2.0028886291193035e-10
Position 228: 1.6121032746032376e-10
Position 135: 1.4421419752662404e-10
Position 3105: 7.158914771505965e-11
Position 246: 6.78800872276567e-11
Position 203: 4.418950914819087e-11
Position 1071: 1.0251738134642093e-11
Position 1176: 5.4838138721280205e-12
Position 140: 4.652868977915003e-12
Position 1208: 3.892398184963764e-12
Position 86: 2.8746666912843012e-12
