Gene = ZC3H11A
Position 55278: 0.0038403245779781037
Position 55541: 0.0038074715540139053
Position 38357: 0.0037999335420993755
Position 6980: 0.0037183625880450964
Position 4444: 0.0035687076173907895
Position 35600: 0.003498284500928673
Position 38062: 0.003434174951957153
Position 55840: 0.0033041805412209737
Position 44792: 0.0032059427877870247
Position 56639: 0.003141702017646038
Position 54800: 0.0030581794272006605
Position 38522: 0.002987710407261081
Position 35941: 0.0029804044322019638
Position 36001: 0.0029704735072684364
Position 56568: 0.0028544198620064653
Position 37986: 0.0028150723909705373
Position 53929: 0.0028024233686877115
Position 37910: 0.0027196357655056877
Position 34168: 0.0025501875852434286
Position 56518: 0.0025447830726907563
Position 40160: 0.0025046607539722997
Position 36432: 0.0024360342445464193
Position 55215: 0.0023724294343651755
Position 2283: 0.0023167603203565843
Position 1655: 0.0022967397354875796
Position 40119: 0.0022870827790481205
Position 56605: 0.0021842225156520055
Position 55703: 0.0021551701209566983
Position 40203: 0.002124563421181778
Position 44772: 0.0019966717124076543
Position 36571: 0.0019658002909702954
Position 55122: 0.0019539238171610448
Position 56015: 0.0018125049932602656
Position 55843: 0.001796130090991169
Position 42192: 0.001696351604472208
Position 56410: 0.001655084612428696
Position 34347: 0.0015869352074839769
Position 1486: 0.0015850333539043015
Position 56178: 0.0013225266884264529
Position 53578: 0.0012928527481046908
Position 7540: 0.0012766778749777753
Position 5500: 0.0012514718169935604
Position 7615: 0.0011993125270576453
Position 5727: 0.0011877416653156884
Position 36574: 0.0011640931685161695
Position 36407: 0.0010510173437168612
Position 56547: 0.0010408812507228288
Position 1590: 0.0010329402109880471
Position 36011: 0.0010268457819852213
Position 55600: 0.0009997000969017152
Position 43565: 0.0009533251203984632
Position 55966: 0.0009501201034896274
Position 3010: 0.0008931144963797716
Position 55506: 0.000889308894282778
Position 38038: 0.0008813048696737488
Position 55895: 0.0008577345943202342
Position 34652: 0.0008346035521670011
Position 1388: 0.0007944113403845607
Position 1904: 0.0007863213175289183
Position 2158: 0.0007731133026751631
Position 35613: 0.0007489801337333564
Position 4204: 0.0007398760098783476
Position 1642: 0.0007316769682807463
Position 34727: 0.0006843960322216714
Position 3395: 0.0006754694796832441
Position 39405: 0.0006707795176005636
Position 55409: 0.0006321459103920438
Position 3185: 0.0006211302756381049
Position 1452: 0.0006025455509774117
Position 35636: 0.0005650489610802317
Position 1559: 0.000539734764022166
Position 40229: 0.0005079579144648102
Position 1526: 0.0005078683741813839
Position 1726: 0.0005008976316754133
Position 55936: 0.0004950504011864217
Position 36030: 0.00048303237128032234
Position 1280: 0.0004510780832788648
Position 535: 0.0004315455050236869
Position 38006: 0.0004311074562088291
Position 34893: 0.00042608376889214094
Position 35812: 0.0003918360664124136
Position 36269: 0.00036714999256668736
Position 42461: 0.00036117717185116683
Position 2178: 0.0003608511806849006
Position 2140: 0.000342251349479297
Position 497: 0.0003352304214216595
Position 43624: 0.000334537516842499
Position 56681: 0.00030751439698708995
Position 36625: 0.0002902808202978216
Position 55583: 0.00028525231405964477
Position 55654: 0.00028111838662220996
Position 56711: 0.00027123419147215906
Position 35369: 0.00025745586407622487
Position 3436: 0.00022692762111448035
Position 450: 0.00022562178150971907
Position 34742: 0.00022472685245495782
Position 34486: 0.00016866508225176603
Position 42017: 0.00015584830970006677
Position 453: 0.00015342186822125554
Position 55183: 0.00014855937534589557
Position 38241: 0.00013726910865474644
Position 55760: 0.00011102416494748862
Position 240: 0.00010772171025725166
Position 801: 0.000100811193733722
Position 36489: 9.479599921911548e-05
Position 55083: 8.925082630830658e-05
Position 846: 8.606706308925125e-05
Position 36291: 7.93999153354556e-05
Position 5460: 7.806005159218641e-05
Position 34560: 7.466325627285191e-05
Position 34662: 7.116055158025264e-05
Position 1197: 5.935368542520181e-05
Position 34602: 5.8862777328847815e-05
Position 576: 5.8409282174992325e-05
Position 1819: 5.752733028436777e-05
Position 199: 4.903466637758191e-05
Position 2231: 4.5422350171674534e-05
Position 1465: 4.312406497309282e-05
Position 1213: 4.2807802387191085e-05
Position 52925: 4.1113415899307267e-05
Position 463: 3.867753068571195e-05
Position 42718: 3.7672577640245364e-05
Position 1166: 3.697893410997179e-05
Position 1378: 3.3437594463463533e-05
Position 4385: 3.2656220199186535e-05
Position 4315: 3.2314300212317505e-05
Position 35392: 3.1071082113857544e-05
Position 35508: 3.0002393196920625e-05
Position 49767: 2.680916040650387e-05
Position 1620: 2.5650807414775525e-05
Position 34495: 2.3112719140659028e-05
Position 1483: 2.3013243080953124e-05
Position 34574: 2.132121828371893e-05
Position 460: 2.105706733192732e-05
Position 44986: 1.772706657704602e-05
Position 1714: 1.7553814297393244e-05
Position 895: 1.601936395713634e-05
Position 1513: 1.5643993652942478e-05
Position 3145: 1.5315381264205552e-05
Position 1048: 1.4807067068729087e-05
Position 45007: 1.2603644998675151e-05
Position 34599: 1.1350526434585277e-05
Position 34625: 1.0658698898915944e-05
Position 1179: 8.362888783398533e-06
Position 929: 8.343867242760054e-06
Position 52209: 7.667365739036885e-06
Position 42598: 7.540358574614462e-06
Position 244: 7.043220914166364e-06
Position 55204: 6.761015983993255e-06
Position 34525: 6.0302861272306994e-06
Position 666: 5.480561430141825e-06
Position 171: 5.00012084737865e-06
Position 544: 4.735441596346801e-06
Position 38419: 4.61986803684146e-06
Position 38412: 4.58174707091442e-06
Position 258: 4.350260703548753e-06
Position 1217: 4.2407262988322575e-06
Position 37786: 3.5678733000421677e-06
Position 39308: 2.262969552087826e-06
Position 944: 2.1688090435379855e-06
Position 39343: 2.1398263272910335e-06
Position 47832: 2.0298883789863697e-06
Position 1419: 1.996295755235691e-06
Position 46403: 1.9905764914037954e-06
Position 45893: 1.9546420567614165e-06
Position 1253: 1.9489578739482363e-06
Position 39208: 1.9353345992584274e-06
Position 4240: 1.8912000424778875e-06
Position 1116: 1.7518983333770841e-06
Position 4273: 1.7417378653626328e-06
Position 4105: 1.7328426608856273e-06
Position 1651: 1.7286108790174246e-06
Position 38645: 1.7092284215829742e-06
Position 639: 1.6632729600292836e-06
Position 36288: 1.6220311160903338e-06
Position 1132: 1.5317364351108565e-06
Position 501: 1.4151465379385544e-06
Position 182: 1.3262822235686188e-06
Position 48206: 1.2633528809237653e-06
Position 36100: 9.725394888140864e-07
Position 38401: 8.980943064418005e-07
Position 499: 8.747041641766486e-07
Position 38300: 8.43955317235844e-07
Position 328: 7.635511144774446e-07
Position 1314: 7.178035020161909e-07
Position 513: 5.769969427655151e-07
Position 1363: 5.52392419054011e-07
Position 35702: 3.831332663348837e-07
Position 1919: 3.177410327634062e-07
Position 35463: 3.0171573849559085e-07
Position 1471: 2.476937795949217e-07
Position 188: 2.3579255567752403e-07
Position 1395: 2.0140308681795189e-07
Position 1569: 1.9196077105715987e-07
Position 549: 1.8771617933744673e-07
Position 35459: 1.59002995074412e-07
Position 35174: 1.4743623548762567e-07
Position 582: 1.3951481207781715e-07
Position 1237: 1.3845563416454886e-07
Position 35732: 9.069957865261979e-08
Position 891: 9.012777355810271e-08
Position 246: 8.982679196517312e-08
Position 750: 7.367909905190406e-08
Position 748: 5.983229856409735e-08
Position 756: 4.6278323795980405e-08
Position 743: 4.5827489768985734e-08
Position 193: 3.3691841591584434e-08
Position 910: 3.318990220810067e-08
Position 180: 3.173988288596572e-08
Position 897: 2.1998127241344443e-08
Position 322: 9.369084007954164e-09
Position 912: 4.222486616932983e-09
Position 36209: 3.865524435770245e-09
Position 993: 3.0243705775024606e-09
Position 983: 6.367019648127674e-10
Position 916: 6.0937276215985e-10
Position 38480: 5.766225244049682e-11
Position 957: 6.622288374031535e-12
Position 131: 2.98045901239764e-13
Position 110: 1.4910858754738988e-15
Position 75: 1.4205034200163187e-15
Position 91: 2.8098078833421576e-16
Position 81: 2.245223559781942e-17
