Gene = TBL2
Position 2184: 4.8705955968331834e-05
Position 4413: 4.7700062914096066e-05
Position 8364: 4.751128431185957e-05
Position 8268: 4.648245659256846e-05
Position 4220: 4.581532432683537e-05
Position 7529: 4.045523820945638e-05
Position 84: 3.824335232656793e-05
Position 4569: 2.6601919051694684e-05
Position 6605: 2.6103025255514308e-05
Position 7661: 2.276421441939063e-05
Position 2013: 2.2210165073037754e-05
Position 4933: 2.1194124861055635e-05
Position 6806: 2.011652892264746e-05
Position 6840: 1.8949001777378782e-05
Position 4523: 1.729136510231227e-05
Position 6117: 1.3118851569779863e-05
Position 7781: 3.950570598306355e-06
Position 6033: 3.711703642519946e-06
Position 5883: 2.939174189558917e-06
Position 757: 1.6075575431562995e-06
Position 4472: 1.343027874131998e-06
Position 4432: 1.2587834510534236e-06
Position 7623: 1.1278583853430176e-06
Position 704: 1.0442877744476063e-06
Position 7855: 9.457853279712179e-07
Position 6904: 8.242422339999248e-07
Position 433: 6.360651865338679e-07
Position 7995: 5.083014511216252e-07
Position 1097: 4.2103604337350115e-07
Position 490: 3.802256616421291e-07
Position 1156: 2.5510976930731813e-07
Position 7998: 1.9827163935796627e-07
Position 8165: 1.9441102062391478e-07
Position 1076: 1.3040666848071653e-07
Position 774: 1.1282370105190649e-07
Position 1138: 9.362513133044425e-08
Position 228: 9.220501683170713e-08
Position 5773: 7.217702968605308e-08
Position 5878: 2.613112331036385e-08
Position 430: 2.2559813866241787e-08
Position 407: 2.1315201507555642e-08
Position 634: 2.0288023464473045e-08
Position 231: 1.841568221093919e-08
Position 8112: 1.1106693433389082e-08
Position 206: 1.0594949890742643e-08
Position 283: 1.0139931172276914e-08
Position 798: 9.916437911887121e-09
Position 1051: 8.83668799943229e-09
Position 1042: 8.77198012012251e-09
Position 992: 7.156456965922025e-09
Position 81: 2.427077919325616e-09
Position 409: 1.689703312861378e-10
Position 608: 3.208726628014429e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4277: 0.9963663943553496
Position 7818: 0.9387394256207103
Position 5319: 0.8362847077040589
Position 7478: 0.6551094585974718
Position 5820: 0.5915377577417413
Position 4735: 0.4834655348727133
Position 4668: 0.30097606908143126
Position 2089: 0.28234469220325664
Position 5845: 0.22422210093928013
Position 7449: 0.15560093836241878
Position 5368: 0.1110034426084858
Position 4706: 0.061767259637148145
Position 4551: 0.06011352805382804
Position 4703: 0.045151380685846
Position 6730: 0.04169490226755853
Position 4607: 0.0402587152916579
Position 8363: 0.036331620681851425
Position 7513: 0.03146574262455704
Position 8446: 0.031094149533998344
Position 6755: 0.0306330326965131
Position 1913: 0.02962465302329323
Position 4631: 0.028748255038153637
Position 2209: 0.028120237323402724
Position 3757: 0.027387508715102996
Position 8513: 0.026855189520214068
Position 9550: 0.022186217579086825
Position 1902: 0.021643006240734557
Position 4491: 0.018940299060451596
Position 5604: 0.016371716686156012
Position 7457: 0.01634016617389425
Position 7837: 0.015218812734278967
Position 4511: 0.011023299919607647
Position 5321: 0.009479094788583371
Position 5699: 0.009234953197445606
Position 2389: 0.008269126886399716
Position 9233: 0.007720557051739033
Position 9213: 0.00760679738203971
Position 5286: 0.007441434856866919
Position 887: 0.007258836445761902
Position 2392: 0.006918591827257087
Position 9623: 0.006604789860925499
Position 2766: 0.006357275530225466
Position 5644: 0.005693172360953779
Position 5405: 0.0056725471754293265
Position 3986: 0.005547991512216959
Position 1219: 0.004888587979124623
Position 7865: 0.0046687283329293295
Position 5742: 0.004032713426654866
Position 1916: 0.0039915285313289195
Position 2151: 0.003932854295260829
Position 8770: 0.0033496975099960554
Position 5584: 0.0033036601706426666
Position 9568: 0.003177902761394263
Position 7972: 0.0030321423728129513
Position 5825: 0.0029683694313466197
Position 7421: 0.002930512312239759
Position 3046: 0.0028293284465058634
Position 5627: 0.002774180757567862
Position 663: 0.002676995499938133
Position 621: 0.0026528348636797126
Position 7510: 0.002553086403478004
Position 5909: 0.002542732838025038
Position 5252: 0.002537735628130348
Position 4779: 0.0024246181158328562
Position 5739: 0.002411295606054093
Position 7373: 0.0023550758189229398
Position 9413: 0.0023295352505212563
Position 641: 0.0022000652223514365
Position 2786: 0.0020303520955968235
Position 1010: 0.0018729758309119014
Position 8608: 0.0018685417164940787
Position 8486: 0.0018176969413306147
Position 5542: 0.0017686764065124258
Position 5559: 0.0017083698452805755
Position 4767: 0.0016820900888359096
Position 2983: 0.001649193458536985
Position 1244: 0.0016471341863565079
Position 616: 0.0015899885766196271
Position 9734: 0.0015720975738545719
Position 7552: 0.0015529874895559292
Position 2096: 0.0014867550090953319
Position 4670: 0.0014789815257197428
Position 7486: 0.0013905813437211966
Position 5869: 0.0013406367481562985
Position 5257: 0.0013184150618882006
Position 3813: 0.0013085453218567
Position 4578: 0.0012742678306914659
Position 7348: 0.0012059308104337828
Position 982: 0.0011639717521900084
Position 5876: 0.0011488241985926678
Position 1871: 0.0011442997014066499
Position 8646: 0.0010972486659730665
Position 4327: 0.0010586656948087408
Position 7333: 0.0010381483997012474
Position 7397: 0.000927963954229017
Position 5652: 0.0009031687636869405
Position 1779: 0.0009011879971988002
Position 5271: 0.0008833702803771626
Position 5118: 0.0008799343865598999
Position 9202: 0.0008587193686630998
Position 9737: 0.0008330941577554198
Position 6948: 0.0008309989296177848
Position 3810: 0.0008072395313444362
Position 5577: 0.0008048879343558616
Position 2169: 0.0007967015970565896
Position 1530: 0.0007861707631538274
Position 3715: 0.0007554853997770797
Position 1105: 0.000700769292011492
Position 2940: 0.0006552686099418799
Position 9780: 0.0006084848052278959
Position 9040: 0.00060835499077207
Position 771: 0.0005773893883097787
Position 5657: 0.0005688343821499804
Position 7779: 0.0005618716526302241
Position 1223: 0.0005612383039146917
Position 3027: 0.0005582004851923939
Position 3718: 0.0005574201968539343
Position 5093: 0.0005535251294721905
Position 9055: 0.0005454573435553992
Position 5773: 0.0005454569018617796
Position 7519: 0.0005258880661903159
Position 5947: 0.0005242901097761932
Position 7525: 0.0005163107556366343
Position 4006: 0.0005146274397202125
Position 2184: 0.000506523462978403
Position 9763: 0.00047751739874549566
Position 4219: 0.0004521038381691815
Position 717: 0.00044892966255922524
Position 3007: 0.0004199053945691312
Position 7252: 0.0004134007768398444
Position 4676: 0.00040819067413548225
Position 6922: 0.0003984326883653493
Position 4324: 0.0003886369913883329
Position 3982: 0.0003823436035094454
Position 550: 0.0003735300903553905
Position 8627: 0.0003702258585501665
Position 8519: 0.00036954288839788227
Position 748: 0.0003617822553738631
Position 2851: 0.0003601081571500694
Position 1887: 0.0003597733271727262
Position 2492: 0.00035913163459295723
Position 3857: 0.00035756229752874406
Position 6896: 0.00035677649505740853
Position 8179: 0.000346984948969337
Position 714: 0.000346864085412949
Position 7429: 0.0003119105877262656
Position 2762: 0.0003035391291983385
Position 5414: 0.0002763244721917592
Position 4760: 0.000275011190130423
Position 2219: 0.00027436034665170595
Position 9043: 0.0002721702898797249
Position 8819: 0.00027140324818210034
Position 6893: 0.0002708562395603246
Position 7280: 0.0002699778433352136
Position 2133: 0.00026041117225740257
Position 7719: 0.00025989860714535303
Position 5575: 0.0002466146295228314
Position 5720: 0.00023880769740933488
Position 1793: 0.00023766259140809852
Position 4634: 0.00023474541148810392
Position 5471: 0.00022309000525231348
Position 4158: 0.00021977358844229097
Position 1919: 0.00020812278007444632
Position 5431: 0.0002040842178771715
Position 1932: 0.00019914178314497558
Position 5684: 0.00019528781558619186
Position 4974: 0.00019117930056985802
Position 5187: 0.00017999449286525284
Position 490: 0.00017821708898657868
Position 2394: 0.00016621983554089982
Position 256: 0.00016532849991267908
Position 187: 0.00016242704956951332
Position 5245: 0.00015975002758105222
Position 3093: 0.00015479484378285867
Position 5203: 0.00014225139332033917
Position 3828: 0.00014192931511049488
Position 1016: 0.00014097522557287296
Position 1056: 0.0001378217374124147
Position 154: 0.00013552989713976448
Position 4929: 0.00013232735932565713
Position 4562: 0.00012606802779460243
Position 6349: 0.00012244418258968435
Position 1700: 0.0001159849316656469
Position 4933: 0.00011236995789088289
Position 216: 0.00010987675510592129
Position 4161: 0.00010577674545000988
Position 3772: 0.00010474439771746417
Position 1631: 9.96670950850043e-05
Position 1085: 9.865114327971165e-05
Position 2418: 9.83894477714785e-05
Position 7910: 9.515713444690775e-05
Position 904: 9.444498638700112e-05
Position 1294: 9.36885744719091e-05
Position 9337: 9.148243773466127e-05
Position 8944: 8.97246380413044e-05
Position 4400: 8.726400316981039e-05
Position 4330: 8.623085405295492e-05
Position 9153: 8.17253904461772e-05
Position 7906: 8.15431935870599e-05
Position 1033: 8.077563113470142e-05
Position 6098: 7.84695915955804e-05
Position 8783: 7.610691637212704e-05
Position 2702: 7.246555299508839e-05
Position 123: 6.974354083494936e-05
Position 9486: 6.829315007020117e-05
Position 1065: 6.796772338975816e-05
Position 5437: 6.694159215454084e-05
Position 4585: 6.667916766900119e-05
Position 2035: 6.487068290451226e-05
Position 5290: 6.409861875576377e-05
Position 7201: 6.383576675217979e-05
Position 4517: 6.21011901788866e-05
Position 5377: 6.193890939631199e-05
Position 6736: 5.842368468566599e-05
Position 7693: 5.7495529542808126e-05
Position 9355: 5.621520094788047e-05
Position 2250: 5.5025545628495e-05
Position 5765: 5.4992723756877304e-05
Position 2052: 5.4664556764341774e-05
Position 5163: 5.424020395933846e-05
Position 5717: 5.3912201293234016e-05
Position 6812: 5.087856701340266e-05
Position 8159: 4.925021482683559e-05
Position 4241: 4.812074754278918e-05
Position 5196: 4.35381930978314e-05
Position 9663: 4.214314783646488e-05
Position 6171: 4.21133076430183e-05
Position 7112: 4.167871193572332e-05
Position 376: 3.8751574031221166e-05
Position 5883: 3.5876198998976816e-05
Position 7294: 3.5279970198755636e-05
Position 5674: 3.452177319302407e-05
Position 7227: 3.0166455109698383e-05
Position 1850: 2.5945835029931336e-05
Position 1883: 2.5714396794397163e-05
Position 7198: 2.5029547308023738e-05
Position 4090: 2.4385263671291507e-05
Position 523: 2.4000373661925106e-05
Position 5166: 2.2935306073704504e-05
Position 6155: 2.2863149253448814e-05
Position 5506: 2.2437365667246126e-05
Position 1384: 2.0932330783281312e-05
Position 5019: 1.9814337275184734e-05
Position 5744: 1.9617743229751766e-05
Position 5037: 1.8316257535983213e-05
Position 5416: 1.8246377805528034e-05
Position 7056: 1.7642469596035988e-05
Position 6511: 1.707517606095151e-05
Position 5681: 1.6878985549570143e-05
Position 1921: 1.6478161802338597e-05
Position 4472: 1.6132883143744886e-05
Position 6197: 1.5000447731693885e-05
Position 5292: 1.4006572867376918e-05
Position 5686: 1.3812591206492468e-05
Position 693: 1.3758118092202266e-05
Position 6535: 1.3612624539279413e-05
Position 7659: 1.3298850103063376e-05
Position 6829: 1.2769025444032666e-05
Position 1722: 1.2451173436746893e-05
Position 644: 1.2365401724945917e-05
Position 5228: 1.1739716767961626e-05
Position 1138: 1.1112267853676789e-05
Position 1976: 9.830385642664542e-06
Position 859: 8.775829567955194e-06
Position 5781: 8.410384402550671e-06
Position 5513: 8.25817948384464e-06
Position 1072: 8.25225590320595e-06
Position 4783: 8.044039915031292e-06
Position 1037: 7.43144124186585e-06
Position 7038: 7.027802206651432e-06
Position 908: 6.836891111170402e-06
Position 4853: 5.962656566725753e-06
Position 1702: 5.955568659120296e-06
Position 941: 5.626899783241464e-06
Position 1433: 5.178658748560631e-06
Position 4841: 5.103372214500365e-06
Position 8032: 4.434322978911338e-06
Position 4978: 4.266674538961128e-06
Position 5666: 3.934683876144252e-06
Position 189: 3.589261410915512e-06
Position 774: 3.1978597342659435e-06
Position 7989: 2.958744187836441e-06
Position 4793: 2.945845255074466e-06
Position 4954: 2.843402966161249e-06
Position 247: 2.4803583319384356e-06
Position 4035: 2.38542343266113e-06
Position 1146: 2.324910754853721e-06
Position 823: 2.0575255323195873e-06
Position 1381: 1.9357265488044023e-06
Position 898: 1.8993760968643875e-06
Position 5223: 1.8814404412236734e-06
Position 955: 1.8521975007906657e-06
Position 646: 1.587735180393332e-06
Position 1027: 1.4852383110441244e-06
Position 5208: 1.4401589161383084e-06
Position 6369: 8.348542579338388e-07
Position 5175: 6.376847470139778e-07
Position 2241: 6.12542999976414e-07
Position 2628: 5.51072370665816e-07
Position 6419: 4.644459945531578e-07
Position 2326: 3.022876872026034e-07
Position 844: 2.73125237315004e-07
Position 2013: 2.5358627439348076e-07
Position 7632: 1.9958179507542878e-07
Position 927: 1.9702943217410467e-07
Position 1330: 1.3558396331389445e-07
Position 7695: 9.68525376130346e-08
Position 779: 3.4637261285453175e-08
Position 129: 3.459636291310029e-08
Position 4991: 3.455219995528836e-08
Position 525: 1.9706842637685242e-08
Position 1149: 1.5859635351199425e-08
Position 511: 1.4773659986464284e-08
Position 138: 1.2578293635057305e-08
Position 5048: 1.0482306717894932e-08
Position 854: 9.241527948573658e-09
Position 1040: 7.906674603547308e-09
Position 1121: 7.670749260432916e-09
Position 354: 3.450791690104691e-09
Position 865: 3.3501231884632882e-09
Position 784: 2.9821123000994077e-09
Position 323: 2.757983946591505e-09
Position 352: 2.676734879075849e-09
Position 1408: 2.663784083353912e-09
Position 228: 9.178840819982143e-10
Position 221: 7.183225939129849e-10
Position 357: 6.552969566444605e-10
Position 265: 1.314478147632121e-10
Position 349: 1.1358675535713188e-10
Position 790: 8.448895221861519e-11
