Gene = MEIKIN
Position 262: 0.006324688251305869
Position 705: 0.005294791859818365
Position 36668: 0.00523947855607796
Position 35985: 0.0052210799767759145
Position 26302: 0.004937644047183575
Position 3638: 0.004762115567396533
Position 35461: 0.00448632484681843
Position 11998: 0.00439670369730664
Position 38689: 0.004356048703688407
Position 39694: 0.004329189398008087
Position 35737: 0.004022314440865222
Position 14433: 0.003934289696553595
Position 36109: 0.003718513088778024
Position 36621: 0.003036642371250585
Position 35531: 0.0028285646105636573
Position 37704: 0.0028154682194603113
Position 3154: 0.0027139259538864788
Position 268: 0.002661683362891743
Position 2165: 0.0026340390703143766
Position 38418: 0.002521324540143347
Position 403: 0.002368829701928163
Position 3026: 0.002365543173520831
Position 6972: 0.0022921061303342646
Position 2845: 0.0022483501000661816
Position 35634: 0.002206569946681395
Position 4055: 0.002205259503026106
Position 3800: 0.0021863488544138156
Position 7104: 0.0019602573071834392
Position 6115: 0.0018108832227908367
Position 6723: 0.0017745487854862675
Position 7084: 0.0016586789456702203
Position 2705: 0.001529665975477721
Position 617: 0.0014945004489159194
Position 31321: 0.001361587921762718
Position 3617: 0.0013176591689004018
Position 3208: 0.001303655585121565
Position 6191: 0.0012651188037314095
Position 6137: 0.0012636050204010534
Position 35280: 0.0012371185763395522
Position 956: 0.0012078149047529182
Position 36031: 0.0011272151786131347
Position 5865: 0.0011193614220999007
Position 4146: 0.0010327874968853426
Position 614: 0.0010291859819783972
Position 38944: 0.0008942155885859564
Position 13587: 0.0008728393402655713
Position 24684: 0.0006709288351251389
Position 752: 0.000665174004886158
Position 35682: 0.0005773035085442685
Position 3009: 0.0005645705618918472
Position 859: 0.0005607375175264042
Position 390: 0.0005040415129841148
Position 965: 0.0004745294289342111
Position 14397: 0.00044805620400390704
Position 638: 0.0003508884860742225
Position 2628: 0.0003286426461476814
Position 869: 0.0003209307414302878
Position 31996: 0.0003053189621440281
Position 2253: 0.00028117230623203365
Position 5559: 0.0002724706633153812
Position 725: 0.0002630920703214275
Position 1594: 0.00025855900423070146
Position 36307: 0.00025567241743039925
Position 28962: 0.0002518450654519802
Position 12631: 0.00025057658119558484
Position 3385: 0.00023846196395686532
Position 2939: 0.00019192553199481156
Position 3184: 0.00015386318170441105
Position 456: 0.00015057090173177133
Position 3644: 0.00013594728984671657
Position 816: 0.00011147834262820077
Position 28137: 0.00010991941875737305
Position 655: 9.975868278275068e-05
Position 2139: 9.104629705992211e-05
Position 2267: 8.747364329488835e-05
Position 2301: 7.633222958062693e-05
Position 30977: 7.17026353981189e-05
Position 29546: 5.3629300154074905e-05
Position 1054: 5.248572516140289e-05
Position 377: 4.508209278896868e-05
Position 709: 4.469238146490832e-05
Position 486: 4.099259497562485e-05
Position 731: 4.095315998015481e-05
Position 32138: 3.727656222966994e-05
Position 3092: 3.478136870800466e-05
Position 5591: 3.095197112067698e-05
Position 25632: 3.028725408507263e-05
Position 493: 3.0026079687934423e-05
Position 542: 2.9623805935422542e-05
Position 1614: 2.8852430176295746e-05
Position 3586: 2.8400106261628537e-05
Position 2169: 2.7740201299902967e-05
Position 3354: 2.7505865305761094e-05
Position 12670: 2.6463671434911326e-05
Position 25450: 2.562570429882054e-05
Position 298: 2.486415648398046e-05
Position 12519: 2.3822021395125424e-05
Position 1590: 2.294411593820883e-05
Position 277: 2.1612700365792812e-05
Position 304: 1.970282267834871e-05
Position 133: 1.938440176379768e-05
Position 26743: 1.654223830476722e-05
Position 3309: 1.5919112922640695e-05
Position 889: 1.5672266830208626e-05
Position 587: 1.5505425884457025e-05
Position 282: 1.4530352246156319e-05
Position 13629: 1.2933229493423032e-05
Position 990: 1.2529867847609543e-05
Position 2228: 1.1902942492977884e-05
Position 1212: 1.1678446104147267e-05
Position 25283: 1.1342324933624465e-05
Position 180: 1.0857656555369125e-05
Position 29439: 1.0378694680313214e-05
Position 1135: 9.541035816447937e-06
Position 6216: 7.505022260720258e-06
Position 25703: 7.4900231066598014e-06
Position 458: 7.172880805392022e-06
Position 24640: 6.583177317692699e-06
Position 1187: 6.462632614950383e-06
Position 24583: 6.397384088322983e-06
Position 463: 6.019462948322065e-06
Position 24118: 5.758425446049813e-06
Position 3223: 4.75479560908309e-06
Position 225: 4.129417419702213e-06
Position 327: 3.7622825258244235e-06
Position 23988: 3.44480469767279e-06
Position 878: 3.1290623915181875e-06
Position 24044: 2.689651299514239e-06
Position 25996: 2.298523956713204e-06
Position 641: 2.127888253971081e-06
Position 2150: 1.782617678006531e-06
Position 2755: 9.195576160087255e-07
Position 288: 6.998996267185227e-07
Position 21423: 6.3780803724516e-07
Position 137: 3.553330282429735e-07
Position 14639: 2.5673803938107683e-07
Position 756: 1.9285676434871341e-07
Position 359: 1.8500097859763365e-07
Position 574: 1.7060345618708448e-07
Position 15428: 1.3209319160960363e-07
Position 13067: 1.259734682693646e-07
Position 15718: 1.2524157129145494e-07
Position 231: 1.1094397363951195e-07
Position 120: 9.524914211136732e-08
Position 141: 8.583774901044785e-08
Position 13272: 6.993338442257114e-08
Position 332: 6.905704329431633e-08
Position 239: 6.344574127294015e-08
Position 16551: 5.679195886530515e-08
Position 502: 5.5319653974654886e-08
Position 469: 5.42188138413609e-08
Position 499: 5.080690290057806e-08
Position 12343: 4.695090384715664e-08
Position 13445: 4.415413863285476e-08
Position 190: 3.879548330977769e-08
Position 550: 2.7028368209537297e-08
Position 512: 2.5525914443393636e-08
Position 516: 2.485198664122968e-08
Position 237: 2.091540489718172e-08
Position 563: 2.0702669451208393e-08
Position 157: 1.5703491896452687e-08
Position 495: 1.4867531943894368e-08
Position 159: 1.3931988071064808e-08
Position 598: 1.3859924986169215e-08
Position 12278: 1.309651310917024e-08
Position 1183: 1.2928345822092561e-08
Position 1482: 1.2353206567702688e-08
Position 1422: 1.1610421260368652e-08
Position 14946: 1.1564210850606562e-08
Position 12937: 1.1140093289937812e-08
Position 1561: 1.0742315522467637e-08
Position 760: 7.062106095848758e-09
Position 311: 3.867131664876358e-09
Position 12691: 3.521932341399221e-09
Position 524: 2.5300488369521188e-09
Position 557: 2.077530761189942e-09
Position 959: 1.0161354195131718e-09
Position 911: 6.329813378628512e-10
Position 520: 4.800345854715996e-10
Position 504: 2.2290361700184812e-10
Position 150: 1.519079567434594e-10
Position 152: 1.225800334499194e-10
Position 1398: 3.503527550139508e-11
Position 861: 3.266543327946757e-11
Position 509: 6.734620991738758e-12
Position 337: 4.709350218132663e-12
