Gene = NOP16
Position 3968: 0.00018004778270045763
Position 2226: 0.00017784889874411552
Position 4023: 0.0001617554755353556
Position 1406: 0.00014528114633761459
Position 1139: 0.0001432366437884868
Position 471: 0.00014109298945297934
Position 1046: 0.00012946646437317496
Position 285: 0.00011355335338114339
Position 2442: 0.00010895310901821637
Position 2002: 0.00010419688384258761
Position 1987: 0.00010117779926972188
Position 3391: 0.00010068907000871834
Position 3223: 8.191374919612972e-05
Position 3162: 7.622716784042925e-05
Position 1174: 7.267576137642665e-05
Position 872: 6.147389641416576e-05
Position 1431: 5.901438363053477e-05
Position 1186: 5.4059828594685336e-05
Position 2976: 5.3333508876275075e-05
Position 896: 4.62743256992947e-05
Position 398: 4.4771541697301946e-05
Position 1481: 4.456415894524838e-05
Position 1816: 4.333718561584818e-05
Position 1644: 4.0846342081066424e-05
Position 298: 4.0680401606979026e-05
Position 734: 3.789549985676433e-05
Position 76: 3.5502129685574826e-05
Position 2186: 3.305599832813762e-05
Position 1984: 2.6083665407041486e-05
Position 306: 2.3846307843125274e-05
Position 120: 2.255740049343819e-05
Position 390: 2.2144772163320223e-05
Position 597: 2.012533158416751e-05
Position 810: 1.6146416940773655e-05
Position 1448: 1.560294091069813e-05
Position 961: 1.5098993098879687e-05
Position 1242: 1.4356593930399654e-05
Position 392: 1.4086144913467602e-05
Position 1595: 1.3807108989936591e-05
Position 989: 1.1946451488578978e-05
Position 139: 1.1251079891980695e-05
Position 1541: 1.1089883249655494e-05
Position 412: 1.0016574820728589e-05
Position 103: 8.033313847293226e-06
Position 258: 7.93321281556919e-06
Position 402: 7.897438503083986e-06
Position 850: 7.486399373628515e-06
Position 547: 7.378509229339198e-06
Position 2240: 5.97153026477449e-06
Position 168: 5.155431615248849e-06
Position 755: 4.6027375466019715e-06
Position 86: 2.2372743552980417e-06
Position 736: 2.002675866861032e-06
Position 212: 1.3342509018867352e-06
Position 171: 1.2420942759636713e-06
Position 1879: 1.2286775632390693e-06
Position 689: 5.770723256674941e-07
Position 174: 4.0938475423389625e-07
Position 199: 1.5483802265168184e-07
Position 892: 2.4719867777529553e-08
Position 222: 6.546398636608751e-09
Position 740: 6.5284784601065706e-09
Position 246: 6.470223579473321e-09
Position 148: 4.135956871663564e-09
Position 1301: 2.495587412106014e-10
Position 1328: 2.455621287321831e-10
Position 177: 2.0150859545035976e-11
