Gene = PPP1R15B
Position 3769: 0.00010691196111029245
Position 3321: 0.00010584310436346542
Position 2384: 0.00010435338014999136
Position 2673: 9.805430258397229e-05
Position 5823: 9.52094856694484e-05
Position 2881: 9.350473403914044e-05
Position 2403: 9.274410692178765e-05
Position 3137: 9.269621472652541e-05
Position 690: 8.133070827038403e-05
Position 3028: 6.878837386901327e-05
Position 1709: 6.436441326619475e-05
Position 2000: 5.6413848536789515e-05
Position 586: 5.6068929729169336e-05
Position 3291: 5.391679798085528e-05
Position 3350: 5.217300569998629e-05
Position 2365: 4.9235631451157894e-05
Position 1518: 4.6877635666637476e-05
Position 2225: 4.683374981174935e-05
Position 1492: 4.2163224437373643e-05
Position 3201: 4.183595308432387e-05
Position 4420: 4.177303602727667e-05
Position 3397: 4.1008821553954604e-05
Position 619: 4.004478603728281e-05
Position 2517: 3.969341288880084e-05
Position 1910: 3.562610380016736e-05
Position 1859: 3.549262518352437e-05
Position 3092: 3.518965309885082e-05
Position 1475: 3.485740506182171e-05
Position 2129: 3.444644518003122e-05
Position 470: 2.7903081324549966e-05
Position 1414: 2.3766726004463845e-05
Position 945: 2.293822977365091e-05
Position 112: 2.2830402718296512e-05
Position 550: 2.202528438230127e-05
Position 4543: 2.1532696715965936e-05
Position 1930: 2.1318105002648342e-05
Position 1895: 1.924534387516187e-05
Position 2974: 1.5619530052822727e-05
Position 361: 1.3157693685601764e-05
Position 916: 1.1701861880072652e-05
Position 1466: 1.0619922964309741e-05
Position 1029: 1.0185242899772295e-05
Position 1644: 9.611484148550864e-06
Position 269: 9.606822366581205e-06
Position 809: 9.606689584406373e-06
Position 1561: 8.75419442005113e-06
Position 742: 7.476000671204014e-06
Position 289: 6.663052108909666e-06
Position 776: 5.925350884031008e-06
Position 792: 5.741095557907838e-06
Position 910: 5.727949766407218e-06
Position 304: 5.108501983336358e-06
Position 484: 4.336347516248908e-06
Position 2747: 3.7496778343392123e-06
Position 1986: 2.9291887953134593e-06
Position 1870: 2.7818299747252617e-06
Position 2435: 2.4297433290181097e-06
Position 1712: 2.259218994241573e-06
Position 3964: 2.2217833121881515e-06
Position 1253: 8.867465138303556e-07
Position 671: 6.635282946956852e-07
Position 763: 5.466511893179248e-07
Position 561: 3.066495642583074e-07
Position 942: 2.946798589445485e-07
Position 385: 2.623475117108476e-07
Position 395: 2.5486484424811293e-07
Position 3957: 1.936707288445595e-07
Position 862: 1.6746590967529256e-07
Position 376: 1.5062274867652328e-07
Position 1082: 1.4926166737406316e-07
Position 359: 1.2266195112375114e-07
Position 1954: 9.583727387008201e-08
Position 1368: 6.613078639812433e-08
Position 1940: 5.7939730628495364e-08
Position 1915: 3.832636942143533e-08
Position 2652: 2.84425108579769e-08
Position 931: 1.7082359371115084e-08
Position 811: 1.4758254423181441e-08
Position 1799: 1.2151308059911823e-08
Position 266: 1.0176773578274086e-08
Position 1912: 4.95295041646852e-09
Position 1761: 4.1021156679540865e-09
Position 1113: 3.93284819473023e-09
Position 1085: 1.6178642886410309e-09
Position 709: 1.0146527733139824e-09
Position 683: 8.560763869667245e-10
Position 155: 7.129355703435615e-10
Position 127: 6.803687882097115e-10
Position 2524: 4.428045534231791e-10
Position 1101: 2.1185458365142966e-10
Position 370: 5.0299535497125473e-11
