Gene = IFI6
Position 295: 2.0781542436503195e-05
Position 358: 1.849204864238895e-05
Position 4528: 1.751258853587607e-05
Position 5767: 1.7405483296913496e-05
Position 329: 1.6543920757805704e-05
Position 4359: 1.457214514157147e-05
Position 140: 1.4403520543505162e-05
Position 5715: 1.3857517629268146e-05
Position 3532: 1.3186832263939818e-05
Position 1728: 1.1891375942711723e-05
Position 1760: 1.0504514285418959e-05
Position 3647: 1.039294827790014e-05
Position 5845: 1.0390576712564688e-05
Position 4054: 9.891335888223667e-06
Position 4802: 9.872889815436213e-06
Position 4697: 9.569380690926104e-06
Position 4569: 9.404771746781764e-06
Position 5322: 8.212759962982503e-06
Position 166: 7.7760382470316e-06
Position 4993: 7.6514620530872e-06
Position 1558: 7.158125602199541e-06
Position 5058: 7.091098188722868e-06
Position 1101: 6.977162685287802e-06
Position 4367: 6.569314316462927e-06
Position 146: 6.409833792703464e-06
Position 1457: 5.803852455438971e-06
Position 4434: 5.564284602828701e-06
Position 6092: 5.2966726330844456e-06
Position 215: 5.201763354710372e-06
Position 4232: 4.54554812113833e-06
Position 3931: 4.431474135255336e-06
Position 276: 4.353680668439633e-06
Position 751: 4.165428380257072e-06
Position 217: 3.513592511448666e-06
Position 1272: 3.4984672896968784e-06
Position 1479: 3.3325300628771685e-06
Position 1308: 3.2314655076484264e-06
Position 1919: 3.0287095634249386e-06
Position 3481: 2.9220558366253757e-06
Position 5242: 2.5725885688733907e-06
Position 683: 2.460176539680203e-06
Position 3519: 2.374925739513783e-06
Position 1070: 2.343213738354713e-06
Position 1593: 2.1647775162782065e-06
Position 3358: 1.8385901281022026e-06
Position 3404: 1.6920849437996554e-06
Position 4471: 1.5959573008598352e-06
Position 4220: 1.5395187870807048e-06
Position 543: 1.425548815827388e-06
Position 6108: 1.2796224590349078e-06
Position 662: 1.137035188218129e-06
Position 715: 1.1264284561297578e-06
Position 2649: 9.699606093319158e-07
Position 763: 6.168831568536405e-07
Position 142: 5.067462488006763e-07
Position 679: 3.9937697255177917e-07
Position 2872: 3.308976016553805e-07
Position 592: 3.033428247333159e-07
Position 270: 2.6370590351136653e-07
Position 559: 2.63678844330943e-07
Position 434: 2.482629864199587e-07
Position 363: 2.2301135978706258e-07
Position 709: 2.1974980563285286e-07
Position 3692: 1.8481032365749067e-07
Position 149: 1.795549467409095e-07
Position 229: 1.6296390173895193e-07
Position 457: 1.2806890131647937e-07
Position 630: 1.2713101555114738e-07
Position 3334: 1.2598998828049826e-07
Position 2385: 1.2437497119481776e-07
Position 537: 1.020828030584126e-07
Position 722: 1.0026223404955499e-07
Position 564: 9.679551526613977e-08
Position 3945: 8.449359540820467e-08
Position 991: 7.408287518686756e-08
Position 1116: 4.844342815544574e-08
Position 241: 4.433274062324873e-08
Position 673: 3.856360832413087e-08
Position 3884: 2.3726726881340266e-08
Position 1008: 1.3648024082355586e-08
Position 1011: 1.0649844430403188e-08
Position 4436: 7.481762849595957e-09
Position 687: 6.1388660475942576e-09
Position 4073: 3.1432109858372438e-09
Position 769: 3.082071404831724e-09
Position 1006: 3.0639465345278084e-09
Position 4081: 2.056237812016219e-09
Position 1346: 1.4317180684910697e-09
Position 4399: 1.3219649443627897e-09
Position 4065: 1.2996480415318755e-09
Position 1355: 1.1619318743198782e-09
Position 3947: 9.428991509379757e-10
Position 4062: 8.954437889188656e-10
Position 4025: 8.677364177022007e-10
Position 4033: 5.503514723043685e-10
Position 4217: 4.157971900137156e-10
Position 4534: 3.7464316321057217e-10
Position 690: 3.025521677218107e-10
Position 573: 1.604736743809534e-10
Position 467: 9.206453745199963e-11
Position 4041: 7.307420183459522e-12
Position 5444: 4.497366616128864e-12
Position 567: 3.09539030411281e-16
