Gene = STK31
Position 236: 4.188905728072704e-16
Position 329: 1.60102896049542e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 21440: 0.9056487607742822
Position 26768: 0.890281638226509
Position 7313: 0.7168510188439529
Position 17073: 0.7064238795304026
Position 18437: 0.6374362771741787
Position 18544: 0.6309848095749021
Position 32810: 0.4732118874733722
Position 2066: 0.4334055759706809
Position 33420: 0.34050977864076354
Position 1919: 0.10448461818186164
Position 6101: 0.10329923248849679
Position 5533: 0.10081344820548874
Position 28865: 0.056984348448683796
Position 293: 0.04219376096841747
Position 5927: 0.040862993006216486
Position 4099: 0.03879858185936804
Position 10607: 0.03692716698577699
Position 1939: 0.03392617376462311
Position 4143: 0.02088426502239602
Position 1836: 0.020844487844102057
Position 8303: 0.020027762085590803
Position 3434: 0.019760020359727407
Position 27048: 0.019575623663688774
Position 1931: 0.018780146914707984
Position 12656: 0.01316626617266611
Position 25370: 0.012982946243719005
Position 3548: 0.011612367157148085
Position 309: 0.010943239071250735
Position 456: 0.01061519918479433
Position 1809: 0.009262138546894783
Position 12116: 0.009193293093829722
Position 568: 0.008809058848667867
Position 13164: 0.00861507138826555
Position 2551: 0.008573958493523881
Position 7376: 0.008292160086184193
Position 18923: 0.00781364628280176
Position 11008: 0.0071443331828319025
Position 2691: 0.006427906974655244
Position 4167: 0.006204113492726163
Position 7595: 0.004127281547842445
Position 7637: 0.004049319960214613
Position 6019: 0.0035546234623968715
Position 397: 0.0035164993698105704
Position 3104: 0.003253506422006063
Position 8277: 0.0030817498220929093
Position 3498: 0.0029267917522908912
Position 8966: 0.002713291159830899
Position 346: 0.002493694265418296
Position 7614: 0.002307724144875422
Position 3369: 0.002228863974227802
Position 5901: 0.0021915001866314723
Position 2772: 0.0020144118077891327
Position 7472: 0.0019963083968867336
Position 2966: 0.0018867274544066318
Position 528: 0.0018616400603164859
Position 480: 0.001454469895580633
Position 21682: 0.001430047104229101
Position 1464: 0.0012859086235895813
Position 2667: 0.0012652339471959822
Position 243: 0.0012393710074585572
Position 273: 0.0011089579917554755
Position 1522: 0.0009597983338095897
Position 1009: 0.0009307615988042265
Position 144: 0.0007625786468855216
Position 5157: 0.0006823615769089287
Position 3129: 0.0006762638711901247
Position 1434: 0.0006654981495087761
Position 486: 0.0006598460718027624
Position 3059: 0.0006184990093185852
Position 320: 0.0005017434804648906
Position 2670: 0.00048215531821946587
Position 3154: 0.0004782422805353036
Position 197: 0.0004365309688854625
Position 14547: 0.00038232022250215907
Position 1875: 0.00036017084599891604
Position 954: 0.0003512933501448284
Position 1440: 0.000351242527360918
Position 14594: 0.00033271068624269776
Position 796: 0.0003054623665845785
Position 12403: 0.0003042005719085894
Position 1585: 0.0002828947587823907
Position 2072: 0.0002758549824758566
Position 2011: 0.00025796759246708993
Position 1870: 0.00024219307889580656
Position 2937: 0.00018897812764836607
Position 1639: 0.00018605405024676435
Position 8941: 0.00018492733229343207
Position 2478: 0.0001558775014916225
Position 4780: 0.0001558561651229089
Position 2392: 0.0001521940705494332
Position 971: 0.00014843531643491607
Position 1960: 0.0001402630956463283
Position 7944: 0.00013764232897640227
Position 8605: 0.00013603969490283044
Position 1032: 0.00012340430798634013
Position 2921: 0.00011656098726588434
Position 2256: 0.00011505357252522012
Position 1452: 0.00011104068649413173
Position 4306: 0.00010542009152449812
Position 12445: 9.983780695654735e-05
Position 1679: 9.680956351884128e-05
Position 1494: 9.676660963815821e-05
Position 11864: 9.587043446211846e-05
Position 9862: 9.502277833422353e-05
Position 3551: 8.953994916381956e-05
Position 4663: 8.77009361964361e-05
Position 11822: 8.550017113938134e-05
Position 860: 8.51121878601055e-05
Position 3012: 8.1892248971472e-05
Position 959: 8.053025947843741e-05
Position 411: 7.939543339186571e-05
Position 12498: 7.650502803278e-05
Position 6353: 7.632038658633475e-05
Position 9617: 7.492832232910184e-05
Position 8215: 7.084148827532369e-05
Position 2634: 6.788897949885527e-05
Position 11599: 6.758062623005623e-05
Position 1853: 6.611219548509623e-05
Position 7996: 6.534121249201075e-05
Position 12131: 6.520704588001677e-05
Position 753: 6.221353795106674e-05
Position 1040: 6.155188043064127e-05
Position 329: 6.107738298024533e-05
Position 6549: 6.082801750265596e-05
Position 984: 5.887870586030098e-05
Position 4684: 5.789606287570864e-05
Position 5610: 5.673040178790961e-05
Position 12152: 5.616733204311892e-05
Position 11636: 5.385704318712289e-05
Position 2464: 5.0746611621925285e-05
Position 793: 4.733706080813223e-05
Position 1618: 4.131461679683139e-05
Position 12158: 4.0729652775436226e-05
Position 1811: 3.974230422359814e-05
Position 1655: 3.9553621828498746e-05
Position 1401: 3.280599403101127e-05
Position 11213: 3.1317643125206666e-05
Position 2594: 3.113226440487997e-05
Position 311: 2.8239315434621123e-05
Position 761: 2.5964781273178927e-05
Position 2374: 2.4413892880941585e-05
Position 533: 2.4065488935725238e-05
Position 1767: 2.397368619762059e-05
Position 1978: 2.3838706572076877e-05
Position 9436: 2.3655998887465184e-05
Position 6279: 1.9102184755453945e-05
Position 9021: 1.8781199164798987e-05
Position 704: 1.755261759450345e-05
Position 12835: 1.7543006933125607e-05
Position 4199: 1.6581128156872344e-05
Position 162: 1.5542042010215562e-05
Position 6960: 1.4966904567813049e-05
Position 732: 1.4625088981645368e-05
Position 1717: 1.3027098964070163e-05
Position 3181: 1.2429060350743247e-05
Position 1034: 1.2198013407007018e-05
Position 9310: 1.2101813561101715e-05
Position 9523: 1.198189053013218e-05
Position 350: 1.1852145416969935e-05
Position 8527: 1.1812623535504465e-05
Position 937: 1.1327244091439247e-05
Position 572: 1.0766930233435383e-05
Position 2602: 1.0700679861250888e-05
Position 213: 1.0433947397987345e-05
Position 1773: 1.040350001832468e-05
Position 5719: 1.0341997799757178e-05
Position 1722: 9.863899888173027e-06
Position 910: 9.165172861587821e-06
Position 2888: 8.905997162547897e-06
Position 2017: 8.377277495484923e-06
Position 641: 7.865054592661346e-06
Position 1704: 7.780857215537741e-06
Position 744: 7.610497448143025e-06
Position 2440: 7.415293452593995e-06
Position 2528: 7.403852842655112e-06
Position 5496: 7.377601694870414e-06
Position 3396: 7.357407989364203e-06
Position 5735: 7.344028147230075e-06
Position 1056: 7.019606297286697e-06
Position 1706: 6.197692605218429e-06
Position 7801: 5.489128482972813e-06
Position 10002: 4.959035217447236e-06
Position 1349: 4.706714063220019e-06
Position 6815: 4.44071915210928e-06
Position 6656: 4.438138114115935e-06
Position 2434: 4.051365126950266e-06
Position 1724: 3.743464365256444e-06
Position 2119: 3.737937746803147e-06
Position 817: 3.6970213805013588e-06
Position 337: 3.682816171916253e-06
Position 7456: 3.198028073597712e-06
Position 935: 3.1806342521919858e-06
Position 765: 3.064426515194444e-06
Position 369: 3.0572197703194293e-06
Position 8742: 3.05285512241413e-06
Position 939: 2.5380775269694596e-06
Position 2266: 2.1393661389209463e-06
Position 5338: 2.108964353068891e-06
Position 602: 1.993395871810155e-06
Position 1600: 1.9643251239118697e-06
Position 6652: 1.8919195125267267e-06
Position 4536: 1.8491547282917852e-06
Position 2166: 1.613636750141167e-06
Position 2085: 1.5351586895192766e-06
Position 907: 1.1919512785947785e-06
Position 1070: 1.1067588895810195e-06
Position 4632: 1.036054846285622e-06
Position 357: 1.014705903954779e-06
Position 4460: 8.308824099888974e-07
Position 262: 7.183329982051514e-07
Position 4560: 7.106036638347642e-07
Position 2481: 5.526393366054392e-07
Position 1537: 2.818706532872364e-07
Position 146: 1.311240309553963e-07
Position 1326: 1.284771687364973e-07
Position 1061: 1.1899005727625437e-07
Position 2093: 7.976045506697503e-08
Position 488: 6.575819747504636e-08
Position 2283: 1.1337855429087112e-08
Position 2338: 1.1014592322327078e-08
Position 173: 2.269165846957547e-09
Position 168: 1.990312497683385e-09
Position 179: 8.383304143123103e-10
Position 644: 8.140038135525059e-10
Position 176: 5.036964942525452e-10
Position 490: 4.79331701908818e-10
Position 1156: 2.284086451279354e-10
Position 623: 1.9201069358746558e-10
Position 2315: 1.4548701712596858e-10
Position 130: 7.957931569519159e-11
Position 1124: 5.486131977589323e-11
Position 587: 1.487029204806559e-11
Position 103: 1.5227131178887132e-12
Position 647: 9.631712274658982e-13
Position 112: 3.781930183607502e-14
Position 117: 9.092178657034293e-15
