Gene = ERV3-1
Position 1596: 0.00014937928884142755
Position 4896: 0.00013888718659678834
Position 6447: 0.00013270525346522512
Position 556: 0.00013144983683982477
Position 3696: 0.0001283126755378434
Position 1115: 0.00012725460721466482
Position 4528: 0.00012210603840135832
Position 1355: 0.00011101382799741301
Position 3335: 9.801196442403317e-05
Position 523: 9.274155414988054e-05
Position 1315: 9.193194692669614e-05
Position 1800: 9.037309464328253e-05
Position 2374: 8.815236534375089e-05
Position 2043: 8.695464292199401e-05
Position 714: 8.583803193867016e-05
Position 1366: 8.58355185194825e-05
Position 231: 8.430532077861005e-05
Position 4422: 7.921820663088745e-05
Position 268: 7.383920662956519e-05
Position 4908: 7.37806187616436e-05
Position 4209: 7.146290990691105e-05
Position 2105: 6.421778254989786e-05
Position 274: 6.384574567057976e-05
Position 5146: 6.376366994939398e-05
Position 2854: 5.1055473358961666e-05
Position 2620: 4.683374416840999e-05
Position 3091: 4.641434828503207e-05
Position 2299: 4.294659696783794e-05
Position 1413: 4.1185924545018295e-05
Position 1992: 4.086802426770759e-05
Position 2072: 3.97335253838134e-05
Position 3424: 3.7665129557885876e-05
Position 3338: 3.667011068335076e-05
Position 2180: 3.317059610997507e-05
Position 1287: 3.0840051890571615e-05
Position 2436: 2.8892431964197248e-05
Position 1607: 2.8767823201028215e-05
Position 678: 2.858014446418123e-05
Position 2856: 2.8253671806236677e-05
Position 2561: 2.7262822628139843e-05
Position 1629: 2.4918134832587723e-05
Position 1023: 2.2402308961014846e-05
Position 424: 2.1850797169965e-05
Position 2391: 2.0451833992113933e-05
Position 2018: 2.0128517442900747e-05
Position 294: 1.64610677400334e-05
Position 1984: 1.4344392493618005e-05
Position 1930: 9.584855872667377e-06
Position 842: 9.454598019646859e-06
Position 1208: 6.643917528565729e-06
Position 1905: 6.591724508739898e-06
Position 575: 5.8694291517836415e-06
Position 1859: 3.312909258832723e-06
Position 1813: 2.9407080987356206e-06
Position 543: 2.662040776211676e-06
Position 1203: 2.357713681964787e-06
Position 1959: 1.8153452961370798e-06
Position 614: 1.0835056218505465e-06
Position 641: 8.3410501101728e-07
Position 2184: 7.713550941844266e-07
Position 1729: 6.495506531436612e-07
Position 1205: 3.1283248558411963e-07
Position 1669: 2.7462175164454766e-07
Position 1299: 2.0099026943106978e-07
Position 1504: 1.9349808625273255e-07
Position 1543: 1.8967521199144424e-07
Position 567: 1.1605934234293592e-07
Position 442: 7.820360273558827e-08
Position 449: 7.552577835697086e-08
Position 851: 4.56237691100061e-08
Position 826: 4.361420683780337e-08
Position 653: 3.803022578328919e-08
Position 558: 8.998275038961443e-09
Position 1212: 8.325650886796848e-09
Position 466: 5.0389572165704055e-09
Position 1677: 2.1950655684888645e-09
Position 584: 9.627573601573673e-10
Position 624: 3.4695791286169834e-10
Position 451: 2.5617370062046357e-10
Position 658: 1.2326751735235375e-10
