Gene = URM1
Position 19352: 0.001263667279908904
Position 20640: 0.0012424511003914106
Position 539: 0.0012220879296089666
Position 18257: 0.0011896719071995538
Position 11064: 0.00114425249623715
Position 11356: 0.001118637919538881
Position 16725: 0.0010662914458805291
Position 16970: 0.000960077513541118
Position 11390: 0.0009072713003898919
Position 2034: 0.0008736555874100339
Position 7301: 0.0008622808211382561
Position 1365: 0.0008282704470447943
Position 2537: 0.0008067110099513265
Position 3908: 0.0007837023532056655
Position 617: 0.0007771639017124853
Position 13877: 0.000744861836514018
Position 6642: 0.0007213441698925692
Position 16653: 0.0006937623000815565
Position 19980: 0.0006432407869112642
Position 18649: 0.0005563319708662027
Position 19214: 0.000550030830553155
Position 918: 0.0005367126207818396
Position 18549: 0.0005126544888741524
Position 18078: 0.0004993614749652524
Position 2197: 0.00048045813532106947
Position 2058: 0.0004695930839953376
Position 13162: 0.00045580371435587574
Position 1799: 0.0004041592928109674
Position 1686: 0.00039051801370000344
Position 1744: 0.00038994749184099526
Position 2282: 0.00035351852935299025
Position 16798: 0.00032221917058206844
Position 18646: 0.00031138886667247576
Position 17124: 0.00030352872429822265
Position 18021: 0.0002852409802487654
Position 740: 0.00026964601288527885
Position 7331: 0.0002570977782927361
Position 695: 0.000229439085779933
Position 7387: 0.0002265082575722746
Position 204: 0.00022449835615517635
Position 17751: 0.00020978087805608687
Position 350: 0.00020080035460017716
Position 13607: 0.00018788183722673581
Position 1816: 0.00015451110697010942
Position 17866: 0.00015338837446430967
Position 1172: 0.00014719261227598567
Position 19681: 0.00013509817893864073
Position 490: 0.00013393304297065143
Position 2913: 0.00013075557887268474
Position 265: 0.00012409343819689146
Position 1380: 0.00012002732781792017
Position 4765: 0.00011142359359635164
Position 706: 0.00010115889874051206
Position 288: 9.649408968475462e-05
Position 2848: 9.29074701399766e-05
Position 2363: 8.271532202924257e-05
Position 17467: 8.185481575797421e-05
Position 17224: 7.882880251914681e-05
Position 1478: 7.865960636746632e-05
Position 1248: 7.5640662507701e-05
Position 1393: 7.52543171983224e-05
Position 1527: 6.449423517805209e-05
Position 2810: 6.060654275811856e-05
Position 493: 6.037600080760363e-05
Position 759: 5.2168571778590376e-05
Position 1034: 4.6838115224440545e-05
Position 4805: 4.09309645764131e-05
Position 1622: 4.013504715316456e-05
Position 1924: 3.921007139725768e-05
Position 1838: 3.6222799349701075e-05
Position 1010: 3.552032367784854e-05
Position 2919: 3.33345717388536e-05
Position 1547: 3.304915168939956e-05
Position 17398: 3.293369872636277e-05
Position 17949: 3.0930195868260166e-05
Position 3204: 3.0538968886453514e-05
Position 1818: 2.992382688816078e-05
Position 1905: 2.719528612132898e-05
Position 16893: 2.6822949968474942e-05
Position 776: 2.642060942890781e-05
Position 654: 2.2301097201972286e-05
Position 712: 2.2225900193422088e-05
Position 1530: 2.037227732298003e-05
Position 1229: 1.840102479737822e-05
Position 1312: 1.677667815868706e-05
Position 862: 1.5129354485460974e-05
Position 781: 1.300656818857072e-05
Position 1842: 1.2484293808651104e-05
Position 768: 1.2170132793791454e-05
Position 234: 1.2015873556949932e-05
Position 6909: 1.1440243233201601e-05
Position 658: 1.089128351614865e-05
Position 727: 8.738584469140688e-06
Position 2983: 7.983236269566985e-06
Position 1651: 6.915346701357627e-06
Position 977: 6.715104399793776e-06
Position 942: 6.113759200041618e-06
Position 742: 5.761108019046171e-06
Position 1560: 4.956906044083788e-06
Position 1423: 4.632486998502559e-06
Position 799: 4.40621248902952e-06
Position 2891: 4.323064285717614e-06
Position 290: 4.1241557132351465e-06
Position 443: 4.097324276399803e-06
Position 3964: 3.960353844629164e-06
Position 681: 3.9217475174094815e-06
Position 717: 3.920417826843667e-06
Position 1193: 3.6801933896544392e-06
Position 6894: 3.2993807423263033e-06
Position 1176: 2.9875902831822146e-06
Position 373: 2.838248970406852e-06
Position 2298: 2.635557351532291e-06
Position 851: 2.204405523031702e-06
Position 6867: 2.110570307723448e-06
Position 546: 1.9663119116140195e-06
Position 1463: 1.6227124053377217e-06
Position 17675: 1.5498128223148024e-06
Position 1758: 1.4339953160544463e-06
Position 269: 1.380008885633903e-06
Position 1610: 1.313067506369279e-06
Position 2146: 1.2855916338484368e-06
Position 664: 1.2060696445352225e-06
Position 2328: 1.1688303258739437e-06
Position 621: 9.74335207260432e-07
Position 3280: 8.852619321361508e-07
Position 370: 8.686017855449917e-07
Position 898: 6.075432036465676e-07
Position 17339: 4.2894247354457553e-07
Position 217: 4.2759681464603523e-07
Position 864: 3.201524747640772e-07
Position 356: 3.0934469959838514e-07
Position 377: 2.941556704786497e-07
Position 237: 2.509419986873198e-07
Position 602: 2.3945335051124565e-07
Position 436: 2.3936701626786266e-07
Position 2170: 1.7508358669156406e-07
Position 2211: 1.655609650090269e-07
Position 935: 1.0301674279774556e-07
Position 149: 8.632855073535588e-08
Position 789: 7.38076019496949e-08
Position 450: 3.654151318492093e-08
Position 239: 3.1320045012318635e-08
Position 1647: 2.3672520096282614e-08
Position 453: 1.0118443965906554e-08
Position 304: 3.9162612465750296e-09
Position 252: 2.2692562966180495e-09
Position 1426: 2.0664059827869894e-09
Position 785: 1.6670684281885718e-09
Position 245: 4.114859794436618e-10
Position 778: 8.572436919663811e-11
Position 91: 1.8268174468000177e-11
Position 136: 1.4649694266679928e-11
Position 247: 4.340512612401295e-12
Position 107: 2.8420848897974335e-12
Position 109: 8.123396093017554e-18
Position 101: 9.00401055371726e-22
