Gene = EXO5
Position 1092: 0.051703026493784346
Position 3158: 0.040890820062310734
Position 2760: 0.033026532414130214
Position 3734: 0.031117078390179513
Position 2212: 0.02622086465328446
Position 494: 0.022442755725797323
Position 2799: 0.022183585673450815
Position 3062: 0.017619337150917437
Position 4652: 0.014922376215091793
Position 1799: 0.013446317174500294
Position 3880: 0.013217060429164628
Position 1731: 0.013032652719231257
Position 2890: 0.012520567229635064
Position 2863: 0.011747433886313155
Position 1134: 0.011589224910201397
Position 957: 0.011310712826499938
Position 2579: 0.009211937742206765
Position 460: 0.009193267195569566
Position 4626: 0.008759979208670719
Position 4635: 0.008747907708509183
Position 5784: 0.007458946974284878
Position 2246: 0.006940411007652257
Position 6070: 0.005970646004787793
Position 6676: 0.0058806938318334235
Position 6277: 0.0043634704361870235
Position 6650: 0.004209227560613643
Position 4574: 0.004202555535660215
Position 2926: 0.004004732968412506
Position 1668: 0.0037399492673505634
Position 5269: 0.0033499293315580863
Position 1778: 0.003166642357036106
Position 4110: 0.0027770465262947036
Position 4869: 0.0024839865000852984
Position 3955: 0.002212209712683355
Position 3598: 0.0022044832878775076
Position 4893: 0.0018982484430818604
Position 1137: 0.0018708778710159121
Position 3905: 0.0017903712334680104
Position 2776: 0.0016692791017900155
Position 4689: 0.0016337430452765015
Position 3182: 0.001622283421358945
Position 1026: 0.0016060014910638137
Position 7256: 0.0013785295340814634
Position 2825: 0.001338438694565033
Position 1074: 0.0013253931794261185
Position 4658: 0.001189513794830967
Position 7071: 0.0011643615519257066
Position 339: 0.0010843464331406838
Position 2621: 0.0010309546229742114
Position 1534: 0.0010215284819982057
Position 4384: 0.00093484978405787
Position 518: 0.0009115321231094351
Position 6365: 0.0009093170889699239
Position 567: 0.0008213538781511883
Position 4239: 0.0007882997464830844
Position 716: 0.0007878046236906171
Position 275: 0.0006433011274348815
Position 2709: 0.0005772958923433575
Position 4043: 0.0005731297524447566
Position 2956: 0.0005720168603873321
Position 2136: 0.0005587463292644471
Position 403: 0.0005223666951082708
Position 2809: 0.0005223045648265353
Position 474: 0.00047730536581959345
Position 6428: 0.00040953170117190784
Position 3612: 0.0003948560962326044
Position 811: 0.0003846265870702643
Position 742: 0.0003845316329266094
Position 4762: 0.0003726079509200984
Position 432: 0.0003709704711855447
Position 3516: 0.00036359748638677245
Position 5152: 0.00036358763777987336
Position 1854: 0.00033919053187460974
Position 1379: 0.00033503199554423007
Position 1508: 0.0003046894786360795
Position 2541: 0.00030418768055597
Position 1922: 0.0003034029048196037
Position 456: 0.0002811336482690275
Position 1710: 0.0002713606122740954
Position 468: 0.0002556391534461269
Position 476: 0.0002478020071614298
Position 2658: 0.00024154920672414908
Position 919: 0.00020652219808422063
Position 1600: 0.00020628411673084354
Position 943: 0.00020296815299992657
Position 1317: 0.00018998643001000672
Position 5291: 0.00017466646541289886
Position 1919: 0.00017322069202721916
Position 1029: 0.00014754835770013568
Position 1033: 0.00013849554847319276
Position 570: 0.00013774879631949118
Position 1747: 0.00013395982759741045
Position 538: 0.00013339055649667892
Position 3320: 0.00012849362346974114
Position 1236: 0.0001268616451029438
Position 1344: 0.0001142951826519547
Position 830: 0.00011413512336654115
Position 4326: 0.00010630432609758047
Position 510: 0.00010232148201463862
Position 2187: 7.546958633879111e-05
Position 3579: 7.032770082035819e-05
Position 784: 5.985245834523472e-05
Position 1487: 5.984249346046781e-05
Position 217: 5.294761500093008e-05
Position 481: 4.806915268288275e-05
Position 542: 3.332754715307276e-05
Position 713: 2.7979256185318203e-05
Position 411: 1.778750409684715e-05
Position 366: 1.5496322276634275e-05
Position 608: 1.3442230759258416e-05
Position 839: 1.0807382764576399e-05
Position 622: 8.614038616610141e-06
Position 593: 5.938444851719858e-06
Position 851: 4.966019376004032e-06
Position 856: 4.782062104453927e-06
Position 729: 3.864068085879542e-06
Position 787: 2.5961143060915177e-06
Position 772: 2.049751708698832e-06
Position 759: 1.8056440402426373e-06
Position 791: 1.782268799373749e-06
Position 422: 7.189527641342739e-07
Position 1049: 6.833458638673222e-07
Position 774: 6.592437147292379e-07
Position 744: 6.021715773939824e-07
Position 1207: 5.226897424335541e-07
Position 415: 3.918407176356784e-07
Position 1204: 3.8009110822189977e-07
Position 642: 3.6330473745440036e-07
Position 873: 3.483988560254966e-07
Position 1976: 3.343519773373793e-07
Position 1140: 3.1373095293212165e-07
Position 789: 2.785378938919757e-07
Position 587: 2.783937582445152e-07
Position 2059: 2.5808951326698604e-07
Position 884: 2.4458067267235817e-07
Position 1156: 1.9234912331533779e-07
Position 595: 1.538606461314783e-07
Position 1549: 1.4639724877812714e-07
Position 1539: 1.231397308132823e-07
Position 574: 6.917225410371922e-08
Position 589: 6.013251722423069e-08
Position 212: 1.276219173108507e-08
Position 113: 2.280828823507579e-12
Position 136: 1.744177275380369e-12
Position 100: 5.282953948488803e-13
Position 165: 3.7991623865946874e-14
Position 120: 1.7429638374691856e-14
Position 198: 1.589560508233665e-14
Position 110: 1.1315365452648502e-14
Position 185: 9.452628398471585e-15
Position 142: 6.264193076964409e-15
Position 178: 1.8584491886043834e-15
Position 167: 1.3800780480134379e-15
Position 159: 1.001074547029377e-15
Position 172: 9.965397638711113e-16
Position 156: 1.7073771555823188e-16
Position 148: 9.503768162676168e-17
