Gene = LELP1
Position 1161: 2.0651743933724898e-05
Position 743: 1.5656449492933675e-05
Position 1315: 1.3127733847351728e-05
Position 772: 1.304397618793398e-05
Position 755: 1.2494205247183659e-05
Position 1284: 1.1372824175789013e-05
Position 780: 1.0597550294439422e-05
Position 1172: 9.643753901749064e-06
Position 1057: 8.848015830083647e-06
Position 1138: 8.551526279857875e-06
Position 257: 8.500563295098278e-06
Position 1004: 8.427254072682785e-06
Position 717: 8.337956393580002e-06
Position 1201: 8.316083709298544e-06
Position 465: 7.880967266295735e-06
Position 156: 7.65703398593719e-06
Position 964: 7.464377361727006e-06
Position 1050: 6.558646861663391e-06
Position 1037: 6.380508891414033e-06
Position 186: 6.330379576710598e-06
Position 1309: 5.813982139827324e-06
Position 490: 4.98927669601578e-06
Position 1025: 4.888859355960178e-06
Position 1110: 4.155874880210032e-06
Position 860: 3.3545245855808977e-06
Position 1653: 3.317835641838183e-06
Position 1126: 3.2001750970137084e-06
Position 403: 3.1633086188220095e-06
Position 635: 3.127851609536922e-06
Position 1018: 2.9076943009260537e-06
Position 702: 2.729502742937944e-06
Position 619: 1.9340832697166e-06
Position 304: 1.3809458872293862e-06
Position 543: 1.3525644266398848e-06
Position 483: 1.0319407175266538e-06
Position 302: 1.00904809919976e-06
Position 1184: 5.154657778483072e-07
Position 1194: 5.3102443368671785e-08
Position 1259: 3.5552240993434006e-08
Position 613: 1.5386487785209523e-09
Position 274: 5.480511908875734e-10
Position 146: 4.7236730372239e-10
Position 823: 1.9824270593795437e-10
Position 1054: 1.9091373456880526e-10
