Gene = RGSL1
Position 139: 0.0003884343631054873
Position 788: 0.00031080873777699394
Position 1108: 0.00026987702107759455
Position 323: 0.00020785399130354023
Position 1625: 0.00020719099046784828
Position 273: 0.00013933036789550747
Position 105: 0.00010905540111475397
Position 4562: 7.704478840914991e-05
Position 483: 4.745282263867209e-05
Position 229: 3.656898417865865e-05
Position 68: 3.3708709193866796e-05
Position 52: 2.5294084655173397e-05
Position 774: 2.264555882533451e-05
Position 37: 1.7056862671081987e-05
Position 10796: 1.5994658521864235e-05
Position 1197: 1.1539341753397065e-05
Position 1216: 1.1069943235795775e-05
Position 1460: 9.035476572213515e-06
Position 985: 8.92898563687879e-06
Position 280: 8.122660445848792e-06
Position 1325: 7.797311681007748e-06
Position 898: 6.977105376303354e-06
Position 338: 6.35456755695869e-06
Position 1513: 4.310982393256797e-06
Position 4442: 3.6863669665109927e-06
Position 977: 3.352518914844991e-06
Position 568: 3.3434373800855987e-06
Position 640: 3.1768390956207653e-06
Position 1388: 3.1500909786840975e-06
Position 358: 3.039996201338003e-06
Position 4444: 2.7529472896451776e-06
Position 1292: 2.3818168580389857e-06
Position 384: 2.1196902317404745e-06
Position 1181: 1.8622946006387152e-06
Position 1190: 1.4812126017041395e-06
Position 27: 1.0952334221477046e-06
Position 877: 1.0165003411713323e-06
Position 946: 7.196327395868149e-07
Position 572: 6.000173224355614e-07
Position 743: 4.952746933786103e-07
Position 666: 3.902203851098849e-07
Position 4199: 2.5391087205693296e-07
Position 752: 2.1193950287840075e-07
Position 4214: 1.3204656977057797e-07
Position 544: 1.0880937038833816e-07
Position 495: 7.915138204853086e-08
Position 150: 7.127727993072903e-08
Position 414: 5.497470484607687e-08
Position 623: 1.1398973859118673e-08
Position 517: 1.0695942905332145e-08
Position 148: 8.553421143605242e-09
Position 578: 3.265719747138912e-09
Position 165: 1.1853612870661609e-09
Position 350: 4.440923201799781e-11
Position 375: 1.7588463437620988e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 22249: 0.9891185491209646
Position 27554: 0.8944172352057645
Position 3811: 0.553184481334502
Position 9857: 0.4943265421587387
Position 3308: 0.380813709362254
Position 32688: 0.2984366576918299
Position 8159: 0.25327886128405963
Position 8172: 0.2351470644064772
Position 3291: 0.18524207758365516
Position 8105: 0.18141162879845915
Position 30334: 0.1741560139284986
Position 10477: 0.17230305081555894
Position 30898: 0.1681313348001348
Position 215: 0.12480102657007684
Position 10704: 0.08444879523218497
Position 29899: 0.07577319073652775
Position 304: 0.0683565570206166
Position 16663: 0.06264899956549977
Position 17104: 0.05966116911862392
Position 410: 0.05011000332511518
Position 4938: 0.04368397999648197
Position 3248: 0.042793737519143636
Position 1559: 0.04008919224188465
Position 22496: 0.0399876230868946
Position 3227: 0.036028253483688294
Position 9642: 0.02802063917990817
Position 4982: 0.02771184791608042
Position 4768: 0.02532182659977338
Position 3692: 0.024225413016996208
Position 1090: 0.022705215902817148
Position 3326: 0.01737447611835181
Position 1062: 0.012517014840829477
Position 23428: 0.010867416799732414
Position 10103: 0.008237261112289744
Position 4964: 0.00804210249917068
Position 5024: 0.0079361334138151
Position 4859: 0.007277509010836939
Position 358: 0.006751367927207646
Position 752: 0.0062263727139033375
Position 630: 0.00571662689921402
Position 8511: 0.004280914349748805
Position 9953: 0.004039985694587601
Position 3342: 0.003903799337362171
Position 112: 0.003743041654593952
Position 8344: 0.0030407887136148894
Position 3847: 0.002628716444463336
Position 8018: 0.0025736289863801105
Position 10830: 0.002459030387671763
Position 10742: 0.00236707138512577
Position 1142: 0.002297653439543657
Position 4561: 0.0022784503047313977
Position 3259: 0.002254061264158019
Position 3518: 0.0017514245514582496
Position 3813: 0.0017202283184579665
Position 3002: 0.0016123193536898735
Position 1606: 0.0013485908527683466
Position 3632: 0.0013415755128317092
Position 3300: 0.001237710848856493
Position 9164: 0.0012153584332682062
Position 2925: 0.0011445308752429
Position 5048: 0.0010807894853100948
Position 8537: 0.0010332010623153693
Position 12373: 0.0008998111843453577
Position 311: 0.0008830020225151606
Position 229: 0.000865942938186287
Position 5101: 0.0008093182596085234
Position 249: 0.0008068255909292749
Position 4488: 0.0006865742026766462
Position 414: 0.0006341392023369022
Position 8368: 0.0006139402199782583
Position 3463: 0.0006129853842263854
Position 3614: 0.00048327940593223605
Position 2791: 0.0004415691507492877
Position 18186: 0.00040170211652323646
Position 3212: 0.00037093001578065727
Position 13440: 0.0003550248082232279
Position 4273: 0.0003372479191140853
Position 9697: 0.0003370056851319183
Position 1284: 0.0003199806870081806
Position 1440: 0.00031814960310720767
Position 1256: 0.0002941166823834499
Position 513: 0.0002622959246081399
Position 2885: 0.00026061739323871003
Position 10218: 0.00024410642458706455
Position 338: 0.00022972561460688078
Position 2866: 0.00019345617307219178
Position 15167: 0.00019297795314829642
Position 670: 0.00015592422200372453
Position 393: 0.00014200254865598638
Position 3493: 0.00014097209320833277
Position 3062: 0.0001381779491044521
Position 971: 0.00012100050865527744
Position 2738: 0.00010813647318643538
Position 3487: 0.00010749339350968113
Position 4351: 0.00010479114409833065
Position 3652: 9.503944502212399e-05
Position 1451: 8.60704583832266e-05
Position 1300: 8.050602625908497e-05
Position 4943: 8.039780561579925e-05
Position 3694: 8.01898594494902e-05
Position 9323: 7.535583632151096e-05
Position 258: 7.428547607718153e-05
Position 1039: 6.172585522056969e-05
Position 6175: 6.0639683344695025e-05
Position 2927: 6.011301814806233e-05
Position 848: 5.732903862070757e-05
Position 1259: 5.223548882267333e-05
Position 3524: 4.702426173555898e-05
Position 1344: 4.696207383978514e-05
Position 8814: 4.6606777958537685e-05
Position 10480: 4.550803143864839e-05
Position 1329: 4.478949675206013e-05
Position 234: 4.2925625196559135e-05
Position 329: 4.23428274885376e-05
Position 425: 4.1921268733315725e-05
Position 306: 4.134889230419413e-05
Position 4361: 3.987178394982779e-05
Position 563: 3.9215710205120296e-05
Position 1536: 3.1757394130410154e-05
Position 11015: 3.086020283859077e-05
Position 1417: 2.9917634659202618e-05
Position 224: 2.979537535922134e-05
Position 12513: 2.810980798953884e-05
Position 10328: 2.5939107954623055e-05
Position 10297: 2.1600746869140928e-05
Position 12899: 2.14093373979824e-05
Position 308: 2.1003166465732785e-05
Position 8855: 1.862497283443371e-05
Position 127: 1.774141104665945e-05
Position 12485: 1.773432286519967e-05
Position 6195: 1.7233796538720127e-05
Position 4182: 1.658277135712944e-05
Position 10183: 1.4577937560627006e-05
Position 9592: 1.2387425404384474e-05
Position 1357: 1.1528853130711064e-05
Position 10716: 1.130632289937784e-05
Position 4196: 1.0992688196230926e-05
Position 4105: 1.0979240135434462e-05
Position 3663: 1.0894147444781734e-05
Position 7760: 1.0600667953599077e-05
Position 12853: 1.0360882818742974e-05
Position 1227: 9.547781584959873e-06
Position 1069: 9.401573191492028e-06
Position 595: 9.069114432193455e-06
Position 4491: 8.900276367766016e-06
Position 3648: 8.647576638470292e-06
Position 10579: 7.93134024411107e-06
Position 4290: 7.439467679900804e-06
Position 773: 7.105435866129936e-06
Position 2331: 6.99425102208784e-06
Position 792: 6.833653430313503e-06
Position 421: 6.726132990325422e-06
Position 7614: 5.331300433908542e-06
Position 6171: 4.538130321724034e-06
Position 9556: 4.181479242183312e-06
Position 1092: 3.370452524375877e-06
Position 7310: 3.1774507801591095e-06
Position 7331: 2.425174832718109e-06
Position 7765: 2.362328984553283e-06
Position 9524: 2.0723230863032693e-06
Position 7222: 1.7777777877521635e-06
Position 3629: 1.2916557343395738e-06
Position 4082: 1.2434314299041655e-06
Position 3899: 1.0449815859162611e-06
Position 7121: 8.597808874926242e-07
Position 575: 6.332099836505169e-07
Position 933: 6.211431876845364e-07
Position 6138: 5.168226679682708e-07
Position 886: 5.140742095301409e-07
Position 6333: 4.6799724309307755e-07
Position 769: 4.1422692271775987e-07
Position 2327: 3.3554156845700733e-07
Position 1155: 3.293254897154237e-07
Position 1181: 3.1612443068353624e-07
Position 2087: 2.674227011359881e-07
Position 5187: 2.6276348027107175e-07
Position 1097: 2.2283479549365138e-07
Position 4040: 2.1561158462292702e-07
Position 269: 2.0498728322974607e-07
Position 1810: 1.9793472861609023e-07
Position 4516: 1.7591065943446313e-07
Position 533: 1.5921522897756715e-07
Position 1121: 1.555073796598227e-07
Position 801: 1.3907418572190112e-07
Position 2053: 1.3105419068744832e-07
Position 265: 1.2454719347851127e-07
Position 787: 1.2353808494022263e-07
Position 430: 8.75025577417216e-08
Position 763: 7.407052610565525e-08
Position 697: 7.033868595545195e-08
Position 727: 3.106418388529953e-08
Position 1379: 2.516272427601059e-08
Position 1395: 1.6199512583314334e-08
Position 855: 1.4051172528949303e-08
Position 935: 1.3940172209488163e-08
Position 640: 1.3063245862243978e-08
Position 705: 1.2974068277467201e-08
Position 1387: 1.1101124049192336e-08
Position 539: 1.098944843724513e-08
Position 1424: 1.0431780619462216e-08
Position 263: 7.26197752981981e-09
Position 273: 7.123638368703139e-09
Position 438: 3.175605031254902e-09
Position 806: 1.9171046314086667e-09
Position 897: 1.7891276226331522e-09
Position 119: 1.7720442173331503e-09
Position 488: 1.3161333609826688e-09
Position 448: 1.3149127582060327e-09
Position 1159: 1.057027257893912e-09
Position 544: 5.244159089858194e-10
Position 464: 2.9635576720783543e-10
Position 455: 2.7702312004381507e-10
Position 462: 1.868722490269807e-10
Position 1568: 9.145213325573908e-11
Position 479: 6.87487662077474e-11
Position 470: 4.7452299888475475e-11
Position 474: 2.2287000449941067e-11
Position 435: 1.2915284949104278e-11
Position 548: 2.706789270844184e-12
Position 490: 7.631457202034241e-13
