Gene = DFFB
Position 9350: 0.0003084486136804058
Position 8769: 0.00029848626137502415
Position 10859: 0.0002822786908219847
Position 3482: 0.00027236710070775353
Position 6463: 0.00026390510900526915
Position 1093: 0.0002637236800883613
Position 4470: 0.0002546933685722614
Position 18996: 0.00024345255783225818
Position 142: 0.00021323409787139773
Position 5219: 0.0001723139544432235
Position 423: 0.00015937333228554018
Position 2234: 0.00014587949195739397
Position 1613: 0.00013436624711089985
Position 628: 0.00010803542173361085
Position 15580: 9.893742553929197e-05
Position 13526: 9.176600781888587e-05
Position 105: 8.540309398385673e-05
Position 11481: 7.441048847777906e-05
Position 13507: 7.252694635909667e-05
Position 4583: 7.112917162202839e-05
Position 1098: 6.96218666369107e-05
Position 4686: 6.679080479391413e-05
Position 292: 6.280087294532427e-05
Position 1827: 5.5616067655978494e-05
Position 5393: 4.5698026195081174e-05
Position 524: 4.1419581144395726e-05
Position 479: 3.855182804463536e-05
Position 1958: 3.653972239149385e-05
Position 108: 3.238617488719987e-05
Position 777: 3.091506390350735e-05
Position 25: 3.0660955681030556e-05
Position 929: 2.9478853137912764e-05
Position 13214: 2.8330378518884064e-05
Position 344: 2.7535077997009364e-05
Position 883: 2.446717481814385e-05
Position 13083: 2.3818417796795293e-05
Position 754: 2.3702170422351555e-05
Position 2785: 2.3486206086911684e-05
Position 20: 2.0683507335044823e-05
Position 114: 1.8373273472082024e-05
Position 180: 1.0821454847069699e-05
Position 466: 1.0587194078316706e-05
Position 13263: 6.086310284085674e-06
Position 1714: 5.53094729048887e-06
Position 1466: 3.203781393890983e-06
Position 1646: 2.340425975221187e-06
Position 12913: 1.8947588538169622e-06
Position 28: 1.2692585308094562e-06
Position 204: 1.217332167158593e-06
Position 597: 9.699303315039243e-07
Position 1729: 6.414582892159947e-07
Position 10741: 4.0542458099337407e-07
Position 3973: 3.6746117103194404e-07
Position 1896: 3.073448279925562e-07
Position 2429: 3.0507261743010574e-07
Position 2487: 2.787487661440608e-07
Position 3643: 2.631380038192993e-07
Position 2403: 2.442042768063191e-07
Position 1777: 2.3357759803894538e-07
Position 2029: 1.539541189020599e-07
Position 1961: 1.3124134186771018e-07
Position 2495: 9.968731543758583e-08
Position 65: 7.421030975641045e-08
Position 10995: 3.7675308356129984e-08
Position 2278: 3.394315869976164e-08
Position 477: 2.478176280121795e-08
Position 555: 2.1973497453427355e-08
Position 2149: 1.8912479566774727e-08
Position 23: 1.4221949073836861e-08
Position 2389: 1.4166072279639082e-08
Position 2340: 1.356799390503641e-08
Position 2192: 1.058727599550464e-08
Position 2374: 8.475840861976208e-09
Position 2220: 6.892456403553336e-09
Position 2053: 5.1684047499482296e-09
Position 383: 4.3842797209314733e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1436: 0.9988078707756354
Position 10692: 0.9934445388243324
Position 15190: 0.8249201990556209
Position 12884: 0.6402798785334264
Position 8530: 0.5416470292398564
Position 12323: 0.5318222606080608
Position 26225: 0.5198970194417242
Position 15558: 0.49183360210656896
Position 22685: 0.48657585467395487
Position 12139: 0.381968478733804
Position 16837: 0.34188537004111075
Position 15516: 0.29557695225483077
Position 7863: 0.22211740729151858
Position 16759: 0.19930077238707877
Position 12416: 0.18889892354554869
Position 12398: 0.16662459142046918
Position 7878: 0.15870853606278085
Position 26665: 0.15062005344747845
Position 8622: 0.11730585772638574
Position 13642: 0.11304179219804417
Position 7912: 0.10718264203927438
Position 8480: 0.09486163053214978
Position 6074: 0.09119713541603411
Position 22653: 0.08800057989339004
Position 302: 0.08350782686519766
Position 3334: 0.08220606432492755
Position 24166: 0.07479600686324349
Position 8361: 0.06545101312119164
Position 15732: 0.05971440618245264
Position 11064: 0.05733058321397551
Position 677: 0.04659783820558884
Position 13163: 0.04407601467620065
Position 12783: 0.04324091573282254
Position 19499: 0.039474308143902376
Position 13141: 0.03549293243478345
Position 18516: 0.029575883670502033
Position 12212: 0.027452930150342832
Position 17695: 0.02555945112663935
Position 10264: 0.024074944987999634
Position 16045: 0.02182096051982213
Position 15210: 0.021052886345715543
Position 22828: 0.020941907107106233
Position 8871: 0.019673959686458298
Position 590: 0.019586895379024933
Position 11083: 0.018872082401476916
Position 23091: 0.016174341350680133
Position 8577: 0.016172534289682343
Position 11080: 0.01611970186348405
Position 20891: 0.015331377414937631
Position 3132: 0.015261805206902805
Position 331: 0.014721345096962641
Position 8306: 0.014707737454087266
Position 1242: 0.013725522634126297
Position 14885: 0.013683991825390065
Position 10983: 0.012900054813357329
Position 16704: 0.011364606628345127
Position 17305: 0.011093761675332754
Position 8116: 0.010963744386821715
Position 18985: 0.01008207950449391
Position 13336: 0.009442855076237714
Position 15600: 0.009142541497178892
Position 366: 0.008690834462898669
Position 15243: 0.008687179642690262
Position 15425: 0.008512509311072565
Position 12295: 0.007806671823426705
Position 334: 0.007723151978831727
Position 19861: 0.007608673445826304
Position 19798: 0.007386835343242902
Position 23899: 0.007289224035376602
Position 2109: 0.007213861016736294
Position 18848: 0.007081170430755041
Position 18297: 0.006848461170659169
Position 3425: 0.006680317364681632
Position 1882: 0.005883423309902853
Position 12400: 0.005842912140333909
Position 14283: 0.005627270483142001
Position 15758: 0.005625339668327265
Position 8835: 0.0054237193672457724
Position 765: 0.005347908332842005
Position 14241: 0.005171861186791268
Position 210: 0.004776633943760996
Position 17149: 0.004724956190384474
Position 24259: 0.004623537998310558
Position 162: 0.004414464513865184
Position 16596: 0.004256252142576458
Position 15540: 0.004172177004758918
Position 3158: 0.004159108424074416
Position 15444: 0.0041009242614864
Position 13756: 0.004074918182664415
Position 18540: 0.0040515543920668145
Position 17617: 0.004050521291733074
Position 9639: 0.004049603686471562
Position 13026: 0.003928944268404558
Position 565: 0.003925588781029905
Position 2990: 0.003920767199041595
Position 6195: 0.003787665134185713
Position 1031: 0.003666363066002188
Position 16993: 0.0035148787496040524
Position 16082: 0.003378138916866911
Position 14764: 0.0032740167681598324
Position 522: 0.00323997161365402
Position 1002: 0.0032334596027275312
Position 2468: 0.0032148395708867378
Position 304: 0.003191929396769283
Position 8144: 0.0030405442689471667
Position 16604: 0.002995153450028905
Position 17227: 0.0029799067519319833
Position 2428: 0.002974134685212318
Position 3026: 0.0029439617411772963
Position 1062: 0.002879516839228315
Position 23004: 0.002756479126352331
Position 9328: 0.0024492005690305353
Position 15607: 0.002403156226625283
Position 12635: 0.0022902184183667255
Position 11873: 0.0022505749081917236
Position 20073: 0.0021285093478963053
Position 19377: 0.0021037041656329137
Position 17461: 0.002094263901616994
Position 2857: 0.0020430119858941267
Position 17383: 0.0019975602545807335
Position 14028: 0.0018989606930293736
Position 247: 0.0018388013842361864
Position 1895: 0.0017345227862089238
Position 1826: 0.0015737206303459727
Position 12831: 0.0015284831408052145
Position 2081: 0.001508393636098205
Position 17071: 0.0014474208268356198
Position 12439: 0.00139543804171336
Position 180: 0.00131136385906195
Position 12907: 0.00128818600710616
Position 861: 0.0011945871206555819
Position 2595: 0.0011476365041703858
Position 11961: 0.0011224366320651677
Position 11799: 0.0011083408256571392
Position 12743: 0.001107377243105113
Position 2372: 0.0010694744012324196
Position 16024: 0.0010068015611722986
Position 10712: 0.0009781609387909949
Position 16049: 0.000976660988536596
Position 6121: 0.0009435718217613412
Position 14745: 0.000940172296304761
Position 7788: 0.0009193220179974789
Position 8719: 0.000844810877281198
Position 1835: 0.0007974512452280016
Position 549: 0.0007867670707677343
Position 14725: 0.0007787561493553324
Position 13690: 0.0007684985666125433
Position 268: 0.0007640755579412393
Position 13167: 0.0007553333733857047
Position 12041: 0.0007403906947625063
Position 8374: 0.0006930006346306032
Position 12427: 0.0006888485151801801
Position 217: 0.0006868370309887179
Position 3047: 0.0006858288072108652
Position 14187: 0.0006582521280558907
Position 616: 0.0006306940407071219
Position 2021: 0.0006170185052314858
Position 18590: 0.000600628128387603
Position 279: 0.0005908092625536668
Position 7165: 0.0005898592527345015
Position 13358: 0.0005546455804845664
Position 14190: 0.0005313560637008109
Position 16243: 0.000523595798988436
Position 11655: 0.0005184901635203348
Position 14335: 0.0005088933260949678
Position 13259: 0.0005088460418999189
Position 15536: 0.0004968404222273984
Position 14100: 0.0004934065808425802
Position 13042: 0.00048665123483774327
Position 1687: 0.0004288510288834841
Position 2008: 0.00042839742580881324
Position 11618: 0.00042786200687437893
Position 12228: 0.00040188136581468674
Position 1951: 0.0003875457596499159
Position 1708: 0.00037525248939541787
Position 3481: 0.0003666903150045446
Position 529: 0.00036475989766381696
Position 5066: 0.00036312773715108386
Position 1139: 0.0003574565034516139
Position 11518: 0.0003488034164097111
Position 17539: 0.0003428110182428092
Position 1116: 0.0003117959697378296
Position 12925: 0.00030309780234184536
Position 15734: 0.0002887162099185726
Position 436: 0.0002867208356477899
Position 822: 0.0002771506814705668
Position 572: 0.0002710757304324286
Position 6359: 0.00026390510900526926
Position 831: 0.00024996639957821607
Position 3138: 0.0002495608159061724
Position 372: 0.00024894743999877126
Position 12494: 0.00024297500880168804
Position 3767: 0.00024247178071944346
Position 12761: 0.00022356320408947503
Position 963: 0.00022223151269153214
Position 11101: 0.00022198642104262424
Position 878: 0.00022071854628713262
Position 2087: 0.00022028583762014262
Position 10862: 0.0002153592001547735
Position 10994: 0.00020618156195263752
Position 968: 0.0002038857578750027
Position 5094: 0.00018878349500119152
Position 4172: 0.0001871770506870246
Position 11231: 0.0001844828935892315
Position 12602: 0.00017827768175540353
Position 6049: 0.0001748686271124456
Position 7265: 0.00017200419455328918
Position 682: 0.0001703000744287996
Position 12477: 0.00016089790581874425
Position 2315: 0.00016013890508772793
Position 623: 0.00014116954298901192
Position 16915: 0.00013802411580603915
Position 10921: 0.0001319601130956147
Position 3625: 0.00012888025412331928
Position 1765: 0.00012301523947539175
Position 1254: 0.00012257011564825745
Position 15832: 0.00012181320169479252
Position 1191: 0.0001216314006264551
Position 1901: 0.00011637474955532926
Position 1851: 0.00011588459507803335
Position 3211: 0.00010695204884654267
Position 2393: 9.840199834195015e-05
Position 1113: 9.6808202074861e-05
Position 1690: 9.562338822295284e-05
Position 233: 8.676816680932146e-05
Position 13723: 7.65341661626767e-05
Position 1152: 7.497015612916039e-05
Position 4456: 7.07949219137246e-05
Position 253: 7.00599115430289e-05
Position 4331: 6.7606504677304e-05
Position 4536: 6.665687618758687e-05
Position 1378: 6.247850892350525e-05
Position 811: 6.069088403927129e-05
Position 1103: 5.688513773291589e-05
Position 11964: 4.668187262038893e-05
Position 349: 4.2119470897975637e-05
Position 3134: 4.0056415357770473e-05
Position 693: 3.293449143014704e-05
Position 340: 3.222270705467866e-05
Position 1161: 3.0311316668981932e-05
Position 10738: 2.778328494976461e-05
Position 12728: 2.3845279172356588e-05
Position 376: 2.244136871149933e-05
Position 788: 2.086538011276691e-05
Position 491: 2.0802277831687803e-05
Position 312: 2.053228934068926e-05
Position 13214: 1.9478719910618168e-05
Position 3088: 1.9305235882580818e-05
Position 1033: 1.901410555626532e-05
Position 10543: 1.889566008495767e-05
Position 3520: 1.8260493376624506e-05
Position 10839: 1.7167987061996483e-05
Position 1644: 1.6285635821133246e-05
Position 15576: 1.4992852704012073e-05
Position 1728: 1.4712975971705824e-05
Position 976: 1.444935693907123e-05
Position 1507: 1.4448352798197958e-05
Position 11332: 1.41950860393192e-05
Position 12765: 1.3271308332789702e-05
Position 11294: 1.3097280273608272e-05
Position 2522: 1.2093904895032302e-05
Position 1349: 1.1110565897890856e-05
Position 3064: 1.0736938710536674e-05
Position 2266: 9.374249099926796e-06
Position 3263: 8.957667066198717e-06
Position 13218: 8.933404446615632e-06
Position 3163: 8.620898794978997e-06
Position 605: 7.70886011611947e-06
Position 2910: 7.313285146093264e-06
Position 1633: 6.641141280260066e-06
Position 2238: 6.328864281797105e-06
Position 276: 6.176300206656396e-06
Position 15856: 5.829265650169004e-06
Position 1846: 5.647200942195502e-06
Position 15815: 5.443299441889769e-06
Position 2050: 5.32518284577781e-06
Position 2261: 5.043062045925423e-06
Position 13079: 4.533880376944704e-06
Position 1344: 4.4513576436485766e-06
Position 10869: 3.6914238206100686e-06
Position 2029: 3.233972601465004e-06
Position 12676: 2.306870283419565e-06
Position 2115: 2.1730225440610675e-06
Position 2155: 1.2506755335105025e-06
Position 227: 8.22691083226033e-07
Position 12706: 8.155288960632519e-07
Position 13661: 5.076269627662143e-07
Position 12580: 4.7303890885574846e-07
Position 12814: 4.3656512012013117e-07
Position 1627: 4.280815359957249e-07
Position 13088: 3.235795546463708e-07
Position 798: 3.220228493563619e-07
Position 1937: 3.214147947217319e-07
Position 1957: 2.9183444040733587e-07
Position 3582: 2.7636206844792326e-07
Position 1317: 2.7168270816277997e-07
Position 1472: 2.2976623082895883e-07
Position 403: 1.9294443655195634e-07
Position 1694: 1.9285450222299096e-07
Position 2178: 1.5548343173036312e-07
Position 1370: 1.4561766023382158e-07
Position 1905: 1.419345768892724e-07
Position 2287: 1.4182121528577515e-07
Position 883: 1.3596531411228204e-07
Position 4591: 1.3128986947632938e-07
Position 12639: 1.0959859482645146e-07
Position 342: 9.535742163057786e-08
Position 136: 8.342399063470079e-08
Position 396: 7.631091986322603e-08
Position 12670: 6.803751235658092e-08
Position 3371: 6.712315688440112e-08
Position 4376: 6.65935093101254e-08
Position 11107: 6.618550075156338e-08
Position 4410: 6.38506602714292e-08
Position 1399: 6.342754896633175e-08
Position 3275: 6.291714094818223e-08
Position 4672: 6.097027259111717e-08
Position 2052: 5.999646584551693e-08
Position 1550: 5.8900572117787517e-08
Position 4357: 5.528721091478854e-08
Position 3844: 4.80904812022844e-08
Position 3957: 4.5087445482943403e-08
Position 3932: 4.4777894076109595e-08
Position 777: 4.290600671561795e-08
Position 2473: 3.83326389392613e-08
Position 1445: 2.9474320543884043e-08
Position 265: 2.9098066625728045e-08
Position 3642: 2.8745079640064446e-08
Position 3590: 2.2850003242356316e-08
Position 219: 2.270647620349898e-08
Position 1735: 2.0195162266730693e-08
Position 452: 1.9116029794832712e-08
Position 2208: 1.638000060052936e-08
Position 1848: 1.475334966009559e-08
Position 3283: 1.1673581328864198e-08
Position 1853: 7.923131735731138e-09
Position 406: 7.035239281756487e-09
Position 2295: 6.468054490763906e-09
Position 1704: 1.4708217496751064e-09
Position 699: 1.1818236306511158e-09
Position 418: 8.377459935295219e-10
Position 86: 7.810612128437581e-10
Position 99: 4.880068631285562e-10
Position 695: 3.7974010451330924e-10
Position 712: 2.538873269252014e-10
Position 1654: 1.872002072311155e-10
Position 1135: 1.017198849850807e-10
Position 2245: 3.694159998561451e-11
Position 95: 1.3477596904274476e-11
Position 474: 2.1624727711447783e-12
Position 1177: 9.34790142634163e-13
Position 494: 5.453730830484084e-16
