Gene = SPAG8
Position 286: 3.7999826144021825e-05
Position 2203: 2.924495133941957e-05
Position 451: 2.3418902713653782e-05
Position 1813: 2.314637325080012e-05
Position 383: 2.023604884272593e-05
Position 348: 1.903800147696953e-05
Position 621: 1.6000286008043725e-05
Position 2147: 1.5147501700103486e-05
Position 1358: 1.2101874692948356e-05
Position 472: 1.0136043206358751e-05
Position 2189: 9.967245365393068e-06
Position 299: 8.670705219589292e-06
Position 651: 8.576641601878543e-06
Position 404: 8.357689053192864e-06
Position 377: 8.311727995786858e-06
Position 395: 7.517531720412601e-06
Position 2702: 6.471102555407144e-06
Position 1084: 4.114911204110974e-06
Position 1800: 4.089355047729474e-06
Position 850: 4.053375165712474e-06
Position 568: 3.972839271597366e-06
Position 1630: 2.7807729693867737e-06
Position 431: 2.7497798799275844e-06
Position 108: 1.6357730663481881e-06
Position 111: 1.5409910398164766e-06
Position 291: 1.5077369078353957e-06
Position 413: 7.371723497118793e-07
Position 458: 3.847751061568256e-07
Position 193: 1.6735239748201361e-07
Position 511: 1.0156020881713205e-07
Position 481: 2.0795908007229354e-08
Position 130: 1.0715995818050143e-08
Position 555: 8.173314015748562e-09
Position 117: 4.6618757502054956e-09
Position 181: 3.156906515880726e-09
Position 148: 3.057200376690535e-09
Position 124: 8.733550228867088e-10
Position 173: 1.506783592990816e-10
Position 200: 6.934344769087629e-11
Position 139: 3.5526343462565746e-11
Position 175: 2.3000503012486922e-11
Position 217: 4.1113925722609436e-13
Position 212: 1.4584703795347974e-13
Position 208: 1.0840440483026098e-13
