Gene = HRG
Position 2419: 0.0003114006881740973
Position 11330: 0.00030872878815859875
Position 7067: 0.00026346652217045067
Position 317: 0.00025385946032003713
Position 9511: 0.0002492242841334711
Position 4071: 0.0002459521915224803
Position 5859: 0.00024089817913458826
Position 10128: 0.00022600399733284412
Position 11758: 0.0002171265666887166
Position 6722: 0.00021360253551333866
Position 1010: 0.00020014646623088602
Position 1721: 0.00018553580611896836
Position 3986: 0.00018208184805167815
Position 3635: 0.00017405034858093774
Position 10292: 0.00015188560065629075
Position 2550: 9.895820827988189e-05
Position 290: 8.543055680524311e-05
Position 440: 7.923418027400122e-05
Position 4138: 5.0111526286067896e-05
Position 4046: 4.488128939314281e-05
Position 158: 4.242715379914649e-05
Position 260: 2.9230606554013684e-05
Position 1453: 2.2934433824456635e-05
Position 70: 1.4845510123308938e-05
Position 673: 1.4000477526916284e-05
Position 3842: 1.2904983773362127e-05
Position 121: 1.273771436314532e-05
Position 3606: 1.2021364230764399e-05
Position 825: 1.1852455905797026e-05
Position 1131: 9.94596608452737e-06
Position 3329: 6.574734433436448e-06
Position 1113: 5.191460314436778e-06
Position 30: 3.620176510378652e-06
Position 897: 3.60007176296587e-06
Position 1111: 3.35842096221778e-06
Position 9463: 2.1113322250630556e-06
Position 129: 2.073538189349613e-06
Position 127: 1.6951310920834806e-06
Position 838: 1.543513367087047e-06
Position 14: 8.560039814649326e-07
Position 9133: 2.5788958208399037e-07
Position 153: 1.834322023607688e-07
Position 3397: 5.606961936847151e-08
Position 377: 3.515290377451238e-08
Position 138: 2.892818525209581e-08
Position 16: 2.890430280034956e-08
Position 404: 1.445581608316739e-08
Position 370: 1.3659504207467274e-08
Position 625: 5.6604365191530834e-09
Position 595: 2.5999756138736575e-09
Position 496: 2.258512061806634e-09
Position 431: 2.135970084071154e-09
Position 47: 1.1685150613780363e-09
Position 438: 5.936704584184927e-10
Position 589: 9.631769083838553e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9136: 0.8237481999204456
Position 2982: 0.725307443232561
Position 8204: 0.6642410673625458
Position 5670: 0.6476020500939598
Position 6834: 0.6265913904924076
Position 11094: 0.53289232083658
Position 3985: 0.4494686124613829
Position 1517: 0.30800211324025534
Position 11711: 0.29398829282873246
Position 4180: 0.22982588378601668
Position 3047: 0.1784645203152956
Position 5715: 0.13468258308176456
Position 5806: 0.08817835622520201
Position 9153: 0.08589080758000041
Position 6250: 0.08578472669943508
Position 1747: 0.0828898855621988
Position 2693: 0.08045096634372291
Position 10541: 0.06254545349549001
Position 12043: 0.061181094478926945
Position 4252: 0.044396370063074404
Position 3007: 0.043202257685697944
Position 12015: 0.03940730072548945
Position 11430: 0.03129786066186458
Position 3887: 0.02679469736912814
Position 333: 0.025095143074585123
Position 2740: 0.02186592534584446
Position 7630: 0.019537194237791225
Position 11486: 0.019526084591625345
Position 6518: 0.018356329226194026
Position 7955: 0.017600460873607865
Position 8463: 0.017536573056646704
Position 8796: 0.017441438760018448
Position 8435: 0.01707658998385432
Position 11257: 0.016780071320536764
Position 5679: 0.016125691652501467
Position 5635: 0.015281450260030392
Position 3634: 0.013537486708470912
Position 3166: 0.012539667277806997
Position 3013: 0.01201511447471341
Position 3890: 0.011605634760957044
Position 3443: 0.01109385382441872
Position 9040: 0.01100728210991971
Position 2598: 0.009998144705190976
Position 3787: 0.009484291975655352
Position 9158: 0.0088428070339091
Position 10574: 0.008453938652080734
Position 1081: 0.008237538317689048
Position 3506: 0.007954122743181536
Position 2316: 0.007010237791320468
Position 8971: 0.0065854728741983086
Position 438: 0.006352030069356332
Position 11393: 0.006269494176838083
Position 9962: 0.006205193973280401
Position 7717: 0.005906739671405018
Position 9756: 0.005849407688753459
Position 11412: 0.005607265899900956
Position 7922: 0.005579673150353907
Position 1225: 0.0054007158305182865
Position 9118: 0.00539446974081549
Position 4619: 0.004977953473544434
Position 3766: 0.0049106437149070824
Position 3938: 0.0043542625570887426
Position 2480: 0.004099905752922858
Position 554: 0.00405558777070335
Position 2940: 0.0038867930467937255
Position 6949: 0.0038326510237041054
Position 1688: 0.0038054199477683317
Position 6222: 0.0037589690999860277
Position 6905: 0.0035658006645626155
Position 3450: 0.003547227771509813
Position 12049: 0.0029494532456584926
Position 11070: 0.002935086161682826
Position 6489: 0.002901084349131603
Position 9069: 0.0028200214997390087
Position 6042: 0.002790579325729446
Position 11626: 0.0026575847445010404
Position 5616: 0.002556085859692969
Position 2835: 0.0025135225138762777
Position 3934: 0.002465605962542105
Position 1699: 0.0023815082105030265
Position 6315: 0.002298408001104634
Position 9818: 0.002259004790010479
Position 6284: 0.0021812381288958027
Position 9176: 0.0021750414902206045
Position 7859: 0.002090695396095464
Position 6890: 0.0020770648839188344
Position 7196: 0.0020620076622250576
Position 10472: 0.0019103801865484216
Position 1524: 0.0018420536197249482
Position 8578: 0.0016912281874328103
Position 4214: 0.0016793400600330912
Position 1352: 0.0016189495638909725
Position 6430: 0.001606132027970034
Position 2703: 0.0016024519501249218
Position 2815: 0.0015951441415430134
Position 2746: 0.0015921107227195145
Position 478: 0.0015615831443678632
Position 1901: 0.0015478371172829304
Position 3277: 0.0013690209900456963
Position 9615: 0.0013419652206581498
Position 1235: 0.0013215360872893547
Position 11178: 0.0012495247765349578
Position 3683: 0.0012195815069534271
Position 7387: 0.0011865623979112434
Position 7171: 0.0011524991851705737
Position 6271: 0.001127779160297786
Position 2767: 0.0011223760574124667
Position 3805: 0.0011154523689651885
Position 9320: 0.0010975658946177985
Position 6644: 0.00107861598548565
Position 714: 0.001069890945045468
Position 11226: 0.0010590922579793705
Position 8712: 0.0010511777017354791
Position 4476: 0.0010437198345702068
Position 1009: 0.0010113111205022585
Position 6208: 0.0009568920743685707
Position 8742: 0.0009107832607829836
Position 11296: 0.000856437280268678
Position 3620: 0.0008162888549349748
Position 4640: 0.0007876255801347701
Position 9937: 0.0007693998875863866
Position 7878: 0.0007642702127825974
Position 4228: 0.0007427170331650432
Position 4036: 0.0006962605530673788
Position 12222: 0.0006885215928495204
Position 10152: 0.0006095102485817013
Position 11747: 0.0005931985894456704
Position 11851: 0.0005698180333971236
Position 644: 0.0005641021783651581
Position 10127: 0.0005597214601739901
Position 7523: 0.0005584828332505517
Position 10223: 0.000536634954356104
Position 10410: 0.0005265517254270748
Position 6671: 0.0005252528999084333
Position 11490: 0.0005201787157643226
Position 3190: 0.000518749057141685
Position 3217: 0.0005076440595112112
Position 1448: 0.0005060881180558149
Position 11204: 0.0004537490343574633
Position 1835: 0.00043894514577853404
Position 2460: 0.00042733495798390306
Position 1409: 0.0004126160732654892
Position 9529: 0.0004078026189399652
Position 1799: 0.0003967432025734661
Position 6836: 0.00038902183663416746
Position 10741: 0.0003848537678955856
Position 1185: 0.0003713878812616297
Position 7881: 0.000349052289245988
Position 10810: 0.000344291989704608
Position 3187: 0.00033192817678697395
Position 3942: 0.0003249603977435064
Position 4135: 0.0003174644737942768
Position 4003: 0.0003170272368782107
Position 2652: 0.0003154869492130545
Position 3840: 0.00029788701682082055
Position 1451: 0.00029497618029018167
Position 4254: 0.00029375116516346073
Position 2614: 0.00028575911729422805
Position 1406: 0.00028383239360093757
Position 368: 0.00027025607094635764
Position 11190: 0.0002591064932942893
Position 10194: 0.0002538963484869642
Position 4776: 0.00025302514423088465
Position 2793: 0.00024474579266137224
Position 1873: 0.0002379148157967597
Position 11976: 0.00023696160335499118
Position 3315: 0.00022669259022931133
Position 496: 0.00022477829441878392
Position 1583: 0.0002165028164312786
Position 9940: 0.00021488829189885388
Position 2770: 0.00020174916967287203
Position 4779: 0.00019898733851163636
Position 2503: 0.0001963546617601254
Position 581: 0.0001880766875584549
Position 5416: 0.0001869055080457435
Position 8554: 0.00018320046024513522
Position 8526: 0.00018290176298780034
Position 6766: 0.00017763323670228872
Position 121: 0.00017413617314320312
Position 3812: 0.00017306063961575028
Position 10369: 0.00016874410076866638
Position 3424: 0.00016085002204701748
Position 9365: 0.00015849003989898023
Position 5427: 0.00015133751586240597
Position 2584: 0.0001507770641463969
Position 11590: 0.0001503931686569161
Position 1042: 0.00015030689032113974
Position 4830: 0.0001266685772042931
Position 9592: 0.0001165175330326891
Position 8557: 0.00010909069480521898
Position 1277: 0.00010580538157306836
Position 9726: 0.00010471060344819162
Position 201: 0.00010411987187485523
Position 1411: 9.925688237408032e-05
Position 2019: 9.331588180626859e-05
Position 2482: 8.576977976804318e-05
Position 1306: 8.573377265170983e-05
Position 8592: 8.406592887239702e-05
Position 1148: 8.131521813028698e-05
Position 1377: 7.782346342330126e-05
Position 258: 6.935897967531156e-05
Position 1092: 6.934526496417738e-05
Position 2097: 6.738114920663198e-05
Position 3394: 6.061822812225077e-05
Position 2620: 5.57307113492588e-05
Position 1127: 5.1397286361098357e-05
Position 508: 5.028319547303495e-05
Position 1101: 4.9797977489205834e-05
Position 676: 4.949130734707685e-05
Position 3227: 4.417058854328106e-05
Position 3083: 3.9454027423669915e-05
Position 847: 3.927489430026364e-05
Position 2179: 3.660826721897668e-05
Position 98: 3.6206848471905486e-05
Position 1763: 3.568497355130756e-05
Position 2067: 3.114822291513406e-05
Position 1108: 3.0765242865049815e-05
Position 731: 3.0219561394248288e-05
Position 491: 3.0088138474123475e-05
Position 10586: 2.9856345274952913e-05
Position 1973: 2.7282755289929192e-05
Position 1497: 2.4463681275378938e-05
Position 517: 2.4393520698068008e-05
Position 1048: 2.4112717700771655e-05
Position 2520: 2.4088510278990615e-05
Position 1140: 2.0138836387558983e-05
Position 1420: 1.8280633028293546e-05
Position 9238: 1.795941042673227e-05
Position 2403: 1.7928123933346535e-05
Position 3819: 1.4558350387786648e-05
Position 2572: 1.3914038779274116e-05
Position 2595: 1.3655442706142011e-05
Position 1556: 1.3546742471466267e-05
Position 2412: 1.3512952705848458e-05
Position 370: 1.3395938979689261e-05
Position 153: 1.2215184501198276e-05
Position 1466: 1.0469660864991094e-05
Position 896: 9.32099628219013e-06
Position 283: 7.671899142223656e-06
Position 1474: 7.540656819802146e-06
Position 7960: 6.592910789341376e-06
Position 528: 6.4356728845692506e-06
Position 3457: 6.037147779232816e-06
Position 1282: 5.823655195492661e-06
Position 5938: 5.451029008294867e-06
Position 932: 5.377662890524692e-06
Position 1170: 4.395463926845757e-06
Position 1027: 2.901033596130676e-06
Position 1159: 2.3546256299494235e-06
Position 1166: 2.2832311321055584e-06
Position 976: 2.271476820847229e-06
Position 868: 2.1428003347894273e-06
Position 894: 1.7830976244740132e-06
Position 6099: 1.5839680707959569e-06
Position 2379: 1.332945337547934e-06
Position 815: 1.3008988270938157e-06
Position 1531: 1.201262011720428e-06
Position 1058: 1.1158289450429524e-06
Position 2160: 1.0748794459015033e-06
Position 2429: 1.0445919400915978e-06
Position 3244: 1.040438382171716e-06
Position 855: 8.928043782555935e-07
Position 747: 7.616089951108448e-07
Position 973: 7.46764114154273e-07
Position 1317: 7.334840050745055e-07
Position 1111: 7.066181090397397e-07
Position 1327: 6.015959247731135e-07
Position 85: 5.429523774033179e-07
Position 725: 4.73924966202749e-07
Position 752: 4.6879295742300194e-07
Position 6951: 4.2244834339543336e-07
Position 681: 4.1937647965863453e-07
Position 6180: 3.7276377623393694e-07
Position 602: 3.106919933553435e-07
Position 3531: 2.7379706916256895e-07
Position 3397: 2.500135909219874e-07
Position 138: 2.3210273755421315e-07
Position 4303: 2.2939087007779277e-07
Position 519: 2.2737814817145566e-07
Position 260: 2.2550769844458179e-07
Position 612: 1.8480528967672658e-07
Position 3193: 1.7633642456595883e-07
Position 6258: 1.6016645100756821e-07
Position 3406: 1.569363759435602e-07
Position 761: 1.3400864186306176e-07
Position 169: 1.327394237256441e-07
Position 871: 1.1205602262226918e-07
Position 163: 8.177678478219598e-08
Position 1796: 6.812604624115502e-08
Position 2075: 4.4800629839939645e-08
Position 3553: 3.243726327532962e-08
Position 686: 7.024617740830335e-09
Position 864: 3.532125720576486e-09
Position 890: 2.816709797672395e-09
Position 619: 1.3378379769492426e-09
Position 755: 1.2025251868888356e-09
Position 982: 1.1632435705657016e-09
Position 589: 1.095120141495135e-09
Position 1321: 9.739392011562508e-10
Position 1279: 8.908116665735388e-10
Position 1260: 8.748901664428609e-10
Position 179: 8.062277585639925e-10
Position 534: 7.498888306807488e-10
Position 1832: 6.797471027567306e-10
Position 625: 5.68309431250365e-10
Position 657: 3.427350559650449e-10
Position 979: 3.3563185717695274e-10
Position 903: 3.2035220128451607e-10
Position 946: 2.8987547821942075e-10
Position 950: 2.7315848876590294e-10
Position 766: 1.536247753128009e-10
Position 185: 1.3262725854056053e-10
Position 1334: 3.746631157928682e-11
Position 1375: 3.297358076868588e-11
Position 175: 1.7701375190419697e-11
Position 285: 1.0183907522439067e-11
Position 267: 6.34796170358545e-12
Position 297: 3.659165049937354e-12
Position 290: 2.102838617872902e-12
Position 595: 6.294367487346917e-14
Position 614: 4.339213380760557e-14
