Gene = ALKBH4
Position 2524: 0.0007618766013319543
Position 2502: 0.000733990217410591
Position 566: 0.000718494798597756
Position 8147: 0.0007145817207911719
Position 8295: 0.0006946026229899104
Position 2417: 0.0006364960766267625
Position 1135: 0.000565529470295634
Position 743: 0.0005492048972639757
Position 8154: 0.0005448759289327328
Position 5563: 0.0004564260695464906
Position 495: 0.0004115112575443187
Position 672: 0.0004090988834308182
Position 878: 0.0003863023740093592
Position 2812: 0.0003779577046352289
Position 7624: 0.0003675142020202276
Position 4554: 0.0003459498646454381
Position 758: 0.00034180239541507394
Position 600: 0.0003300696376745836
Position 5557: 0.0003282546956570497
Position 1872: 0.0002969338942778204
Position 4041: 0.0002910858019337053
Position 5456: 0.0002739690158497429
Position 980: 0.0002698492682977195
Position 7648: 0.00026982133669126304
Position 7696: 0.0002648160078254941
Position 6215: 0.00024199746901827472
Position 7223: 0.00023598944744889635
Position 6702: 0.00022901590153724221
Position 5425: 0.00022273136578604457
Position 7472: 0.00021331531569092097
Position 3247: 0.0002072705995841087
Position 6843: 0.00020294464348455957
Position 1415: 0.00020190309754086871
Position 2117: 0.00019871057099149058
Position 3706: 0.00019313620607801617
Position 5126: 0.00019198003386700286
Position 2214: 0.00019191679638773352
Position 2420: 0.00018378678169833848
Position 7798: 0.00017981449168844276
Position 5204: 0.00017523822225060042
Position 2394: 0.00017332686826176025
Position 7821: 0.0001704695096349033
Position 6475: 0.00016400884277089516
Position 7575: 0.00016012814117310657
Position 648: 0.0001600559368553471
Position 6678: 0.00015891024300054553
Position 6479: 0.00015869961734982647
Position 5207: 0.00015860895053920014
Position 3757: 0.00015678711147723684
Position 1280: 0.00015520324255224193
Position 3831: 0.00015262935629332375
Position 2587: 0.00015191118174592524
Position 6910: 0.00014522932940603224
Position 5436: 0.00014163297965735176
Position 937: 0.0001363326129606416
Position 929: 0.00013433224219703456
Position 551: 0.00011955143557831485
Position 4084: 0.00010733428949978481
Position 5200: 0.0001066714662887511
Position 1039: 0.00010632756306720739
Position 5048: 0.00010379206361730225
Position 5923: 9.924665655077833e-05
Position 839: 9.166886388510991e-05
Position 436: 9.12035792442852e-05
Position 6930: 8.40445458797284e-05
Position 2917: 8.08894583655586e-05
Position 2125: 7.983199725499197e-05
Position 5831: 7.669648223325627e-05
Position 695: 7.587825428472065e-05
Position 6781: 7.456261055920547e-05
Position 279: 7.154538054073878e-05
Position 2791: 5.667112529325071e-05
Position 2848: 5.6345229912293234e-05
Position 3152: 5.3979893222752686e-05
Position 534: 4.976880496833216e-05
Position 5875: 4.752533633970746e-05
Position 6201: 4.74404621999931e-05
Position 5894: 4.27431792791283e-05
Position 290: 4.2568529569639927e-05
Position 469: 4.238049944043725e-05
Position 5814: 4.1934205580795885e-05
Position 2552: 3.9945752797826284e-05
Position 5402: 3.706023426083285e-05
Position 702: 3.514478357024067e-05
Position 5182: 3.2328275779496596e-05
Position 6968: 3.064084054276523e-05
Position 2310: 2.818306762876138e-05
Position 541: 2.6641315079397043e-05
Position 2349: 2.500358116722222e-05
Position 2282: 2.4042400126225428e-05
Position 2080: 2.3870666367287894e-05
Position 2073: 2.3332859359318826e-05
Position 2259: 2.2944197118419422e-05
Position 594: 1.984195736053897e-05
Position 689: 1.963626552863042e-05
Position 227: 1.906209787826667e-05
Position 775: 1.7554402168833868e-05
Position 1090: 1.739780215168631e-05
Position 905: 1.7233390460246962e-05
Position 2033: 1.5932360774824087e-05
Position 1676: 1.5872281192476276e-05
Position 1062: 1.4767840348670139e-05
Position 907: 1.412406732560545e-05
Position 480: 1.2259674818720145e-05
Position 2143: 1.150375097904713e-05
Position 2207: 1.1467230730099737e-05
Position 537: 1.039974065070909e-05
Position 1258: 9.695866557417412e-06
Position 2134: 9.51196949634803e-06
Position 2253: 9.312603906028183e-06
Position 2263: 9.273820312106175e-06
Position 607: 9.199251140407984e-06
Position 988: 8.668829325311054e-06
Position 1455: 8.20187082782037e-06
Position 1212: 7.3358905306176815e-06
Position 1145: 5.6712019598575235e-06
Position 4940: 5.387073349703458e-06
Position 1458: 5.034927608700873e-06
Position 969: 4.9235992451064105e-06
Position 3799: 4.793316002155185e-06
Position 3160: 4.6810581027149015e-06
Position 2866: 4.4101387153538136e-06
Position 654: 4.398762912527171e-06
Position 456: 4.074575734323553e-06
Position 3623: 3.930243684151627e-06
Position 3785: 3.7979454021249524e-06
Position 1621: 3.6828031688830943e-06
Position 1148: 3.5894868691392368e-06
Position 3967: 3.397862854562286e-06
Position 1921: 3.305666407884616e-06
Position 1047: 3.2425922493215674e-06
Position 1464: 2.9318615617367963e-06
Position 3130: 2.6148919423091975e-06
Position 2942: 1.729837770895202e-06
Position 2885: 1.400156641330626e-06
Position 779: 1.3320738655864495e-06
Position 2189: 1.183726630095484e-06
Position 3087: 1.1457426996956092e-06
Position 5245: 1.0746107511971094e-06
Position 1592: 9.617939683444142e-07
Position 1595: 8.962529354710243e-07
Position 1436: 8.074276480331448e-07
Position 1626: 7.192184117490786e-07
Position 256: 7.1224252438705e-07
Position 1500: 6.457929831797215e-07
Position 622: 5.068159859881512e-07
Position 313: 4.884651289460028e-07
Position 875: 4.7110073091100916e-07
Position 5386: 2.796391407330438e-07
Position 4968: 2.0197416590910643e-07
Position 650: 1.8252953352342854e-07
Position 336: 1.6078293069045129e-07
Position 4886: 1.4189470178499074e-07
Position 4889: 1.2875173125284205e-07
Position 339: 1.0743014032079592e-07
Position 304: 1.0227815391987097e-07
Position 1432: 8.267168210323054e-08
Position 1297: 8.111576201052852e-08
Position 822: 6.370467552484017e-08
Position 2732: 5.279347241387415e-08
Position 2760: 2.0603727810144778e-08
Position 264: 1.6448681453376785e-08
Position 996: 1.2529855219773156e-08
Position 1239: 8.029986377792064e-09
Position 2922: 6.059583925918514e-09
Position 813: 5.067784934553021e-09
Position 3036: 4.876681277311322e-09
Position 160: 3.819352970134212e-09
Position 1009: 3.702459473040011e-09
Position 1005: 3.2391188611896654e-09
Position 806: 2.549542413632841e-09
Position 328: 2.409075307948101e-09
Position 316: 1.8469883983419766e-09
Position 299: 5.501571248018184e-10
Position 296: 3.082726587119121e-10
Position 221: 2.6155166904141325e-10
Position 167: 2.2122161182249687e-11
Position 808: 1.4505075544643182e-11
Position 150: 1.9357006621759895e-12
Position 134: 5.846728376216724e-13
Position 176: 8.664210553980124e-14
Position 178: 2.8414198143775318e-14
