Gene = AKNA
Position 19820: 0.010730443297458179
Position 4353: 0.010414990716197102
Position 43230: 0.01035595797031471
Position 24511: 0.010305286341865784
Position 10095: 0.009474155141754106
Position 25400: 0.009302894496499318
Position 34046: 0.00928553653921711
Position 24674: 0.009271490783159463
Position 45095: 0.00923851403870539
Position 35952: 0.009215538954947297
Position 50195: 0.008997446957152797
Position 493: 0.00887102004353183
Position 6401: 0.008744513805944522
Position 47656: 0.008212712125071025
Position 50392: 0.008178814431028223
Position 59387: 0.007498293439165601
Position 49662: 0.007355727799415091
Position 6397: 0.006992381989312788
Position 54: 0.006944748988957927
Position 27481: 0.006849655239208242
Position 22734: 0.006822569168124254
Position 3596: 0.006794878990127347
Position 25284: 0.006365937193944628
Position 44606: 0.006285002180193509
Position 43140: 0.006102746641925452
Position 23517: 0.005752744539538427
Position 57: 0.005471706729814816
Position 37569: 0.005211399789908858
Position 37008: 0.0051985946973860785
Position 53630: 0.005106468970402291
Position 44713: 0.005079664117828423
Position 43999: 0.005000798099912249
Position 43930: 0.004908892264286798
Position 45779: 0.004857791810947388
Position 48547: 0.0047576582057655145
Position 19423: 0.004715539434788174
Position 33399: 0.004267883175443501
Position 47931: 0.004073758915206417
Position 51617: 0.003933430574819614
Position 17688: 0.003909498242197885
Position 24601: 0.003895876204089517
Position 44987: 0.0038921868078704027
Position 17817: 0.0038710621177674848
Position 24767: 0.00371198611059254
Position 47696: 0.0037055189725070225
Position 20061: 0.0036569717649113636
Position 38401: 0.0034710726420198734
Position 33822: 0.0034688053430939974
Position 27426: 0.003463168254898148
Position 3129: 0.0034542699746866056
Position 19657: 0.003371983726225118
Position 20264: 0.003339864490714437
Position 24704: 0.0033239604127322333
Position 2459: 0.00325444540031729
Position 2496: 0.003218603024671304
Position 20853: 0.0031958814627879918
Position 24009: 0.003093622805510989
Position 34777: 0.003028187485991997
Position 34161: 0.0029337923281128318
Position 24589: 0.0028958196453161226
Position 948: 0.0028722459274143626
Position 54190: 0.0028318825664407302
Position 48986: 0.0027799796661557973
Position 48963: 0.0027377630756682263
Position 43158: 0.002639071999989419
Position 51760: 0.002631640017525217
Position 26935: 0.0025513427313704506
Position 25761: 0.0025329688025069173
Position 2377: 0.002518874484997452
Position 24659: 0.0024711878813027497
Position 46110: 0.0024146938334245567
Position 23175: 0.002267170649232847
Position 49642: 0.0022114381097633083
Position 6077: 0.002173588988315854
Position 54172: 0.0021639989992609287
Position 24752: 0.0021565979171227025
Position 25344: 0.0020753440479558422
Position 51744: 0.0020452551499198822
Position 53823: 0.0020308704981359597
Position 39083: 0.0019648691364096233
Position 16: 0.0018545119328920664
Position 27184: 0.0018339944437098235
Position 50872: 0.0017807250503269303
Position 24616: 0.001734512729401118
Position 24761: 0.0016501231857557132
Position 26316: 0.0016471668493546518
Position 20456: 0.0015955066037047284
Position 50291: 0.0015420852458668483
Position 8588: 0.001521205723820538
Position 24626: 0.0014600480149878066
Position 39954: 0.0014216264761374741
Position 49979: 0.0013819972696871357
Position 38710: 0.0013457248166316054
Position 24580: 0.001337879218501475
Position 23091: 0.0012331478050623625
Position 34140: 0.001214548939238801
Position 57300: 0.001156070403677638
Position 32873: 0.001029849579147719
Position 50930: 0.0009803856596101088
Position 24490: 0.0009772242592364663
Position 20867: 0.0009280520100350948
Position 3756: 0.0008121853758792477
Position 1918: 0.0007858419636532433
Position 50763: 0.0007593870249452579
Position 32250: 0.0007462637388142707
Position 5650: 0.0007362212079674361
Position 38998: 0.0007222008409261606
Position 5776: 0.00071927935683661
Position 24556: 0.0007034753882967396
Position 53683: 0.0006758988107542505
Position 36010: 0.0006547868603370964
Position 35823: 0.0006506721496601897
Position 24838: 0.0006313132560449155
Position 20629: 0.0006219375633024831
Position 3910: 0.0005754303402550378
Position 21269: 0.0005566286005344948
Position 5828: 0.0005524511592611641
Position 4044: 0.000538812107872709
Position 33840: 0.0005252722147739491
Position 20971: 0.0004857942425758242
Position 35949: 0.0004668136552499877
Position 35845: 0.00045557482822153
Position 4801: 0.00044204536719357753
Position 35472: 0.00043729395555051567
Position 10566: 0.0004319402947755908
Position 451: 0.00043191412615176144
Position 25300: 0.00042538700551098956
Position 34419: 0.0004168519035362717
Position 2156: 0.00039143411558330385
Position 40140: 0.0003907907181666749
Position 38919: 0.0003606193949816232
Position 1335: 0.0003557300208454691
Position 35753: 0.000348838492978939
Position 26595: 0.0003285964885101683
Position 40560: 0.00030016175593776314
Position 3880: 0.00029691352315347675
Position 22882: 0.00029313488406540776
Position 2046: 0.00028973001550572944
Position 24475: 0.0002830508060137737
Position 26434: 0.0002751848537320858
Position 21185: 0.00025034398420029395
Position 36468: 0.0002497734881901604
Position 16998: 0.00024946231767251854
Position 2503: 0.00024719996890227084
Position 1561: 0.0002464977137883778
Position 52841: 0.00024452883640738567
Position 33733: 0.00021997148970543428
Position 37336: 0.00021950144409678738
Position 5716: 0.0002036019176328453
Position 2383: 0.00019492984915625995
Position 3814: 0.00019211298414865323
Position 22341: 0.00017885543856486206
Position 46987: 0.00017380453045841412
Position 1443: 0.00015068428646564563
Position 358: 0.00014916803691851052
Position 53383: 0.00014547095750032797
Position 24788: 0.00014331842433724758
Position 3190: 0.00014179287827986711
Position 1866: 0.00013567964117358188
Position 2726: 0.00013200991843931043
Position 1748: 0.00012818617675920316
Position 310: 0.0001272511825949161
Position 34424: 0.0001270599461702914
Position 211: 0.00012475413265019568
Position 17642: 0.00011604613998901603
Position 28617: 0.00011422283692696351
Position 495: 0.00011110907265623789
Position 38873: 9.765335829423064e-05
Position 1402: 9.087247736739943e-05
Position 858: 9.022114006276976e-05
Position 40316: 8.721460426339771e-05
Position 26023: 7.735482494316599e-05
Position 2629: 7.440999511482854e-05
Position 2132: 7.275044135112652e-05
Position 34391: 6.68324538354554e-05
Position 1565: 5.601549547044658e-05
Position 1538: 5.5642079087269164e-05
Position 2467: 5.30939677958432e-05
Position 34980: 5.236877434234342e-05
Position 2075: 5.225415327933437e-05
Position 6023: 4.688677388222483e-05
Position 2819: 4.53681197213327e-05
Position 2850: 4.513583363182273e-05
Position 34711: 4.406576131773637e-05
Position 49966: 3.9338276182159555e-05
Position 2661: 3.868119557701673e-05
Position 5107: 3.664225330069687e-05
Position 85: 3.633342297506373e-05
Position 2775: 3.5885623427746614e-05
Position 40018: 3.4404940950679994e-05
Position 1043: 3.4157949870289315e-05
Position 34215: 3.34507501997026e-05
Position 1114: 3.329139720139723e-05
Position 25882: 2.7241652988702026e-05
Position 35227: 2.4007760436184686e-05
Position 3159: 2.395332409918667e-05
Position 1881: 2.3334794863249697e-05
Position 48707: 2.0071767755992856e-05
Position 2490: 1.9681081812895776e-05
Position 4328: 1.9605200389841815e-05
Position 4005: 1.8125927686639448e-05
Position 49757: 1.5002863329127776e-05
Position 2635: 1.3226093141011639e-05
Position 33048: 9.477890960626407e-06
Position 34536: 7.685520782204917e-06
Position 24864: 4.403006894710229e-06
Position 32474: 3.817120069039212e-06
Position 20943: 3.608047186623955e-06
Position 33325: 3.0999234306280045e-06
Position 63: 2.5253461429099307e-06
Position 34938: 2.291619249732224e-06
Position 519: 7.729406423958614e-07
Position 199: 7.12556224411971e-07
Position 50803: 5.147962710833911e-07
Position 1285: 3.4731842548230307e-07
Position 38418: 2.884315824978837e-07
Position 38935: 2.405709622495087e-07
Position 91: 2.260219416788705e-07
Position 818: 2.2109585074833227e-07
Position 844: 1.6240161274119946e-07
Position 936: 1.142999874438697e-07
Position 892: 9.847363319595165e-08
Position 2169: 7.933251410321395e-08
Position 430: 7.321604415723078e-08
Position 980: 6.320793517237738e-08
Position 1589: 5.99733061063317e-08
Position 34720: 5.912298077498417e-08
Position 799: 5.774200203323478e-08
Position 34756: 5.734321812169894e-08
Position 342: 4.339805762090064e-08
Position 905: 4.228755841857265e-08
Position 240: 2.854571273904403e-08
Position 27457: 2.6128537285428315e-08
Position 396: 2.5105979026814115e-08
Position 266: 2.3413536021719743e-08
Position 1511: 2.2165562924949762e-08
Position 1221: 1.9415056445544327e-08
Position 407: 1.8795110137313357e-08
Position 21067: 1.7287527108968748e-08
Position 25634: 1.1385254018990777e-08
Position 1785: 1.0299861896341728e-08
Position 21791: 8.694807345856411e-09
Position 34947: 8.272178255684472e-09
Position 640: 5.172409821811106e-09
Position 2352: 4.719969521240122e-09
Position 67: 1.478425526830593e-09
Position 121: 1.3204055551284745e-09
Position 271: 1.1184669350211802e-09
Position 333: 6.912175528809229e-10
Position 516: 6.348481392656389e-10
Position 387: 1.0678717617306707e-10
Position 72: 9.539675043015802e-11
Position 583: 4.521578923755045e-11
Position 364: 3.6150499483876e-11
Position 319: 8.55967584234488e-12
Position 248: 3.137972931576149e-12
Position 626: 4.211914062041255e-15
Position 537: 7.839249540318592e-16
Position 417: 1.6711567054078134e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 34610: 0.9966579980546889
Position 48395: 0.9847141541259399
Position 20237: 0.9664652711678484
Position 24450: 0.9628185874191088
Position 12958: 0.9581601164128045
Position 25619: 0.9556431205343311
Position 31871: 0.9089850653825223
Position 32493: 0.9087200554890952
Position 36371: 0.7579583687691195
Position 57098: 0.7514279008527798
Position 8455: 0.7466352594756955
Position 52279: 0.720084799638138
Position 43383: 0.7118398963134265
Position 46504: 0.6800391264846136
Position 42974: 0.6380359891114525
Position 49799: 0.6258278940075619
Position 21238: 0.5564533123660561
Position 38313: 0.5335979803581726
Position 13226: 0.5210403353125796
Position 25905: 0.5165495128005071
Position 50601: 0.5016284161503163
Position 26155: 0.4992343382149721
Position 52679: 0.4911583700761842
Position 47620: 0.4743103366070837
Position 44836: 0.4714753044056926
Position 26753: 0.4559688016214147
Position 34342: 0.4145875573453106
Position 34252: 0.4078883427664396
Position 40417: 0.3898552791901601
Position 19895: 0.37863985515902854
Position 4872: 0.3644250386686248
Position 19223: 0.35981671444886926
Position 16937: 0.3514547003948005
Position 16872: 0.351165533456678
Position 45084: 0.3357125534242893
Position 13263: 0.2672371919395534
Position 26707: 0.26581456895882827
Position 28533: 0.26274182245555494
Position 47427: 0.24622369236048386
Position 19057: 0.2298715364442042
Position 36237: 0.22396629278597802
Position 17687: 0.22292253028495967
Position 59318: 0.22271381274684487
Position 19280: 0.21381790962028588
Position 25836: 0.19952288297389636
Position 34368: 0.18126836756732242
Position 17881: 0.1728124861684103
Position 22825: 0.17277844694761782
Position 53471: 0.1712172705679057
Position 23388: 0.15973781623856786
Position 21314: 0.15589069014284218
Position 23408: 0.15574399400371014
Position 42188: 0.1555452126152274
Position 39699: 0.1430762196089515
Position 19855: 0.14280488822013418
Position 38358: 0.1417532635002515
Position 45057: 0.12342890624479781
Position 16940: 0.12073499097831496
Position 34085: 0.12041521092199592
Position 50567: 0.11995589233209979
Position 34461: 0.11975770914560742
Position 6284: 0.1195166546599522
Position 43430: 0.11885726870467449
Position 5649: 0.11816568960118842
Position 27218: 0.11610325795186889
Position 27332: 0.11512157582305232
Position 4240: 0.11489617953625383
Position 6157: 0.11488329749096249
Position 42178: 0.11270273303926258
Position 25809: 0.10763150793520816
Position 50630: 0.10702026907267066
Position 33818: 0.10638069970545377
Position 54620: 0.1012494644080282
Position 24638: 0.1006065223434362
Position 29785: 0.09827380606941549
Position 19076: 0.0902724138377638
Position 25918: 0.08909744278447881
Position 43445: 0.08599250829002565
Position 38361: 0.08218388010430006
Position 50037: 0.08074691052515615
Position 26684: 0.07890789042947463
Position 44348: 0.0779418831592278
Position 33594: 0.07243638113635907
Position 8932: 0.07239064492995963
Position 11829: 0.06882948316699984
Position 37198: 0.06586908451265086
Position 37435: 0.06168165127766534
Position 54313: 0.06078981146925466
Position 9063: 0.05920069531333642
Position 42212: 0.058497371913089825
Position 26117: 0.053811075377601096
Position 38335: 0.05334416616165855
Position 20048: 0.05321230250137741
Position 40646: 0.052629840404095914
Position 44024: 0.0506034796614802
Position 44816: 0.04982247644855167
Position 16349: 0.04934057564211363
Position 40047: 0.04894181231712385
Position 22497: 0.04880700216222215
Position 1667: 0.0479849888517588
Position 7888: 0.04388399706693846
Position 38268: 0.042455993117423124
Position 5321: 0.0398135220317479
Position 28426: 0.03939893386819689
Position 36170: 0.03899100698556265
Position 54067: 0.03855563605263391
Position 45938: 0.036789665838748264
Position 6408: 0.0363660322729196
Position 38604: 0.03514341875053473
Position 9083: 0.03467648125038787
Position 4804: 0.03451494385364144
Position 31815: 0.03355856067234846
Position 25847: 0.0334417712458641
Position 48775: 0.03319739102210064
Position 40441: 0.03282544591519195
Position 40177: 0.03213073434429702
Position 38340: 0.03211838468005013
Position 22787: 0.03190804695341094
Position 59923: 0.03167691279723168
Position 31669: 0.030881077459428967
Position 21064: 0.030030183647986083
Position 19819: 0.02926009798949889
Position 43849: 0.02908583009150674
Position 45915: 0.02907556941499567
Position 5871: 0.027532784835375093
Position 37457: 0.026068480117099634
Position 25872: 0.024438297383490785
Position 57739: 0.023610424536540834
Position 4829: 0.02324271414458003
Position 6316: 0.023122627885870436
Position 54333: 0.022804368479765313
Position 48000: 0.022776483749895927
Position 3738: 0.022389783942297167
Position 35443: 0.021550102443674782
Position 24683: 0.02121059533568739
Position 9118: 0.021129131509704212
Position 37542: 0.02106532310971478
Position 2988: 0.020880380708638936
Position 29604: 0.020650823795366917
Position 37176: 0.020128918526659694
Position 37409: 0.019658026116826766
Position 29667: 0.01864657990060641
Position 37147: 0.01842037642879679
Position 32635: 0.018403610229335413
Position 25165: 0.018185619512440795
Position 26158: 0.017907029337793957
Position 21333: 0.0177189245545932
Position 8935: 0.01759460688257341
Position 30681: 0.017522417806040143
Position 8399: 0.016666678894024147
Position 20840: 0.01633195748851533
Position 31908: 0.016059126115950083
Position 2918: 0.015630275112588476
Position 39996: 0.014989453492911767
Position 23750: 0.014241633338698441
Position 35580: 0.013754612572162882
Position 26642: 0.01247887870945777
Position 35449: 0.011548234705798754
Position 44138: 0.011389973428032142
Position 27306: 0.011239594138340223
Position 22747: 0.011210776193465114
Position 23728: 0.01112577585116509
Position 13018: 0.010609633136393012
Position 22753: 0.010255531278821737
Position 19627: 0.010049302107583221
Position 50683: 0.009980284777701727
Position 50127: 0.009830718856758895
Position 40510: 0.009647281257507873
Position 40617: 0.009391207715425544
Position 35539: 0.0092584046098355
Position 8996: 0.009249847106420232
Position 5421: 0.009194513529768664
Position 115: 0.009190440228679733
Position 52725: 0.008939273339992629
Position 49432: 0.008851877588179125
Position 20241: 0.008680557598409806
Position 53055: 0.00863664119307597
Position 37438: 0.00801376107106342
Position 9998: 0.007915314083299008
Position 26691: 0.007844060391259232
Position 46508: 0.0077087687123560235
Position 36175: 0.0075527266288852755
Position 26841: 0.00742501545561233
Position 52176: 0.0073681194883915314
Position 54659: 0.007344689279310509
Position 52425: 0.007259960345566804
Position 47679: 0.007130746477916682
Position 57057: 0.006896358428716021
Position 29568: 0.006865435797371453
Position 38434: 0.006797491250597938
Position 44333: 0.006615056912240439
Position 13299: 0.006533035855510676
Position 2269: 0.006461446984536191
Position 48401: 0.006369012674833358
Position 32451: 0.006365131683444303
Position 54662: 0.0063514866122662845
Position 3404: 0.006177628912509022
Position 19656: 0.00597276980064499
Position 45865: 0.005886632820137134
Position 34259: 0.005808061520469503
Position 22727: 0.005727346100154079
Position 7950: 0.0057266872207045365
Position 45688: 0.005713950212681213
Position 35892: 0.005658803910826875
Position 50285: 0.005553019067959756
Position 39695: 0.005522160657035419
Position 19630: 0.005502858871827999
Position 38436: 0.00543027089743698
Position 19805: 0.005390001062614377
Position 5090: 0.005284138228157906
Position 51582: 0.00518597591810578
Position 22655: 0.005164222274175222
Position 5267: 0.005158501505014331
Position 21164: 0.005128355162760771
Position 5350: 0.005110493343064017
Position 6522: 0.0050046569432385685
Position 34136: 0.004985659891275501
Position 5601: 0.004948333040924818
Position 26559: 0.004931494150553949
Position 47862: 0.004892680291843952
Position 49844: 0.004746962369376857
Position 33909: 0.0044422843674632164
Position 26065: 0.004441102182546122
Position 25950: 0.004354157424416606
Position 34139: 0.004293246450507228
Position 22876: 0.004284026595518802
Position 33300: 0.004072482713934927
Position 44114: 0.004039174888099945
Position 8402: 0.0037617244068686344
Position 309: 0.00366596597072527
Position 17471: 0.003631326196366949
Position 26694: 0.0036292239470107597
Position 21067: 0.003593207816575302
Position 53105: 0.0035839412116311104
Position 19912: 0.0035491839172123564
Position 23035: 0.0035028569726995675
Position 8773: 0.0034539588027262796
Position 6136: 0.0032704346659778146
Position 35685: 0.003261864911690677
Position 26343: 0.0032530954188834853
Position 36448: 0.003248860632315713
Position 20693: 0.0032340707786306976
Position 33820: 0.0032280934597204
Position 4832: 0.003224498942815087
Position 52150: 0.0032067745065258
Position 37235: 0.003205485827955246
Position 20131: 0.0031899267395458916
Position 36192: 0.003167810587108243
Position 27030: 0.00315466997341402
Position 21129: 0.003085762548838946
Position 27366: 0.0030702655875858857
Position 39857: 0.002973931968735016
Position 49681: 0.0029332935898796412
Position 6225: 0.0028801400830354004
Position 13036: 0.0028269737150051415
Position 38273: 0.0027931817886182827
Position 52332: 0.002786306665771082
Position 5827: 0.0027790998146390226
Position 2981: 0.0027003852152493704
Position 4105: 0.0026905073020421478
Position 4633: 0.002563046560288175
Position 25881: 0.002554950656896733
Position 26719: 0.0025291722902849455
Position 50316: 0.002509055390151932
Position 33761: 0.0025018676325955364
Position 56354: 0.0024943900978055588
Position 28553: 0.0024416955673726808
Position 36612: 0.002390596092452711
Position 47528: 0.002390248849936369
Position 5752: 0.0023321155139895723
Position 26584: 0.00231626502054725
Position 728: 0.0022995622269935453
Position 2882: 0.002290556222198624
Position 53454: 0.002245142919712874
Position 52685: 0.0022332339183906242
Position 43980: 0.00223319722285027
Position 27241: 0.0022270978699645188
Position 38767: 0.002211877588078117
Position 50871: 0.002111771179817959
Position 21242: 0.0020892602009003423
Position 51339: 0.0020425242025267857
Position 32274: 0.00203444361392877
Position 27270: 0.002016827899814615
Position 19702: 0.001946493322172932
Position 38363: 0.0019247518846803218
Position 3804: 0.0019106855536597945
Position 48744: 0.001900695392037282
Position 21043: 0.0017860879265442146
Position 5549: 0.0017137818915370214
Position 35845: 0.0016883203696586564
Position 54526: 0.001631688395025646
Position 40287: 0.0015727041436531097
Position 54827: 0.001566016790087082
Position 9806: 0.0015588410584551095
Position 2326: 0.0015277132059180866
Position 57172: 0.0014942684400457303
Position 22881: 0.0014894799448320728
Position 51478: 0.0014706250455291132
Position 24251: 0.0014239237284010308
Position 4275: 0.0014169627119866017
Position 240: 0.001380841230437961
Position 24354: 0.0013730609223296898
Position 26511: 0.0013479615766611528
Position 23714: 0.0013123292166563215
Position 46305: 0.0012719468056963392
Position 53027: 0.0012549334690887162
Position 5937: 0.0012521627914594611
Position 7978: 0.0012517780265432672
Position 3044: 0.0012346369251937796
Position 43234: 0.0012262453416969912
Position 3831: 0.0012161628947038258
Position 35471: 0.001216121593171761
Position 49860: 0.0011676619574658785
Position 44038: 0.0011662667560295176
Position 40071: 0.0011648502359167792
Position 37075: 0.001047656307233599
Position 37484: 0.0010395457825581587
Position 48439: 0.0010119597939086133
Position 39860: 0.0009917739236466683
Position 37513: 0.0009856681072201307
Position 33839: 0.0009814140144243334
Position 52451: 0.0009748622584179641
Position 4196: 0.0009672818976849485
Position 52241: 0.0009154771054591605
Position 50076: 0.0009062176915882225
Position 19522: 0.000872348061927615
Position 37463: 0.0008502706850007319
Position 48910: 0.0008225047272796195
Position 36934: 0.0007940109868573357
Position 49443: 0.0007834041721742216
Position 25566: 0.000765173827533179
Position 32130: 0.0007462868809853848
Position 3846: 0.0007210627867587294
Position 3920: 0.0007036659084443629
Position 17387: 0.0007000154242534227
Position 2558: 0.000697087779362102
Position 44274: 0.000686866855709655
Position 49829: 0.000668552803716528
Position 56442: 0.0006676566572502905
Position 26123: 0.0006643705251890631
Position 27065: 0.0006465272715470553
Position 37004: 0.0006345673769340877
Position 259: 0.0006093840865541223
Position 25458: 0.0006042972383025178
Position 40074: 0.0005901275719247457
Position 22239: 0.0005900131026020796
Position 3507: 0.0005898040787965751
Position 52796: 0.0005689506129704293
Position 2376: 0.0005647187179597191
Position 37417: 0.0005628975980362812
Position 53538: 0.0005563060029756828
Position 20546: 0.0005500739213895073
Position 36898: 0.0005444158894134568
Position 54874: 0.00054187108835737
Position 36205: 0.00053452736548531
Position 26315: 0.000527003258336584
Position 2205: 0.0005266514720310458
Position 32666: 0.0005263389467444774
Position 36635: 0.0005057721986525045
Position 36451: 0.0004900336944632664
Position 50326: 0.00047574352136922
Position 25920: 0.0004607242401252023
Position 52294: 0.0004522914473329007
Position 1893: 0.00044183256149201474
Position 55550: 0.00043135781285284184
Position 39719: 0.0004291705813635647
Position 53005: 0.0004275441046861008
Position 38962: 0.00042748273184956275
Position 5159: 0.00042142677835352337
Position 53257: 0.0004191325702259809
Position 5017: 0.0004148346903872866
Position 55571: 0.0004129585784115944
Position 32793: 0.00040698071524295865
Position 52913: 0.00040089685196003516
Position 396: 0.0004002428916940417
Position 1536: 0.0003935786950641283
Position 37573: 0.0003915273222446232
Position 2400: 0.00036950478261874687
Position 25966: 0.000364840999708788
Position 20720: 0.00036369948977245094
Position 25714: 0.00035964690026903237
Position 26079: 0.000359436682708119
Position 22701: 0.0003571486044412692
Position 37386: 0.00035304444233783607
Position 26070: 0.00035125854602234194
Position 32371: 0.00034720157160362814
Position 43830: 0.00034684771615123636
Position 746: 0.0003453821473576144
Position 36773: 0.0003296103350056248
Position 38837: 0.0003272372718879337
Position 26805: 0.00032672290831704413
Position 4220: 0.0003240990480124834
Position 48798: 0.0003075807309059888
Position 48630: 0.0003070205944888924
Position 399: 0.0003010943114115799
Position 37254: 0.00029859365829343674
Position 20789: 0.0002957445732530128
Position 22324: 0.00028101408016598453
Position 34782: 0.0002807237513807504
Position 33989: 0.0002796282392427516
Position 26815: 0.00027951843084342217
Position 10534: 0.0002654907776455137
Position 27369: 0.0002592048498198431
Position 32352: 0.00025465641272590724
Position 36745: 0.0002346964665245217
Position 3627: 0.000230334460208062
Position 1285: 0.00022022069124753786
Position 25676: 0.0002195984340169234
Position 1423: 0.00021700679405488326
Position 35822: 0.00020824202631643414
Position 3891: 0.0002019183339632123
Position 21168: 0.00020182550532510152
Position 21132: 0.00020059615249271113
Position 20526: 0.00019902961343308976
Position 27139: 0.00019613117407083817
