Gene = FOXL2NB
Position 419: 3.8377551616598576e-09
Position 755: 2.395012845605995e-09
Position 802: 1.1973778602773403e-09
Position 706: 4.823150295702766e-10
Position 270: 2.3229187178418356e-11
Position 523: 3.5966010670107916e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2030: 0.8014541244749771
Position 4143: 0.4171622686160012
Position 1721: 0.4058373313284771
Position 690: 0.36211403098352773
Position 2277: 0.33224374367234494
Position 5810: 0.25043727702581103
Position 5298: 0.2407273788661172
Position 1422: 0.23671526269700818
Position 3030: 0.07612582477849851
Position 4366: 0.07241478974918683
Position 3654: 0.06397911422685133
Position 2815: 0.05427997140821658
Position 4236: 0.04156094371530299
Position 974: 0.03858071786427735
Position 435: 0.03220371538056282
Position 4566: 0.030556523754313822
Position 993: 0.02737825568269465
Position 530: 0.026637576817769217
Position 2543: 0.026216964022007194
Position 603: 0.025964783231610854
Position 1078: 0.022310163760226764
Position 5067: 0.019417129635759783
Position 641: 0.015683747668384655
Position 2823: 0.01566038240427393
Position 1773: 0.013896931864334236
Position 2227: 0.01387451764269592
Position 2450: 0.00870568247753626
Position 1986: 0.008039261817388729
Position 1526: 0.007944364753208113
Position 1484: 0.006026139337604172
Position 4709: 0.0058078001011588705
Position 2279: 0.005786595743962265
Position 2359: 0.005609850548945834
Position 3207: 0.005257291163056278
Position 4261: 0.0047595768024252475
Position 4614: 0.004749817960196312
Position 3402: 0.004504624372661242
Position 1201: 0.0033536154496235852
Position 2392: 0.003313810404902661
Position 2881: 0.0032960957882587558
Position 5294: 0.002795658777048874
Position 1593: 0.002756668704594902
Position 1111: 0.00241209717305198
Position 3545: 0.0021760767918857457
Position 1452: 0.0021054946425197274
Position 2833: 0.0017599177438538452
Position 1084: 0.0015454363493486477
Position 3563: 0.00147557266784487
Position 2461: 0.001410474817091795
Position 4627: 0.0013013515667251291
Position 172: 0.0012189276753167473
Position 539: 0.0010261053729400432
Position 481: 0.0010128695600033412
Position 1186: 0.0009220147885705443
Position 3448: 0.000834960715515581
Position 488: 0.0008279345891642022
Position 2185: 0.0007281104690431378
Position 3837: 0.0006609072295898626
Position 5619: 0.0006011903438150359
Position 1052: 0.0005767919101041831
Position 2655: 0.0005345507147787108
Position 1859: 0.0005034427653108701
Position 624: 0.00030713760280468954
Position 765: 0.0003012355510417259
Position 1279: 0.00028780998903542586
Position 230: 0.0002700434604959929
Position 1680: 0.0002487354796496125
Position 2951: 0.00023829716324062165
Position 1139: 0.0002368321387202077
Position 2547: 0.00023344404059162308
Position 1431: 0.0001977426526698004
Position 582: 0.0001942488892760826
Position 1108: 0.00018125121373377092
Position 1747: 0.000173328526408391
Position 1547: 0.00016713040393486156
Position 546: 0.00015545240509006229
Position 1818: 0.0001398400222686494
Position 1493: 0.00013056996309254604
Position 370: 0.00012859196583723352
Position 1648: 0.00012850462053118803
Position 1355: 0.00010613861168019497
Position 1458: 9.339367865299099e-05
Position 2232: 8.735711146402953e-05
Position 401: 7.943481545548702e-05
Position 1736: 7.769208493404702e-05
Position 886: 6.966687601059826e-05
Position 2047: 6.841368168496462e-05
Position 459: 6.76162326721567e-05
Position 1468: 6.349443060556652e-05
Position 706: 5.637757079847046e-05
Position 374: 5.092691438709036e-05
Position 730: 3.895769176181387e-05
Position 746: 3.556016192756396e-05
Position 1887: 3.513339004050547e-05
Position 613: 2.980721498612641e-05
Position 404: 2.8737425632912226e-05
Position 2571: 2.4365204395111914e-05
Position 1236: 2.2496082772538e-05
Position 856: 1.9670426419945713e-05
Position 610: 1.964606289937198e-05
Position 437: 1.6785418895224144e-05
Position 1770: 1.5834842764100732e-05
Position 1776: 1.528014189104985e-05
Position 193: 1.4493269102637558e-05
Position 177: 8.570960589950025e-06
Position 719: 6.242625465229538e-06
Position 2285: 5.776707826737807e-06
Position 773: 4.966910355569513e-06
Position 1229: 4.261173796574173e-06
Position 1160: 4.201202817332345e-06
Position 337: 2.357074125925964e-06
Position 466: 2.0589944160901393e-06
Position 379: 1.6060580974388627e-06
Position 202: 1.5148451379553158e-06
Position 862: 9.695587427060535e-07
Position 835: 9.079078790405206e-07
Position 197: 8.021270740029785e-07
Position 1148: 6.011245647256915e-07
Position 290: 5.282186153195034e-07
Position 277: 4.242545063734054e-07
Position 358: 2.8001914146398723e-07
Position 873: 1.720608196084367e-07
Position 181: 1.4436845363035847e-07
Position 312: 8.923634938544028e-08
Position 577: 8.486781619563115e-08
Position 348: 7.206201882172469e-08
Position 716: 6.583465814893988e-08
Position 739: 4.700721060092224e-08
Position 212: 3.817514121127888e-08
Position 237: 3.404715336982627e-08
Position 812: 2.205476455779125e-08
Position 790: 1.7019438417961617e-08
Position 464: 1.6426798274786452e-08
Position 346: 1.3390892779207582e-08
Position 714: 7.772852097144141e-09
Position 320: 6.652509959036861e-09
Position 130: 4.044466457370931e-09
Position 77: 1.740849457330435e-09
Position 1013: 1.7065288869616733e-09
Position 305: 1.6617982438041112e-09
Position 73: 1.2386566924103423e-09
Position 138: 1.9731537858087574e-12
