Gene = IDNK
Position 688: 1.6161011703219147e-06
Position 5834: 1.3190996689490342e-06
Position 2855: 1.2074777621605389e-06
Position 5895: 7.289226394057268e-07
Position 1188: 4.957628650920667e-07
Position 1069: 4.851799037965063e-07
Position 641: 2.7439190795566534e-07
Position 937: 1.0556476804260083e-07
Position 6222: 9.16762515052522e-08
Position 754: 9.08186105787641e-08
Position 125: 6.871395825025753e-08
Position 876: 1.1845881533573621e-08
Position 726: 9.536470582082733e-09
Position 549: 3.804194585325904e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5704: 0.9837117816008855
Position 18379: 0.8245962470466475
Position 5012: 0.7114458248985165
Position 14773: 0.5839433577041175
Position 20260: 0.5248325698706965
Position 16750: 0.22211944975058204
Position 14921: 0.21594124722019725
Position 19742: 0.20924096669998354
Position 19994: 0.17997088301281428
Position 570: 0.14583088818312404
Position 176: 0.14239889829126828
Position 16571: 0.13526772840175832
Position 10517: 0.0761054492654861
Position 739: 0.06055095220943816
Position 16716: 0.058587320929564736
Position 18565: 0.05042698790376792
Position 2854: 0.02940584771734609
Position 20228: 0.025243373209421598
Position 10633: 0.023533491402776392
Position 19706: 0.0233162407973038
Position 6126: 0.021788506926395727
Position 4885: 0.021657310634449922
Position 18878: 0.018202347621119032
Position 11510: 0.017682345028954556
Position 11988: 0.01627913760279555
Position 11012: 0.013781360658900467
Position 10659: 0.01359834775931885
Position 20495: 0.013561316415097429
Position 4290: 0.013444695412634024
Position 4940: 0.01314061542778326
Position 7749: 0.012674740800045511
Position 7527: 0.01246461703952922
Position 1865: 0.012463501978380776
Position 225: 0.010883924388997771
Position 4159: 0.009590544310379921
Position 4785: 0.0077480812653154115
Position 19001: 0.007390836387695394
Position 1728: 0.0068441091288748
Position 770: 0.006798206798167683
Position 19531: 0.006486276836005282
Position 1258: 0.006268765476548638
Position 1782: 0.005710332218277032
Position 5131: 0.0055918614507998645
Position 17425: 0.005502086758091731
Position 18225: 0.004970322752833485
Position 3656: 0.004956519230710579
Position 17747: 0.004860481097229719
Position 19430: 0.004677274543696591
Position 3635: 0.003975576339640753
Position 19512: 0.003629004055848232
Position 10339: 0.003423027792330586
Position 10267: 0.003387923705765305
Position 7872: 0.003322023486230861
Position 7636: 0.0032471594992883194
Position 3719: 0.003206848657118981
Position 19866: 0.0031811795121211624
Position 1731: 0.0029975842069454657
Position 1590: 0.0029912052620030545
Position 19377: 0.002812763299226922
Position 1193: 0.002793302728729434
Position 718: 0.0025350703672073326
Position 940: 0.0023566101468032734
Position 19553: 0.0021427854549306447
Position 493: 0.0020666479272645755
Position 4838: 0.0018645041539063084
Position 5635: 0.001698341910747015
Position 10522: 0.0015896891033308944
Position 1162: 0.0015451481020511471
Position 4954: 0.0014983394901347349
Position 2960: 0.0014256644988836758
Position 3766: 0.0013605488204139222
Position 19771: 0.001301723053649999
Position 3273: 0.0012904881875718931
Position 1871: 0.0011377622869242663
Position 2723: 0.0011325035050193562
Position 4222: 0.0010560083317754372
Position 469: 0.0010392900386618745
Position 459: 0.001034172746947451
Position 6479: 0.0009904227963895805
Position 7317: 0.0009338043319391343
Position 19258: 0.0008785210055170401
Position 7837: 0.0008742199417924181
Position 1565: 0.0008654224974527784
Position 1291: 0.0008385731692766837
Position 5746: 0.0007672023407739553
Position 20683: 0.0007652192701111327
Position 3852: 0.0007494191899767653
Position 2979: 0.0007442292521633543
Position 16933: 0.0007228057960816155
Position 7255: 0.0007026534051272006
Position 7489: 0.0006671394380920498
Position 1800: 0.0006637673734535699
Position 2280: 0.0005480541124646259
Position 1035: 0.0005281610923854954
Position 510: 0.0005129095342597982
Position 411: 0.0005114764500735574
Position 6655: 0.0004559856647638025
Position 6349: 0.00044608737340444876
Position 13349: 0.0004103548947789109
Position 1215: 0.0003490230470265642
Position 9851: 0.0003274347094348966
Position 590: 0.0003066884549837638
Position 1431: 0.0003038737661103068
Position 9709: 0.0003037492291319513
Position 1708: 0.00029181237004810795
Position 9009: 0.00026361379395688385
Position 4380: 0.00025764328095985515
Position 6233: 0.00023008185618364547
Position 744: 0.00022157419537312828
Position 9202: 0.00022008747209394558
Position 12524: 0.00020670421953179557
Position 1868: 0.0001952339039910554
Position 11828: 0.00019277705550696444
Position 15167: 0.00018341103664424837
Position 1815: 0.00017314066613399065
Position 1014: 0.00017105272403873306
Position 3598: 0.00016869926624827128
Position 12553: 0.00015777712998625806
Position 10311: 0.00013410817968116396
Position 2701: 0.00013224747877541132
Position 9638: 0.0001314662427782212
Position 11403: 0.00012913958182779036
Position 9277: 0.00010011834369468657
Position 12750: 9.551990190702139e-05
Position 6459: 9.157827772525769e-05
Position 9151: 8.389689052008527e-05
Position 9867: 8.077256822500952e-05
Position 9895: 7.915690520848721e-05
Position 1075: 7.881373170109311e-05
Position 7986: 7.489403887893977e-05
Position 5982: 7.156030052158698e-05
Position 12059: 6.910478042031093e-05
Position 11472: 5.118386445286765e-05
Position 5602: 4.820367005186074e-05
Position 11537: 4.625237599062222e-05
Position 8168: 4.413104948241512e-05
Position 11199: 4.4036100616475644e-05
Position 11786: 4.324575666874527e-05
Position 6006: 4.2639629217318544e-05
Position 11167: 4.12435842074786e-05
Position 7355: 3.8190526086883447e-05
Position 7516: 3.618060730844449e-05
Position 6739: 3.5003876061459064e-05
Position 283: 2.834288336630621e-05
Position 6596: 2.4817895269110524e-05
Position 8859: 2.3416039148135187e-05
Position 9441: 2.1171902734539415e-05
Position 1974: 2.0678816640712055e-05
Position 7650: 2.0486678173452057e-05
Position 7001: 2.024865640467776e-05
Position 9923: 1.9229235777673896e-05
Position 182: 1.5239230114665532e-05
Position 6436: 1.4878000733640635e-05
Position 6545: 1.4308473901463274e-05
Position 9139: 1.3758684459892802e-05
Position 6055: 1.243659585188283e-05
Position 6916: 1.2079742127166515e-05
Position 6253: 1.0994913218207111e-05
Position 10306: 1.0988304199455968e-05
Position 6370: 1.0743589574210784e-05
Position 8708: 1.0170621783563393e-05
Position 10247: 1.0050715659138803e-05
Position 10390: 9.90822440926449e-06
Position 2521: 9.598824313415956e-06
Position 7617: 8.135304642554942e-06
Position 7012: 7.151423706312014e-06
Position 583: 6.395018867778759e-06
Position 774: 6.025600003728455e-06
Position 434: 6.023427381736098e-06
Position 542: 5.794805212119078e-06
Position 8522: 5.216405877217374e-06
Position 5791: 5.13924068119849e-06
Position 9122: 5.115427742559726e-06
Position 6160: 4.1786231365570345e-06
Position 8508: 3.4400545717155696e-06
Position 8563: 3.408598024272087e-06
Position 852: 3.3683252385334633e-06
Position 1664: 3.23042724364776e-06
Position 817: 2.809291360168765e-06
Position 2831: 2.7111241053866403e-06
Position 7054: 2.6193572785997054e-06
Position 5946: 2.2162869247119484e-06
Position 1265: 2.1068077411573676e-06
Position 631: 2.090577035718837e-06
Position 2545: 1.887770614276822e-06
Position 307: 1.605746173910793e-06
Position 6612: 1.5418672986426828e-06
Position 355: 1.4659151791083356e-06
Position 1317: 1.3927489148215472e-06
Position 1647: 1.3341924161026594e-06
Position 6313: 1.2919036441139462e-06
Position 3077: 1.0500228582920182e-06
Position 335: 9.847377469941782e-07
Position 653: 9.386668799008694e-07
Position 616: 9.381055180499785e-07
Position 1978: 8.319565790960365e-07
Position 748: 6.574616848264729e-07
Position 907: 6.238803173278837e-07
Position 879: 4.92997406263533e-07
Position 826: 4.886459932283883e-07
Position 627: 4.340940686350495e-07
Position 3293: 3.5705991570409667e-07
Position 385: 3.2237965228680505e-07
Position 586: 2.6819501788929704e-07
Position 6952: 2.1935375748102317e-07
Position 837: 1.9587676925020097e-07
Position 603: 1.865987552744924e-07
Position 291: 1.4882720314481548e-07
Position 634: 1.2918989000979255e-07
Position 1132: 1.0593961219858231e-07
Position 190: 1.0342168165210897e-07
Position 1151: 9.918729011481379e-08
Position 1354: 6.983534941708019e-08
Position 440: 5.6528470081077967e-08
Position 418: 5.580282899955165e-08
Position 7700: 5.158109670072315e-08
Position 313: 4.832881030579586e-08
Position 361: 4.749638798021081e-08
Position 779: 4.6272148601384174e-08
Position 438: 3.9042495578564494e-08
Position 109: 2.9296256390709857e-08
Position 949: 2.839086412719829e-08
Position 679: 2.709404682082875e-08
Position 263: 2.04212252598889e-08
Position 784: 6.798677954757448e-09
Position 367: 4.9783222409826205e-09
Position 321: 3.849635147092301e-09
Position 90: 3.306530730592818e-09
Position 795: 2.8789948962311746e-09
Position 636: 2.477300984009645e-09
Position 6015: 1.2804724177105533e-09
Position 883: 5.217240522185572e-10
Position 896: 4.5909921628487874e-10
Position 317: 3.438160425052712e-11
Position 371: 5.495576500599905e-13
