Gene = PHYHD1
Position 15853: 1.0775383002508687e-05
Position 499: 1.0516831114492412e-05
Position 2525: 9.674062189831324e-06
Position 3809: 7.728825859223184e-06
Position 712: 7.718601942482925e-06
Position 1173: 7.2259331317643445e-06
Position 597: 7.073074742062464e-06
Position 1290: 7.048297010528092e-06
Position 833: 5.441207066342663e-06
Position 2329: 5.194555407983113e-06
Position 1665: 5.060200862536768e-06
Position 639: 4.856223781046778e-06
Position 1991: 4.343840201907797e-06
Position 1292: 4.221964530331424e-06
Position 16898: 3.846425493913824e-06
Position 3307: 3.7784266590661663e-06
Position 2145: 3.647152702014908e-06
Position 2859: 3.370520291327252e-06
Position 1312: 3.079258706618344e-06
Position 1336: 2.6381240693231864e-06
Position 1839: 2.509245228650846e-06
Position 4609: 2.410134762811662e-06
Position 3010: 2.3769032075363857e-06
Position 4223: 2.1376367989855016e-06
Position 268: 1.8686276047688943e-06
Position 20697: 1.6545407247633138e-06
Position 1491: 1.5861429810816647e-06
Position 3508: 1.4890667981603225e-06
Position 1160: 1.211169406784677e-06
Position 76: 1.0487488285486557e-06
Position 4611: 9.244673918149499e-07
Position 4294: 5.391686579825511e-07
Position 1592: 4.0706348043840744e-07
Position 2506: 3.249991950270319e-07
Position 1977: 2.6000511520580113e-07
Position 2592: 2.5041947041832424e-07
Position 3827: 2.496286804471213e-07
Position 3694: 2.4391017186615435e-07
Position 1637: 1.929658793332126e-07
Position 1678: 1.881726180887587e-07
Position 3764: 1.7715969279761792e-07
Position 3970: 1.1592719376201282e-07
Position 1423: 1.1336245632359333e-07
Position 383: 3.917357994543099e-08
Position 440: 7.086091334494085e-09
Position 212: 4.411309075106189e-09
Position 605: 3.9493683169876216e-09
Position 239: 2.955306643178719e-09
Position 455: 2.3582612411037967e-09
Position 218: 1.942800861107269e-09
Position 249: 1.58464411556222e-09
Position 224: 4.2381835791375147e-10
Position 460: 1.20655852921823e-10
Position 252: 1.2167652832358235e-12
Position 273: 2.5925664679173676e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 20549: 0.9845204657045558
Position 1387: 0.9618390881620652
Position 12886: 0.94588715457172
Position 19703: 0.9243846338977776
Position 15552: 0.9087288030839636
Position 13115: 0.9081239011207891
Position 20772: 0.8748866772776844
Position 15687: 0.8368117542896458
Position 16861: 0.6866073067202038
Position 14038: 0.2685210658652692
Position 19487: 0.2595903547233074
Position 16993: 0.2110383394357585
Position 15191: 0.20550515824005755
Position 21087: 0.19226802541296392
Position 14270: 0.13794917922212535
Position 1034: 0.10682278208608853
Position 6151: 0.10434099368199391
Position 16841: 0.09736672389544669
Position 6142: 0.09693630538472744
Position 6263: 0.06721184353672315
Position 15167: 0.06054058743162374
Position 19997: 0.055158990162038825
Position 6068: 0.0510350829897666
Position 17550: 0.04966831398172456
Position 14218: 0.04395053664627184
Position 1565: 0.03808473858728627
Position 19284: 0.03541522661213768
Position 19230: 0.028243071474523145
Position 4189: 0.025114837091336103
Position 1390: 0.017994342053873298
Position 6213: 0.017838935393561513
Position 805: 0.01712304806359541
Position 12831: 0.016077211908070977
Position 7139: 0.015388252670648618
Position 7043: 0.014420635497214868
Position 1007: 0.014121594453775478
Position 13256: 0.012104396956159025
Position 16472: 0.011317867076768988
Position 15134: 0.01114495937754469
Position 19473: 0.011008216130922089
Position 6108: 0.010299541241156512
Position 18105: 0.009446437101499228
Position 7176: 0.009274235106030657
Position 1339: 0.008818241327796282
Position 6173: 0.008577179393982818
Position 893: 0.008371349683605733
Position 18062: 0.007554004050963578
Position 5030: 0.007458971604804476
Position 13071: 0.007371557756974583
Position 13625: 0.007290886956036013
Position 4114: 0.006970250550953261
Position 4998: 0.006320390441536594
Position 5013: 0.005906368649326164
Position 6193: 0.005797900934176194
Position 13949: 0.005752470469260816
Position 6939: 0.004900895545392649
Position 1133: 0.004727999089223494
Position 15971: 0.004570911390518839
Position 5972: 0.00453072577287082
Position 6191: 0.0044392572340891286
Position 19650: 0.0042328824117022264
Position 14052: 0.004091859640987368
Position 4375: 0.004009330999929137
Position 16721: 0.003979877878313989
Position 17546: 0.0038480253098112155
Position 15490: 0.0037645467702914857
Position 17572: 0.0036241571392443593
Position 15105: 0.003552884917507115
Position 14191: 0.003320191569434427
Position 4351: 0.0032365312786087823
Position 1526: 0.003057286634131386
Position 858: 0.0030323151720402603
Position 7348: 0.0029850400643318497
Position 13044: 0.002878275185935737
Position 17163: 0.0028440603987942097
Position 20956: 0.0027640226100018772
Position 11977: 0.002746581768429096
Position 20747: 0.002746311747701172
Position 12891: 0.0025721374600776482
Position 706: 0.002549039685027795
Position 10479: 0.002446347751830805
Position 15714: 0.0022250640180055746
Position 12437: 0.0021827304571467795
Position 15657: 0.0021772229674247414
Position 4724: 0.0021308876765508463
Position 14000: 0.002034054788957548
Position 13253: 0.0019975733234932954
Position 21024: 0.0019918706946865767
Position 11304: 0.001912060104801791
Position 6031: 0.001880354183118989
Position 20576: 0.0018736649416864787
Position 15415: 0.0018589613721776796
Position 12912: 0.0016028216917818047
Position 15242: 0.0016020182642268745
Position 4916: 0.0015317348545657087
Position 5034: 0.0015084295649177867
Position 5975: 0.0014887386281646875
Position 4286: 0.0014579596976299078
Position 3975: 0.0014011433639864145
Position 7143: 0.0013430309990329352
Position 20573: 0.001308860192444234
Position 16507: 0.0012577745180378929
Position 6006: 0.0012554919243662483
Position 10261: 0.0012539620298038124
Position 15701: 0.0012477245654163812
Position 14101: 0.001225085969232091
Position 946: 0.001220744746102769
Position 20959: 0.001200602491183948
Position 4141: 0.0010925053041408298
Position 16633: 0.0010804360556150683
Position 6894: 0.001045939961656464
Position 665: 0.0010206469271836958
Position 10451: 0.000984826981116924
Position 17763: 0.0009785277714665773
Position 15732: 0.0009713161758847643
Position 18203: 0.0009625049658189087
Position 5148: 0.0009140338243475204
Position 1040: 0.0008247424901485434
Position 4155: 0.0008146492576410295
Position 16510: 0.0007437687955596513
Position 823: 0.0006580316391965003
Position 13759: 0.0006549931023940961
Position 12944: 0.0006464814542273622
Position 4011: 0.0006162670426592227
Position 21114: 0.0005854580817926601
Position 7327: 0.0005775743841650995
Position 13261: 0.0005723723622725073
Position 20820: 0.0005620745200997866
Position 20202: 0.0005477551000650725
Position 17130: 0.000527039849320819
Position 6277: 0.0004874560940791929
Position 4100: 0.00047264497000267685
Position 7054: 0.00045500770221218044
Position 20620: 0.0004351165946446937
Position 932: 0.0004220530271805249
Position 17042: 0.00041853409341852745
Position 20521: 0.00041153511374828475
Position 15581: 0.00038562082966777354
Position 16587: 0.0003823500378637966
Position 1297: 0.0003792897954586712
Position 3791: 0.0003692540641743486
Position 17805: 0.00035164980375994607
Position 13844: 0.00033184831667053017
Position 448: 0.00032550964753351767
Position 4144: 0.000316081352222324
Position 20987: 0.0003140172073541919
Position 4512: 0.0003123234465363706
Position 14134: 0.000300251465239922
Position 910: 0.00028294644993730466
Position 16480: 0.0002790107570086893
Position 5060: 0.0002730672524470981
Position 4515: 0.00027263468673902324
Position 4237: 0.00027188909231783435
Position 14091: 0.00026901807988912406
Position 15698: 0.0002509802930902792
Position 985: 0.00023619445775144735
Position 20909: 0.00019137997707987085
Position 679: 0.00019123528286187977
Position 20779: 0.0001851197114518446
Position 16951: 0.00017960860105632008
Position 586: 0.0001585110877562041
Position 20860: 0.00015280838100201145
Position 18159: 0.00014590953897744856
Position 1401: 0.00014537148071465248
Position 3973: 0.00014504978263151042
Position 15774: 0.00013149068336353655
Position 5194: 0.00012960167680793665
Position 4233: 0.0001287987594480485
Position 18232: 0.0001250208985811521
Position 3597: 0.00011854039456811235
Position 1075: 0.00011829349386908183
Position 852: 0.00011606544889775638
Position 17121: 0.00011521436712113381
Position 20786: 0.00010813324222058006
Position 4191: 0.00010619601128173002
Position 14337: 0.00010282928907379492
Position 15936: 8.848685255813513e-05
Position 15894: 8.490985624734672e-05
Position 21137: 8.342156209314854e-05
Position 15989: 8.227749787850349e-05
Position 20709: 8.201866009921055e-05
Position 1360: 8.172903437271125e-05
Position 589: 8.146381224943441e-05
Position 1067: 7.771091248796807e-05
Position 1630: 7.198372074120727e-05
Position 3969: 6.992884531574207e-05
Position 20830: 6.88730860286739e-05
Position 1344: 6.465096753522212e-05
Position 19811: 6.416415070799811e-05
Position 20880: 6.31181579652234e-05
Position 19745: 6.212628781244539e-05
Position 1644: 6.12492621119997e-05
Position 18245: 5.740279821666119e-05
Position 16757: 5.540057957833379e-05
Position 1046: 5.0848144510595735e-05
Position 14251: 4.9699164154672826e-05
Position 982: 4.870327846884795e-05
Position 14248: 4.868495630143502e-05
Position 1404: 4.844598190801164e-05
Position 16270: 4.616406686475046e-05
Position 20133: 4.227357593802882e-05
Position 13486: 3.853370685992985e-05
Position 1180: 3.756924966371575e-05
Position 17709: 3.7089965047983186e-05
Position 724: 3.672711496014889e-05
Position 16658: 3.6366998555946924e-05
Position 1104: 3.3405884863535833e-05
Position 16486: 3.203783494670133e-05
Position 257: 3.1988665818097995e-05
Position 13338: 3.1397467647598344e-05
Position 424: 3.0438521649271778e-05
Position 233: 2.8985501764540437e-05
Position 1523: 2.6070715363563443e-05
Position 13480: 2.5011953519384532e-05
Position 522: 2.3344933682280503e-05
Position 4220: 2.295184430971934e-05
Position 611: 2.0493349320674846e-05
Position 20224: 1.857262714597484e-05
Position 1452: 1.745038458802246e-05
Position 19889: 1.625783114000152e-05
Position 900: 1.4632014780199118e-05
Position 902: 1.4220253032899171e-05
Position 1069: 1.3859046967548271e-05
Position 1532: 1.2977877103538267e-05
Position 1157: 1.289336690120505e-05
Position 17135: 1.2254692729899544e-05
Position 784: 8.998301154208876e-06
Position 936: 8.88970054438999e-06
Position 1160: 8.30601846111541e-06
Position 20097: 7.08116696530165e-06
Position 485: 6.386682763328951e-06
Position 2392: 5.84205085991421e-06
Position 3967: 5.751990192835168e-06
Position 13464: 5.6000782722519075e-06
Position 17077: 4.768155256294018e-06
Position 4541: 4.355525937769223e-06
Position 2069: 4.198760476000906e-06
Position 738: 3.967879420432398e-06
Position 3937: 3.081067923177206e-06
Position 615: 2.9780880501611882e-06
Position 3809: 2.9419027795423173e-06
Position 16518: 2.92113821410042e-06
Position 591: 2.8093083773311646e-06
Position 2814: 2.8017738656013103e-06
Position 2094: 2.587195656382526e-06
Position 1916: 2.5035838049309864e-06
Position 2366: 2.3522525864809725e-06
Position 2445: 1.943501153262191e-06
Position 3153: 1.8389749804186619e-06
Position 455: 1.7703605178427464e-06
Position 1183: 1.7571647061165172e-06
Position 4046: 1.7332366688865051e-06
Position 17850: 1.7280078025954777e-06
Position 1458: 1.6914357570121596e-06
Position 749: 1.533651356878879e-06
Position 318: 1.50464335303643e-06
Position 335: 1.503874334872438e-06
Position 3273: 1.2962357829246489e-06
Position 1723: 1.2940344205746195e-06
Position 4608: 1.114092962982625e-06
Position 3157: 1.0328880919242605e-06
Position 2656: 1.0210353349040147e-06
Position 1766: 1.0153806681459e-06
Position 788: 9.231924371717007e-07
Position 2233: 8.31583827636233e-07
Position 1578: 8.268308587825662e-07
Position 1109: 7.597251818558144e-07
Position 430: 6.359606056991714e-07
Position 460: 5.537878362258665e-07
Position 2144: 5.280002777787929e-07
Position 3603: 5.196968349960691e-07
Position 2974: 4.86303952885097e-07
Position 2858: 4.82071878970909e-07
Position 2706: 4.491322050477338e-07
Position 2230: 4.377388231993991e-07
Position 3110: 3.800192105107255e-07
Position 16959: 3.329096689272209e-07
Position 2739: 3.2890733013653345e-07
Position 3403: 3.243994788549881e-07
Position 2168: 3.0766622628119193e-07
Position 15996: 2.5796018748930473e-07
Position 16883: 2.5644737595249665e-07
Position 15836: 2.404264990321051e-07
Position 1706: 2.375712421560902e-07
Position 1351: 1.9692268567381118e-07
Position 2640: 1.9013517961030004e-07
Position 4449: 1.6217773361111296e-07
Position 1412: 1.5500014013137817e-07
Position 1302: 1.4703055022953221e-07
Position 16146: 1.470145169072118e-07
Position 3688: 1.4171363853650546e-07
Position 3195: 1.2447622739316925e-07
Position 4073: 1.23225662194646e-07
Position 546: 9.955684915658142e-08
Position 1241: 9.21516544936344e-08
Position 1830: 7.016336316754477e-08
Position 772: 6.7759585233536e-08
Position 1951: 6.31559333743958e-08
Position 3240: 6.287761028482792e-08
Position 2660: 6.283976585396493e-08
Position 2881: 6.277992784256307e-08
Position 359: 5.5966963303688826e-08
Position 1215: 5.317351093367762e-08
Position 534: 5.072885259813494e-08
Position 1442: 4.519442309524111e-08
Position 1842: 4.154658030943595e-08
Position 1263: 3.984409301543044e-08
Position 3700: 3.686728078563018e-08
Position 3207: 2.6633007259667436e-08
Position 239: 2.1571919543011084e-08
Position 383: 1.9671526332121774e-08
Position 1277: 1.9442388899955537e-08
Position 686: 1.8425700157859693e-08
Position 2018: 1.67851649906534e-08
Position 1421: 8.194620148688325e-09
Position 131: 3.598946768805483e-10
Position 264: 1.823565434654163e-10
Position 757: 1.0026768915534984e-10
Position 268: 2.2330162816333142e-11
Position 153: 1.3974652515846928e-11
Position 116: 1.3323989601761134e-11
Position 119: 9.3488496165505e-12
Position 344: 1.965064331172746e-12
Position 137: 1.627916481711413e-12
Position 112: 1.5892139538505489e-12
Position 164: 1.3075242215365827e-12
Position 133: 9.931912334202453e-13
Position 1461: 9.376423564495886e-13
Position 194: 4.1680307149554933e-13
Position 531: 3.314541967563922e-13
Position 170: 1.2718453434184871e-15
