Gene = C8G
Position 1059: 8.65733205113669e-05
Position 1673: 7.974711682886746e-05
Position 1549: 6.29242513689261e-05
Position 1301: 5.758494418999301e-05
Position 105: 5.11760055630015e-05
Position 507: 4.641340273262285e-05
Position 447: 4.2321673589227375e-05
Position 1283: 3.928959045063408e-05
Position 1237: 3.7831835831543434e-05
Position 1489: 3.692496795139641e-05
Position 781: 3.685788193430237e-05
Position 570: 3.376890871398015e-05
Position 695: 3.0625573960658534e-05
Position 1622: 2.8748454212508334e-05
Position 900: 2.0969303732921364e-05
Position 1553: 2.0922940336798967e-05
Position 350: 2.0810972664468786e-05
Position 287: 1.744890171871271e-05
Position 1070: 1.475471803521456e-05
Position 481: 1.4543711999210044e-05
Position 1110: 1.4052814057421382e-05
Position 1259: 1.3746214347586542e-05
Position 1319: 1.308476422315466e-05
Position 1000: 1.2459220654710653e-05
Position 1564: 1.1932264119486919e-05
Position 494: 1.1511121299008966e-05
Position 1330: 1.0548304488463865e-05
Position 1449: 8.596743224180754e-06
Position 1119: 7.366247563013226e-06
Position 1262: 7.263559093650891e-06
Position 313: 7.072279099735555e-06
Position 1277: 6.474716037689214e-06
Position 756: 5.618544369533677e-06
Position 1083: 5.422020888997123e-06
Position 705: 4.999906902537882e-06
Position 290: 4.880009596743281e-06
Position 1546: 4.737166186964568e-06
Position 525: 4.581460276953461e-06
Position 912: 4.171864178170456e-06
Position 318: 4.1197144110756955e-06
Position 1562: 3.84432656502308e-06
Position 1087: 3.5357215397494287e-06
Position 282: 2.460206901098859e-06
Position 1516: 2.2039185716973477e-06
Position 321: 2.0884337952659625e-06
Position 1108: 1.9454984453484334e-06
Position 946: 1.8880226339852732e-06
Position 1521: 1.5835947628001853e-06
Position 520: 1.2442748644480567e-06
Position 959: 1.020987825264227e-06
Position 1247: 1.0166973750089163e-06
Position 1466: 1.0117662527663958e-06
Position 878: 8.219421147807166e-07
Position 514: 6.371597683979598e-07
Position 919: 4.240024167163676e-07
Position 1335: 3.8344671951924413e-07
Position 1077: 3.2762117560151943e-07
Position 963: 2.6494909174902333e-07
Position 1682: 2.0296798094024016e-07
Position 125: 1.815691840729068e-07
Position 160: 1.8099515020949245e-07
Position 296: 1.771089871344108e-07
Position 743: 1.4207558799465225e-07
Position 1012: 1.2530580185548087e-07
Position 280: 1.1130933077418631e-07
Position 924: 9.912301042023446e-08
Position 122: 9.448649797903011e-08
Position 1101: 8.8646930193026e-08
Position 747: 6.613113938509802e-08
Position 1074: 3.6965474134613744e-08
Position 1310: 2.5597279237265066e-08
Position 972: 2.364684820001304e-08
Position 522: 1.269155542036845e-08
Position 266: 1.1949448640376463e-08
Position 263: 2.9831531128330365e-09
Position 131: 2.0042672875077415e-09
Position 326: 9.980898367560015e-10
Position 170: 6.235643624447653e-10
Position 197: 3.8153647640933494e-10
Position 194: 9.29677759849988e-11
Position 176: 2.577342489199247e-11
Position 249: 6.878147035185962e-12
Position 133: 1.3284672004558511e-12
Position 251: 1.0538485102367377e-12
Position 219: 8.142510728587637e-13
Position 223: 7.426991652966355e-13
Position 217: 5.309562048639122e-13
Position 255: 4.459418388434962e-13
Position 259: 4.0931360467342153e-13
Position 227: 2.5762273193868504e-13
Position 201: 1.3241892557299308e-13
Position 204: 4.411342368174731e-14
Position 234: 7.58234229783828e-15
Position 231: 3.4615982990954376e-15
Position 243: 3.551775215584566e-16
