Gene = RP11-475E11.9
Position 945: 1.5565313978311902e-06
Position 691: 1.1306394540972449e-06
Position 507: 8.969466014687019e-07
Position 1289: 7.723485614542383e-07
Position 538: 7.529067438925686e-07
Position 1363: 7.519821849972292e-07
Position 26759: 7.410199265878021e-07
Position 144: 5.132324712056636e-07
Position 647: 4.782907380371769e-07
Position 976: 4.527884011076819e-07
Position 790: 3.740718158229588e-07
Position 861: 3.483897644074576e-07
Position 779: 3.338267961566188e-07
Position 652: 2.219615705783883e-07
Position 177: 1.8759800647387034e-07
Position 1558: 1.7704385684898752e-07
Position 1416: 5.504592153844799e-08
Position 2246: 5.2065715629938776e-08
Position 253: 4.302874962079306e-08
Position 1438: 1.8478469509598128e-08
Position 348: 1.821894194660781e-08
Position 655: 9.76406843798353e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 26065: 0.9864205003244357
Position 23341: 0.9751771964601997
Position 23701: 0.9630761000300201
Position 13562: 0.9450686268196477
Position 26323: 0.9180603180435588
Position 19868: 0.8534433159686524
Position 15765: 0.8322806576421437
Position 21985: 0.7622283053626089
Position 616: 0.6228111603690419
Position 30982: 0.5215658074315058
Position 13035: 0.4499903011048916
Position 15975: 0.4247734463001923
Position 8273: 0.39116118550982504
Position 13089: 0.3821298554558485
Position 16327: 0.3394849412813255
Position 16002: 0.28578098359155774
Position 19426: 0.2439485383531572
Position 33279: 0.20916596805230883
Position 28541: 0.1781488571544315
Position 37128: 0.17556700796760397
Position 19576: 0.17198490625611995
Position 37417: 0.13356088294114185
Position 25793: 0.13077778435883217
Position 1014: 0.07931412434767401
Position 20847: 0.07076113125461359
Position 16093: 0.06720924461964024
Position 26640: 0.06269012883259246
Position 20681: 0.056641894131239205
Position 25816: 0.05246689286679623
Position 14135: 0.05240588411194482
Position 25715: 0.048131560587029505
Position 28255: 0.047030286526962804
Position 36350: 0.046401725259061166
Position 26624: 0.04315477955140126
Position 22943: 0.04288555645611379
Position 28205: 0.03600189721608491
Position 26670: 0.03385705163839756
Position 29632: 0.03343015222676401
Position 14223: 0.0322829626101769
Position 16005: 0.031057405253567014
Position 26674: 0.029098404813084983
Position 38074: 0.02841397457064175
Position 13753: 0.02789653539799119
Position 18060: 0.025492499886278688
Position 16047: 0.02441104756930541
Position 29235: 0.024179727483712898
Position 26708: 0.02353158399315334
Position 24696: 0.023007845365927163
Position 13128: 0.022765741585458774
Position 15442: 0.022635446020948833
Position 34498: 0.022056857014982875
Position 28568: 0.021241980033823306
Position 20817: 0.020871284770084587
Position 13436: 0.02002821789599989
Position 18165: 0.01897649516803573
Position 25836: 0.01894639258712936
Position 640: 0.018584766674616657
Position 13976: 0.018147656406587883
Position 18008: 0.017425631083422655
Position 991: 0.015970596257124055
Position 26837: 0.015170778855374724
Position 21915: 0.014979214274265185
Position 17886: 0.014265782902000703
Position 21947: 0.014098621267322796
Position 28305: 0.014029009547701499
Position 15494: 0.012848786350852449
Position 21932: 0.01271760904268893
Position 551: 0.012597576892640176
Position 25175: 0.012196160599690862
Position 18217: 0.01177864647319178
Position 22320: 0.011485518967306948
Position 25458: 0.011411385927514426
Position 29155: 0.011268812619092405
Position 32283: 0.01087281186304322
Position 15827: 0.010523389245194248
Position 16323: 0.010493300244553708
Position 21875: 0.010309304629150232
Position 13581: 0.010308470295806333
Position 8373: 0.01014965547497048
Position 26627: 0.009975259476970203
Position 26369: 0.009920372183910325
Position 25219: 0.009638932352237947
Position 13256: 0.009267361469621026
Position 25859: 0.009123438103068773
Position 19902: 0.008960582817671913
Position 32329: 0.008657013644864707
Position 16347: 0.007780186680814622
Position 26874: 0.007556817530579236
Position 26559: 0.007471282510208655
Position 35522: 0.007311924462209609
Position 33481: 0.0071750909207040905
Position 20905: 0.0071053543528872345
Position 28898: 0.007067486961550897
Position 22660: 0.006740353272461341
Position 27082: 0.006448696673431515
Position 27123: 0.0062937892252190345
Position 16797: 0.006262617125797192
Position 5217: 0.006258733397967822
Position 24719: 0.006085531869497503
Position 14998: 0.006054902591125917
Position 8310: 0.00601465171975688
Position 26690: 0.00599328214015135
Position 16017: 0.005454159886931372
Position 18181: 0.0053444152703454135
Position 25521: 0.005301914861656616
Position 25628: 0.005193454190126079
Position 29466: 0.00508545922590908
Position 30334: 0.004706986965793762
Position 34441: 0.004544048628908721
Position 622: 0.004498902458724092
Position 1019: 0.004368242527717067
Position 18130: 0.004236040439628467
Position 14934: 0.003893742701916403
Position 8198: 0.003873951528842941
Position 7412: 0.0033641285946608133
Position 20827: 0.0032556439193174966
Position 6826: 0.0031824500404225506
Position 29935: 0.0029443575583800842
Position 24899: 0.002864786409139549
Position 16200: 0.0028461770767576216
Position 1652: 0.00275224501437463
Position 15945: 0.002747211353141542
Position 25222: 0.002747043424282392
Position 26710: 0.0026248521845763984
Position 16137: 0.0025048450774582485
Position 17796: 0.0024619698293111
Position 25082: 0.0023980141214219428
Position 30042: 0.0020773804155213484
Position 29194: 0.00182439549663321
Position 36207: 0.0018197299312212286
Position 197: 0.001803061628742005
Position 3357: 0.001775616425836849
Position 15635: 0.0016001869746275635
Position 697: 0.0015954525770357033
Position 26093: 0.0015725750325391238
Position 975: 0.0015225581344090083
Position 22371: 0.0014843085257817473
Position 13898: 0.001414487409341393
Position 1144: 0.0013813786821706207
Position 29608: 0.001346552768123225
Position 28096: 0.0013446692483930396
Position 31884: 0.001316769096359849
Position 15692: 0.0012271099075318362
Position 13825: 0.0012212262888543297
Position 25267: 0.0011380126315713825
Position 26275: 0.0011315028778099464
Position 26226: 0.0011152045311394621
Position 13849: 0.0010887099979049375
Position 26979: 0.0010816546320475374
Position 22587: 0.0010667728265783146
Position 32124: 0.0010546470215707687
Position 307: 0.0010525610056261322
Position 25905: 0.0010072994176345074
Position 22486: 0.0009920178924354576
Position 861: 0.0009765282356340259
Position 13395: 0.0009665025139068068
Position 31986: 0.0009620062462631573
Position 19016: 0.0009392914192014631
Position 808: 0.0009367505880792262
Position 8339: 0.000918837016733899
Position 8390: 0.0009090281809771571
Position 16404: 0.0009074794702490627
Position 14552: 0.0009066902259975428
Position 16848: 0.0008721358815215655
Position 8335: 0.0008389928095178781
Position 25050: 0.0008317026723808705
Position 26635: 0.0008289682948244113
Position 13852: 0.000828197396926079
Position 25349: 0.0008221448542608231
Position 29821: 0.0008199312303647266
Position 26114: 0.0008048043218995132
Position 31237: 0.000778400369115561
Position 24700: 0.0007691043161891594
Position 31857: 0.0007647346507141636
Position 26280: 0.0007437937372891511
Position 25237: 0.0007256036536532865
Position 23660: 0.0007222805000569228
Position 14504: 0.0006971414832262912
Position 26140: 0.0006963719778569226
Position 8294: 0.0006787718192098976
Position 5774: 0.0006654558829056864
Position 25746: 0.000657671499073189
Position 7770: 0.000651811872587092
Position 29066: 0.0006309094017337288
Position 26067: 0.0005927894926762048
Position 24723: 0.0005704866117831577
Position 18393: 0.0005565860736085385
Position 21564: 0.0005543621521011959
Position 5811: 0.0005518918237176747
Position 2827: 0.0005362579995390085
Position 29818: 0.0005097456301194402
Position 25280: 0.0005039199170399721
Position 25507: 0.0004923332736071994
Position 25430: 0.00048808214145908244
Position 491: 0.00048450485778205927
Position 30188: 0.0004608321066165213
Position 15948: 0.0004512045923657642
Position 27046: 0.00044833387977997135
Position 23746: 0.00044619720028913105
Position 14009: 0.00043985147158897
Position 23620: 0.0004321152473810584
Position 3353: 0.0004056923194696578
Position 5346: 0.0004002501624103956
Position 32600: 0.00039477434894023383
Position 13912: 0.0003926774100460394
Position 26316: 0.0003783638276520342
Position 16236: 0.0003767715331852692
Position 25133: 0.00035474499346664694
Position 7297: 0.00035450378591500245
Position 29350: 0.0003477921139307777
Position 22733: 0.0003382972512471221
Position 3600: 0.00033112033752730614
Position 29306: 0.00032615709769502003
Position 213: 0.0003087313565634351
Position 26303: 0.0002966982792300696
Position 27456: 0.0002956548111181675
Position 14082: 0.00029520037801823094
Position 26715: 0.000286251627907907
Position 16116: 0.0002821359739576614
Position 1627: 0.0002752671880492176
Position 26021: 0.0002706356263513625
Position 31965: 0.00026910445754235176
Position 24456: 0.0002618948385221614
Position 24667: 0.0002364786636643998
Position 15977: 0.00022520878540798717
Position 26999: 0.00021511246009974928
Position 1063: 0.00021414776755196893
Position 27910: 0.00020952634990099072
Position 23819: 0.00020862125303413903
Position 24875: 0.00020802679541698815
Position 25136: 0.00020603341232514427
Position 26301: 0.00019462146894403572
Position 14036: 0.00018998326001006414
Position 27697: 0.00017103883309199387
Position 835: 0.00016822333570775956
Position 27726: 0.00016586689987224635
Position 23173: 0.0001609573111279632
Position 27595: 0.00015979750631394519
Position 231: 0.00015855024583581699
Position 1292: 0.00014980256220773272
Position 6367: 0.00013639722260669286
Position 27658: 0.00012929640293848368
Position 25392: 0.00012521022232437885
Position 28411: 0.00012313520818985627
Position 27086: 0.0001194703311653797
Position 30004: 0.0001174098563432457
Position 26528: 0.00011482315401548276
Position 26335: 0.00011367231450492738
Position 29983: 0.00011339684684085845
Position 513: 0.00011073480861558428
Position 28224: 0.0001022113428176465
Position 29713: 0.00010002246496543982
Position 26040: 9.984342856154342e-05
Position 14227: 9.905163445044091e-05
Position 29555: 9.047924314423657e-05
Position 4157: 8.823880449519131e-05
Position 23780: 8.602834369623888e-05
Position 23711: 8.53018634142954e-05
Position 1788: 7.816747464346631e-05
Position 26748: 7.665008880372175e-05
Position 2105: 7.637123142287032e-05
Position 1002: 5.800203448257057e-05
Position 26283: 5.1879972856602286e-05
Position 26854: 4.4168018973868674e-05
Position 782: 3.86050111697269e-05
Position 1362: 3.813032587255767e-05
Position 26025: 3.317066909964917e-05
Position 2066: 3.0810726627224886e-05
Position 15908: 2.9713849254539503e-05
Position 26406: 2.8478536370304526e-05
Position 3496: 2.805138160827634e-05
Position 26375: 2.7637134940290305e-05
Position 4207: 2.6882966427767648e-05
Position 488: 2.653864409148096e-05
Position 26520: 2.4410354432299013e-05
Position 2128: 2.401270641055791e-05
Position 3389: 2.3154446241747234e-05
Position 26563: 2.119284395894655e-05
Position 1869: 2.0859018580274568e-05
Position 464: 1.9301448051722426e-05
Position 259: 1.873998641889356e-05
Position 26345: 1.852471804069873e-05
Position 25987: 1.620604328739165e-05
Position 1791: 1.5557883353128767e-05
Position 1842: 1.2948118655283385e-05
Position 25242: 1.231508140952842e-05
Position 1347: 1.1007605962557562e-05
Position 26580: 8.615967878441208e-06
Position 26592: 7.804987760857894e-06
Position 16484: 6.5669586161970035e-06
Position 714: 6.061880484649847e-06
Position 26337: 5.59821181022848e-06
Position 24975: 5.531648982923831e-06
Position 28659: 4.440216231956755e-06
Position 24766: 3.925817471036291e-06
Position 24607: 3.7826598162012475e-06
Position 16743: 3.543458378035367e-06
Position 23737: 3.180113968928978e-06
Position 14182: 2.913357532258489e-06
Position 507: 2.018308406090934e-06
Position 24808: 1.9808087867332934e-06
Position 26577: 1.8587350108561437e-06
Position 16487: 1.4993575327654445e-06
Position 23592: 1.45087306388744e-06
Position 13834: 1.3761603328078887e-06
Position 26471: 1.3547264969646074e-06
Position 23926: 1.0035917477304802e-06
Position 24772: 8.547430429618718e-07
Position 16538: 7.470285113278021e-07
Position 496: 6.487867845068301e-07
Position 23563: 5.237920481345881e-07
Position 23759: 5.183858739249595e-07
Position 371: 4.440180722280649e-07
Position 1175: 4.1160722770535797e-07
Position 24735: 3.097432796363686e-07
Position 24610: 3.088558646141131e-07
Position 358: 3.076954536413654e-07
Position 24732: 3.015355370095709e-07
Position 1223: 2.6293052410143414e-07
Position 24536: 9.22609283949147e-08
Position 784: 8.511769653468023e-08
Position 647: 8.287388074392898e-08
Position 224: 7.727631890104841e-08
Position 2739: 7.65300422868094e-08
Position 726: 6.85032738839692e-08
Position 1817: 6.7285759705839e-08
Position 1394: 6.270591663136595e-08
Position 390: 5.6128199236994953e-08
Position 787: 4.74781702293229e-08
Position 373: 4.670514337703592e-08
Position 1379: 4.531458979195916e-08
Position 752: 4.125185770993214e-08
Position 1115: 3.6926576392572005e-08
Position 1475: 3.5768921068959545e-08
Position 738: 2.350377555507676e-08
Position 137: 2.2026343822731163e-08
Position 1084: 1.8096700480121307e-08
Position 1709: 1.7224056814170352e-08
Position 375: 1.3887040777785593e-08
Position 1154: 1.3243124288181572e-08
Position 1911: 1.295356134840784e-08
Position 1489: 1.1793509709292835e-08
Position 1069: 8.842577115333486e-09
Position 1109: 6.935480116362601e-09
Position 944: 6.5347516579240665e-09
Position 1726: 6.273431592986956e-09
Position 876: 6.145118060210726e-09
Position 3239: 5.8502450059488255e-09
Position 2216: 5.305272126115395e-09
Position 1096: 4.84540760348656e-09
Position 922: 3.892237998212687e-09
Position 396: 2.8889981836158898e-09
Position 27031: 1.4645117235778977e-09
Position 387: 6.486539843708998e-10
Position 1300: 4.221423145615261e-10
Position 128: 2.1427898891401014e-10
Position 400: 5.6626923617674036e-11
Position 1180: 4.3264811841834466e-11
Position 411: 4.3260655138634215e-11
Position 407: 2.2894554146194305e-11
Position 723: 1.924938928914143e-11
Position 23791: 5.613412930246489e-12
Position 418: 7.886631990961231e-14
