Gene = YAE1D1
Position 960: 0.0004619013432204351
Position 457: 0.0004480555038159255
Position 4968: 0.0004459098637807994
Position 546: 0.0004440982156532856
Position 940: 0.0004256233782950861
Position 1003: 0.00042154770239623675
Position 3709: 0.0004086922304885435
Position 1403: 0.0004055323925393103
Position 3320: 0.00038599604370591437
Position 4936: 0.00037041987574409457
Position 2346: 0.00035078691572560847
Position 3233: 0.0003491584037726965
Position 5840: 0.0003373231924407633
Position 5469: 0.0003332818419575939
Position 5185: 0.0003042252928775271
Position 422: 0.00028826506452351376
Position 440: 0.00028277930826170304
Position 433: 0.0002469369736630041
Position 1408: 0.00024249025921115928
Position 1159: 0.00023504665067028798
Position 5484: 0.00022959944531201657
Position 1542: 0.00022892415690278856
Position 3696: 0.0002189160519800306
Position 2070: 0.000195021463055283
Position 5645: 0.00019459584643316934
Position 4533: 0.00018313378471347352
Position 520: 0.00018068494497247982
Position 1364: 0.0001759153510896206
Position 5235: 0.00017463525564590903
Position 3685: 0.00017315429501397965
Position 592: 0.00016192907523560242
Position 6063: 0.0001603681799762021
Position 4193: 0.00014162169104492886
Position 5814: 0.00013792381829116112
Position 967: 0.00013522633918776282
Position 5158: 0.00012877895198234811
Position 6216: 0.00010676434688260367
Position 4566: 0.00010544208619774657
Position 579: 0.00010296045077875246
Position 2013: 0.0001020321537976159
Position 5844: 0.00010112910674130727
Position 5801: 9.641316855408277e-05
Position 1429: 8.885384551839466e-05
Position 2569: 7.975254001948737e-05
Position 355: 7.640160801918066e-05
Position 388: 7.18384337887191e-05
Position 5374: 7.083680920936145e-05
Position 5165: 5.336445151196587e-05
Position 5084: 4.998169609660101e-05
Position 5081: 4.2325587667771026e-05
Position 4748: 3.0215647262879404e-05
Position 3323: 1.7034345465011923e-05
Position 850: 1.6422719397843853e-05
Position 2895: 1.625095507550861e-05
Position 782: 9.410750531625987e-06
Position 603: 8.773375906732398e-06
Position 369: 8.189823313817857e-06
Position 655: 7.4667564793001965e-06
Position 2721: 6.959733545463218e-06
Position 2848: 6.787848549037308e-06
Position 550: 5.742080094573961e-06
Position 2288: 5.532285585464224e-06
Position 884: 4.68364252674313e-06
Position 2235: 4.477080298567416e-06
Position 112: 3.261222594373745e-06
Position 614: 3.1872098002185584e-06
Position 568: 3.036558202116056e-06
Position 997: 2.944237984686062e-06
Position 1207: 2.6137334679763635e-06
Position 995: 1.6483363783679081e-06
Position 135: 1.5701730887418304e-06
Position 449: 1.4357489531242226e-06
Position 557: 8.993604945285697e-07
Position 115: 8.842943981136274e-07
Position 1034: 6.299476413554902e-07
Position 256: 6.205715126987781e-07
Position 1606: 5.48262374762145e-07
Position 562: 5.012377024115026e-07
Position 109: 4.889004852603167e-07
Position 463: 4.393020919955023e-07
Position 625: 4.306957275882373e-07
Position 796: 3.7630580932102184e-07
Position 245: 2.2279262292660707e-07
Position 75: 2.0739159980132706e-07
Position 1376: 1.4183040266773264e-07
Position 235: 1.3853054375533075e-07
Position 1075: 1.1081222735794546e-07
Position 2298: 1.0295348256086305e-07
Position 1270: 9.840054781885487e-08
Position 616: 5.458180131024139e-08
Position 472: 5.1591530411001614e-08
Position 631: 4.841644859887836e-08
Position 396: 3.293310369169765e-08
Position 1049: 3.2609747706082536e-08
Position 466: 3.0031301574186085e-08
Position 1558: 2.4150822560590497e-08
Position 565: 1.5486293599322398e-08
Position 214: 1.0040369763015049e-08
Position 147: 7.456671218553806e-09
Position 247: 4.814499679972785e-09
Position 91: 4.552597726458983e-09
Position 85: 3.5019706683939163e-09
Position 1453: 1.815576268977852e-09
Position 161: 5.320430315692072e-10
Position 1039: 1.714271542455886e-10
Position 149: 4.534028190040237e-11
Position 120: 3.755497052480987e-11
Position 172: 4.177389875632387e-12
Position 166: 4.131940047999137e-12
Position 216: 1.3999524972229424e-12
Position 232: 9.273189099237637e-13
Position 224: 3.185114183202869e-13
