Gene = UBA3
Position 703: 5.411699053657624e-09
Position 313: 4.223826300302368e-09
Position 279: 3.1570072100090272e-09
Position 294: 2.759003516829569e-09
Position 272: 2.483451581110164e-09
Position 282: 3.520415039401375e-11
Position 95: 2.4436963407158754e-11
Position 122: 1.7527382536726065e-13
Position 126: 2.4996861411739173e-14
Position 124: 2.2900144142476723e-15
