Gene = FBXW5
Position 1382: 8.950972511563161e-05
Position 829: 8.753717091137931e-05
Position 1337: 8.332419576096368e-05
Position 3399: 7.348834295293633e-05
Position 384: 7.115278980267458e-05
Position 2680: 6.894697764171312e-05
Position 227: 6.712623934830973e-05
Position 3422: 6.462405908364813e-05
Position 1232: 6.38977708479918e-05
Position 526: 5.779158901325838e-05
Position 976: 5.419606547118062e-05
Position 2293: 4.956688969817045e-05
Position 713: 4.923181869356767e-05
Position 2664: 4.6202960339611445e-05
Position 1937: 4.6185320558098145e-05
Position 3911: 4.539563532502607e-05
Position 3916: 4.335232765121637e-05
Position 625: 3.88134903025263e-05
Position 1799: 3.858392479713032e-05
Position 1531: 3.806138716496617e-05
Position 3312: 3.676447992831975e-05
Position 2441: 3.656909345952602e-05
Position 3743: 3.5489384758866794e-05
Position 1512: 3.3225432667114424e-05
Position 3137: 3.282011117700727e-05
Position 438: 3.233045659323353e-05
Position 1163: 3.15064051215485e-05
Position 3405: 2.8984856001865584e-05
Position 1301: 2.885951221863909e-05
Position 1015: 2.4780482684023816e-05
Position 190: 2.2068440467834677e-05
Position 4156: 1.9882036334558108e-05
Position 1348: 1.8648138420172803e-05
Position 2281: 1.835675401457746e-05
Position 181: 1.3135412917365014e-05
Position 312: 1.272229320967433e-05
Position 481: 1.2721438358209446e-05
Position 521: 1.1174121518276414e-05
Position 2684: 1.0789473174214208e-05
Position 2519: 9.421944103454262e-06
Position 925: 9.335104303525506e-06
Position 2313: 9.076969397269062e-06
Position 2645: 8.686912973146337e-06
Position 3355: 7.513641923929705e-06
Position 1572: 4.4463966994598045e-06
Position 1455: 4.175024877306438e-06
Position 475: 3.7369129079910456e-06
Position 710: 2.9998212997219888e-06
Position 1881: 2.734142638928684e-06
Position 1622: 2.6348111965459603e-06
Position 2705: 2.5297681657621356e-06
Position 695: 2.52598125594864e-06
Position 796: 2.0353462242377933e-06
Position 893: 1.6101666328114708e-06
Position 2480: 1.4572081931143964e-06
Position 759: 1.2263860979572757e-06
Position 2486: 1.0067081464931108e-06
Position 131: 8.928803926334157e-07
Position 909: 7.520321398251736e-07
Position 2528: 7.035221084146974e-07
Position 124: 5.706113129020393e-07
Position 361: 5.382903801996131e-07
Position 706: 4.4793945219626457e-07
Position 205: 3.941939230043144e-07
Position 359: 3.6736405257826856e-07
Position 914: 2.1003279202571526e-07
Position 1315: 6.06376389596434e-08
Position 989: 4.4532514874164005e-08
Position 902: 4.2411271344540894e-08
Position 116: 3.3092743491097134e-08
Position 2198: 2.5282857709435e-08
Position 2103: 2.4469173013251752e-08
Position 939: 2.333656760485521e-08
Position 941: 1.0428712815609781e-08
Position 800: 3.938886648991263e-09
Position 1409: 1.3395719280368283e-09
Position 764: 7.268767818940604e-13
