Gene = AZIN2
Position 16454: 0.0004532589226950358
Position 2584: 0.00045134368192823355
Position 3106: 0.00042238766049771813
Position 971: 0.00041434145617446304
Position 1454: 0.0004034317609314257
Position 2034: 0.0003936289806644012
Position 2576: 0.000360228838734436
Position 10768: 0.00035591525139885404
Position 2356: 0.0003545208974379248
Position 5879: 0.00033029852685952815
Position 2973: 0.00027690703015448753
Position 17452: 0.00026588978118426013
Position 12572: 0.0002584830977174089
Position 332: 0.00024722656584749963
Position 13312: 0.0002447042091755353
Position 17782: 0.00024163879882966257
Position 12898: 0.00022824234080036994
Position 324: 0.00021852923053464128
Position 18258: 0.00017766462462769114
Position 20027: 0.0001675604438822009
Position 412: 0.00016353446504204747
Position 18252: 0.0001629361061367319
Position 19454: 0.00015689767570164692
Position 17082: 0.00014791083439271243
Position 1189: 0.00014346038689607004
Position 19193: 0.00013997748206696337
Position 625: 0.00013241732860009043
Position 4201: 0.0001241089597374734
Position 1704: 0.00011848190036217766
Position 896: 0.0001145743622004563
Position 3628: 0.00011361210754770083
Position 1173: 0.00011236452460481827
Position 1751: 0.00010626131927637333
Position 747: 0.00010290193310599768
Position 20269: 9.946640158983173e-05
Position 943: 9.436985864259334e-05
Position 439: 8.681681235991903e-05
Position 709: 7.987344846554181e-05
Position 5858: 7.949771682981137e-05
Position 678: 6.770200638254252e-05
Position 19500: 6.533659472951417e-05
Position 2349: 6.328192128508172e-05
Position 17197: 6.13292662280933e-05
Position 958: 4.970284320850059e-05
Position 391: 4.696867318113378e-05
Position 18829: 4.1524802920844345e-05
Position 270: 3.0593743138536686e-05
Position 18331: 2.5313428645251553e-05
Position 8: 2.4993849640699572e-05
Position 974: 1.8600422495036567e-05
Position 706: 1.827753641817934e-05
Position 17486: 1.0319968835788041e-05
Position 18080: 1.0008262833074007e-05
Position 902: 9.579574555517667e-06
Position 556: 9.381702589739667e-06
Position 1153: 9.33747026001063e-06
Position 1009: 8.464282557240428e-06
Position 17290: 8.018485697604223e-06
Position 1808: 5.547708988044314e-06
Position 871: 5.536762350703476e-06
Position 42: 5.296421723076756e-06
Position 17752: 3.6763861600917335e-06
Position 17006: 3.356408915854119e-06
Position 1167: 1.8171646659081872e-06
Position 313: 1.7465604279884888e-06
Position 2495: 1.4827446404212735e-06
Position 17102: 1.1839342567787674e-06
Position 17097: 1.0524396491839307e-06
Position 1117: 1.0281457463750186e-06
Position 17104: 8.909327942122945e-07
Position 1526: 3.794004234865335e-07
Position 2140: 3.2142444462015173e-07
Position 18802: 3.0504084189878594e-07
Position 1280: 2.921389626420697e-07
Position 19460: 2.587623261683351e-07
Position 18772: 2.5823559583940374e-07
Position 19458: 2.491788181132314e-07
Position 52: 2.2692329500601085e-07
Position 2084: 1.4392903460002923e-07
Position 164: 9.422029065299238e-08
Position 1064: 7.861455146472715e-08
Position 174: 6.027020350592291e-09
Position 445: 3.105341719303551e-09
Position 1273: 1.9155228583556186e-09
Position 1308: 1.1658060994534075e-09
Position 315: 6.986730669239501e-10
Position 517: 6.367945001722527e-10
Position 763: 4.2660980248628533e-10
Position 512: 2.268655548064534e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16953: 0.9920980589232966
Position 1064: 0.921497070370347
Position 10709: 0.9050528135387572
Position 10936: 0.8571104663594425
Position 15593: 0.6847281454664749
Position 13434: 0.5304878439672637
Position 12168: 0.40698888685105444
Position 2840: 0.358266528646202
Position 13468: 0.30550459729435653
Position 16025: 0.26328619349258425
Position 12145: 0.19831299325314292
Position 20493: 0.15478473730516387
Position 13761: 0.13554046143553183
Position 20719: 0.12962250709709897
Position 16550: 0.1282433943085877
Position 277: 0.1244193110542664
Position 487: 0.12146667185407753
Position 15636: 0.11864618864717301
Position 274: 0.11385896195483496
Position 18069: 0.10460518706597167
Position 16352: 0.09141102823026312
Position 5244: 0.08323658346646041
Position 1904: 0.08054819972715992
Position 28878: 0.0779200316821506
Position 11005: 0.07713084060869234
Position 11839: 0.07192831281242124
Position 18643: 0.0664493336018794
Position 18184: 0.062277991601505885
Position 1949: 0.058080567282734565
Position 7292: 0.05599086987418502
Position 1084: 0.054631086959115546
Position 16469: 0.04795067710287112
Position 9186: 0.04728654932463383
Position 1864: 0.047221435380977846
Position 22532: 0.04657257982673777
Position 12939: 0.04568523681178434
Position 17671: 0.045358350944563613
Position 2909: 0.041742070210285295
Position 20669: 0.03951032039837194
Position 19340: 0.03819925914835816
Position 12252: 0.03611239034095617
Position 11748: 0.035755104614798854
Position 15948: 0.03347974868600055
Position 2695: 0.0312988726863739
Position 22281: 0.030958575180150598
Position 21281: 0.030393209855646353
Position 1925: 0.02694705185473911
Position 22529: 0.02467998240168945
Position 24917: 0.02447876459445534
Position 21399: 0.023660369199016745
Position 7052: 0.02276137663679323
Position 18482: 0.02238078719422939
Position 24846: 0.022336485907393365
Position 18421: 0.021554927360308132
Position 22122: 0.02140026841841296
Position 23326: 0.021043314028049116
Position 9202: 0.020468010258109612
Position 10977: 0.020458788387271866
Position 21201: 0.019223761096067972
Position 21308: 0.017925110756547652
Position 19773: 0.016548842148336993
Position 20591: 0.015540020925267671
Position 22209: 0.015174779427127237
Position 21396: 0.01446568737642505
Position 21140: 0.014156643882285023
Position 15969: 0.013401157995116925
Position 13449: 0.01264586291237051
Position 2945: 0.012518660878315114
Position 27254: 0.012335934185880703
Position 22790: 0.012099334313732061
Position 15615: 0.01202913934041896
Position 9146: 0.011882386060953829
Position 18887: 0.011768606892465786
Position 21046: 0.01121776958164571
Position 1997: 0.010562516087805873
Position 20408: 0.010431205080618466
Position 16204: 0.010209286546025457
Position 7148: 0.01014937869157169
Position 22512: 0.009185740529523612
Position 1751: 0.009173378297296053
Position 20110: 0.009100963834687368
Position 17178: 0.009081868758524092
Position 22721: 0.009062548907480043
Position 21010: 0.008886168907253288
Position 524: 0.008204225341301868
Position 17152: 0.007880645154848324
Position 22044: 0.007773352272013428
Position 12131: 0.007444545597715675
Position 13097: 0.007438387615323218
Position 1697: 0.007288732521829596
Position 5398: 0.0067896462986942775
Position 18551: 0.00629491043286711
Position 1606: 0.005978966215737406
Position 1510: 0.005944424980861692
Position 15889: 0.005930174854322656
Position 15130: 0.0058582290056291815
Position 25634: 0.005742774422071932
Position 21576: 0.005703302854598442
Position 1134: 0.005140729580136032
Position 20753: 0.004954833829649675
Position 21915: 0.004951543489251049
Position 21867: 0.004833958986903829
Position 11876: 0.004749151453477282
Position 1584: 0.004316718045021254
Position 845: 0.004091850968387206
Position 14540: 0.004080469692267359
Position 661: 0.004033748160672834
Position 7335: 0.003933635543132075
Position 16356: 0.0038584511738721993
Position 10847: 0.0038075717763344894
Position 20136: 0.003692447749385116
Position 1844: 0.0036774090462487457
Position 17507: 0.0036503447078578568
Position 13710: 0.003616543863341361
Position 18311: 0.0036042710744054393
Position 797: 0.0035544271800754565
Position 1444: 0.0035486805295064524
Position 2792: 0.003357426667793515
Position 20829: 0.003171811528527702
Position 5037: 0.0031453787702591077
Position 352: 0.0029708687702562834
Position 15437: 0.002786570998243174
Position 12210: 0.0024466160941995054
Position 23612: 0.0023920193860768827
Position 16893: 0.002338462371237886
Position 7245: 0.0022368718044745326
Position 18825: 0.0021584940115847643
Position 15253: 0.0021554222947359086
Position 10811: 0.00211637712566399
Position 15447: 0.00205138310140276
Position 17915: 0.0020442003202327274
Position 16827: 0.0019888235794042397
Position 11622: 0.0019075655535274033
Position 21007: 0.0018386842201879264
Position 13018: 0.0018374584908098757
Position 19769: 0.001796569559845483
Position 1100: 0.0017961193459148342
Position 17387: 0.0017078547800524007
Position 14207: 0.001677178664055524
Position 18152: 0.0016238393880145788
Position 13304: 0.0015744403636806616
Position 1953: 0.0015522916811910343
Position 16955: 0.0015472493443539738
Position 19481: 0.0015468104210613755
Position 279: 0.0015204628117594877
Position 1113: 0.0015147890421326829
Position 19366: 0.001469744040552404
Position 18663: 0.0014603846326540842
Position 17539: 0.0013857171893479486
Position 22175: 0.0013736972005537534
Position 22360: 0.0013571626915611437
Position 19843: 0.0013544466632053193
Position 943: 0.0012964851993244751
Position 11809: 0.001227588668497238
Position 16438: 0.0011791816565004643
Position 2984: 0.0011781627064890066
Position 16976: 0.001169064386770884
Position 18828: 0.0011567290497956882
Position 1645: 0.0011511031026147384
Position 16123: 0.0011447306823687503
Position 12883: 0.0011420098629195867
Position 19632: 0.0010956923798516275
Position 13490: 0.0010911163186636918
Position 18334: 0.0010511064918687014
Position 17862: 0.0010366607994968134
Position 1034: 0.0010196443911518107
Position 324: 0.0010174735190010991
Position 1727: 0.000996552945873909
Position 14077: 0.000945413855724773
Position 18080: 0.0009427070752026639
Position 2883: 0.0008724649752340219
Position 4907: 0.0007638746439985477
Position 1285: 0.0007614107123866484
Position 1097: 0.0007429235019339032
Position 13381: 0.0006852280694839247
Position 5088: 0.0006658269197801511
Position 20779: 0.000638425879621437
Position 12897: 0.0006320807936455248
Position 16176: 0.000592344695563253
Position 1232: 0.0005670986572917393
Position 17978: 0.0005197508276259821
Position 1453: 0.0005175603474125149
Position 2060: 0.00044968377330901994
Position 14609: 0.0004421618287740371
Position 355: 0.0004395191713345229
Position 1121: 0.00042915968325963206
Position 17322: 0.00039801893385623137
Position 1878: 0.0003882659251224851
Position 5442: 0.00035263222975391703
Position 17437: 0.00034705545957348737
Position 2398: 0.0003388115835862202
Position 11806: 0.00033880786847297637
Position 2111: 0.0003357874357339798
Position 17444: 0.00031550624705365744
Position 5781: 0.00031191351403206727
Position 16704: 0.0003076098070886183
Position 2557: 0.0003064870426404764
Position 14510: 0.00028347636286873783
Position 2233: 0.00028024221450808696
Position 15186: 0.000274857388306907
Position 4643: 0.00025817275317436254
Position 12459: 0.00025776558297537985
Position 442: 0.00022947181509886793
Position 14097: 0.00021752099109699065
Position 490: 0.00021290899154047664
Position 15408: 0.00019156883224886412
Position 17832: 0.00018032988598802832
Position 699: 0.00017674941523863544
Position 12642: 0.00015103342606160962
Position 4764: 0.0001387778546192238
Position 17567: 0.00013762652144900134
Position 4686: 0.00013090532356531252
Position 2535: 0.000130820001281245
Position 2379: 0.00012771589979195536
Position 1549: 0.00011941240849527958
Position 11678: 0.00011713118325008693
Position 17417: 0.00011607552626493052
Position 2518: 0.0001012907803035133
Position 5647: 9.788272965727184e-05
Position 18019: 9.758295954950884e-05
Position 1589: 9.737108254709428e-05
Position 17929: 9.287607032424694e-05
Position 13810: 8.656988220986124e-05
Position 12804: 7.720891473876073e-05
Position 4010: 7.718326914279741e-05
Position 747: 7.397571761826414e-05
Position 2760: 6.676862262767817e-05
Position 1739: 6.619915947569981e-05
Position 1315: 6.256613570189965e-05
Position 1458: 5.7739764214894766e-05
Position 16756: 5.402055570786877e-05
Position 2529: 5.1766395234062545e-05
Position 805: 5.137913903513159e-05
Position 3481: 4.967708029913195e-05
Position 2494: 4.8360134893729126e-05
Position 2256: 4.7825230003321826e-05
Position 598: 4.47188481630047e-05
Position 331: 4.286018371780086e-05
Position 534: 4.2099726411671345e-05
Position 4726: 3.925744505574651e-05
Position 3944: 3.776552255840315e-05
Position 3504: 3.581066041767453e-05
Position 2846: 3.353589523964264e-05
Position 2972: 3.2388832321838725e-05
Position 181: 2.99039511680516e-05
Position 3528: 2.8124366830894332e-05
Position 3001: 2.7709341392477342e-05
Position 1556: 2.7400435316427052e-05
Position 13200: 2.6795490541407702e-05
Position 755: 2.3402305894960875e-05
Position 16780: 2.082963427607091e-05
Position 1369: 2.0510118133813534e-05
Position 381: 1.757391688625169e-05
Position 16741: 1.581886963113247e-05
Position 550: 1.548263779369559e-05
Position 19930: 1.540812706180904e-05
Position 542: 1.4342900566338288e-05
Position 1020: 1.4256489878806749e-05
Position 17995: 1.2217205056883025e-05
Position 2953: 1.1736511350788855e-05
Position 648: 1.065567604966253e-05
Position 17835: 1.015874905756591e-05
Position 17695: 9.833358003387198e-06
Position 18975: 9.57781994537349e-06
Position 4055: 9.160168036272885e-06
Position 604: 8.050355108278173e-06
Position 5163: 6.886217917364527e-06
Position 384: 6.608697426349447e-06
Position 1773: 6.556572587126729e-06
Position 556: 6.260890655720657e-06
Position 625: 5.011844800227729e-06
Position 1181: 4.858110091015837e-06
Position 17677: 4.733224288605988e-06
Position 1306: 4.41310335667065e-06
Position 847: 4.351605167278518e-06
Position 622: 3.204350457134981e-06
Position 1208: 2.6667301426022177e-06
Position 871: 2.2796857000436914e-06
Position 1302: 1.8690823763706674e-06
Position 667: 1.5094575435296257e-06
Position 628: 1.342767899290665e-06
Position 1373: 1.1006679764694093e-06
Position 1178: 9.718956746450731e-07
Position 14029: 8.087757650182848e-07
Position 14141: 8.0352467920304e-07
Position 12463: 7.175147420287402e-07
Position 1521: 7.045315039745471e-07
Position 1290: 6.704673735805633e-07
Position 1153: 6.463068313879719e-07
Position 457: 6.389673091843219e-07
Position 561: 5.896423070058617e-07
Position 445: 5.581193410495236e-07
Position 606: 5.442498547762121e-07
Position 616: 2.6704252574246164e-07
Position 851: 2.609760119078835e-07
Position 1009: 2.4064562356600947e-07
Position 11931: 2.3414519446510378e-07
Position 1189: 2.1514029645730792e-07
Position 146: 2.1487639032690271e-07
Position 2284: 1.868365549012059e-07
Position 161: 1.770860847261298e-07
Position 391: 1.5915845616947582e-07
Position 427: 1.4618853975942664e-07
Position 77: 7.756468858660946e-08
Position 815: 7.596895646116626e-08
Position 5355: 6.363476804896497e-08
Position 195: 5.072750703165622e-08
Position 19933: 4.6857432332184954e-08
Position 1017: 4.5961463063081815e-08
Position 1004: 1.7920645127995107e-08
Position 1371: 7.193931144826174e-09
Position 186: 1.5859143456048648e-09
Position 92: 1.1174739991843936e-09
Position 865: 4.5478758585475683e-10
Position 106: 1.7549740798820073e-10
Position 217: 1.6055134554665515e-10
Position 102: 1.424899656300521e-10
Position 115: 8.116907844187548e-11
Position 123: 6.124188890284873e-11
Position 207: 4.41460511201892e-11
Position 632: 2.7619084602007185e-11
Position 108: 2.6235448901869814e-11
Position 110: 1.6717364696038586e-11
Position 630: 1.043343550450181e-11
Position 867: 4.9314450597778265e-12
Position 400: 2.1425167542747598e-13
