Gene = LCN8
Position 13: 8.871206918201725e-05
Position 561: 8.543087317924412e-05
Position 842: 8.167722739575996e-05
Position 583: 7.58924062624014e-05
Position 600: 7.476497528106076e-05
Position 1245: 6.425560196873571e-05
Position 103: 5.849917967771669e-05
Position 258: 5.7095462143910944e-05
Position 1274: 5.379103847329193e-05
Position 3118: 5.04587908458465e-05
Position 3126: 4.698582815157239e-05
Position 1083: 4.6578526689362066e-05
Position 735: 4.39213624767854e-05
Position 1722: 3.732911693357401e-05
Position 2727: 3.656746115597697e-05
Position 2768: 3.5097180028894895e-05
Position 3634: 3.0468206597597076e-05
Position 3444: 2.7921187180852472e-05
Position 469: 2.460566849221496e-05
Position 1709: 2.271871771208413e-05
Position 443: 2.0877944331833677e-05
Position 1169: 2.0476860951728555e-05
Position 3515: 1.789185041802408e-05
Position 3754: 1.505144003764662e-05
Position 193: 1.0996710733170347e-05
Position 2632: 1.0078584902916002e-05
Position 2678: 9.762159875337448e-06
Position 1079: 7.80380501186904e-06
Position 2585: 7.542500744242607e-06
Position 1046: 5.722031931908639e-06
Position 3003: 5.6167897574130854e-06
Position 2924: 4.932426490464913e-06
Position 3217: 4.627796167058379e-06
Position 3664: 4.140157568484244e-06
Position 3600: 2.7279875044397418e-06
Position 3644: 2.609302961324985e-06
Position 65: 2.263812552405004e-06
Position 129: 1.6226073325548371e-06
Position 89: 7.241959309178973e-07
Position 3146: 4.467199465692303e-07
Position 260: 4.441513866972894e-07
Position 571: 3.0297217554912174e-07
Position 3343: 1.376535758322174e-07
Position 3024: 9.544480326297048e-08
Position 399: 7.275888053634096e-08
Position 1662: 6.105905083488275e-08
Position 634: 5.603806864199397e-08
Position 410: 5.3778234552782895e-08
Position 473: 2.7524454294692068e-08
Position 67: 1.2403732249841118e-08
Position 1538: 9.949474224847185e-09
Position 31: 3.2043345304049276e-09
Position 631: 2.1624210742937685e-09
Position 244: 1.9090297829743585e-09
Position 763: 6.516903880496646e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2892: 0.9463347931781091
Position 1057: 0.8352968749452947
Position 3065: 0.6877177189070646
Position 1633: 0.6300191373811207
Position 2675: 0.6229198498584169
Position 3574: 0.4628408237174315
Position 3411: 0.24254535559540963
Position 1511: 0.1386181103220446
Position 3438: 0.11645291431267517
Position 3224: 0.08529749505595596
Position 1552: 0.0635168485020491
Position 2859: 0.045252209218408175
Position 2482: 0.03712742715708799
Position 372: 0.021274756982555165
Position 1040: 0.017639509708131825
Position 641: 0.017453520986254877
Position 1267: 0.015564329521607167
Position 237: 0.014857598311412463
Position 3546: 0.013235889658315847
Position 283: 0.013103240816091976
Position 2709: 0.012506808618295014
Position 469: 0.011552956562057175
Position 964: 0.010987913022962162
Position 720: 0.01014821800227382
Position 3162: 0.00927883218989656
Position 1016: 0.009222881548728105
Position 1101: 0.0077155601987064495
Position 3716: 0.007477004623071586
Position 1346: 0.007239414537625976
Position 232: 0.006916212023342597
Position 433: 0.0055808381351577915
Position 2716: 0.005560922763672544
Position 1029: 0.00545835189212478
Position 2532: 0.0045253780204491615
Position 2660: 0.004369050763368552
Position 3618: 0.003998794488516734
Position 1079: 0.003972976213776021
Position 1638: 0.003201440043926808
Position 1529: 0.002802096700186241
Position 1307: 0.0025949790055761696
Position 809: 0.0025660494124063794
Position 902: 0.0023674112851010576
Position 1573: 0.0021674539316012533
Position 869: 0.0021145770869944115
Position 786: 0.0019218984568654229
Position 3146: 0.001830174844854728
Position 1458: 0.0013585896107140849
Position 3803: 0.0012368380020112793
Position 913: 0.0011777712423858124
Position 945: 0.0011135902057921741
Position 1123: 0.0010671587838990617
Position 2844: 0.001061993296400465
Position 1558: 0.0010561460550700746
Position 2874: 0.001051568105502013
Position 447: 0.0010353219267114607
Position 2603: 0.0009875613062298699
Position 2645: 0.0009066926055498909
Position 3088: 0.0007650798245165227
Position 491: 0.0007474705067091126
Position 3040: 0.000745720722537977
Position 2625: 0.0006826917657702115
Position 3482: 0.0004978066368922852
Position 937: 0.00048450691557732543
Position 3356: 0.0004537537161124916
Position 3126: 0.000359060067554549
Position 2576: 0.00034727619657886694
Position 178: 0.00033802783588720816
Position 1576: 0.00033748387391381503
Position 815: 0.0003359469474190652
Position 337: 0.00031112625495521417
Position 789: 0.0002871062471792465
Position 3676: 0.000265374208846282
Position 3548: 0.0002647843552880123
Position 406: 0.0002495487193900924
Position 1437: 0.00023522956428661488
Position 3249: 0.00022946538298333126
Position 3461: 0.00022119828006094463
Position 3165: 0.00016809896306942346
Position 1397: 0.0001614823693814512
Position 3745: 0.0001388424539297699
Position 2585: 0.00013421647440907045
Position 3659: 0.00011897986257944232
Position 1174: 0.00011659672096108175
Position 1595: 0.00011250341700086601
Position 1379: 0.00010908942818650013
Position 1584: 0.00010207329379942027
Position 378: 0.00010078022888243089
Position 1064: 9.998879478264713e-05
Position 3283: 9.926366744602324e-05
Position 493: 8.320671172025898e-05
Position 3580: 7.961465085134237e-05
Position 559: 7.886235044242365e-05
Position 3622: 7.703305401456824e-05
Position 1152: 7.173563978982262e-05
Position 3379: 6.964092146350758e-05
Position 2906: 6.38261267133992e-05
Position 1332: 6.105742026076351e-05
Position 1411: 5.994231697666006e-05
Position 753: 5.782128454726789e-05
Position 2912: 4.8668750624969064e-05
Position 1188: 4.293419937132157e-05
Position 748: 3.864959058530402e-05
Position 1467: 3.700162793969651e-05
Position 2933: 3.566497078673759e-05
Position 1414: 3.2338631546481264e-05
Position 795: 3.0176557214639664e-05
Position 1473: 3.001479141987643e-05
Position 613: 2.6317507249917924e-05
Position 3255: 2.6176586185283603e-05
Position 2899: 2.512619927500653e-05
Position 3091: 1.952140089428609e-05
Position 505: 1.9430200207223987e-05
Position 1677: 1.8067744527757827e-05
Position 1285: 1.802622672701528e-05
Position 1653: 1.686291459113156e-05
Position 3836: 1.5051440037646588e-05
Position 571: 1.4984132324875718e-05
Position 1581: 1.4556589944105847e-05
Position 3371: 1.4530917929814375e-05
Position 971: 1.317232682972669e-05
Position 1424: 1.191280525322199e-05
Position 3079: 1.1385108488246034e-05
Position 824: 9.921214851061081e-06
Position 2632: 9.516935563753775e-06
Position 3631: 9.390344495637395e-06
Position 1384: 9.313644925225144e-06
Position 882: 8.99170350078874e-06
Position 974: 8.847265156761767e-06
Position 1671: 6.27585924136482e-06
Position 608: 6.0923395736404556e-06
Position 577: 5.197072955615649e-06
Position 201: 5.040460283349377e-06
Position 502: 4.8011425110212455e-06
Position 213: 4.499209929879608e-06
Position 94: 4.020017489149317e-06
Position 293: 3.77192496688969e-06
Position 1132: 3.6946725035171325e-06
Position 966: 2.980539713959709e-06
Position 3753: 2.798063478178903e-06
Position 189: 2.364978024865444e-06
Position 121: 1.9059854477621826e-06
Position 198: 1.5834133855020548e-06
Position 1451: 1.5046362583352853e-06
Position 2807: 1.5007085957571475e-06
Position 1709: 1.400363077002314e-06
Position 2788: 1.384537860008734e-06
Position 386: 1.3001189572262026e-06
Position 1158: 1.1956785333025032e-06
Position 664: 1.1574983287988004e-06
Position 616: 1.083075103223316e-06
Position 511: 1.0111418406963112e-06
Position 516: 9.656303438846217e-07
Position 118: 9.344507775081982e-07
Position 383: 8.91869848644201e-07
Position 316: 8.796140423100019e-07
Position 160: 8.505750162611397e-07
Position 583: 7.726778571593322e-07
Position 2952: 7.197363565707847e-07
Position 757: 7.065805126256712e-07
Position 319: 6.751617876996659e-07
Position 2992: 5.921688262704112e-08
Position 290: 5.0725913038567616e-08
Position 1418: 4.242732664333628e-08
Position 535: 2.928482220161636e-08
Position 529: 1.3600549440564584e-08
Position 513: 4.448498101130001e-09
Position 520: 3.4480285214124284e-09
Position 111: 1.330041058768493e-09
Position 301: 3.5865298333817684e-10
Position 304: 1.1648454233005915e-10
Position 126: 8.157214418100867e-11
