Gene = SLF1
Position 17798: 0.0030721050116205625
Position 1955: 0.0030698863690692625
Position 3008: 0.0029698998788635013
Position 18774: 0.002772922782910098
Position 18088: 0.00273548958367586
Position 12487: 0.0025400177357700745
Position 17304: 0.002453242498016338
Position 15683: 0.002442423331956582
Position 12565: 0.0024295783999836577
Position 8738: 0.002428759076665124
Position 11701: 0.002312592573066447
Position 343: 0.002222007215500874
Position 13065: 0.0021994421925603247
Position 10712: 0.002078389096632848
Position 16679: 0.001976307742441551
Position 2818: 0.001827301874711665
Position 3437: 0.001734489450680286
Position 1197: 0.001733393310689416
Position 12329: 0.0016819258550974533
Position 14053: 0.0015924555482740947
Position 3158: 0.00152797122689646
Position 14398: 0.001487999636341804
Position 301: 0.0014762113098553363
Position 1743: 0.0014733152218276283
Position 14114: 0.0014499666778253755
Position 16347: 0.0014357086221515939
Position 13116: 0.001341329649633628
Position 1723: 0.0013283592572313498
Position 13822: 0.001293180857404598
Position 14374: 0.0012491037644149572
Position 18184: 0.001200486022599297
Position 17123: 0.0011952704845046424
Position 346: 0.0010958178932636692
Position 17135: 0.00101525111813466
Position 1128: 0.0010020162236414763
Position 395: 0.0009902234505656496
Position 16565: 0.0009226525403758218
Position 15594: 0.0008135928810558678
Position 11179: 0.0008097497502468049
Position 12910: 0.0008016457204826717
Position 12160: 0.0007842588911526355
Position 3307: 0.0007791331785977304
Position 17079: 0.0007643321493472837
Position 19445: 0.0006837041140589339
Position 15981: 0.00063868729227658
Position 14875: 0.000627730120555588
Position 13792: 0.0005318370399206037
Position 13196: 0.0005216857136470603
Position 583: 0.0005182296747735231
Position 934: 0.0005144371091389885
Position 10330: 0.0005001152168351389
Position 14188: 0.0004640279496108286
Position 11020: 0.0004542489062411107
Position 12951: 0.00045303198109645983
Position 1035: 0.00045221795236016397
Position 11871: 0.00045088591443209595
Position 13182: 0.0004094750167306546
Position 11549: 0.0003846171520214022
Position 2903: 0.0003699041150020841
Position 13770: 0.000358083438998354
Position 13235: 0.0003046896048442604
Position 14264: 0.0002999909041412677
Position 937: 0.0002824928488741374
Position 17781: 0.0002802044240191573
Position 16031: 0.0002727077254536207
Position 12694: 0.0002626997732971431
Position 14603: 0.00023375219017807933
Position 14525: 0.00023205874840018063
Position 3323: 0.00022277352903955094
Position 517: 0.00021799092815013644
Position 522: 0.00021744303350514232
Position 1427: 0.00021658489368751857
Position 13238: 0.00019039164204248218
Position 13011: 0.00019002774608606072
Position 2983: 0.0001844624204836456
Position 359: 0.00015805337799420713
Position 13312: 0.00015159434454156974
Position 11930: 0.00014809594330270564
Position 993: 0.00013631656106054044
Position 593: 0.00011888534344845645
Position 2745: 0.0001188562274182699
Position 11832: 0.00010267455766489697
Position 11065: 0.0001004428519856247
Position 15165: 9.888873168122253e-05
Position 12651: 9.804413930040654e-05
Position 1562: 9.796196430728399e-05
Position 13519: 9.062396195678624e-05
Position 767: 8.376113907440229e-05
Position 13767: 8.214287517887738e-05
Position 13201: 8.072751994351687e-05
Position 1650: 7.961100041858966e-05
Position 700: 7.932117496600105e-05
Position 14667: 7.043827009263822e-05
Position 13085: 6.971508007981437e-05
Position 11252: 6.941013209540055e-05
Position 1407: 6.90263522299909e-05
Position 12825: 6.69723018372423e-05
Position 2980: 6.480686836148422e-05
Position 1719: 5.9573611802669995e-05
Position 1134: 5.727076826245586e-05
Position 1109: 5.692727729422792e-05
Position 857: 5.654665011026346e-05
Position 2027: 5.642887543368809e-05
Position 12175: 5.57323169372206e-05
Position 3859: 4.9698409901958856e-05
Position 328: 4.946088102341582e-05
Position 831: 4.830103554301605e-05
Position 221: 4.644317666740278e-05
Position 365: 4.3185730420089735e-05
Position 12071: 4.203290707138969e-05
Position 13398: 3.569506348837809e-05
Position 13289: 3.399734190898605e-05
Position 12546: 2.3775273113696398e-05
Position 496: 2.040552345535022e-05
Position 1230: 1.779309007285544e-05
Position 12366: 1.3663472498517857e-05
Position 1796: 1.2660316768215034e-05
Position 13680: 9.47176218378287e-06
Position 180: 9.374487551856269e-06
Position 636: 7.946024114916566e-06
Position 1674: 6.461652712508373e-06
Position 622: 6.362870514511752e-06
Position 399: 6.076923439508417e-06
Position 1769: 5.679187035942155e-06
Position 1223: 5.6506037585359356e-06
Position 907: 4.422329121725737e-06
Position 11956: 4.300198827844917e-06
Position 1852: 4.111568840080383e-06
Position 549: 3.4932548917759847e-06
Position 1078: 3.1921017019979887e-06
Position 203: 3.0344458059251173e-06
Position 1200: 2.3358272151238886e-06
Position 642: 2.0634893408018693e-06
Position 1592: 2.03822436285634e-06
Position 3955: 2.016477566095999e-06
Position 1204: 1.9313444434514495e-06
Position 1039: 1.8110927781362223e-06
Position 1662: 1.7750458170848022e-06
Position 1493: 1.7222236942355484e-06
Position 3026: 1.1479291980992268e-06
Position 886: 8.02154946603911e-07
Position 969: 6.713325119641106e-07
Position 121: 6.059208487269549e-07
Position 250: 5.129052143874917e-07
Position 774: 4.666779940157617e-07
Position 407: 2.0680927077165515e-07
Position 210: 1.686792223583613e-07
Position 2093: 4.704603506835538e-08
Position 1810: 2.1251712822126957e-08
Position 1090: 1.4964872386288718e-08
Position 530: 1.4206154363459708e-08
Position 155: 1.0825135945647719e-08
Position 868: 1.0768305680251385e-08
Position 96: 1.0633519390914763e-08
Position 351: 8.015972389219957e-09
Position 687: 7.91433110831318e-09
Position 184: 7.716276527496077e-09
Position 526: 5.391106131931165e-09
Position 127: 3.3930559699284426e-09
Position 418: 5.925202619622454e-10
Position 543: 5.607539334237921e-10
Position 130: 2.6009135745139774e-10
Position 108: 7.056237392432351e-11
Position 424: 3.613288020322478e-11
Position 186: 2.2212001305269566e-11
Position 446: 1.964478922995174e-11
Position 139: 1.1573029790279637e-11
Position 98: 4.790941987399327e-12
Position 436: 3.380060069052499e-12
Position 432: 3.207333942563819e-12
Position 440: 1.1563694325827518e-14
