Gene = THOC7
Position 27308: 0.18080910965359445
Position 13905: 0.13738356948755515
Position 7849: 0.09922553240680922
Position 8030: 0.07615488504670145
Position 10421: 0.06862207567160672
Position 12051: 0.0597868827670043
Position 26313: 0.05449998388218448
Position 5314: 0.05081781802947239
Position 11752: 0.050652646566463795
Position 15279: 0.04680370204750463
Position 17557: 0.045006228090647915
Position 28863: 0.04272415094850882
Position 29024: 0.039375282007253924
Position 3997: 0.0382309370241459
Position 4019: 0.03785376031732597
Position 4359: 0.03657503469229254
Position 10755: 0.03386069576600661
Position 5448: 0.03054878391861877
Position 2927: 0.02993125645386387
Position 1153: 0.028675960180511
Position 11598: 0.0267257167533124
Position 3012: 0.02590781978907721
Position 29248: 0.024317967141673825
Position 25847: 0.02029977538019068
Position 11702: 0.01873160548495116
Position 26952: 0.01846015021704507
Position 9763: 0.01837837389647448
Position 28645: 0.017693127563627606
Position 25756: 0.017108796241567862
Position 29983: 0.016831316721006826
Position 27517: 0.015254180296174742
Position 2954: 0.015021163610093978
Position 4452: 0.01411909124941138
Position 17644: 0.013621147689494219
Position 27447: 0.013391537300173926
Position 2379: 0.012539292890636884
Position 29157: 0.012187305319519282
Position 645: 0.01161787526452447
Position 249: 0.010561363667342238
Position 27423: 0.010508968911005289
Position 29928: 0.009538085012793768
Position 28717: 0.0094285865495259
Position 24298: 0.00938248672300419
Position 29270: 0.008782922394235516
Position 5588: 0.008620465755336001
Position 654: 0.008268114229462224
Position 26899: 0.00794178558459703
Position 1396: 0.007920961517389491
Position 7799: 0.007752357324551742
Position 329: 0.007612425988040788
Position 7795: 0.0073879919933858085
Position 7652: 0.007367620919087185
Position 7770: 0.007266436394169573
Position 2146: 0.0072045055312592145
Position 5253: 0.007192474842520801
Position 929: 0.006766625781265799
Position 5525: 0.006194983425682342
Position 30028: 0.006017069842116928
Position 26706: 0.005929982431477968
Position 5430: 0.0057164360012684386
Position 385: 0.005551144283654949
Position 29203: 0.005436863978723392
Position 25735: 0.004970334818673329
Position 29320: 0.0045641441969975
Position 7818: 0.00453407355413741
Position 29252: 0.00416650591234783
Position 987: 0.003931097679764751
Position 29461: 0.0035392317365331577
Position 4160: 0.0034288914328319898
Position 28841: 0.003135587606128737
Position 1357: 0.0028477634447097613
Position 7829: 0.00262550139720257
Position 3461: 0.002373745422924435
Position 29662: 0.0019570259020006524
Position 28051: 0.001954121508079359
Position 381: 0.0019034733010160176
Position 7719: 0.0014683642816229916
Position 29797: 0.0014182073753598039
Position 6731: 0.0013297480255718848
Position 709: 0.0012417112897469352
Position 3395: 0.0011651323824150872
Position 3101: 0.001065898403591405
Position 28804: 0.0010594350396504885
Position 661: 0.001025553233400915
Position 6532: 0.0010243582103755607
Position 29431: 0.0010194561104932504
Position 5282: 0.001013094960415254
Position 29892: 0.0009979769554490864
Position 28435: 0.0009812661339033734
Position 29050: 0.0009726080536624974
Position 2713: 0.000947250743330887
Position 27565: 0.0009405807835358949
Position 27909: 0.0008905932301939876
Position 3330: 0.0008627641790550028
Position 1416: 0.0008260647555583358
Position 281: 0.0007836529583507086
Position 3156: 0.000719014654305181
Position 29721: 0.0007095059373919219
Position 700: 0.0006652185195467723
Position 2209: 0.0006499185665199092
Position 1341: 0.0006486445255694012
Position 26845: 0.0006477087266854038
Position 29989: 0.0006157782150196706
Position 26858: 0.0006056868730465881
Position 5294: 0.000543750339392856
Position 6611: 0.000541576703923019
Position 6488: 0.000526168562432623
Position 4053: 0.0004925815168315864
Position 27752: 0.00046026978463604827
Position 3289: 0.0004494433417435916
Position 505: 0.00042888805893017795
Position 1371: 0.00036926972408469626
Position 1462: 0.00036756839562799497
Position 674: 0.0003533673631691403
Position 29208: 0.0003521937065100976
Position 27870: 0.00032430770003410064
Position 29489: 0.000319318393346373
Position 28936: 0.0003117723149186804
Position 3015: 0.00030074852185308764
Position 993: 0.00028978549970844853
Position 28322: 0.0002891507493087709
Position 28736: 0.00028020675486022215
Position 28868: 0.0002561158876750104
Position 797: 0.00023122404218344086
Position 28977: 0.0002272616719708787
Position 27155: 0.0002254693132036411
Position 3397: 0.00022392787554581533
Position 945: 0.0002237954588466145
Position 933: 0.00022256130133892598
Position 1235: 0.0002108782936075288
Position 559: 0.00019606512572634745
Position 960: 0.00018819217915094996
Position 29621: 0.00018732456054180928
Position 29545: 0.00018335677608115856
Position 28918: 0.00017612354421173794
Position 713: 0.0001729509129301174
Position 310: 0.0001728887061630937
Position 28562: 0.00016244139978598346
Position 28963: 0.00015429982439768512
Position 791: 0.0001354171925836528
Position 1789: 0.00012525176590711323
Position 1513: 0.00012395680758222775
Position 27778: 0.00011755426347909052
Position 398: 0.00011738712658730892
Position 331: 0.00011247992242893128
Position 2289: 0.00011100098411791594
Position 27685: 0.00010981475236281105
Position 29111: 0.00010861232432790867
Position 1156: 8.659252159309729e-05
Position 4485: 7.375874109210724e-05
Position 251: 7.37325513229802e-05
Position 3037: 6.821267234076637e-05
Position 4083: 6.80521488461086e-05
Position 7967: 6.412817315164815e-05
Position 1612: 5.953496892465439e-05
Position 29503: 5.800076885179226e-05
Position 28837: 5.6344766361002417e-05
Position 576: 5.2337069299023473e-05
Position 28835: 4.220971255328547e-05
Position 3767: 4.210076888543047e-05
Position 29057: 3.4194370121361096e-05
Position 827: 3.290329137583079e-05
Position 1133: 3.273870250888157e-05
Position 1277: 3.2268019232323284e-05
Position 1824: 3.196125463366401e-05
Position 1492: 3.1725576838554406e-05
Position 2259: 2.9554453258846853e-05
Position 27216: 2.687008351280984e-05
Position 3286: 2.44998607981809e-05
Position 26182: 2.3801191834331824e-05
Position 29344: 2.268333775774448e-05
Position 26086: 1.998381079338118e-05
Position 1537: 1.89922299208673e-05
Position 1649: 1.7163863090196343e-05
Position 611: 1.568883119415407e-05
Position 349: 1.5662024898140184e-05
Position 889: 1.562927156847051e-05
Position 765: 1.527345933080826e-05
Position 2978: 1.4735504426789071e-05
Position 28944: 1.4636914333554641e-05
Position 4294: 1.1055348811924384e-05
Position 677: 1.0554973124287708e-05
Position 524: 9.685413220287556e-06
Position 4503: 8.839224870831389e-06
Position 1203: 7.82994261133929e-06
Position 1044: 7.1829477499821345e-06
Position 599: 6.69780937911687e-06
Position 1091: 5.3181462919940205e-06
Position 2554: 5.143920540694405e-06
Position 801: 4.774940463943332e-06
Position 2683: 4.367024828696329e-06
Position 2689: 3.38621208694039e-06
Position 3793: 3.228157190242568e-06
Position 2576: 2.752551845753187e-06
Position 3231: 2.0183567179565742e-06
Position 3186: 9.312258720060131e-07
Position 4190: 7.179702652577524e-07
Position 768: 2.1976724276216452e-07
Position 732: 2.1894432054432648e-07
Position 586: 1.7085278150447715e-07
Position 1190: 1.4272605579465544e-07
Position 831: 1.305513911044471e-07
Position 449: 1.1830789903379514e-07
Position 1122: 1.1653703189091948e-07
Position 843: 1.1565367312954223e-07
Position 771: 1.1461752792727403e-07
Position 595: 7.90746132972693e-08
Position 1211: 7.882792434484567e-08
Position 337: 7.664643556896017e-08
Position 858: 7.516625371490363e-08
Position 970: 6.815692655587341e-08
Position 894: 6.513972603780836e-08
Position 864: 5.220586808136007e-08
Position 486: 4.972382916778355e-08
Position 962: 4.5775200218426645e-08
Position 1026: 4.360618847600922e-08
Position 747: 4.1252355538530057e-08
Position 527: 3.9145722570112455e-08
Position 1219: 3.650790624800502e-08
Position 517: 3.624301351102435e-08
Position 484: 3.4384512642888944e-08
Position 1257: 3.38434864000479e-08
Position 818: 3.088189238287531e-08
Position 663: 2.80509786632848e-08
Position 1016: 2.4615757780802365e-08
Position 457: 1.791623779604861e-08
Position 460: 6.5166713571923495e-09
Position 544: 4.70041328466328e-09
Position 774: 3.529061654059039e-09
Position 469: 2.586613430181317e-09
Position 605: 1.996938215014516e-09
Position 490: 1.2014434263514768e-09
Position 411: 1.0682265867268706e-09
Position 861: 8.984377539352176e-10
Position 868: 7.15050246453399e-10
Position 535: 6.726232432814411e-10
Position 190: 6.890567543429819e-12
Position 136: 6.235746720172644e-17
Position 119: 3.409058789042799e-17
