Gene = TSEN2
Position 608: 1.977870249843888e-05
Position 8791: 1.9129493149788555e-05
Position 310: 1.8898742979319623e-05
Position 975: 1.6547385873436288e-05
Position 7798: 1.6431646863473402e-05
Position 1309: 1.179633666673064e-05
Position 336: 1.0798008942979902e-05
Position 734: 1.06209608580415e-05
Position 6285: 1.0387131824864898e-05
Position 659: 9.052755261554265e-06
Position 330: 6.692724879789933e-06
Position 667: 5.535533772859627e-06
Position 1054: 4.868680544703414e-06
Position 187: 4.328836031197015e-06
Position 756: 4.0829618146143906e-06
Position 137: 2.136049293513037e-06
Position 348: 2.066318456465308e-06
Position 369: 1.9942812697799355e-06
Position 327: 1.2330626139029584e-06
Position 130: 1.1793830649619646e-06
Position 697: 1.1071490042495084e-06
Position 922: 1.0459040801823143e-06
Position 718: 9.948268125740398e-07
Position 1077: 8.738166210769615e-07
Position 325: 8.574674310369886e-07
Position 125: 7.804085466374473e-07
Position 168: 6.727920989407627e-07
Position 830: 3.986473433384655e-07
Position 80: 1.366147862824767e-07
Position 121: 1.1441060482284474e-07
Position 1863: 9.95408527124911e-08
Position 1674: 9.1895790358193e-08
Position 374: 8.504377401059775e-08
Position 837: 7.970354837511438e-08
Position 200: 5.551181534467284e-08
Position 123: 2.1658300721322346e-08
Position 382: 9.337784412872171e-09
Position 379: 9.121827978670887e-09
Position 398: 7.366902241761897e-09
Position 851: 7.123393971446307e-09
Position 387: 9.57491113819253e-10
Position 86: 5.324801489959844e-10
Position 394: 2.845284419558376e-10
Position 402: 2.4388211228470333e-10
Position 406: 1.9165310887604172e-10
Position 1011: 2.767389659803099e-12
