Gene = SERTAD4
Position 868: 4.342844662515224e-05
Position 1405: 3.543495690075288e-05
Position 1698: 3.208797133966771e-05
Position 8540: 2.2221509251177187e-05
Position 8046: 2.166993914593549e-05
Position 7704: 1.9169609107785883e-05
Position 1834: 1.1466148637282792e-05
Position 1684: 9.325176548883197e-06
Position 636: 9.254350901762652e-06
Position 5688: 7.926575285875883e-06
Position 5967: 7.9161119202034e-06
Position 694: 3.4147966412428023e-06
Position 733: 3.106191013343144e-06
Position 363: 2.802059909060063e-06
Position 600: 2.3844421442445117e-06
Position 347: 1.6440389711193282e-06
Position 1131: 4.711476735737805e-07
Position 123: 4.3940049436546144e-07
Position 707: 3.810265651834976e-07
Position 1157: 3.546424933943537e-07
Position 1425: 9.862206605398964e-08
Position 1403: 8.490699428365922e-08
Position 262: 6.813942843139465e-08
Position 125: 2.7934886920080495e-08
Position 9: 2.658533497603561e-08
Position 38: 2.4311453272614783e-09
Position 86: 1.968468445256431e-09
Position 688: 3.4188969804088145e-10
Position 589: 2.2715327623628866e-10
Position 749: 5.610773543820041e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5144: 0.8956827135784287
Position 6693: 0.8585577750264598
Position 13000: 0.6448103255718817
Position 1866: 0.5808292966668471
Position 300: 0.4350848449430037
Position 13248: 0.36763168093491233
Position 922: 0.2099296426718344
Position 342: 0.18310781665482415
Position 12968: 0.13655322255708638
Position 2383: 0.13053870900573417
Position 1725: 0.12077471669704326
Position 10899: 0.12033758771953705
Position 3464: 0.08824447775061332
Position 8758: 0.08537733304158907
Position 6884: 0.0789179640098848
Position 3013: 0.07853758077597213
Position 1932: 0.07191130904482682
Position 13215: 0.06609338886725527
Position 5388: 0.0567291013215741
Position 1557: 0.051852474926548146
Position 8432: 0.051034880010091384
Position 13302: 0.04969401239734571
Position 982: 0.034124149340493085
Position 2810: 0.03340427588513841
Position 10443: 0.027714357279190693
Position 13258: 0.027587214456427298
Position 1693: 0.026619231608829026
Position 5187: 0.026518041895208656
Position 1747: 0.024513992611595994
Position 785: 0.023656383609460544
Position 830: 0.02126826353409479
Position 1696: 0.02005889706404823
Position 13220: 0.019907568911624093
Position 8807: 0.0198130615810989
Position 11878: 0.017338527418262015
Position 6706: 0.01612818130865716
Position 4464: 0.014528565115575815
Position 6906: 0.014278370304348007
Position 12695: 0.013682448116473407
Position 3228: 0.013372656049235206
Position 12594: 0.013285595781542047
Position 3598: 0.012996836157141334
Position 2826: 0.012037592662207936
Position 2446: 0.011505780760785046
Position 8512: 0.01150009730196676
Position 1247: 0.01114143413217527
Position 10928: 0.010830927809068965
Position 8222: 0.010671322107283446
Position 8409: 0.01009869089724068
Position 3617: 0.009860780395312673
Position 2054: 0.008515578506672476
Position 1641: 0.008337080259905238
Position 10858: 0.008133317867195343
Position 2662: 0.008099032178628056
Position 2442: 0.007970999872136333
Position 13200: 0.00794894306248286
Position 1335: 0.007686900377289101
Position 8457: 0.007137237953360545
Position 1024: 0.007116164561502619
Position 953: 0.006927531474105306
Position 1274: 0.006872313176169241
Position 12949: 0.006471276381023655
Position 7161: 0.0057436798226366175
Position 5213: 0.004880487742538141
Position 12314: 0.004742133592698857
Position 1584: 0.004426017059424282
Position 12904: 0.004313860034534929
Position 13436: 0.004147517071440566
Position 7835: 0.00402937413864004
Position 502: 0.003857667135083552
Position 5436: 0.0035916151034718594
Position 670: 0.0035751741816637387
Position 5336: 0.003386975920158129
Position 478: 0.003319357003926209
Position 2721: 0.002894484008392456
Position 7616: 0.0026501630833258606
Position 3427: 0.0026439545342811905
Position 12527: 0.002634466001681056
Position 6984: 0.0025982160221476405
Position 997: 0.002481419740721131
Position 1646: 0.0024563058926042585
Position 941: 0.0023284715047213926
Position 8294: 0.0022984107070879722
Position 10372: 0.0022036490147692867
Position 4713: 0.001954643390674218
Position 5596: 0.0019008158547710317
Position 6737: 0.0018515749561895212
Position 12597: 0.0017752236299211452
Position 1521: 0.0015945443852636494
Position 7510: 0.0014979392904270275
Position 2332: 0.0014574162651887453
Position 6421: 0.0014280968737750176
Position 956: 0.0013808186939331985
Position 3233: 0.001370667407330973
Position 13447: 0.0013160235609936855
Position 6583: 0.0012813515774093183
Position 2421: 0.0012516957225344428
Position 9196: 0.001070434559631036
Position 7470: 0.0010242122509984057
Position 9279: 0.0009975991554014604
Position 7815: 0.0009970718111530657
Position 1250: 0.0009852475798585497
Position 3360: 0.0009409019908493971
Position 11802: 0.0009280841739519834
Position 13260: 0.0009179353852770516
Position 13308: 0.0008931399392239376
Position 11911: 0.0008649504627549542
Position 959: 0.0008188047452113037
Position 2683: 0.0007709258745058919
Position 1173: 0.0007319497005377749
Position 5790: 0.0007286985386131185
Position 9619: 0.0007195312096083213
Position 1621: 0.0007155427500157832
Position 6498: 0.0007060815033800238
Position 7514: 0.0006266161742406879
Position 2023: 0.0005840534939635668
Position 1208: 0.0005568611511983737
Position 5682: 0.0005016320866867322
Position 1878: 0.0004992496027870873
Position 1252: 0.00048568469160477855
Position 8954: 0.0004806170818170959
Position 7252: 0.00047878225122236666
Position 2418: 0.0004715517179564733
Position 7226: 0.00046783938699592755
Position 2704: 0.0004677682960543167
Position 5997: 0.0004364689456547921
Position 454: 0.0004152887912604766
Position 9424: 0.0004111008998144457
Position 7548: 0.0004065940852534628
Position 9295: 0.0004020048556507225
Position 5751: 0.0003910181999380726
Position 7082: 0.0003620538999557964
Position 1821: 0.0003237488914954915
Position 1453: 0.00032106708704202096
Position 6024: 0.00032092713032121935
Position 7788: 0.0002999858072223696
Position 7349: 0.0002929056534418721
Position 9484: 0.00027420258502611336
Position 789: 0.000258536497002067
Position 7944: 0.00023996200963525736
Position 3533: 0.00023963062850632233
Position 9469: 0.0002353373663758038
Position 1670: 0.00023521247899539017
Position 9858: 0.00019351060385240664
Position 3202: 0.00018972845575557495
Position 645: 0.00018810050944862835
Position 7377: 0.00017209990262606156
Position 5748: 0.00017167721443247667
Position 11456: 0.00016942193600288607
Position 1041: 0.00016622221487748687
Position 1661: 0.00015185319234916947
Position 5102: 0.00014346921702858016
Position 934: 0.00014230957343789244
Position 698: 0.000139917522577375
Position 7182: 0.00013752483852216995
Position 6930: 0.00013511151796073177
Position 2424: 0.0001348114049175163
Position 1233: 0.000129492731731371
Position 2464: 0.00012127820337476905
Position 7838: 0.00010901465513867966
Position 8776: 0.00010889701798997387
Position 7285: 0.00010116787535629063
Position 2575: 0.00010023115826987207
Position 10639: 9.953506576409697e-05
Position 1101: 9.741451672264036e-05
Position 2938: 9.01368304957156e-05
Position 1421: 8.451362273277699e-05
Position 374: 8.252964795474433e-05
Position 5720: 7.54605865073064e-05
Position 8030: 6.442881322752586e-05
Position 7691: 5.7348167846991955e-05
Position 2151: 5.678279298299496e-05
Position 2138: 5.612924357626426e-05
Position 1278: 5.050824083104174e-05
Position 721: 4.9684588975439194e-05
Position 792: 4.9393304082688127e-05
Position 6436: 4.5976791780280285e-05
Position 8905: 4.415996538626856e-05
Position 1176: 4.331423488566694e-05
Position 1563: 3.7157508895951864e-05
Position 1110: 3.5785653288218136e-05
Position 1704: 3.430331879066974e-05
Position 2158: 3.2982121676403975e-05
Position 534: 2.782063548242991e-05
Position 1977: 2.659746521249818e-05
Position 2002: 2.4665911037403803e-05
Position 2281: 2.43025345201884e-05
Position 6524: 2.4188795080565733e-05
Position 1054: 2.2758611956591884e-05
Position 1572: 2.2639826318284726e-05
Position 852: 2.194906749962659e-05
Position 6512: 2.0420890336835542e-05
Position 1750: 2.0165858495255924e-05
Position 2459: 1.8014977983458842e-05
Position 354: 1.736863710162871e-05
Position 736: 1.685642310384574e-05
Position 1083: 1.6676830482178545e-05
Position 1214: 1.2404069301772205e-05
Position 1591: 1.1252850764049575e-05
Position 613: 1.00431083997285e-05
Position 2214: 9.90036789773521e-06
Position 1045: 9.603199430798806e-06
Position 1650: 9.53970959390628e-06
Position 1455: 8.10128310827056e-06
Position 600: 7.0472878334470475e-06
Position 2098: 6.09863399911901e-06
Position 966: 4.765375809661769e-06
Position 3536: 3.9027701835080504e-06
Position 715: 3.557878398589974e-06
Position 5846: 2.959782996906569e-06
Position 2036: 2.0259342325156428e-06
Position 1843: 1.8733861061674293e-06
Position 410: 1.4439859752175326e-06
Position 5016: 1.3046150208223153e-06
Position 544: 1.234168389868326e-06
Position 416: 1.0918855016461577e-06
Position 733: 8.962179027638315e-07
Position 7282: 6.685206275002562e-07
Position 363: 6.299933913125479e-07
Position 1222: 4.545996738096579e-07
Position 1112: 3.778901882276115e-07
Position 1368: 2.9820356537447747e-07
Position 5487: 2.734607295915834e-07
Position 1049: 2.3123545765851794e-07
Position 1121: 1.7682777834125432e-07
Position 388: 1.7043139050544342e-07
Position 1376: 1.1840590139181369e-07
Position 428: 1.0486108798743796e-07
Position 383: 9.436892257728633e-08
Position 630: 6.977791737032808e-08
Position 619: 4.839409038725819e-08
Position 701: 2.885069479711298e-08
Position 563: 2.8223385207715753e-08
Position 86: 2.545680696359494e-08
Position 682: 2.34990440316239e-08
Position 560: 2.263545990379387e-08
Position 794: 8.461630473026168e-09
Position 627: 1.272752291684191e-09
Position 573: 7.004303903174476e-10
Position 157: 2.442955106138945e-11
Position 633: 2.239632999856183e-11
Position 123: 5.5377544970648236e-12
Position 97: 4.8637845998363325e-12
Position 170: 2.026669298074653e-12
Position 152: 1.4888304884372285e-12
Position 173: 2.608527566574457e-13
Position 159: 2.4145957854818126e-13
Position 167: 1.7072638684546921e-13
Position 217: 1.3093048641273278e-14
Position 260: 5.287614371214631e-15
Position 179: 5.287602610175838e-15
Position 250: 1.34384290238744e-15
Position 273: 1.1178668432236593e-15
Position 267: 4.645204570959254e-16
Position 219: 2.2852142079137697e-17
