Gene = NSA2
Position 859: 6.40535650580057e-06
Position 1579: 6.3353203381197425e-06
Position 2468: 6.2864701619341845e-06
Position 1260: 5.878203751550317e-06
Position 1705: 5.859380170223593e-06
Position 418: 5.641604504855431e-06
Position 4102: 4.818728755579647e-06
Position 3133: 4.356505977403927e-06
Position 712: 4.291062122457836e-06
Position 4316: 4.286763308951671e-06
Position 2392: 3.1573347934913216e-06
Position 284: 3.0393468526932312e-06
Position 1067: 2.778121056078902e-06
Position 702: 2.7261010694757233e-06
Position 4049: 2.5998368825680413e-06
Position 962: 2.5927192210846172e-06
Position 930: 2.575638754037033e-06
Position 1583: 2.243851136450549e-06
Position 1002: 1.9104542857066773e-06
Position 279: 1.7995457288596783e-06
Position 2739: 1.7729914977217822e-06
Position 296: 1.7592078860697155e-06
Position 1677: 1.5589181394001757e-06
Position 4230: 1.4859975159469672e-06
Position 2449: 1.163904619696867e-06
Position 4333: 1.1352861499910353e-06
Position 4351: 1.1151872437698203e-06
Position 3081: 9.851832081209736e-07
Position 2770: 9.082475062342263e-07
Position 3212: 8.940221220582369e-07
Position 924: 6.712705587606981e-07
Position 5434: 4.860725692831495e-07
Position 3823: 4.3032264485848696e-07
Position 1967: 4.172466316633724e-07
Position 1893: 3.9748160367989035e-07
Position 508: 1.4847494614192818e-07
Position 267: 1.0130988213738633e-07
Position 671: 5.5514804068243335e-08
Position 638: 3.032696373143622e-08
Position 2755: 2.9189280910254405e-08
Position 2172: 2.8772413091252392e-08
Position 3203: 2.6408551273938847e-08
Position 730: 2.4130404563683385e-08
Position 668: 2.0956625840582725e-08
Position 600: 7.694150978229509e-09
Position 2656: 6.339743079864007e-09
Position 244: 2.837821422137622e-09
Position 2403: 1.759115269734181e-09
Position 363: 1.0189708205450378e-09
Position 2502: 3.0006117204373834e-10
Position 176: 8.624477373887494e-12
Position 605: 2.619093428527193e-13
Position 1897: 1.4105173404334514e-13
Position 322: 4.3755081282966855e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1938: 0.9844039918583676
Position 2221: 0.9840273877713622
Position 6875: 0.78931680754077
Position 10366: 0.6773756615466627
Position 3638: 0.4004202205956874
Position 3476: 0.38214652945715916
Position 9611: 0.35922614343842524
Position 12808: 0.3287811889425455
Position 1705: 0.318719855020462
Position 5320: 0.2029617988753895
Position 1708: 0.1787676778189085
Position 10612: 0.12245855427538323
Position 3711: 0.12159141997323525
Position 10871: 0.108856422081725
Position 6001: 0.10108140355334744
Position 1634: 0.07548280882883565
Position 11465: 0.055858533147906266
Position 8292: 0.04914488823188292
Position 10899: 0.043052001198047
Position 7923: 0.04281319180376591
Position 6775: 0.0425705534126032
Position 11760: 0.042092319312859845
Position 10615: 0.03604606865028708
Position 6745: 0.027926689712050184
Position 1022: 0.027818654555649087
Position 11135: 0.02258807149777248
Position 4456: 0.02038848932314869
Position 1190: 0.019491811445021434
Position 7328: 0.017695219673825736
Position 12700: 0.017451310621625336
Position 5177: 0.016488791069903683
Position 4484: 0.015396211998527039
Position 11695: 0.014978490308193823
Position 7002: 0.014933953781122278
Position 12539: 0.014110525535423458
Position 1944: 0.01224078379282622
Position 3666: 0.012158933602245821
Position 2937: 0.012147560494441191
Position 1772: 0.012120109884795744
Position 12647: 0.01130295412351067
Position 3687: 0.011117069001684434
Position 3768: 0.009822267183742399
Position 10626: 0.009721857855813497
Position 10546: 0.009131520552657573
Position 5322: 0.008882281005679334
Position 12779: 0.008787684876595663
Position 12565: 0.008668144025067055
Position 1663: 0.008343919138266065
Position 5942: 0.007932563161623945
Position 1522: 0.00768456608987255
Position 11640: 0.007618452522524223
Position 1739: 0.007322994589865074
Position 11313: 0.007316537658967204
Position 1649: 0.007117694428383295
Position 3965: 0.0069481658040708525
Position 2228: 0.006706262734924225
Position 3677: 0.005886696825167303
Position 10893: 0.0055333726729628946
Position 5980: 0.005526721247548864
Position 10688: 0.005153626178333118
Position 11003: 0.004951315468733002
Position 11089: 0.004943008741871558
Position 10910: 0.004803559532914339
Position 8996: 0.004619330234636143
Position 717: 0.004532053758238084
Position 8850: 0.004363311128514316
Position 10123: 0.003978908568421823
Position 6061: 0.003902682303990565
Position 1731: 0.0037000366849382973
Position 10663: 0.0036863694822848376
Position 11808: 0.003476978262770226
Position 2873: 0.003098235641659149
Position 7754: 0.0030071910253238647
Position 5966: 0.0027639855425116615
Position 1321: 0.0027119884379958807
Position 2190: 0.0026817898562162762
Position 5916: 0.0026704260129907587
Position 4487: 0.0026361047016313344
Position 6890: 0.002557278594827858
Position 11275: 0.002517934489462055
Position 8353: 0.0025124771745152724
Position 11508: 0.002502106321061106
Position 4404: 0.0024993142629890306
Position 3090: 0.0024904974854644654
Position 11324: 0.0023803235362092065
Position 7948: 0.0023779362623445083
Position 2543: 0.0023099086534832
Position 11158: 0.0022988242060727354
Position 336: 0.0019205990719433602
Position 6894: 0.0018764579591289956
Position 5342: 0.0018509100480424362
Position 3922: 0.0018456345652280743
Position 1276: 0.0018070289804288612
Position 10955: 0.0017112125400775273
Position 4607: 0.001627269669137256
Position 1684: 0.0015796864217276945
Position 10766: 0.0015547835640479764
Position 6755: 0.0015534375245682872
Position 8857: 0.0015222286160497818
Position 6956: 0.001390934667747263
Position 4427: 0.0013530643629253176
Position 3265: 0.0012792668819899245
Position 2493: 0.001213243837278815
Position 5380: 0.001135154949941401
Position 5251: 0.001106457133731884
Position 1671: 0.0010488475291240476
Position 10741: 0.001039495520726755
Position 3219: 0.0009961092751935568
Position 2796: 0.0009066502236821031
Position 11853: 0.0008936986860811375
Position 7265: 0.0008218646569263657
Position 8375: 0.0007720620662818669
Position 1570: 0.0007716162721588987
Position 5049: 0.0007702647246758144
Position 11787: 0.0007659059616903669
Position 6953: 0.0007561567228771238
Position 5544: 0.0007463927290537183
Position 5159: 0.0006464643142506319
Position 3045: 0.0006458212299694622
Position 2279: 0.0006228111146200437
Position 2884: 0.0006163107557531493
Position 2711: 0.0005988571595220287
Position 6921: 0.0005329007807376142
Position 2656: 0.0005142574609227605
Position 2049: 0.0004897791022518926
Position 3991: 0.0004835087374935199
Position 1165: 0.00048241150192853695
Position 9997: 0.0004766401483606397
Position 8836: 0.0004461457996260198
Position 6025: 0.0004181137797401864
Position 4944: 0.00041030412455777973
Position 9682: 0.00040951728137117633
Position 2947: 0.0004046568493304819
Position 9259: 0.00039396961879179773
Position 7653: 0.0003884674177404397
Position 2578: 0.00036088094921238464
Position 4575: 0.00036086046380966137
Position 723: 0.00035404873829720726
Position 8875: 0.0003535622444396442
Position 1144: 0.0003489578981058291
Position 9892: 0.0003347627624439384
Position 1177: 0.0003278603995290143
Position 3690: 0.00031444931081126313
Position 3023: 0.0003119608471150344
Position 2308: 0.0003119342097618684
Position 252: 0.00031168482495597073
Position 5781: 0.0002980923877395927
Position 1246: 0.00028855653103512807
Position 757: 0.00028391192614973744
Position 5404: 0.00028285644592903464
Position 2001: 0.00027344987364492815
Position 8511: 0.00027206941099322047
Position 7719: 0.00027189028255410484
Position 1852: 0.0002699970827952367
Position 7090: 0.0002682299346817922
Position 12079: 0.000263564034048124
Position 7332: 0.00025860916033997646
Position 5755: 0.0002326162714817102
Position 1741: 0.00021893414647710413
Position 5763: 0.0002164081351024749
Position 5053: 0.0002099104975443446
Position 2898: 0.00020416124935738745
Position 7361: 0.00020035465205742135
Position 11720: 0.00019842687996562042
Position 11621: 0.00019437120869293876
Position 6785: 0.0001929403101365253
Position 2007: 0.00018822748584070533
Position 2558: 0.00018810664760290251
Position 7017: 0.00017777649088103505
Position 5029: 0.00017339055741076405
Position 3268: 0.0001651233939969164
Position 1110: 0.00016131486371062667
Position 3225: 0.0001607534850571574
Position 7050: 0.0001607014346798714
Position 1085: 0.0001578145258767684
Position 3699: 0.0001576401423820609
Position 1565: 0.000154966300209447
Position 782: 0.00015457936665601332
Position 7307: 0.0001462726059369669
Position 666: 0.0001436353340876152
Position 6715: 0.00013916494125954069
Position 1039: 0.0001298941474466185
Position 4386: 0.00012987978401505436
Position 5890: 0.00012623752900487608
Position 4948: 0.00012568133103561905
Position 3802: 0.0001233809529312293
Position 5932: 0.00012121846648748821
Position 636: 0.00012050854419971978
Position 3725: 0.0001177486212080358
Position 2240: 0.00011665101967340852
Position 2073: 0.0001125292907452736
Position 7173: 9.619720076869009e-05
Position 2046: 9.509192596786127e-05
Position 3681: 9.447166888662928e-05
Position 450: 9.137802673417208e-05
Position 2016: 9.041988497821273e-05
Position 7108: 8.66009678639782e-05
Position 2468: 8.620671178313326e-05
Position 7176: 8.425091194146688e-05
Position 467: 8.301489242877917e-05
Position 9665: 7.997569600550027e-05
Position 3651: 7.87108385062909e-05
Position 3002: 7.643062868042582e-05
Position 2094: 7.506708424324829e-05
Position 8110: 7.465023785672302e-05
Position 2600: 7.162691104946621e-05
Position 1298: 7.112075816756728e-05
Position 3716: 6.872405088626811e-05
Position 3968: 6.523778893346326e-05
Position 3536: 6.48369285667469e-05
Position 3753: 5.779901266486168e-05
Position 5116: 5.333853302661316e-05
Position 185: 5.1609486678527746e-05
Position 1257: 5.137253074677454e-05
Position 2354: 5.0382537950717046e-05
Position 7898: 4.988988732273071e-05
Position 4628: 4.948261454741125e-05
Position 2009: 4.866324336364238e-05
Position 5678: 4.6651949256298536e-05
Position 3048: 4.585004777191391e-05
Position 320: 4.5472817598642225e-05
Position 3718: 4.42623422967117e-05
Position 2843: 4.234207729489016e-05
Position 1897: 3.736013997030886e-05
Position 1469: 3.713047969046018e-05
Position 555: 3.665236590202299e-05
Position 3811: 3.6353911065768084e-05
Position 304: 3.4782565610288105e-05
Position 1479: 3.413156740982632e-05
Position 2734: 3.0395706830564347e-05
Position 684: 2.954168834199224e-05
Position 7904: 2.8614547498295602e-05
Position 4504: 2.8368737366635016e-05
Position 7155: 2.8000134803611825e-05
Position 825: 2.7329501050843843e-05
Position 569: 2.6879909901677192e-05
Position 2242: 2.278514111798653e-05
Position 1873: 2.2784446739015217e-05
Position 678: 2.236525186097028e-05
Position 2258: 2.1539544224578968e-05
Position 3242: 2.0243611785881323e-05
Position 524: 1.965630470046311e-05
Position 2286: 1.5614370959966724e-05
Position 767: 1.35349732097712e-05
Position 787: 1.3232914754778774e-05
Position 730: 1.3017243738675106e-05
Position 3312: 1.2277641542742922e-05
Position 1817: 1.1960549606800211e-05
Position 838: 1.1613546329763856e-05
Position 2804: 1.1307106074915831e-05
Position 3274: 1.1095651958268211e-05
Position 549: 1.095468427355565e-05
Position 118: 1.0522653017565796e-05
Position 3493: 1.0469572966148559e-05
Position 1306: 9.855986096445208e-06
Position 2473: 9.826600140055465e-06
Position 924: 8.437819017526605e-06
Position 7699: 8.27685049681545e-06
Position 1877: 7.38454086651571e-06
Position 1536: 6.883595438929962e-06
Position 939: 6.751412564159635e-06
Position 488: 5.798386008076474e-06
Position 1343: 5.759693418370198e-06
Position 4742: 5.6796173208355e-06
Position 2055: 5.44174554251644e-06
Position 7758: 4.707324723473348e-06
Position 8131: 4.586704547616521e-06
Position 2312: 4.563956633282942e-06
Position 2079: 4.397756165295136e-06
Position 2408: 4.35508945665734e-06
Position 1403: 4.267595417588863e-06
Position 495: 3.849242454063796e-06
Position 1461: 3.287175721923217e-06
Position 2270: 3.098966006398708e-06
Position 1885: 3.0789633999488196e-06
Position 3102: 3.03414279469684e-06
Position 936: 2.9074919887621995e-06
Position 503: 2.847305311017286e-06
Position 527: 2.8085287102157275e-06
Position 406: 2.8004988738877076e-06
Position 167: 2.6227051437601727e-06
Position 2731: 2.4130239206901616e-06
Position 4037: 2.3533546298724023e-06
Position 2962: 2.1788929289432328e-06
Position 4005: 2.0931888595080424e-06
Position 807: 1.9279911227541577e-06
Position 3193: 1.7963402035291674e-06
Position 478: 1.5591697403890644e-06
Position 589: 1.556200348807512e-06
Position 2502: 1.1995373775880997e-06
Position 686: 6.856540882227787e-07
Position 2970: 6.327912227918693e-07
Position 3107: 6.114937643587991e-07
Position 3399: 5.05181867848671e-07
Position 3504: 4.654439758103993e-07
Position 3484: 4.516578017525726e-07
Position 2902: 4.498927559618191e-07
Position 4174: 4.373629390849068e-07
Position 2801: 3.9099506135046303e-07
Position 3373: 3.788355579941731e-07
Position 4259: 3.581861489292095e-07
Position 376: 3.3937479853759216e-07
Position 490: 3.2187612092750905e-07
Position 791: 2.7980350577427564e-07
Position 3414: 2.840962459217913e-08
Position 2310: 1.867286336495563e-08
Position 638: 1.8427784483681715e-08
Position 318: 1.1763421805437794e-08
Position 3501: 1.1168907388607856e-08
Position 2411: 1.0633012984321318e-08
Position 2283: 6.996641599023316e-09
Position 2666: 6.520430135077386e-09
Position 379: 5.419691182232508e-09
Position 458: 5.0954999652785065e-09
Position 577: 3.816025581741361e-09
Position 2828: 3.197255635101621e-09
Position 2359: 2.6775886048405915e-09
Position 2434: 2.6311424833294557e-09
Position 192: 2.264593419332185e-09
Position 2608: 1.7013542065451818e-09
Position 2755: 7.050460276278503e-10
Position 2325: 6.096460263166816e-10
Position 202: 5.694607563050077e-10
Position 2157: 5.32211638735641e-10
Position 418: 4.111032026636061e-10
Position 2331: 1.3182282554878666e-10
Position 2172: 4.13910005035069e-11
Position 90: 1.1022297221016376e-11
Position 429: 5.336297326662154e-12
Position 83: 3.5674168464874086e-12
Position 204: 3.0439199756408277e-12
Position 414: 1.7101612584768756e-13
