Gene = BCAS2
Position 5245: 0.009953257700313058
Position 12201: 0.009948143798891007
Position 8376: 0.00945593404801456
Position 13006: 0.007836728510576497
Position 7547: 0.007658033237869807
Position 13712: 0.007180663706123374
Position 996: 0.006797443970496964
Position 12608: 0.006539524568387436
Position 4589: 0.006505130958134806
Position 13886: 0.006116680185104446
Position 11745: 0.006083181682796615
Position 8355: 0.005824026488277388
Position 7981: 0.005780750336128449
Position 12332: 0.005779329241966388
Position 10963: 0.004720169993966749
Position 9246: 0.0043891876313024054
Position 7583: 0.004201387121431744
Position 4627: 0.0040986629799073205
Position 2527: 0.003943714289989909
Position 4641: 0.003936775062810033
Position 11146: 0.003905802968545339
Position 11594: 0.0038852778606321657
Position 10896: 0.0036255755766400515
Position 13927: 0.003597166310829821
Position 13830: 0.0034514648151685924
Position 8352: 0.0033805307363738786
Position 7984: 0.003278864351894199
Position 7351: 0.0026223934694985357
Position 5392: 0.0026194979579594745
Position 7260: 0.002578993214186334
Position 13979: 0.0025350499490688796
Position 2860: 0.002484665015638723
Position 2530: 0.0024538335243885845
Position 5047: 0.002389938808846288
Position 2928: 0.002272774664126211
Position 11931: 0.0019549830189676976
Position 13618: 0.001789612666006767
Position 9810: 0.0016038163059116095
Position 3453: 0.0014862831948351098
Position 3268: 0.0013668576356473162
Position 13438: 0.001341264338461317
Position 4368: 0.0013144731716406414
Position 2372: 0.0013029971298357398
Position 3307: 0.0012542770831854991
Position 11285: 0.0012447729612508306
Position 3786: 0.0010890889034317567
Position 13693: 0.0010588643831657295
Position 4698: 0.001048970451667529
Position 11724: 0.0010468158196913224
Position 5681: 0.001028413114286004
Position 13464: 0.0010136520942018597
Position 1782: 0.001000996445018181
Position 6501: 0.0009406426205991946
Position 4547: 0.0008926872990632221
Position 254: 0.0008640221522202336
Position 5969: 0.0008466266727329307
Position 4188: 0.00083335150607492
Position 3612: 0.0007521965173732934
Position 6193: 0.0007262065423037671
Position 3615: 0.0006388463832801322
Position 4511: 0.0006194476808844852
Position 1800: 0.0006118504209328833
Position 8695: 0.0006003433419767753
Position 11580: 0.0005953126386726534
Position 11686: 0.0005824758859725058
Position 5257: 0.0005624218854829593
Position 3018: 0.0005471274221627382
Position 3641: 0.0005450614686017636
Position 4220: 0.0005431711590108072
Position 4141: 0.0005311700532531481
Position 3073: 0.0005267306835672562
Position 1940: 0.0005100066568061084
Position 9129: 0.0005016884622614861
Position 1937: 0.0005014784892845433
Position 6116: 0.0004901830288328844
Position 3526: 0.00045319225326254656
Position 5298: 0.00044627866424161683
Position 2983: 0.0004260912025462078
Position 13892: 0.0004132175698158227
Position 2396: 0.0003928052327456824
Position 4909: 0.0003891221652463895
Position 2556: 0.0003814027822499878
Position 5292: 0.0003662505013542837
Position 7517: 0.0003661783945945229
Position 10736: 0.00033077611578456593
Position 6842: 0.0003266126428355156
Position 5763: 0.0002971373760802996
Position 2464: 0.0002657375906310988
Position 12161: 0.0002621803382797312
Position 3799: 0.00025748067576500047
Position 3816: 0.0002514410975665767
Position 13461: 0.00024759444904888126
Position 4190: 0.0002332667621027895
Position 11977: 0.00022990408807752668
Position 4184: 0.00022633901409202737
Position 6195: 0.00020324411183011138
Position 5125: 0.00019679352194555783
Position 11907: 0.0001952760870412231
Position 2709: 0.0001947714353176936
Position 13732: 0.00019170547336881091
Position 3892: 0.00017347773847942817
Position 3803: 0.00017221139266913242
Position 5973: 0.00017154208083067525
Position 3476: 0.00016935185778657258
Position 593: 0.00016791363523705757
Position 1119: 0.00016393721187052675
Position 6156: 0.00015994399913346678
Position 5334: 0.00015905558105150185
Position 13757: 0.00014617033379464627
Position 1449: 0.0001378684127981403
Position 7554: 0.00013480611278216323
Position 2890: 0.0001338334601644035
Position 3692: 0.00012678196828162626
Position 1018: 0.00011646949152482853
Position 5736: 0.00010885734872726703
Position 1568: 9.783523306105949e-05
Position 4942: 9.632782920846239e-05
Position 3873: 9.47846154620856e-05
Position 1022: 9.05630596782861e-05
Position 1966: 8.521219967229469e-05
Position 5620: 8.108524181025385e-05
Position 3756: 7.889304196143655e-05
Position 4041: 7.485934000782011e-05
Position 12619: 6.747942376630913e-05
Position 5102: 6.403235096296254e-05
Position 864: 6.279080111689868e-05
Position 1037: 6.257679620748459e-05
Position 1525: 6.170018988341216e-05
Position 11999: 6.0158462701162015e-05
Position 3047: 5.967390542817675e-05
Position 4737: 5.738569042539834e-05
Position 2941: 5.704800412882355e-05
Position 2131: 5.2495409368136094e-05
Position 3573: 4.8121276511129784e-05
Position 11697: 4.649279720865234e-05
Position 5442: 4.5865978811101224e-05
Position 1389: 4.4420159214993753e-05
Position 1457: 4.242520855198334e-05
Position 1406: 4.1959901113796756e-05
Position 3052: 3.3862367042479894e-05
Position 2032: 3.24229965914257e-05
Position 2009: 3.176579072634561e-05
Position 2447: 3.059284226695236e-05
Position 460: 2.9658468615398642e-05
Position 1186: 2.942309383612139e-05
Position 2378: 2.754335247682153e-05
Position 1128: 2.5486803127595288e-05
Position 1942: 2.4735940480515036e-05
Position 3108: 2.458439240731603e-05
Position 5266: 2.3474412818536766e-05
Position 3036: 2.2580315731302347e-05
Position 2339: 2.030002673589828e-05
Position 1749: 1.9105373278569717e-05
Position 5943: 1.7651695868841622e-05
Position 2197: 1.74546032371927e-05
Position 519: 1.6578336878988904e-05
Position 1574: 1.6354457401143067e-05
Position 1874: 1.4667946610294348e-05
Position 5346: 1.4235513425145249e-05
Position 589: 1.3565409356263584e-05
Position 5449: 1.337970566411394e-05
Position 6017: 1.2664528737210647e-05
Position 616: 1.2189413181181714e-05
Position 485: 1.109637996904632e-05
Position 1410: 1.0163932485309889e-05
Position 5428: 1.0131994377940584e-05
Position 7096: 8.934357163611721e-06
Position 5777: 8.816852807143986e-06
Position 527: 8.551108189041935e-06
Position 5787: 8.008260363897853e-06
Position 438: 7.601366358644337e-06
Position 3550: 7.519704694872459e-06
Position 634: 6.676449780641397e-06
Position 4567: 6.642160793224127e-06
Position 803: 3.732712892068131e-06
Position 268: 3.6144632454362667e-06
Position 11891: 3.1608564869227683e-06
Position 3919: 2.911946859448643e-06
Position 3199: 2.7255286826477207e-06
Position 6405: 2.398257720217536e-06
Position 1326: 2.0088256900565623e-06
Position 3502: 1.8752195073153e-06
Position 3617: 1.8098098820872553e-06
Position 6178: 1.79978762844012e-06
Position 2609: 1.452599485546584e-06
Position 111: 1.3722849511343497e-06
Position 6320: 1.3054750180951932e-06
Position 2582: 1.2507360929605798e-06
Position 6509: 1.2297896066496898e-06
Position 916: 1.2262650650585662e-06
Position 2247: 1.0801023579135162e-06
Position 1992: 1.0024131113214091e-06
Position 2283: 8.218371992543266e-07
Position 898: 8.136202361997652e-07
Position 2488: 7.857040785105653e-07
Position 1334: 6.97614989141904e-07
Position 1898: 6.503044125266982e-07
Position 2204: 6.038528088486222e-07
Position 1582: 5.884783572156271e-07
Position 6632: 5.65756449210621e-07
Position 1189: 5.61563171870963e-07
Position 3593: 5.548632766191438e-07
Position 732: 5.200192384835274e-07
Position 1503: 4.837421924986523e-07
Position 2019: 4.537258557415432e-07
Position 417: 4.368884926630365e-07
Position 701: 4.181353601984441e-07
Position 1145: 3.829641212981327e-07
Position 6685: 3.7877539716334886e-07
Position 505: 3.737988950781766e-07
Position 1812: 3.7316869344632995e-07
Position 138: 3.686709231439031e-07
Position 647: 3.622086856751834e-07
Position 1729: 3.4169992510027667e-07
Position 6723: 3.4038813639912405e-07
Position 2224: 3.283393639272007e-07
Position 1052: 3.1835510881718275e-07
Position 1754: 3.1744553583889707e-07
Position 1857: 3.173409568705362e-07
Position 6687: 2.997537065513715e-07
Position 1591: 2.403565354936219e-07
Position 2476: 2.3243238453011516e-07
Position 1662: 2.219846082850285e-07
Position 1343: 2.2024048691212124e-07
Position 2303: 2.1772007676752464e-07
Position 2767: 2.0921325390279614e-07
Position 279: 1.5582847058040293e-07
Position 904: 1.3456022978671046e-07
Position 6122: 1.2207683080985467e-07
Position 765: 1.2141399421801393e-07
Position 2137: 8.969214208468482e-08
Position 679: 8.965450185981745e-08
Position 1484: 8.905089060545069e-08
Position 489: 8.041305891113322e-08
Position 404: 8.034305304517804e-08
Position 1417: 7.09989445366418e-08
Position 1489: 6.975875476978146e-08
Position 6169: 6.235053354645261e-08
Position 163: 6.227430603650384e-08
Position 1153: 5.7232011680273276e-08
Position 1585: 4.933569174850961e-08
Position 265: 4.702567663273197e-08
Position 317: 4.5130894385977484e-08
Position 295: 4.350316431568222e-08
Position 2656: 3.971397208608039e-08
Position 1886: 3.8712745483502664e-08
Position 2899: 3.862301751947693e-08
Position 1090: 3.8618556224939976e-08
Position 1623: 3.3861211619433354e-08
Position 5096: 2.8472890508215547e-08
Position 1542: 2.7430714342800908e-08
Position 782: 2.5786302119493294e-08
Position 5901: 1.926538428861202e-08
Position 2772: 1.772992620693493e-08
Position 178: 2.350148810467483e-09
Position 120: 1.487296160216327e-09
Position 1460: 9.72389668476569e-10
Position 2314: 8.775129880066169e-10
Position 1546: 8.194410551111758e-10
Position 1538: 8.187174606762259e-10
Position 1298: 8.009457111884555e-10
Position 1466: 5.980191038024716e-10
Position 1250: 2.793030519329798e-10
Position 1151: 2.413905045961265e-10
Position 727: 2.2965772994278348e-10
Position 196: 2.2452374213228e-10
Position 693: 1.840321960701289e-10
Position 1159: 1.7110810926210873e-10
Position 1271: 1.3157297861392463e-10
Position 467: 1.2725467377215217e-10
Position 1193: 1.0610940074865222e-10
Position 1133: 9.453226333388953e-11
Position 341: 9.41558365280172e-11
Position 1259: 9.268590152275052e-11
Position 1267: 8.975129676538471e-11
Position 1080: 6.196231778839374e-11
Position 931: 3.359028145552539e-11
Position 77: 2.4571660086101825e-11
Position 659: 2.376449332340082e-11
Position 361: 4.219543170551134e-12
Position 75: 4.116811983765563e-12
Position 145: 1.6925872211573266e-12
Position 1693: 1.3980124677651518e-12
Position 306: 1.2033656447103996e-13
Position 345: 1.1410648396379076e-13
Position 402: 1.6618632240158277e-14
Position 356: 5.031205991426069e-15
Position 372: 5.500734106130934e-17
Position 531: 7.85073803444425e-19
