Gene = ANKRD55
Position 6735: 0.001262579912041044
Position 7045: 0.0012457260051119273
Position 3360: 0.0012360300028587663
Position 8931: 0.0012245052787739025
Position 775: 0.0011995503772499814
Position 1926: 0.0011440254183770738
Position 2233: 0.001072778081735173
Position 1068: 0.0010312918033032607
Position 2012: 0.0009389858931675094
Position 6079: 0.0008800376926715287
Position 8539: 0.0008490432720699873
Position 924: 0.0008364941927435614
Position 8027: 0.0008153007090711678
Position 4954: 0.000771604667707923
Position 8011: 0.0007528803719286176
Position 457: 0.0007147018890031827
Position 1306: 0.0006758015996633138
Position 5431: 0.0006498887744954703
Position 8190: 0.0005995715948581126
Position 829: 0.000590556904157569
Position 4499: 0.0005711258847948784
Position 3000: 0.0005600418564246536
Position 384: 0.0005315808310369781
Position 2188: 0.00044793134934946965
Position 728: 0.0004474025154577416
Position 3713: 0.00041837195501862295
Position 4070: 0.0003879280906141263
Position 6745: 0.00037347293922326445
Position 6997: 0.00033916277360297086
Position 2528: 0.0003001970328962618
Position 569: 0.0002842712480712523
Position 474: 0.00026616269397848694
Position 339: 0.0002525247240016923
Position 5553: 0.000228084814848923
Position 5884: 0.00020353517858450406
Position 230: 0.0001792217612261327
Position 5714: 0.00016117023073433217
Position 2603: 0.0001587203975563498
Position 5515: 0.00015181365007042261
Position 1994: 0.00013382956843113172
Position 812: 0.0001247240423321985
Position 3750: 0.00012374656777482002
Position 5226: 0.00010034963755881634
Position 3813: 8.187199658873175e-05
Position 833: 6.771005020881536e-05
Position 954: 6.49631816225869e-05
Position 2310: 6.455834074997064e-05
Position 539: 6.28257278403518e-05
Position 3064: 6.005160227570211e-05
Position 980: 5.6521756004503394e-05
Position 1624: 5.1095305751025854e-05
Position 3330: 2.348905989642534e-05
Position 675: 1.1670160685096351e-05
Position 266: 8.309484503209188e-06
Position 391: 7.82805624989934e-06
Position 453: 2.7093543189572416e-06
Position 189: 2.3993375794170554e-06
Position 737: 1.2384090492954165e-06
Position 223: 9.216205565118909e-07
Position 716: 6.898077810592493e-07
Position 576: 6.310628227634216e-07
Position 636: 4.773505077241603e-07
Position 1104: 2.7361713489703893e-07
Position 501: 2.5983163298071185e-07
Position 548: 2.395690662685179e-07
Position 232: 1.207436364910623e-07
Position 661: 1.1987625362534415e-07
Position 106: 9.628346369084332e-08
Position 929: 2.9665935813361318e-08
Position 111: 1.5974924331532634e-08
Position 503: 1.0250300579179714e-08
Position 154: 8.067534029157682e-09
Position 160: 2.4404186136774182e-11
Position 71: 2.2934349632137933e-11
Position 122: 2.2383213610176155e-11
Position 118: 2.2236478008662163e-11
Position 80: 6.8040905029909585e-12
