Gene = URB2
Position 767: 0.00015080685398130136
Position 656: 0.00015007324836950248
Position 508: 0.00014868834595802363
Position 7431: 0.0001449145638762223
Position 12053: 0.00014441934932548126
Position 2756: 0.00012999904413492822
Position 553: 0.00011294714026561366
Position 8330: 0.00010541645122539801
Position 29236: 0.00010535637277910789
Position 10874: 0.00010483185831485796
Position 2919: 8.049395332171111e-05
Position 942: 7.163289096904876e-05
Position 501: 6.569517582417384e-05
Position 1155: 6.210867128311066e-05
Position 2412: 6.107665079525297e-05
Position 3298: 4.981269089441262e-05
Position 879: 4.822348391899952e-05
Position 262: 4.157543260338669e-05
Position 2468: 3.269297559204295e-05
Position 3032: 3.052566189658412e-05
Position 535: 2.7597357461053633e-05
Position 11995: 2.265444800751326e-05
Position 5421: 2.2445527288110408e-05
Position 2878: 2.0878363845670802e-05
Position 1229: 1.8221300048632896e-05
Position 1113: 1.385534319286979e-05
Position 802: 1.1920444017794504e-05
Position 740: 1.1114996417479407e-05
Position 1328: 9.419440675070569e-06
Position 2430: 8.407762134361107e-06
Position 10558: 6.735736006214479e-06
Position 2969: 4.455829384208081e-06
Position 1875: 4.249662339928874e-06
Position 2658: 4.1579080500940645e-06
Position 194: 2.714796414164304e-06
Position 175: 1.4447196402020311e-06
Position 127: 8.387867166548432e-07
Position 523: 7.18909664863281e-07
Position 388: 5.850981316266139e-07
Position 358: 5.821742550116305e-07
Position 407: 3.567157830832737e-07
Position 86: 3.1086971093973545e-07
Position 541: 1.718481776203325e-07
Position 402: 1.605778654943353e-07
Position 13: 2.050941679413352e-08
Position 587: 1.2849616221447797e-08
Position 495: 7.958871639161325e-09
Position 256: 7.302204846198029e-09
Position 749: 3.3797341386929807e-09
Position 646: 6.912535025919074e-10
Position 1660: 3.9392336330251533e-10
Position 1537: 3.8352105510991543e-10
Position 1557: 1.9701066599472627e-10
Position 1629: 8.600865376944952e-11
Position 72: 6.024161485248053e-11
Position 62: 3.4878638833329314e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 28014: 0.9861077519981813
Position 1386: 0.9212579115575397
Position 11947: 0.8462190132905407
Position 32865: 0.8287363951131442
Position 25000: 0.8052640444842065
Position 21275: 0.7921066463729995
Position 6034: 0.717422681274011
Position 256: 0.5028130738743956
Position 10076: 0.492046514064488
Position 10285: 0.3963393818744121
Position 8682: 0.3623178653502086
Position 29685: 0.3539400582741251
Position 27206: 0.3455043085983488
Position 19624: 0.34159970830067915
Position 9357: 0.334853792327183
Position 30433: 0.32372805558286555
Position 9969: 0.31524626131928185
Position 10327: 0.31281162446512717
Position 22663: 0.2761511822054696
Position 16663: 0.2750755542679992
Position 8454: 0.24990402397209527
Position 29741: 0.2403645150937077
Position 9655: 0.19989399922594084
Position 21321: 0.17921623672063133
Position 30613: 0.17111723504547077
Position 30639: 0.16837478166886324
Position 9618: 0.16742191384188457
Position 18188: 0.16249098922152366
Position 22895: 0.1512966590288429
Position 17298: 0.1497799109921383
Position 274: 0.14630195464302884
Position 12503: 0.13826176550858493
Position 10462: 0.11049175243430942
Position 11564: 0.10057481986700087
Position 32443: 0.09631141975481271
Position 10514: 0.095001200307715
Position 3164: 0.0877718397467341
Position 25044: 0.0859324358841949
Position 22865: 0.08493595544506642
Position 24784: 0.08147231516126126
Position 9433: 0.07738356300813663
Position 24677: 0.07720405121275774
Position 10863: 0.07514862749925194
Position 22845: 0.06944927276795587
Position 23381: 0.06751149815940183
Position 10786: 0.06362071904236277
Position 10648: 0.0616922080233424
Position 31096: 0.05893073289048887
Position 13491: 0.054521167571544814
Position 8760: 0.04707841708452597
Position 32845: 0.04508453359288292
Position 1164: 0.04387883428613078
Position 9515: 0.041767077752148
Position 1201: 0.04070610811070808
Position 271: 0.0391761101140934
Position 9368: 0.035960261761512013
Position 11844: 0.03213860165790915
Position 31913: 0.030361002736115788
Position 17318: 0.029685665750724143
Position 22492: 0.029442089111699897
Position 1432: 0.028137170490663763
Position 2598: 0.02807168461624163
Position 19827: 0.02779457974541128
Position 22959: 0.024211528381631802
Position 2584: 0.023731265142837035
Position 22931: 0.023370627484043782
Position 11859: 0.022761766368555536
Position 6012: 0.020840804125486886
Position 6150: 0.0204617568316888
Position 5808: 0.02031418851231837
Position 10402: 0.020117214790019128
Position 9465: 0.020087403285198507
Position 32039: 0.019511152081857334
Position 29044: 0.018771092873999976
Position 17165: 0.018705371759382333
Position 32901: 0.01739855304616177
Position 30545: 0.017248029544453834
Position 10911: 0.015610006004794851
Position 2602: 0.014823371784589014
Position 656: 0.01460209332100525
Position 28656: 0.014297028412578102
Position 29235: 0.014136708400681297
Position 22361: 0.01391815501918466
Position 10153: 0.013332850214977933
Position 23870: 0.013053837640768454
Position 724: 0.01289780186127738
Position 21083: 0.012569670037312049
Position 31702: 0.012394356030272705
Position 504: 0.012056014280254544
Position 28809: 0.011265700935103035
Position 3002: 0.011145436606821709
Position 2670: 0.010730436618480782
Position 25275: 0.010614103159524843
Position 11741: 0.01017002784451394
Position 9402: 0.009777846004491973
Position 29020: 0.00966047883114335
Position 823: 0.009457294771764204
Position 28018: 0.009356925604679564
Position 29263: 0.008873188097251782
Position 384: 0.008685208688616781
Position 30291: 0.008397351056697549
Position 9387: 0.008374811111051149
Position 11596: 0.00833339528114289
Position 32140: 0.007593101604420805
Position 10419: 0.007439768070399605
Position 26511: 0.0067619908593622
Position 5993: 0.006694244780938005
Position 11094: 0.006686024025349046
Position 6131: 0.006589647183719685
Position 23601: 0.006497580383572626
Position 8934: 0.006317480549174898
Position 19863: 0.006296664121625458
Position 11601: 0.0059655557102646535
Position 29490: 0.005868879127014148
Position 4836: 0.005512920917281823
Position 29910: 0.0054002832419799375
Position 10832: 0.005189745373958734
Position 8855: 0.004807222771706208
Position 17042: 0.004695288596114642
Position 25307: 0.004463274079950712
Position 1501: 0.004228996720020436
Position 538: 0.003991632999292387
Position 6147: 0.0039808314137416475
Position 11167: 0.0037767402702344167
Position 10407: 0.003757172402342201
Position 659: 0.0036098562813372797
Position 31890: 0.0034978626026142684
Position 23183: 0.0034316207117998706
Position 10448: 0.0033880694879803016
Position 22805: 0.0033423463524484037
Position 11474: 0.003223841406637555
Position 6287: 0.003167763208110462
Position 28683: 0.0030838668563523556
Position 10772: 0.0029954539754617053
Position 32076: 0.002970258915321867
Position 8405: 0.002964949780710946
Position 27836: 0.0029636932168771923
Position 31027: 0.002882349509552394
Position 7992: 0.0028420296131364546
Position 32520: 0.002836854564806473
Position 2623: 0.002789112860812038
Position 2546: 0.002767722250983561
Position 13548: 0.002753834926787577
Position 31440: 0.0027319588241923455
Position 10943: 0.002700244492002858
Position 29181: 0.002667990203881352
Position 31860: 0.002633568811106257
Position 5871: 0.0025581328900606743
Position 29354: 0.0024507809173785235
Position 12462: 0.0023646858402562665
Position 23716: 0.002347682998022265
Position 29438: 0.002159547181862804
Position 31682: 0.0020648408125025263
Position 23252: 0.002040827444862882
Position 20562: 0.001975737444066913
Position 3142: 0.0019627385990775947
Position 11803: 0.0019015046367591457
Position 619: 0.0017850172779333253
Position 23935: 0.0017580207648289373
Position 338: 0.0017553043947623954
Position 32806: 0.0016373631692458551
Position 7996: 0.001581203192252658
Position 2867: 0.001580668748108781
Position 219: 0.0015805412187214097
Position 30548: 0.0014457547745736748
Position 974: 0.0013810718946860186
Position 2642: 0.00136850872686725
Position 31600: 0.0013654586912144218
Position 6196: 0.001345355607672633
Position 9753: 0.001334602213231084
Position 6079: 0.0012835838155730772
Position 2683: 0.0012316661831015903
Position 13556: 0.001228371492200031
Position 25414: 0.0012164160461991484
Position 27229: 0.001199856904735898
Position 437: 0.0011875059804623209
Position 26418: 0.0011713896775925206
Position 28862: 0.0011523449752812874
Position 1232: 0.0010789215068860813
Position 28973: 0.0010239467912153825
Position 1056: 0.0010222290766566007
Position 25601: 0.001017814861685071
Position 28722: 0.0010136135728881267
Position 1392: 0.0010070242963608749
Position 7247: 0.0009962109457149005
Position 1129: 0.0009889069896996938
Position 852: 0.0009694173972560441
Position 8729: 0.0009102774877285119
Position 28303: 0.0008953824971699034
Position 9679: 0.0008821130557294441
Position 230: 0.0008535382550844673
Position 30704: 0.0008495114319769997
Position 29641: 0.0008352649449038737
Position 32970: 0.0008131065786419333
Position 29184: 0.0008125030042233487
Position 10670: 0.0007274789948893981
Position 10841: 0.0007080319071884739
Position 1339: 0.0006893100026508359
Position 32881: 0.0006420528834607561
Position 6533: 0.0006419582959273194
Position 28746: 0.0006382616939869237
Position 4863: 0.000636986955790612
Position 33256: 0.0006251003908136097
Position 9820: 0.0005936568872890466
Position 10873: 0.000545468524435325
Position 2515: 0.0005381107240413405
Position 10702: 0.0004706066823952973
Position 5674: 0.0004682165884425707
Position 2496: 0.0004602189648473148
Position 1520: 0.00042543219392724937
Position 29937: 0.0004084248085451807
Position 33541: 0.00039137985752597256
Position 2936: 0.00038198869535740923
Position 10788: 0.0003708888133130367
Position 1276: 0.00033620936097077467
Position 4290: 0.0003172095159333885
Position 1355: 0.00030009830854406297
Position 6303: 0.0002940758121870506
Position 6576: 0.00028434279742753675
Position 6441: 0.0002686728533963577
Position 31044: 0.00024341389452577083
Position 13636: 0.00022493222137481527
Position 10883: 0.0002173940899553563
Position 199: 0.00021507050980997306
Position 388: 0.0002142938571948668
Position 930: 0.0002046082027285657
Position 2506: 0.00020164030536592387
Position 28511: 0.00019929976772021992
Position 30938: 0.00018569879341442054
Position 2606: 0.00018406569422906686
Position 3187: 0.0001745958555387788
Position 6309: 0.0001608777295497297
Position 1440: 0.00014849967817593
Position 1460: 0.00014432596042954606
Position 573: 0.00013255262480820298
Position 4841: 0.00012779700745055688
Position 1113: 0.0001274823279762843
Position 32366: 0.00012475722509622665
Position 2904: 0.00011829851185997168
Position 315: 0.00011528452337500267
Position 13601: 0.00011174514401953489
Position 4090: 0.00011040193703976279
Position 5895: 9.988812910452383e-05
Position 4269: 8.209063898890782e-05
Position 2963: 8.152529737096301e-05
Position 8153: 7.948291600269165e-05
Position 1288: 7.372995541331674e-05
Position 12556: 7.204685740117757e-05
Position 10224: 6.72507150403068e-05
Position 13464: 6.436426155991864e-05
Position 2724: 6.435929831797556e-05
Position 31939: 6.37805537797174e-05
Position 2321: 5.796357334674984e-05
Position 2527: 5.7385612118028615e-05
Position 288: 5.693770244381853e-05
Position 508: 4.797681690103372e-05
Position 1144: 3.985693440955825e-05
Position 12629: 3.8857190967512485e-05
Position 397: 3.714541065242116e-05
Position 11661: 3.1590741739601415e-05
Position 6391: 3.057158465335962e-05
Position 1557: 2.8911099979350714e-05
Position 866: 2.646084730118698e-05
Position 840: 2.5958609463151328e-05
Position 1621: 2.5901634527960755e-05
Position 2743: 2.2532440734456797e-05
Position 5239: 2.2445527288110377e-05
Position 11646: 2.2426466747415923e-05
Position 11679: 2.2202861404429586e-05
Position 11034: 2.072778923495543e-05
Position 11649: 2.0230361444756084e-05
Position 11199: 1.9089952751513042e-05
Position 12652: 1.8755536908904654e-05
Position 201: 1.8286205738895315e-05
Position 28442: 1.8183003077401457e-05
Position 10794: 1.64213824522945e-05
Position 2160: 1.422543112468123e-05
Position 2387: 1.315407533973565e-05
Position 204: 1.1106276677758161e-05
Position 1444: 9.801332864006694e-06
Position 10759: 9.231151204720013e-06
Position 766: 9.179523433096942e-06
Position 2235: 7.82127410698004e-06
Position 12383: 6.6619086812441e-06
Position 2665: 6.413448633382401e-06
Position 2293: 6.070574011242833e-06
Position 474: 5.317841104373686e-06
Position 2345: 5.052121236997003e-06
Position 661: 4.98102834509564e-06
Position 1736: 4.249662339928874e-06
Position 2287: 4.188923802247459e-06
Position 631: 4.082012622283308e-06
Position 2411: 3.9646487774359775e-06
Position 2217: 2.985650447650246e-06
Position 793: 2.244131145825649e-06
Position 2906: 1.46746876230484e-06
Position 1475: 1.4553149922957985e-06
Position 10720: 1.2405837400016008e-06
Position 2667: 1.1393049234840084e-06
Position 28066: 4.0046444038658005e-07
Position 2067: 2.3343711704566612e-07
Position 1653: 1.452932712312554e-07
Position 577: 9.898765529825036e-08
Position 911: 8.6587994617386e-08
Position 905: 7.94785261344882e-08
Position 2555: 7.396153406363073e-08
Position 2712: 6.277950646310037e-08
Position 1623: 6.239430871142512e-08
Position 1629: 5.7344174561255767e-08
Position 854: 4.500924020271132e-08
Position 448: 4.036619730803417e-08
Position 456: 2.4855962779335462e-08
Position 513: 1.671692082436121e-08
Position 458: 1.585798007505059e-08
Position 484: 1.2488646081923088e-08
Position 482: 2.2874124819301577e-09
Position 666: 1.3448582362117643e-09
Position 757: 8.813223663378445e-10
Position 735: 5.339968756791944e-10
Position 917: 4.880930173952973e-10
Position 749: 2.6394289574663684e-10
Position 581: 1.5200116344805654e-10
Position 83: 3.3344397470281346e-11
Position 740: 3.031099645598005e-11
Position 158: 2.916595732022271e-11
Position 93: 6.2164603125875015e-12
Position 162: 4.115634176013088e-12
Position 145: 1.9389537142158836e-12
Position 122: 1.131479055447042e-12
Position 127: 2.269626821321427e-13
Position 98: 5.443822077086246e-14
Position 175: 3.587393506956237e-14
Position 170: 9.021317113675573e-16
