Gene = SPDL1
Position 5809: 0.0003706005043824117
Position 88: 0.00032406425980361996
Position 15: 0.00026299980199179115
Position 800: 0.00025095149835959775
Position 13582: 0.00024651411595589347
Position 179: 0.0002326721227403829
Position 15004: 0.00021023906798928527
Position 16793: 0.000208423909542885
Position 285: 0.00020359391160653192
Position 1061: 0.0001992291788777096
Position 1008: 0.0001903972627645298
Position 4913: 0.00017826699921779152
Position 493: 0.000166277202086998
Position 9831: 0.00012547290009983918
Position 589: 0.00012545419488704823
Position 15901: 0.00012198682978807455
Position 17116: 0.00010834555657622343
Position 684: 0.00010429766705174803
Position 9844: 7.952583720019123e-05
Position 194: 6.493008099024647e-05
Position 9811: 5.080276071090557e-05
Position 668: 4.261442918418935e-05
Position 343: 4.176187625390806e-05
Position 798: 3.839548533017468e-05
Position 9983: 3.761573026301847e-05
Position 1010: 3.534393649151459e-05
Position 15151: 3.1770430950968917e-05
Position 992: 3.173506147317609e-05
Position 942: 2.2480386416837962e-05
Position 10977: 2.027596473334554e-05
Position 9: 1.929609388064438e-05
Position 985: 1.634769710586448e-05
Position 95: 1.477962149640806e-05
Position 10849: 1.4575937229945957e-05
Position 4972: 1.3045863666575882e-05
Position 485: 1.274368842396641e-05
Position 750: 1.0613544120268626e-05
Position 1647: 8.896288777424817e-06
Position 1160: 7.64984071425387e-06
Position 83: 6.509229886894265e-06
Position 15466: 5.853887393343534e-06
Position 300: 5.2401718608666445e-06
Position 1125: 4.499740324006908e-06
Position 2997: 4.399921942530724e-06
Position 1012: 4.1950845672511015e-06
Position 174: 3.66447663324004e-06
Position 11564: 3.224161189455942e-06
Position 648: 2.9898063688302456e-06
Position 11145: 2.818518965749063e-06
Position 53: 2.3018453546715516e-06
Position 659: 2.0461259257740375e-06
Position 11475: 1.5312459938037387e-06
Position 476: 9.663841540865639e-07
Position 2025: 4.0524639366463335e-07
Position 666: 2.560007226113191e-07
Position 407: 1.7990349394695119e-07
Position 393: 1.341820996720062e-07
Position 418: 1.32209580413731e-07
Position 309: 1.1169466842593484e-07
Position 287: 6.25961186457811e-08
Position 43: 6.004643072158989e-08
Position 674: 1.0684500254591049e-08
Position 971: 5.126260807836964e-09
Position 1047: 1.7766629916265723e-09
Position 185: 4.810326048685412e-11
Position 10965: 1.7770973524922864e-12
Position 10985: 1.7347752062372262e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10759: 0.9811162993404997
Position 10936: 0.9802835948189348
Position 9719: 0.9566774846031445
Position 4759: 0.9448729959624868
Position 14841: 0.8729039353747677
Position 453: 0.8258553193184043
Position 10510: 0.7024421624004372
Position 15337: 0.5854372882179137
Position 7413: 0.56211137609814
Position 12950: 0.46365407456127655
Position 891: 0.45999621320931394
Position 12926: 0.43170468999692163
Position 17235: 0.27896265481162386
Position 1475: 0.19716067021360134
Position 9316: 0.1818945286890244
Position 20425: 0.1770474563162783
Position 17645: 0.1630075538466037
Position 19891: 0.1611726482245557
Position 17611: 0.12479338920569999
Position 9450: 0.12389888278717125
Position 15803: 0.11512396339175457
Position 1876: 0.11294286912791277
Position 3472: 0.10538666212838577
Position 5124: 0.08940865717090582
Position 12296: 0.08170556728677167
Position 15679: 0.08081861913167163
Position 15377: 0.07939498486899212
Position 14476: 0.07617113302798045
Position 17896: 0.07464332715030673
Position 14343: 0.06588525704781091
Position 1506: 0.0653785458048607
Position 10410: 0.06304505296342622
Position 3626: 0.059639913675276594
Position 8992: 0.05933519198589245
Position 15832: 0.059279523269677406
Position 14855: 0.05688976956613878
Position 10377: 0.050195047364627564
Position 18014: 0.04846308205092409
Position 10591: 0.048330275769014955
Position 12980: 0.04397667785952458
Position 3564: 0.03663206328540181
Position 6957: 0.03380541517090836
Position 9370: 0.03165764075332827
Position 3411: 0.030766662857867343
Position 7118: 0.030263498056013704
Position 10134: 0.030209434841402483
Position 7121: 0.02760403267181196
Position 19709: 0.027241795328210472
Position 14816: 0.02671988343367618
Position 6824: 0.02501056541912008
Position 734: 0.020627457866010543
Position 9819: 0.020331391310624905
Position 1751: 0.020072267080377328
Position 19551: 0.019885984584413166
Position 15039: 0.01849390706132212
Position 11552: 0.018369223133514953
Position 15851: 0.01344428513381355
Position 16696: 0.013340159977977448
Position 10069: 0.012898469346879795
Position 18144: 0.012668011914483012
Position 12903: 0.011782693487219836
Position 1726: 0.011743715030968948
Position 10548: 0.011252177266617794
Position 12548: 0.010758632443668334
Position 13141: 0.01061685328596365
Position 12277: 0.010538124416625333
Position 10763: 0.009564201047833143
Position 12130: 0.009487904576499638
Position 15445: 0.009305357137673966
Position 15810: 0.0091816585303011
Position 7450: 0.009144436045381801
Position 1692: 0.009083097721968799
Position 14914: 0.00884577881933958
Position 17119: 0.008684467236277105
Position 6916: 0.008564158885751285
Position 10094: 0.008311514992578432
Position 4817: 0.008191347989148803
Position 19107: 0.007411359957128726
Position 16394: 0.007061529620541789
Position 16998: 0.006954190955484954
Position 15848: 0.006870172068464192
Position 5816: 0.0067307073874483
Position 3374: 0.006678920673261402
Position 7445: 0.006627186261557207
Position 852: 0.006439590076374712
Position 12983: 0.006424079074703402
Position 7832: 0.006258598571786588
Position 16506: 0.006249214302411085
Position 9723: 0.005788665184213046
Position 17274: 0.00578817764928305
Position 10353: 0.00550223727011012
Position 5183: 0.005416304535174466
Position 19156: 0.0053653158649460755
Position 10526: 0.0048503677368432665
Position 18314: 0.004787285514283869
Position 3238: 0.004764435923387734
Position 6936: 0.004749417189608962
Position 15228: 0.004677310265520409
Position 1577: 0.004581013737262746
Position 1483: 0.004507623148773346
Position 18433: 0.004393903182218051
Position 5210: 0.004374343842142476
Position 18352: 0.004350003806796128
Position 14496: 0.00412797190092443
Position 20402: 0.003988624159607085
Position 17991: 0.003947944267487349
Position 12356: 0.003912373400549692
Position 14896: 0.003780538996141092
Position 3732: 0.003494579410118266
Position 782: 0.0034728895548306756
Position 14233: 0.0034087777015451974
Position 8607: 0.0033738295018637186
Position 17647: 0.003226457497974347
Position 10182: 0.0032141869091116618
Position 18276: 0.003187666207567096
Position 9851: 0.002771468577239641
Position 15602: 0.002581384242221805
Position 7870: 0.0025492036025227247
Position 3069: 0.0024376168907313147
Position 4201: 0.002382888991650279
Position 362: 0.0022688282690356085
Position 10122: 0.002261896915342248
Position 17300: 0.00218906575383714
Position 6747: 0.0021402846340620152
Position 5229: 0.0019745643925049247
Position 15635: 0.0019554983347804607
Position 12187: 0.0018662993120564413
Position 9997: 0.001826347762632762
Position 14309: 0.0016345497053687264
Position 15414: 0.0016342164286777818
Position 14540: 0.001545799055860466
Position 11975: 0.0015453140563094782
Position 13038: 0.0015241915072451682
Position 11491: 0.0015109627792931565
Position 12061: 0.0014906913274648512
Position 18102: 0.001466121387743759
Position 13010: 0.00143528223551616
Position 15404: 0.0013677871035053318
Position 16107: 0.0012802849320105183
Position 15249: 0.0012591829563625087
Position 3338: 0.001203982921719679
Position 10467: 0.0011908419436330614
Position 20550: 0.0011815624993840351
Position 1533: 0.0011682088356002845
Position 14345: 0.0011012807624277982
Position 12155: 0.0010823756920934078
Position 15141: 0.001014126672962351
Position 414: 0.0010008142523034844
Position 15002: 0.0009925824109321933
Position 10118: 0.000937830107291381
Position 10658: 0.0009312597961905083
Position 1905: 0.0009203989037265394
Position 6624: 0.0008895538491279319
Position 12577: 0.0008460738215758429
Position 15950: 0.0008005323407084412
Position 12220: 0.000786709525181116
Position 1603: 0.0007828503349645588
Position 14868: 0.0007735231483281137
Position 13449: 0.0007573810717076735
Position 18997: 0.0007511396450262285
Position 13664: 0.0007415905987379651
Position 6400: 0.0007004443962107119
Position 13710: 0.0006940733211400497
Position 1439: 0.000651521825091322
Position 12957: 0.0006378668674423991
Position 13743: 0.0005605230162057498
Position 10908: 0.0005550128063375935
Position 2140: 0.0005526451637981551
Position 14925: 0.0005493203581427618
Position 13661: 0.0005298679737577315
Position 132: 0.0005243061692698939
Position 3123: 0.0004873144903895293
Position 14875: 0.0004789310949760723
Position 2707: 0.00046713578765946205
Position 7371: 0.00046442569120973314
Position 354: 0.0004529092847617856
Position 10262: 0.00043554283775170815
Position 16805: 0.000404694306526805
Position 4296: 0.0004006144980736956
Position 17733: 0.00039875299320869557
Position 1942: 0.00038598698094117367
Position 5699: 0.0003706005043824115
Position 11441: 0.00036771870303949864
Position 11699: 0.0003421331256454466
Position 15183: 0.00033615950740034596
Position 1030: 0.0003335493096387445
Position 14320: 0.00033247969075090894
Position 14698: 0.0003282549567194784
Position 15462: 0.00031378524526042874
Position 6481: 0.00031266720650413484
Position 15342: 0.0003009890588442968
Position 5041: 0.00029126536170299966
Position 15008: 0.00027063361520180914
Position 5942: 0.00027017781205607253
Position 16149: 0.0002676016795945457
Position 17002: 0.0002665456468896132
Position 11379: 0.0002591707129688766
Position 12520: 0.0002463625376216674
Position 11374: 0.0002338120985510108
Position 1068: 0.00022855140779556694
Position 16884: 0.000227395708955666
Position 13366: 0.0002258280351139836
Position 16577: 0.0002162648666709399
Position 1150: 0.0002016832607629674
Position 12523: 0.0001984084082853116
Position 12072: 0.0001972127086594123
Position 12791: 0.00019540841165357868
Position 10772: 0.00019341407644811177
Position 15360: 0.0001784442990209644
Position 11295: 0.00017694094314873676
Position 1945: 0.00017644707774537696
Position 7415: 0.00017018714291843298
Position 15082: 0.0001695461403381987
Position 10943: 0.00016345180108073826
Position 1262: 0.00014687545752642542
Position 15771: 0.00012406496615249615
Position 1193: 0.00012394479762337676
Position 925: 0.00011809510861569489
Position 11325: 0.00011629371230836331
Position 1027: 9.898985172445448e-05
Position 11399: 9.543354316775225e-05
Position 983: 8.748428921179319e-05
Position 10969: 8.087365872083455e-05
Position 804: 8.045917882280759e-05
Position 15055: 7.870885388401586e-05
Position 14365: 7.531111004111862e-05
Position 15969: 7.065370380519357e-05
Position 13840: 6.946254725079079e-05
Position 12308: 5.785573526607527e-05
Position 863: 5.531875355616772e-05
Position 1033: 4.695894584401508e-05
Position 10795: 4.4832716823678696e-05
Position 14668: 4.457642053557465e-05
Position 10789: 4.4074910840786236e-05
Position 12132: 4.372873044545181e-05
Position 14317: 3.963141371170612e-05
Position 1442: 3.962346205361422e-05
Position 14275: 3.641491388249075e-05
Position 13636: 3.526780661718468e-05
Position 11025: 3.331886637404267e-05
Position 10856: 2.975030663963692e-05
Position 904: 2.870804898588089e-05
Position 13898: 2.6807422104986136e-05
Position 15019: 2.6658357183860185e-05
Position 10781: 2.650666416219447e-05
Position 5133: 2.3193856211183292e-05
Position 12566: 2.1379360734187824e-05
Position 1582: 1.8712282580346424e-05
Position 1072: 1.8343296431020162e-05
Position 793: 1.6026383208042588e-05
Position 10529: 1.590028109176119e-05
Position 1521: 1.552198690034286e-05
Position 934: 1.439822659942121e-05
Position 10154: 1.3107797224218913e-05
Position 595: 1.1546688030025674e-05
Position 1053: 1.0615889772081339e-05
Position 1697: 9.02081480063577e-06
Position 334: 8.674525326538983e-06
Position 12661: 7.641336962669885e-06
Position 10161: 7.630451822526658e-06
Position 10833: 6.9785456878603665e-06
Position 12719: 6.616285421453811e-06
Position 1227: 6.5432065265273505e-06
Position 11473: 5.757768593838643e-06
Position 183: 4.7010835192264015e-06
Position 5213: 4.551834161681994e-06
Position 7308: 4.149869366023623e-06
Position 330: 3.956586681092465e-06
Position 15865: 3.831036009936531e-06
Position 92: 3.734137979196326e-06
Position 10955: 3.483992332421997e-06
Position 326: 2.71124071241424e-06
Position 13299: 2.5652343907579997e-06
Position 11657: 2.16043735457954e-06
Position 1204: 2.1002327121917178e-06
Position 13458: 2.0641946113923326e-06
Position 13505: 1.896948488613695e-06
Position 217: 1.6574530037168411e-06
Position 2836: 1.6543668144745905e-06
Position 15649: 1.3293178035420977e-06
Position 666: 1.2935790768016876e-06
Position 2788: 1.019682820543397e-06
Position 147: 8.939408450970474e-07
Position 151: 6.904110745027647e-07
Position 985: 6.718886542592878e-07
Position 541: 5.477440279841786e-07
Position 5085: 5.271072170470122e-07
Position 10977: 4.1325191367155454e-07
Position 3198: 3.984077164080418e-07
Position 145: 3.624241238404728e-07
Position 1121: 2.8134468007869094e-07
Position 10950: 2.5287012037914494e-07
Position 1306: 2.301845096893154e-07
Position 2865: 2.1145445276207918e-07
Position 967: 2.0511056427382007e-07
Position 12642: 1.9058487309546373e-07
Position 11611: 1.6399509750658175e-07
Position 15920: 1.526262328619856e-07
Position 1780: 1.1545131867839031e-07
Position 1881: 9.518422401409887e-08
Position 239: 9.251482714837996e-08
Position 179: 9.150496220767888e-08
Position 11032: 9.066592951903826e-08
Position 2055: 7.065327197261589e-08
Position 13181: 6.865704342881392e-08
Position 1772: 5.948484700755586e-08
Position 1803: 4.8078441996475196e-08
Position 317: 4.665848773796331e-08
Position 601: 4.634773038715177e-08
Position 236: 4.4074257128598415e-08
Position 570: 3.356690574094484e-08
Position 597: 2.4807221616472018e-08
Position 1922: 2.3617772282256855e-08
Position 13171: 2.3532129142183308e-08
Position 11618: 1.5247259506418123e-08
Position 11589: 1.4907629667084025e-08
Position 207: 6.39343204942102e-09
Position 548: 6.20415634681023e-09
Position 11385: 6.1023591067916435e-09
Position 559: 4.2764126382222845e-09
Position 300: 4.239813756109593e-09
Position 220: 1.4648837163174341e-09
Position 247: 5.013326337687836e-10
Position 11070: 4.386655721320828e-10
Position 938: 4.054681859798854e-10
Position 10985: 1.0640051885995016e-10
Position 156: 5.747432801721549e-11
Position 1038: 5.1206999448731236e-11
Position 960: 3.8915595316906654e-11
Position 1079: 3.461859710577572e-11
Position 266: 7.276687755595947e-12
Position 259: 3.4940406583903202e-12
Position 294: 1.874146764296744e-12
Position 309: 1.7202885439454637e-12
Position 280: 1.592050882358352e-12
Position 292: 9.110828998483839e-13
Position 577: 4.943246129508485e-13
Position 253: 1.6866873951493347e-13
Position 255: 1.365057282015112e-13
Position 609: 7.347935611132628e-14
Position 307: 1.854317480766825e-15
