Gene = LAX1
Position 6562: 1.1435223938026483e-05
Position 3206: 9.080085650555266e-06
Position 70: 8.468524190968971e-06
Position 7032: 7.95989517055882e-06
Position 456: 7.548573469857753e-06
Position 235: 7.3964575169496144e-06
Position 5722: 6.336602894938267e-06
Position 6655: 6.156946295578487e-06
Position 7513: 5.803589246137008e-06
Position 7433: 5.424243583315053e-06
Position 7311: 5.1440734818063096e-06
Position 6978: 5.014110911069319e-06
Position 6728: 4.861540563904904e-06
Position 871: 3.927276065868071e-06
Position 3845: 3.6517101624773182e-06
Position 3071: 3.2933189109024696e-06
Position 3698: 3.029034342548238e-06
Position 440: 2.6113572962504594e-06
Position 1976: 2.4051966834584754e-06
Position 3626: 2.102186451318882e-06
Position 397: 1.9908999690359964e-06
Position 6211: 1.6143249597869103e-06
Position 7908: 1.5764156696856349e-06
Position 6405: 1.493197112681318e-06
Position 7467: 1.4306181140321104e-06
Position 222: 1.206795073982948e-06
Position 82: 6.557173638059487e-07
Position 8970: 6.285570106115921e-07
Position 306: 6.00627736115739e-07
Position 93: 5.13258399265731e-07
Position 686: 4.6039510281238897e-07
Position 19: 4.3369326159253775e-07
Position 9036: 2.1254108371847432e-07
Position 639: 2.095416927084247e-07
Position 483: 1.6798700532487292e-07
Position 493: 1.615830849601867e-07
Position 287: 1.5438072976501555e-07
Position 256: 9.474588529852388e-08
Position 791: 7.176837249477624e-08
Position 8888: 5.426095224777011e-08
Position 738: 3.2792431030324867e-08
Position 21: 2.8920486558584827e-08
Position 907: 2.057180888462648e-08
Position 700: 2.013560883041912e-08
Position 593: 1.3299791603941765e-08
Position 1775: 7.310611938742304e-09
Position 1173: 7.063082389101151e-09
Position 7179: 5.148459387271699e-09
Position 7051: 5.029812309347903e-09
Position 399: 1.6647992896957717e-09
Position 7003: 5.106653810544534e-10
Position 683: 2.4432552676989426e-10
Position 2435: 1.7763606754811715e-10
Position 833: 3.460008744898158e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6891: 0.9819181872294673
Position 6190: 0.9613325786451485
Position 5651: 0.7509994613016985
Position 8698: 0.5076227652279308
Position 8611: 0.2603708224455866
Position 5621: 0.20454930738949315
Position 8970: 0.1655881217605571
Position 9175: 0.13620791578029712
Position 8903: 0.06274506968047143
Position 3261: 0.04488799107450922
Position 10511: 0.03682234941621538
Position 7272: 0.03594232518362483
Position 9263: 0.032375836268865504
Position 424: 0.026406128925015038
Position 4429: 0.025484278323207283
Position 340: 0.023749604074014434
Position 4768: 0.021581379267603586
Position 6539: 0.019375760753439584
Position 2886: 0.019175703547470488
Position 9050: 0.017894638255642144
Position 3549: 0.017379930990669635
Position 6148: 0.014180374297935963
Position 8906: 0.013826997976411709
Position 9832: 0.01298612928416923
Position 521: 0.010743042355715516
Position 7096: 0.010363958188159349
Position 9206: 0.010337533670502498
Position 8794: 0.008492669390898088
Position 10104: 0.0081144553521008
Position 5570: 0.006963223578473086
Position 3576: 0.006575554395275113
Position 10261: 0.006494650416292443
Position 9125: 0.006210103232728974
Position 9335: 0.0058432321731239426
Position 4406: 0.005726715205210515
Position 7983: 0.005572544543131556
Position 546: 0.005474671039330771
Position 377: 0.004262621800267565
Position 7346: 0.004233137875080729
Position 342: 0.004213874358572095
Position 7952: 0.0037451904135327083
Position 6417: 0.0036448402400010146
Position 10343: 0.003447647932632412
Position 9765: 0.003396936049357986
Position 10457: 0.0033788007354562935
Position 9203: 0.0033727626058306158
Position 469: 0.0031689282701400485
Position 587: 0.002778953011108769
Position 8753: 0.0026123680008924015
Position 5602: 0.0024631103378743545
Position 4662: 0.0024031515864654657
Position 8838: 0.0023792533282239576
Position 5490: 0.002347482547870828
Position 7296: 0.002239616078433843
Position 7863: 0.0022003836340668908
Position 8725: 0.002145259119233496
Position 4478: 0.0019778075727458597
Position 5873: 0.0019527297527983972
Position 9183: 0.001918958589290407
Position 6754: 0.001914233478016145
Position 10394: 0.0017809634491555211
Position 4704: 0.0017754200730695949
Position 790: 0.0017398129541854382
Position 4993: 0.0017369372533900958
Position 6826: 0.001719817729242982
Position 5909: 0.0016831163169869804
Position 1919: 0.0016061392739452562
Position 9209: 0.001524096228262551
Position 7070: 0.0014974825100416264
Position 9367: 0.0014823209600058902
Position 9036: 0.0014626108382124509
Position 9318: 0.001446979112618544
Position 2903: 0.0014391187038115326
Position 5659: 0.0012149552224087026
Position 306: 0.001202459745078053
Position 10346: 0.0011219636965367416
Position 3264: 0.001092153267753838
Position 5472: 0.0010912027067247266
Position 8870: 0.0010691479774736286
Position 8977: 0.0010683019015654811
Position 8342: 0.0010100479163779779
Position 1016: 0.0010080396392618122
Position 7763: 0.0009788280582085304
Position 9975: 0.0009693605242508623
Position 8094: 0.0009641293498575317
Position 8249: 0.0009400970861219339
Position 7684: 0.0009280454863234634
Position 10460: 0.0009191446830707441
Position 8949: 0.0008820535036651085
Position 561: 0.000869866132989021
Position 10486: 0.0008638423830124555
Position 9507: 0.0008337360257149986
Position 564: 0.0008121679155694297
Position 10379: 0.0007714415229497277
Position 992: 0.0006925284596578887
Position 4861: 0.000654854358535392
Position 5126: 0.0006526865543953987
Position 7710: 0.0006439525270647963
Position 8465: 0.0006399607535043347
Position 5211: 0.0006384921787809292
Position 1947: 0.0006382848323637152
Position 5625: 0.0006138334572536929
Position 3228: 0.0005982754714767986
Position 6016: 0.0005962248071006427
Position 8980: 0.0005954494982965947
Position 780: 0.0005539538228693076
Position 3106: 0.0005060272598798178
Position 350: 0.0004973515862759025
Position 6726: 0.00048041740503444925
Position 4636: 0.0004787313712718025
Position 8711: 0.0004733748154763222
Position 9734: 0.00046659447963756455
Position 9148: 0.00042768536678276846
Position 6376: 0.0004185853712720221
Position 8940: 0.00040352735948055187
Position 9711: 0.0003786675782916257
Position 9097: 0.0003588210002825552
Position 9986: 0.0003403262764973845
Position 4708: 0.0003324777952436897
Position 10153: 0.00032561831522269046
Position 2009: 0.0003034449735875525
Position 1378: 0.0002921097697795532
Position 6869: 0.00029110385635466087
Position 3368: 0.0002905299484091522
Position 5932: 0.0002881449384724508
Position 10690: 0.0002823519573715213
Position 9138: 0.00025915663358428494
Position 5843: 0.00025453911672694964
Position 9690: 0.0002538123668106013
Position 4509: 0.0002484631796356966
Position 8058: 0.0002481117272027841
Position 525: 0.00022458952972466534
Position 426: 0.00021926291798267915
Position 9487: 0.0002189562188032948
Position 6196: 0.00021456462234587946
Position 7513: 0.00021381923200709387
Position 1497: 0.00021295884243285675
Position 6546: 0.00020879918006724377
Position 5989: 0.00019603702635059616
Position 6248: 0.00019200919430333255
Position 9347: 0.00019134107893361814
Position 7875: 0.0001886705054539213
Position 6683: 0.00018119096723366801
Position 5175: 0.00017693056231055874
Position 9554: 0.00017540496720106838
Position 7819: 0.00017230145330350148
Position 9622: 0.0001670897189572819
Position 1052: 0.00016407218717316298
Position 6925: 0.00015814049631707492
Position 9708: 0.0001499593775311947
Position 2560: 0.00014650910754522676
Position 7278: 0.00014355188946883215
Position 8847: 0.00013902131953433884
Position 721: 0.00013528334994811537
Position 7433: 0.00013380640346011236
Position 2028: 0.00013276502921872235
Position 363: 0.0001325470792831935
Position 10893: 0.00013018471421339653
Position 7601: 0.00012237793382070486
Position 6946: 0.00012048962420650898
Position 3346: 0.00011722198162191798
Position 9598: 0.00011300448670895384
Position 7436: 0.00011209491870800218
Position 8638: 0.0001047319540654437
Position 920: 0.0001041411498426377
Position 359: 9.986803480057479e-05
Position 8635: 9.721017751200054e-05
Position 10730: 9.698352072284079e-05
Position 8735: 9.544538838118305e-05
Position 903: 9.380202073928905e-05
Position 2597: 9.376693677983052e-05
Position 6291: 8.890174758309369e-05
Position 616: 8.761671608582845e-05
Position 6393: 8.083495375600723e-05
Position 9931: 7.670077162803353e-05
Position 7989: 7.612851664355269e-05
Position 8164: 7.431943895515856e-05
Position 8477: 7.120145410712832e-05
Position 528: 6.693967178139806e-05
Position 3165: 6.690907709225746e-05
Position 3212: 6.41600063240875e-05
Position 8708: 6.403860606075193e-05
Position 3266: 6.260965564377345e-05
Position 7686: 6.011748541333242e-05
Position 3145: 5.83203028731036e-05
Position 8909: 5.5407211618208444e-05
Position 6379: 5.232035837955699e-05
Position 8011: 5.0572441334803e-05
Position 353: 4.801209270208852e-05
Position 2632: 4.3941093038434004e-05
Position 6895: 4.368071680011819e-05
Position 1961: 4.212920622620434e-05
Position 312: 4.103705680539191e-05
Position 7630: 3.918545920771433e-05
Position 6130: 3.8723545430070035e-05
Position 1099: 3.7810563089322896e-05
Position 1533: 3.640350145949484e-05
Position 7777: 3.4800131864893434e-05
Position 760: 3.43225949426512e-05
Position 430: 3.407210120668101e-05
Position 8003: 3.2258189191013816e-05
Position 6053: 3.200352442695801e-05
Position 1700: 3.01492653284311e-05
Position 8423: 2.9750835916995455e-05
Position 7148: 2.9735225187813667e-05
Position 1724: 2.9070368151965206e-05
Position 805: 2.7808214750675073e-05
Position 5166: 2.73704389249076e-05
Position 7627: 2.7167242673920997e-05
Position 6844: 2.323560215650759e-05
Position 1894: 2.2441124197051393e-05
Position 6109: 2.1834433234471075e-05
Position 7462: 2.1178828572736297e-05
Position 5434: 2.031913654318256e-05
Position 478: 1.8522274968221423e-05
Position 725: 1.7541029536183517e-05
Position 8211: 1.5623412094782146e-05
Position 6211: 1.5123385173916949e-05
Position 6793: 1.4678495815574455e-05
Position 6465: 1.347932768230479e-05
Position 8642: 1.328925501407686e-05
Position 7117: 1.3050579777373204e-05
Position 2819: 1.045818250622064e-05
Position 8019: 1.0038760202184415e-05
Position 8207: 9.97517553497684e-06
Position 6663: 7.224116783377101e-06
Position 6851: 7.220162647849393e-06
Position 8213: 6.308753637870468e-06
Position 6701: 4.981552537021009e-06
Position 6573: 4.88561478530021e-06
Position 7986: 3.873970762222981e-06
Position 8048: 3.6392411282785747e-06
Position 8172: 3.616622204446816e-06
Position 2590: 3.599900160812373e-06
Position 7038: 3.4883789459148588e-06
Position 6567: 3.467451646940905e-06
Position 6728: 3.3733191698401207e-06
Position 3158: 3.1367971060004867e-06
Position 6419: 3.042338406011416e-06
Position 6704: 2.9439660454241154e-06
Position 2701: 2.69798233990364e-06
Position 7736: 2.69510015462619e-06
Position 1704: 2.295237695025403e-06
Position 8544: 2.1575098369916988e-06
Position 7013: 2.1513417027170404e-06
Position 3242: 2.100536716609896e-06
Position 3015: 2.0428266019428688e-06
Position 6355: 1.9763293307874894e-06
Position 4413: 1.934586345607719e-06
Position 3656: 1.8644902502488256e-06
Position 3659: 1.7627041861208426e-06
Position 1865: 1.6995944951370023e-06
Position 3181: 1.5562098762585647e-06
Position 2897: 1.53157828918355e-06
Position 842: 1.3477414221611363e-06
Position 303: 1.3365884528629128e-06
Position 262: 1.2783892204359693e-06
Position 445: 1.2777293498579517e-06
Position 4373: 1.2192291620097754e-06
Position 874: 1.052785968802041e-06
Position 1868: 1.011137495311819e-06
Position 645: 9.270092454007769e-07
Position 7122: 8.344732114845902e-07
Position 3621: 8.287864308119301e-07
Position 7642: 7.576240047593498e-07
Position 6693: 7.564582922687182e-07
Position 7016: 7.237248526198215e-07
Position 3721: 6.965218841846558e-07
Position 1552: 6.508164502979118e-07
Position 3380: 6.160466886980846e-07
Position 1323: 5.565087694433786e-07
Position 8621: 4.2870237184830704e-07
Position 365: 3.4460773109544874e-07
Position 829: 2.7107341036576835e-07
Position 549: 2.4621368984369534e-07
Position 5937: 2.3311134756800268e-07
Position 636: 1.660286148082888e-07
Position 1774: 5.735716916755165e-08
Position 7197: 5.222685206863702e-08
Position 6902: 5.117774809714466e-08
Position 6648: 4.769514999320094e-08
Position 6779: 4.483697533813951e-08
Position 689: 4.065599680266373e-08
Position 7158: 3.8087754504021e-08
Position 4435: 3.677471365225431e-08
Position 7527: 3.4478139647692836e-08
Position 7045: 2.6441502726830577e-08
Position 6091: 2.4181481621797673e-08
Position 6762: 2.405356964930038e-08
Position 7547: 2.1836512733994977e-08
Position 6081: 1.7664336468747414e-08
Position 6932: 1.691135669026064e-08
Position 103: 1.598613221763627e-08
Position 8728: 1.4544780274784683e-08
Position 6772: 1.2399877788337934e-08
Position 6956: 1.221399353862448e-08
Position 279: 1.1815158708354893e-08
Position 7128: 1.1709582997873646e-08
Position 187: 8.91541888697316e-09
Position 2667: 7.848564355232472e-09
Position 367: 7.45864370586218e-09
Position 6613: 6.818205731881877e-09
Position 8028: 2.4413367148398336e-09
Position 440: 2.270463303179792e-09
Position 6295: 2.1409322438282308e-09
Position 491: 9.146467826364381e-10
Position 275: 7.686241072132777e-10
Position 283: 7.53371274066492e-10
Position 154: 7.372670754308792e-10
Position 264: 4.227136351579109e-10
Position 171: 4.057389065433888e-10
Position 880: 3.9119773598082243e-10
Position 207: 3.9016646804477364e-10
Position 268: 3.582283831558566e-10
Position 1606: 2.9703355744014116e-10
Position 733: 2.2748215310962927e-10
Position 814: 1.85082594763933e-10
Position 197: 1.562840053145921e-10
Position 1069: 1.549092733649503e-10
Position 1272: 1.5416733017798806e-10
Position 1242: 1.4330293606407158e-10
Position 113: 8.749932345497494e-11
Position 211: 7.526494202413819e-11
Position 2367: 6.563616617437934e-11
Position 691: 6.56124320741874e-11
Position 535: 4.510862862874257e-11
Position 2342: 3.9874810592339705e-11
Position 2176: 2.0903583632206944e-11
Position 2315: 1.990849505337668e-11
Position 2226: 1.4565097868110166e-11
Position 624: 1.3194762676709807e-11
Position 2151: 1.1133389644851964e-11
Position 2312: 5.614524582852205e-12
Position 138: 4.994265591209313e-12
Position 126: 4.851667248329912e-12
Position 117: 2.399048069419331e-12
Position 653: 1.8518171038365364e-12
Position 500: 1.8476213703589765e-12
Position 483: 8.086609990280371e-13
Position 119: 4.094679238970992e-13
