Gene = ADCK2
Position 181: 0.001042526993455934
Position 18150: 0.0010142980147821146
Position 4801: 0.0009891712353914323
Position 2601: 0.0009246587711084414
Position 328: 0.0009041919122775928
Position 5263: 0.0008117523378849601
Position 3078: 0.0008082650514974534
Position 1627: 0.0006140449061869732
Position 697: 0.0005650024284169077
Position 2030: 0.0005246568485708498
Position 1027: 0.00047798694981232706
Position 3520: 0.0004485643377636002
Position 5570: 0.00043864455825367655
Position 691: 0.0004311294482861004
Position 1270: 0.0003965949134444995
Position 77: 0.0003686390772241874
Position 4791: 0.00036032228331857877
Position 4685: 0.000355693400427189
Position 4333: 0.00034940218208742626
Position 6248: 0.0003328551013370517
Position 2825: 0.0003275204735049871
Position 4301: 0.00032421193347097817
Position 1120: 0.0003241987951689989
Position 6044: 0.00031335171068741047
Position 627: 0.00029295920163310477
Position 196: 0.0002880232487739902
Position 4442: 0.0002702132798349435
Position 2414: 0.00024568877187061184
Position 202: 0.00022930897305660012
Position 1193: 0.00018003351152178328
Position 1485: 0.00017094196280869573
Position 553: 0.00016542728431500218
Position 140: 0.0001571286932714491
Position 862: 0.00014297063450464988
Position 4714: 0.0001412494952170394
Position 5244: 0.0001290902995599501
Position 3940: 0.00012295207375315081
Position 5140: 0.00011972272226201569
Position 7298: 9.688386098089816e-05
Position 1406: 9.494441547422857e-05
Position 916: 9.478790745603384e-05
Position 1670: 9.445595184879671e-05
Position 4818: 9.415060256127881e-05
Position 1729: 9.197854899118074e-05
Position 4649: 8.726612111701663e-05
Position 1224: 8.552809265512164e-05
Position 2745: 7.673785914463984e-05
Position 273: 7.175580716644849e-05
Position 2340: 6.921406048865795e-05
Position 3459: 6.350490916616841e-05
Position 1911: 5.7747295450056016e-05
Position 1045: 5.064998987388667e-05
Position 1954: 4.668769481656338e-05
Position 3246: 4.395721092315243e-05
Position 6293: 3.6512563048376056e-05
Position 4598: 3.6288962078113894e-05
Position 793: 3.530340117602869e-05
Position 3029: 3.505305811564863e-05
Position 2960: 3.31201828936411e-05
Position 3923: 3.0610724744908225e-05
Position 1329: 3.052801325527103e-05
Position 1047: 2.924217976547062e-05
Position 6137: 2.8380698623187596e-05
Position 2482: 2.6439973096555712e-05
Position 2501: 2.5387331204439674e-05
Position 668: 2.3218560823669646e-05
Position 819: 1.5199592877116917e-05
Position 16534: 1.5101178224799094e-05
Position 1117: 1.3370764456811562e-05
Position 2287: 1.282821188299494e-05
Position 1596: 1.2478045067117557e-05
Position 1967: 1.2268937752549803e-05
Position 2024: 1.0811974467741253e-05
Position 374: 1.0667349558054094e-05
Position 2555: 1.0245383150829851e-05
Position 1272: 8.7496817655806e-06
Position 1550: 8.490473828026413e-06
Position 16669: 7.682033004571297e-06
Position 1327: 6.851625382872785e-06
Position 1863: 5.421378295865797e-06
Position 17095: 5.202234976124027e-06
Position 1264: 4.906883255687828e-06
Position 17332: 4.759806742618998e-06
Position 1609: 4.632438766872823e-06
Position 887: 4.514136731181237e-06
Position 987: 4.078862493957699e-06
Position 1524: 3.2539155387253327e-06
Position 1310: 3.0444733927427707e-06
Position 990: 2.2317823641683956e-06
Position 1828: 2.071171595055034e-06
Position 711: 1.965871991157155e-06
Position 2409: 1.924796432101122e-06
Position 2114: 1.810834028639763e-06
Position 1951: 1.3313505238406983e-06
Position 16731: 1.2727276043569501e-06
Position 1105: 1.2286644841931272e-06
Position 2364: 1.1581473952259823e-06
Position 16397: 1.145782829213902e-06
Position 1909: 1.1055362264212002e-06
Position 2255: 7.625306579333494e-07
Position 1413: 6.944548731906656e-07
Position 8024: 2.5262447850638995e-07
Position 1533: 1.9852242031186784e-07
Position 1712: 2.7057041221400647e-08
Position 1572: 1.4081054008152713e-08
Position 16233: 8.280110605834448e-09
Position 1676: 7.877400978240955e-09
Position 1424: 3.438445656676825e-09
Position 651: 5.668988192363505e-10
Position 216: 3.159741721876484e-10
Position 367: 4.59295272981518e-11
Position 1458: 1.868138523329092e-12
Position 454: 3.3688312089236427e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1457: 0.9871773324476756
Position 6001: 0.9452198366845483
Position 16443: 0.9210213168935167
Position 7888: 0.5676521888093903
Position 21509: 0.4833605895994532
Position 15436: 0.3599691427705048
Position 13836: 0.3012856982526848
Position 17606: 0.248474961976992
Position 13864: 0.2431284732369045
Position 2656: 0.22713295481340331
Position 17797: 0.19041074586678905
Position 13783: 0.18145246221532946
Position 7569: 0.13228441804012483
Position 19856: 0.08806316623124202
Position 15213: 0.06866380445037681
Position 4526: 0.06754789890167102
Position 19690: 0.06450391270181159
Position 13893: 0.0640568464235155
Position 2910: 0.06142422159556996
Position 2959: 0.05713081621236376
Position 16935: 0.05283704402512332
Position 18629: 0.04226717284647592
Position 2943: 0.04128170238242738
Position 1018: 0.034927021536078566
Position 18368: 0.03368345437248012
Position 20347: 0.032783308080545914
Position 7918: 0.03246659308053936
Position 4887: 0.02732916732287486
Position 2885: 0.023690975081166164
Position 7908: 0.023227668577890888
Position 16710: 0.02254694859554601
Position 5205: 0.021818288473580867
Position 19229: 0.021106738820492413
Position 18951: 0.020988480858154957
Position 4638: 0.020196726717329607
Position 17793: 0.019535113340677875
Position 16966: 0.01917585021630733
Position 13920: 0.019021623392152697
Position 20577: 0.018935816223052213
Position 12854: 0.01795803339778869
Position 17394: 0.017504162101950615
Position 5333: 0.01711010901784531
Position 5488: 0.013951263378816959
Position 11144: 0.013683737180328745
Position 11100: 0.012582633885151679
Position 20432: 0.012481603832566794
Position 2202: 0.011248715860659664
Position 14916: 0.01036614568062661
Position 5363: 0.009718695261513465
Position 4973: 0.009409165126402101
Position 4909: 0.009351948680361377
Position 15415: 0.009113814026272973
Position 2889: 0.008994495243318771
Position 19004: 0.008948856631316914
Position 1484: 0.008508653709671854
Position 16283: 0.008079110575382643
Position 15418: 0.006925543422519406
Position 1841: 0.00632710027118951
Position 7915: 0.0063188840854412915
Position 5366: 0.005956578416041373
Position 4675: 0.005697869365918365
Position 1059: 0.005630631504221913
Position 7893: 0.005541209260047342
Position 997: 0.00489881912891103
Position 16147: 0.004852772669187228
Position 16684: 0.004661260059682518
Position 5794: 0.004468207706599697
Position 11119: 0.00410817980587775
Position 7796: 0.003919072865065701
Position 4807: 0.003909040871476254
Position 741: 0.003715564423480334
Position 20139: 0.0036058889128853452
Position 5944: 0.0035692589077810683
Position 19183: 0.003546237751427553
Position 1105: 0.0032881803324035868
Position 916: 0.003273879107938579
Position 2761: 0.003133957837546949
Position 21295: 0.003115576878823587
Position 15835: 0.0030551212173676886
Position 7665: 0.0030093903334585605
Position 18757: 0.0029195588646536313
Position 6544: 0.002884678759071851
Position 970: 0.0027664538955277174
Position 1001: 0.002763581637812434
Position 17070: 0.0027066352205044153
Position 2929: 0.0026530119365253146
Position 2982: 0.0026177899704608524
Position 19744: 0.002611888510370673
Position 17586: 0.0025910778624859618
Position 206: 0.0024280915422859673
Position 2787: 0.0024268464162962755
Position 18815: 0.002289833195805841
Position 5336: 0.002267655374182182
Position 2477: 0.0021754875115970757
Position 16799: 0.0021485453250124696
Position 2175: 0.002145620886305091
Position 5455: 0.002071400840764934
Position 5966: 0.0019573373186427224
Position 20162: 0.0019458715571230836
Position 15479: 0.0018871173461384476
Position 3325: 0.001870919928753448
Position 7948: 0.0017933722975329604
Position 7944: 0.0015085470664971783
Position 20601: 0.0014936073708622123
Position 2433: 0.0014775533674974924
Position 13659: 0.0014620227194336534
Position 20331: 0.0014459782799929933
Position 17817: 0.00136553400240129
Position 4606: 0.0013453616050010382
Position 19628: 0.0013022336849086017
Position 5160: 0.0012866920813343812
Position 15335: 0.0012155112257567044
Position 7585: 0.0012117134887309781
Position 11121: 0.001167812282366257
Position 2859: 0.0011640811702651093
Position 5262: 0.0011297651082267728
Position 802: 0.0010774501304965025
Position 16773: 0.001033857576405948
Position 6614: 0.0010232234119720341
Position 3349: 0.0009655871162277135
Position 19764: 0.0009452323010248977
Position 7565: 0.000927724553246267
Position 2792: 0.0008604284188871408
Position 4226: 0.0007940065155941491
Position 2926: 0.0007891310071670372
Position 1042: 0.000784265207030524
Position 816: 0.0007623353457227223
Position 2255: 0.0007494730699302215
Position 982: 0.0007470340076575682
Position 6105: 0.0006976367653777184
Position 20460: 0.0006783956983173391
Position 20379: 0.00065939561596593
Position 4895: 0.000636394779931286
Position 16906: 0.000609021455639462
Position 7409: 0.0005778093900936677
Position 2968: 0.0005504068610917829
Position 2692: 0.0005405219943636734
Position 18187: 0.0005298491265515964
Position 5307: 0.0005285195973012011
Position 4811: 0.0005097306827882443
Position 18312: 0.0004612159353125351
Position 6201: 0.00045859723719444186
Position 3439: 0.00045840894266175984
Position 4843: 0.00044913957795182706
Position 852: 0.00044158367826216746
Position 6564: 0.0004352446532152282
Position 19563: 0.0004324260969763329
Position 5801: 0.0004245446230210716
Position 2851: 0.00041414121582402833
Position 5722: 0.00039335072561083893
Position 6540: 0.0003914509563806034
Position 684: 0.0003820582969404523
Position 1359: 0.0003804031618190481
Position 2865: 0.0003706223923337192
Position 4714: 0.00036070853292105906
Position 6179: 0.00035175005282661945
Position 2181: 0.00034718635732964914
Position 16823: 0.00034578641038640064
Position 19211: 0.00033895082280286303
Position 2380: 0.0003359419081304407
Position 2017: 0.00032822490402693595
Position 1423: 0.00032162114024416336
Position 18986: 0.00032065525859237466
Position 1976: 0.00031584037077994035
Position 20328: 0.000297574971251638
Position 17094: 0.0002702636242854707
Position 7750: 0.0002569259920801843
Position 780: 0.0002538540154047103
Position 17632: 0.00022828828433831303
Position 2340: 0.00022148796934920266
Position 4493: 0.00021840608127704324
Position 2319: 0.00020943480212171775
Position 1362: 0.00020140154178915258
Position 1511: 0.00019307503883911732
Position 4404: 0.00018195116504458062
Position 4658: 0.0001785761700974675
Position 1080: 0.0001569606128909839
Position 10686: 0.0001556477302525942
Position 3803: 0.0001535627984980591
Position 2499: 0.0001459404045312099
Position 6020: 0.00013054447689810506
Position 16941: 0.00012471345191724924
Position 7761: 0.00011831500042149354
Position 18508: 0.00011490409559069452
Position 4710: 0.00011215830041346996
Position 6363: 0.0001045735404703452
Position 2023: 0.00010411562098161527
Position 17355: 0.00010370803899484405
Position 2715: 0.00010236967548958443
Position 4890: 9.900907174955561e-05
Position 2228: 9.761127714398295e-05
Position 1264: 8.805276129876387e-05
Position 16985: 8.733313592991976e-05
Position 18209: 8.630961610558195e-05
Position 551: 8.601906948126357e-05
Position 4141: 8.1927645178699e-05
Position 660: 7.996322378832958e-05
Position 2313: 7.761032631928213e-05
Position 1241: 7.425218537678229e-05
Position 2897: 7.373480248235389e-05
Position 6333: 7.156819642067572e-05
Position 2542: 6.902135104348264e-05
Position 2722: 6.863756199784774e-05
Position 227: 6.577051854104761e-05
Position 10442: 6.488543527637563e-05
Position 2810: 6.41018144135545e-05
Position 7210: 6.301538795176127e-05
Position 860: 6.223563167878701e-05
Position 586: 6.071341404604779e-05
Position 4422: 6.0710790828477824e-05
Position 6043: 5.5738343618140615e-05
Position 6025: 5.0842670681917045e-05
Position 1803: 5.071658861249593e-05
Position 987: 5.031546974998527e-05
Position 2813: 4.9767316266534324e-05
Position 2838: 4.6923304649949424e-05
Position 2599: 4.662119510116906e-05
Position 14912: 4.642790942682284e-05
Position 2988: 4.5560301744813954e-05
Position 3123: 4.5489180786112525e-05
Position 324: 4.293411843913583e-05
Position 2998: 4.2324408453081155e-05
Position 13148: 4.195104191484276e-05
Position 14936: 4.0074265639122064e-05
Position 2059: 3.88872631772248e-05
Position 11762: 3.5112493815999e-05
Position 1858: 3.49364868664121e-05
Position 16862: 3.273725848285881e-05
Position 6477: 3.061195391531368e-05
Position 290: 3.0261481000868415e-05
Position 16982: 2.998517613047173e-05
Position 826: 2.9692910859714937e-05
Position 1420: 2.942294632012548e-05
Position 6194: 2.8396702594242863e-05
Position 3065: 2.835009890205622e-05
Position 7184: 2.8206008719972116e-05
Position 1159: 2.425634220303053e-05
Position 1723: 2.403936902496801e-05
Position 1279: 2.1817377598752035e-05
Position 395: 2.044397116460142e-05
Position 12402: 1.9054807412486345e-05
Position 2396: 1.8724613358765026e-05
Position 14743: 1.8327867528914102e-05
Position 8485: 1.7861047338949544e-05
Position 114: 1.7446776282759376e-05
Position 2177: 1.3965744716815553e-05
Position 8658: 1.3663831801828197e-05
Position 423: 1.1277212946484187e-05
Position 1519: 1.0183793504283408e-05
Position 242: 9.21410899296573e-06
Position 4593: 8.379226166471172e-06
Position 2030: 8.232138144658461e-06
Position 4368: 8.145419294865576e-06
Position 7037: 7.825177533344815e-06
Position 425: 7.590037072839243e-06
Position 8489: 7.201863986102853e-06
Position 1944: 7.145376778519148e-06
Position 374: 6.537436628048694e-06
Position 1984: 6.327966449973992e-06
Position 5928: 6.187608742782207e-06
Position 4554: 6.049782630444889e-06
Position 627: 5.052406469237359e-06
Position 1287: 5.0147601523886874e-06
Position 878: 4.6170157518645226e-06
Position 1542: 4.5871948854345515e-06
Position 8185: 4.0527987192369165e-06
Position 6837: 3.7740093866954663e-06
Position 1289: 3.412417703207766e-06
Position 6493: 3.250939595783233e-06
Position 2398: 2.801012470981269e-06
Position 4550: 2.699473271128838e-06
Position 1164: 2.5566307729230076e-06
Position 2569: 2.4973662441636793e-06
Position 2070: 2.4671993944610023e-06
Position 1763: 2.279082979772893e-06
Position 1881: 2.2700619723105915e-06
Position 6960: 1.8989980942908313e-06
Position 3474: 1.8712509335119935e-06
Position 140: 1.8585347169078548e-06
Position 7320: 1.8337456227489618e-06
Position 237: 1.7424983672902629e-06
Position 2525: 1.7397359803935613e-06
Position 1876: 1.5722267723831777e-06
Position 3491: 1.5322757368285105e-06
Position 3471: 1.516500394964866e-06
Position 2269: 1.4575695948905127e-06
Position 3263: 1.377689593999314e-06
Position 3184: 1.3263365301965371e-06
Position 2124: 1.2917517388876773e-06
Position 3364: 1.0958328116592094e-06
Position 1395: 1.0698965496073417e-06
Position 933: 1.0509487153746865e-06
Position 2442: 1.0389260919978751e-06
Position 931: 1.0078482064675095e-06
Position 2407: 9.204056907172702e-07
Position 1862: 9.031506052593342e-07
Position 2292: 6.838668057793505e-07
Position 2479: 6.038281235447812e-07
Position 1988: 6.016853087089539e-07
Position 383: 5.883792912777956e-07
Position 1852: 1.6778454361409335e-07
Position 6205: 1.6415224707674843e-07
Position 5971: 1.1638721369685778e-07
Position 3103: 5.780842798402442e-08
Position 601: 3.641594258542939e-08
Position 726: 2.8619808773040906e-08
Position 436: 2.4444784571914967e-08
Position 273: 2.2846319782148586e-08
Position 1133: 2.1693654291125377e-08
Position 6065: 2.0279583717326143e-08
Position 176: 1.709560519498956e-08
Position 635: 1.6054226567306287e-08
Position 246: 1.4025587809804647e-08
Position 1624: 1.3954629120131373e-08
Position 1725: 1.0973855500074471e-08
Position 3156: 1.0871773989920126e-08
Position 867: 5.8994672006199235e-09
Position 1604: 5.365981455940852e-09
Position 145: 4.726311990287143e-09
Position 1747: 4.3238821488178365e-09
Position 1670: 4.308326042551438e-09
Position 1738: 4.266698537613577e-09
Position 7492: 3.4566114672076875e-09
Position 2091: 3.1559261838520513e-09
Position 594: 3.1318980559606636e-09
Position 2138: 2.3296655429772624e-09
Position 2072: 2.291461270574735e-09
Position 125: 9.482529475714575e-10
Position 263: 7.075650079178784e-10
Position 697: 4.632693319772972e-10
Position 1659: 4.5887540649015117e-10
Position 764: 3.8110591682999947e-10
Position 1224: 2.3247851569164113e-10
Position 254: 1.9513330047697764e-10
Position 354: 2.4973007582951772e-11
