Gene = RP11-302M6.4
Position 15630: 0.031884859870221695
Position 8116: 0.029026378685054918
Position 9972: 0.025226781744931356
Position 10595: 0.024626476417504876
Position 18509: 0.023807262110143158
Position 13937: 0.0229306762927152
Position 16302: 0.022466516418211974
Position 15169: 0.017064472227753816
Position 13406: 0.014163747266037063
Position 1346: 0.012919753327193731
Position 6282: 0.01288182005591835
Position 312: 0.012528815834066372
Position 5613: 0.010714526498659888
Position 5627: 0.010102711295732005
Position 924: 0.008264589318549023
Position 8359: 0.008102325381173534
Position 1232: 0.00776755732333123
Position 9004: 0.007720015774835634
Position 14068: 0.007648281958822044
Position 15953: 0.007503796333502053
Position 6945: 0.007002877028497134
Position 1235: 0.0062532575791675385
Position 13592: 0.006172549481125729
Position 4148: 0.00606962833977294
Position 15872: 0.005640996032680373
Position 3430: 0.004948067686953603
Position 7452: 0.004725198738036998
Position 8543: 0.0047051611959032244
Position 10829: 0.004638284935075163
Position 1303: 0.004569925059218613
Position 3534: 0.004342810156332619
Position 2675: 0.0036803013234860413
Position 7523: 0.0033412973571262045
Position 3716: 0.003177908141582898
Position 8339: 0.00309082976581202
Position 8923: 0.0029631685716067636
Position 828: 0.0028123284158908714
Position 3447: 0.002810749734792828
Position 10133: 0.002808450234991851
Position 9326: 0.002491882848346745
Position 5540: 0.0024721523060509546
Position 3801: 0.002420718099408971
Position 1009: 0.002311468794496296
Position 9086: 0.002308383986476511
Position 10001: 0.0022919548146444393
Position 7293: 0.002201834093841019
Position 1138: 0.0020656092448448375
Position 5683: 0.0019403156442850378
Position 8952: 0.0018548821398025619
Position 3907: 0.0017580480914001551
Position 13502: 0.001659040728624916
Position 5861: 0.0015786955591142787
Position 2559: 0.0015098439692374035
Position 8136: 0.0014282354413158896
Position 4955: 0.0013564576710503957
Position 11129: 0.0013561937366291903
Position 12602: 0.0012972897416649084
Position 6457: 0.0012614730411159168
Position 2638: 0.0012305419381785888
Position 2313: 0.0011629738703300575
Position 2775: 0.001132564266340709
Position 967: 0.0011309697976338733
Position 2769: 0.0010793741917385082
Position 1661: 0.0010762834879955963
Position 6261: 0.0010548918054262585
Position 1947: 0.0009975708151210223
Position 7342: 0.000953551145153696
Position 704: 0.0009454326403628536
Position 3610: 0.0009388907695604526
Position 8160: 0.0009356569701031315
Position 12029: 0.0008371115542010711
Position 376: 0.0007710520319374195
Position 5010: 0.0007693242270864083
Position 5055: 0.0007042360039873967
Position 1154: 0.0006569031873737062
Position 7241: 0.0006243446412392084
Position 3826: 0.0006202992607091048
Position 5327: 0.0006158199186006257
Position 6354: 0.0006125268057686242
Position 6969: 0.0006078648357510633
Position 11079: 0.0006022124657619329
Position 8507: 0.0005967582440617883
Position 11037: 0.0005787324681764244
Position 2156: 0.0005427348071741589
Position 3754: 0.0005381462213389296
Position 5022: 0.0005362255467102852
Position 9343: 0.0005248439911881509
Position 8570: 0.0004903739108406992
Position 8967: 0.000489666805165368
Position 10560: 0.0004833883312889519
Position 4254: 0.0004741600893986387
Position 8431: 0.0004702238419612248
Position 10612: 0.0004599544172354639
Position 6412: 0.00045274490012746626
Position 2119: 0.00044671259781830727
Position 316: 0.0004196987649085958
Position 1330: 0.00041554258657293397
Position 7808: 0.0004051197195418189
Position 1244: 0.000394462810819492
Position 1367: 0.00039314221626650196
Position 5287: 0.000376130983856021
Position 1109: 0.0003646748782636826
Position 6641: 0.0003629249391053136
Position 1914: 0.00035840583887560674
Position 1254: 0.00034478512943848604
Position 3594: 0.0003270239807723003
Position 8635: 0.0003234290861623423
Position 2291: 0.0003234166918529091
Position 3862: 0.00030584583862271176
Position 9304: 0.00029137380525573947
Position 1794: 0.00029065972694174966
Position 4700: 0.00028779971753248735
Position 4217: 0.00024893052953642357
Position 8390: 0.000247450201665595
Position 6286: 0.0002333500317582074
Position 4661: 0.00022840737882200097
Position 5946: 0.00022278033478306483
Position 4664: 0.00022264955199610172
Position 629: 0.00020894051880274476
Position 4509: 0.0002011983362294406
Position 1209: 0.00019870144298728506
Position 5264: 0.00019482081040338685
Position 3309: 0.00018772920573027595
Position 2500: 0.00018750605320432987
Position 6503: 0.00017762745253371024
Position 4447: 0.00016614915544625687
Position 804: 0.00016298013603624817
Position 6028: 0.00015639893991465932
Position 1740: 0.00015485262486617026
Position 5566: 0.0001472316653252094
Position 1248: 0.00013398694896472096
Position 8362: 0.0001331475820451174
Position 2257: 0.00013304860752749736
Position 4841: 0.00012869432483686693
Position 6744: 0.00011760651406033252
Position 2542: 0.00011037804294360912
Position 2025: 0.00010870348288536152
Position 413: 0.00010626118901670465
Position 3510: 9.683399396016606e-05
Position 3500: 9.638546694895913e-05
Position 6820: 9.451355219632702e-05
Position 5226: 8.930136987311723e-05
Position 1725: 8.887166682287536e-05
Position 4537: 8.310578533089996e-05
Position 1020: 7.996144350991166e-05
Position 1750: 7.909858531119453e-05
Position 7109: 7.704639597876689e-05
Position 6031: 7.524251572349086e-05
Position 7106: 7.435777256554339e-05
Position 2343: 6.079186877907245e-05
Position 6567: 5.7949828565456124e-05
Position 1058: 5.6871192035173595e-05
Position 2453: 5.422865887112632e-05
Position 1187: 5.195836265954136e-05
Position 2210: 4.835425942672452e-05
Position 2579: 4.307343672890731e-05
Position 646: 4.183412633764884e-05
Position 1977: 4.1194074486790155e-05
Position 4836: 3.93968791259795e-05
Position 2939: 3.658328246388978e-05
Position 3288: 3.473362482277787e-05
Position 2075: 3.1448792260552336e-05
Position 4914: 3.0353842228810134e-05
Position 584: 2.8373916984753715e-05
Position 3224: 2.8141719799547393e-05
Position 2729: 2.5614979202615736e-05
Position 3632: 2.441082215706438e-05
Position 2375: 2.346093595612902e-05
Position 2135: 2.189985834855907e-05
Position 2519: 2.1892879566599825e-05
Position 3086: 2.1054545886982795e-05
Position 3284: 1.9941712531617395e-05
Position 633: 1.915107780784316e-05
Position 2889: 1.9035121778621455e-05
Position 3995: 1.8618235206828322e-05
Position 5574: 1.843504420651716e-05
Position 4100: 1.6259268114056796e-05
Position 2346: 1.5795191388042042e-05
Position 470: 1.5587178569355247e-05
Position 3242: 1.4865160798825738e-05
Position 4856: 1.0702707608884372e-05
Position 3824: 1.012236726256412e-05
Position 1617: 9.447382438027103e-06
Position 464: 7.63378068375144e-06
Position 1893: 7.488736857513532e-06
Position 1836: 6.595670475646179e-06
Position 1165: 5.350569564996671e-06
Position 673: 5.252543868843724e-06
Position 2903: 5.006148937366979e-06
Position 745: 4.205905342678653e-06
Position 709: 3.854875255378788e-06
Position 2751: 3.779597755249327e-06
Position 2942: 3.6091906240843187e-06
Position 652: 3.5492817115631675e-06
Position 2129: 3.095426393203681e-06
Position 379: 3.091168348116882e-06
Position 3845: 2.9029902474251414e-06
Position 2268: 2.789169782689297e-06
Position 1317: 2.70205625263146e-06
Position 1125: 2.637068137294057e-06
Position 3466: 7.112230541595157e-07
Position 981: 3.0961880866278624e-07
Position 320: 1.98381668147009e-07
Position 1032: 1.287578961409193e-07
Position 972: 1.207439564553499e-07
Position 1115: 1.0020547124776204e-07
Position 571: 6.008216379988734e-08
Position 1281: 5.278253777220437e-08
Position 1755: 4.036669457977228e-08
Position 439: 3.676974231612164e-08
Position 854: 3.309993370343648e-08
Position 1700: 2.3144708074180008e-08
Position 1270: 2.0398084630270164e-08
Position 1765: 1.7099694811816926e-08
Position 419: 1.6879848441095386e-08
Position 479: 1.3503434074455987e-08
Position 1666: 1.1223218016318105e-08
Position 1805: 1.0269428264819906e-08
Position 883: 9.216327853867264e-09
Position 1393: 8.127048603547006e-09
Position 662: 7.899416099923992e-09
Position 1384: 6.906481670795241e-09
Position 748: 5.1756184190025765e-09
Position 2184: 5.117621258162885e-09
Position 846: 3.6608060254351978e-09
Position 1260: 1.3938223340547026e-09
Position 1413: 1.3028316860340292e-09
Position 431: 1.2627408888776664e-09
Position 110: 7.770910358666954e-10
Position 725: 5.008808457944251e-10
Position 512: 4.690265465317208e-10
Position 682: 4.2901031252805615e-10
Position 712: 3.4326292305052535e-10
Position 765: 6.532550182796879e-11
Position 130: 5.165418383990106e-11
Position 684: 3.118553615280331e-11
Position 717: 1.5456413008076832e-11
Position 187: 7.730536513483457e-12
Position 149: 2.5720676610414142e-12
Position 182: 2.130197089014943e-12
Position 134: 2.0279338538294545e-12
Position 161: 1.7845106583383336e-12
Position 228: 9.04632473341331e-13
Position 862: 3.1365231870486454e-13
Position 752: 2.725954278771053e-13
Position 230: 1.7003933749771344e-14
Position 215: 9.88778601091867e-15
Position 205: 9.47683258499911e-15
Position 221: 5.872908273978108e-15
Position 213: 3.94000275067347e-15
Position 118: 1.1916885198925044e-17
