Gene = STX17
Position 10446: 4.602909427389828e-05
Position 16934: 4.3616956034453586e-05
Position 23461: 3.884193528722552e-05
Position 22383: 3.839555041139429e-05
Position 22344: 3.647668262075776e-05
Position 2367: 3.367828274824347e-05
Position 10499: 3.1796904377986655e-05
Position 1438: 3.092309568297597e-05
Position 489: 2.7431552755594032e-05
Position 1293: 2.6587151128494005e-05
Position 22561: 2.3740085971746767e-05
Position 22331: 2.3636437163272554e-05
Position 24270: 2.28919915244796e-05
Position 1123: 2.0896186206593426e-05
Position 694: 2.0323082899233446e-05
Position 284: 1.8024745672881642e-05
Position 275: 1.680418203444983e-05
Position 517: 1.4940220424439752e-05
Position 1463: 1.4873913841172796e-05
Position 1326: 1.3947766002785769e-05
Position 389: 1.3098994038994803e-05
Position 951: 1.2115143012353665e-05
Position 2553: 1.1182278909135004e-05
Position 627: 9.88298579378623e-06
Position 157: 9.799700387477043e-06
Position 725: 9.32089152024431e-06
Position 918: 8.207759121720431e-06
Position 9110: 6.729409537189942e-06
Position 1371: 6.34865748176423e-06
Position 23163: 6.2973304095927066e-06
Position 708: 5.819543781680461e-06
Position 897: 4.66309012745303e-06
Position 174: 4.541948601074048e-06
Position 177: 4.352938958041725e-06
Position 1238: 3.7703966714960215e-06
Position 882: 3.4010082767870584e-06
Position 295: 2.9089600152060746e-06
Position 159: 2.7739725849713754e-06
Position 634: 2.4370592217171063e-06
Position 581: 2.040708726751435e-06
Position 308: 1.973153603223879e-06
Position 570: 1.9532821941047246e-06
Position 193: 1.7162261457352621e-06
Position 1917: 1.5972109849204016e-06
Position 1421: 1.4024811803928014e-06
Position 1064: 1.3523766300075529e-06
Position 621: 1.1111354620668243e-06
Position 1394: 1.0444156219306515e-06
Position 2114: 9.84163153453951e-07
Position 829: 8.516031489644371e-07
Position 1958: 7.936625619454273e-07
Position 1857: 6.659621757624773e-07
Position 1537: 5.972768202691517e-07
Position 584: 5.384177559032876e-07
Position 1256: 4.6033127088793865e-07
Position 339: 4.2669318620447696e-07
Position 906: 3.702533993013119e-07
Position 737: 3.6569502337752173e-07
Position 1559: 9.579106737992602e-08
Position 1630: 7.200426912179281e-09
Position 1081: 5.7930756054151555e-09
Position 538: 4.549546946493091e-09
Position 199: 2.5054254372966717e-09
Position 540: 1.655634482204077e-09
Position 525: 6.94627269471307e-10
Position 288: 6.902843287336195e-10
Position 305: 4.755456379034972e-10
Position 238: 1.36054627865806e-10
Position 534: 1.172850066059605e-10
Position 121: 5.978764039161429e-11
Position 760: 5.835554180238605e-11
Position 548: 5.291896401103628e-11
Position 91: 1.6105437470448842e-13
Position 78: 1.2489177638422779e-13
Position 73: 9.975099650993318e-14
