Gene = PRRT4
Position 3202: 3.125514090656386e-06
Position 691: 3.1155193681808297e-06
Position 687: 2.6684940319503155e-06
Position 689: 2.6016786331285215e-06
Position 561: 2.5197354018196384e-06
Position 536: 2.4385731002189716e-06
Position 685: 2.437423331870454e-06
Position 492: 2.395637237927689e-06
Position 502: 2.3688953374239085e-06
Position 531: 2.3114398710538454e-06
Position 579: 2.109857736685532e-06
Position 563: 1.803598063881098e-06
Position 565: 1.6650102095199196e-06
Position 567: 1.3868243811208187e-06
Position 569: 1.166851529533395e-06
Position 427: 1.110491702594282e-06
Position 681: 1.0716224654394607e-06
Position 571: 1.0675091704540947e-06
Position 573: 9.952765406456386e-07
Position 575: 9.836180371884901e-07
Position 833: 8.711681411334804e-07
Position 766: 8.540384538714571e-07
Position 467: 7.839606660814402e-07
Position 465: 6.472336023887872e-07
Position 500: 4.644072959715045e-07
Position 448: 3.648931730762467e-07
Position 693: 3.252956468379445e-07
Position 639: 3.018846978781878e-07
Position 241: 6.173654969476433e-08
Position 831: 4.683098119279094e-08
Position 483: 4.358682496510953e-08
Position 781: 3.16642012146589e-08
Position 4448: 3.0619668214906545e-08
Position 3594: 2.7193661888769053e-08
Position 435: 2.2861136342287327e-08
Position 707: 2.2659394940582347e-08
Position 740: 1.1969538733011612e-09
Position 521: 1.1758379711404897e-09
Position 758: 7.721669607116838e-10
Position 727: 5.816878511050626e-13
Position 289: 8.383358082832617e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2884: 0.9793613946181702
Position 2431: 0.9084463852780822
Position 1621: 0.6887041442363439
Position 10521: 0.5596533862745299
Position 10270: 0.4197087045593833
Position 2202: 0.24498645493227927
Position 10719: 0.21873297181344611
Position 9006: 0.1621522828344005
Position 2180: 0.1312661962855004
Position 1784: 0.10102544924465383
Position 8724: 0.09988224327373138
Position 5939: 0.06549921729374086
Position 1065: 0.06200513435868114
Position 2193: 0.058730638504779095
Position 2298: 0.04554545923358792
Position 1232: 0.04273412445209965
Position 7591: 0.042144035632214374
Position 203: 0.03849252802251997
Position 828: 0.03509690331779093
Position 10958: 0.03439025023776456
Position 3405: 0.03407195223379434
Position 2134: 0.03202951336738497
Position 2045: 0.029173285086079827
Position 2212: 0.028793743170331912
Position 2109: 0.026940335266457106
Position 4013: 0.02645954992973768
Position 2252: 0.026225449793945723
Position 3301: 0.025303752889283215
Position 2396: 0.02524969657945522
Position 10739: 0.02274119593031683
Position 2012: 0.020169669050406534
Position 7803: 0.020010882618132463
Position 3982: 0.01949424216716283
Position 1093: 0.018099757032080308
Position 3437: 0.017951530749417424
Position 1937: 0.016212631025362204
Position 11096: 0.015060855895825244
Position 335: 0.013529102995493402
Position 7763: 0.012329414814362219
Position 3778: 0.01147833208938319
Position 1352: 0.010350777176210411
Position 6842: 0.009869936002808777
Position 3941: 0.009518606426810891
Position 926: 0.00930271150361502
Position 2083: 0.009299606699680881
Position 654: 0.009207345661763788
Position 1378: 0.008884265179797306
Position 2725: 0.008151246837529326
Position 10760: 0.007243717987370797
Position 2649: 0.006676885317391009
Position 262: 0.006535415544344188
Position 10787: 0.006275452902777746
Position 1452: 0.0062151156993113365
Position 227: 0.006167908020351516
Position 8016: 0.005960181450196599
Position 3331: 0.005751613219012992
Position 6810: 0.0055510904577988004
Position 6983: 0.005359681492551418
Position 10591: 0.004756223579723757
Position 1765: 0.004693054415067266
Position 241: 0.004549746566298921
Position 297: 0.0041529764265585845
Position 9055: 0.004130850501624955
Position 11048: 0.004094769241110287
Position 3968: 0.0039728594380620715
Position 4023: 0.0037101461168170405
Position 891: 0.0037098368580901387
Position 3484: 0.00363803711265956
Position 7662: 0.003572849889511364
Position 11222: 0.0032960682511950002
Position 2139: 0.0032716369883834
Position 5737: 0.003126511463758165
Position 8684: 0.0028169901243565863
Position 6949: 0.002506447913867665
Position 8469: 0.002354458764741189
Position 10929: 0.002336256678875793
Position 9758: 0.0022286185496245745
Position 7490: 0.0017789552061818206
Position 5440: 0.0017783482689705987
Position 11356: 0.0017129334535248163
Position 1639: 0.0016886794956764424
Position 1538: 0.0016694343394423848
Position 1039: 0.0016034873947055107
Position 1670: 0.001531913383273584
Position 9033: 0.0014902371679038013
Position 6584: 0.0014820467511042332
Position 536: 0.001276547860899115
Position 308: 0.001264729232725274
Position 4583: 0.0012145265293397206
Position 10650: 0.001185172991517539
Position 3488: 0.0011778583115510043
Position 1821: 0.001121737050767702
Position 7128: 0.0010271979893323744
Position 4995: 0.0009845737724521447
Position 1067: 0.0009772059360273666
Position 1199: 0.0009596571736955341
Position 4527: 0.000913928718665775
Position 4567: 0.0008754403119514681
Position 4319: 0.0008525972489142769
Position 8630: 0.0008047936588253784
Position 2831: 0.000710378479404045
Position 3813: 0.0006881284772545101
Position 5914: 0.0006729001996509676
Position 1404: 0.0006553636111257717
Position 5670: 0.0006320593000257348
Position 6688: 0.000610256885561179
Position 10373: 0.0006052225469001197
Position 8170: 0.0005944955827986055
Position 7823: 0.0005743135575740427
Position 7028: 0.0005283634468172897
Position 10006: 0.0004949471051471643
Position 2488: 0.0004930755884105169
Position 515: 0.0004883203250933769
Position 2368: 0.0004451051348565886
Position 7494: 0.00044067845410024424
Position 1244: 0.0003962444159792956
Position 589: 0.0003651056894554081
Position 4603: 0.0003650532042874292
Position 7148: 0.00036327779362978153
Position 4182: 0.0003349746299509688
Position 5460: 0.00032204698044093394
Position 1533: 0.0003051501969344839
Position 1102: 0.00029088604915144335
Position 1426: 0.0002462183949565698
Position 1124: 0.0002413496727703471
Position 6223: 0.00023889601898952843
Position 1458: 0.00023403935275807455
Position 8437: 0.00022627010577956955
Position 3792: 0.00022007563443511463
Position 1267: 0.00021913946403012718
Position 712: 0.00020977817533893693
Position 4930: 0.0002017160040525747
Position 4599: 0.00019957303105093413
Position 1603: 0.00019844393443036365
Position 269: 0.00018718559194656179
Position 6226: 0.00015637268129256777
Position 9932: 0.0001541817868978411
Position 631: 0.00015173880314372815
Position 4742: 0.0001507466960653952
Position 7339: 0.0001494743772220436
Position 842: 0.0001423997813487123
Position 9403: 0.00012580271251452598
Position 2029: 0.00011486217798284238
Position 4999: 0.00011460839027687928
Position 5987: 0.00011384355375232561
Position 3451: 0.00011218558295303078
Position 287: 9.68740134646471e-05
Position 5436: 8.71896911781262e-05
Position 3462: 8.361407165523498e-05
Position 7124: 8.019015926248509e-05
Position 4325: 7.978005048928014e-05
Position 1183: 7.487148229729708e-05
Position 8486: 7.260689791491382e-05
Position 3643: 7.25464200761992e-05
Position 591: 6.976727790808e-05
Position 3237: 6.814212496567129e-05
Position 2730: 6.51929199520076e-05
Position 4223: 5.566483093403558e-05
Position 6071: 5.335042335981997e-05
Position 4123: 4.885735095088188e-05
Position 7314: 4.751040133269217e-05
Position 1572: 4.7375908699887234e-05
Position 1357: 4.548312385745381e-05
Position 4701: 4.3654555274880275e-05
Position 970: 4.020176402238544e-05
Position 1476: 3.865494437419172e-05
Position 587: 3.734615818657909e-05
Position 5590: 3.5024930151472374e-05
Position 4879: 3.4112637361896016e-05
Position 5684: 3.3799327277827566e-05
Position 3233: 3.328993009525563e-05
Position 930: 3.2112304160503425e-05
Position 1247: 3.0113835112653903e-05
Position 2789: 2.8985746799742266e-05
Position 5941: 2.8252879057368506e-05
Position 881: 2.580481165745225e-05
Position 1382: 2.0196716566039677e-05
Position 4694: 1.7605814640835832e-05
Position 4065: 1.6965736893449795e-05
Position 2975: 1.678988328334711e-05
Position 2928: 1.6245294696766584e-05
Position 3466: 1.2201669418507647e-05
Position 2962: 1.2193605795423438e-05
Position 4364: 1.1863455588722767e-05
Position 2656: 9.946493469392721e-06
Position 900: 9.348686747254774e-06
Position 2682: 8.727828337347972e-06
Position 5857: 8.277158739732044e-06
Position 3988: 6.7596851382053216e-06
Position 2930: 6.7007513078694776e-06
Position 264: 6.271463801242517e-06
Position 3272: 6.002252990343706e-06
Position 2934: 5.565512700689021e-06
Position 3445: 4.95913218224498e-06
Position 1430: 4.879721686189271e-06
Position 3919: 4.248455950806351e-06
Position 4670: 3.6724979574432457e-06
Position 1494: 3.63092097023265e-06
Position 3496: 3.194135430552492e-06
Position 3074: 2.9977649726831565e-06
Position 583: 2.322781465345497e-06
Position 779: 2.2810607554831926e-06
Position 1715: 2.171314489414042e-06
Position 3262: 2.005686302141821e-06
Position 348: 1.927496247142669e-06
Position 2777: 1.8698287263037853e-06
Position 585: 1.8559466965314402e-06
Position 3415: 1.725198515749893e-06
Position 3459: 1.6693480592512082e-06
Position 3278: 1.4220279885335505e-06
Position 3817: 9.106456257154523e-07
Position 3195: 9.000300961018256e-07
Position 868: 8.582042739370459e-07
Position 4029: 7.905093857821026e-07
Position 3845: 7.87131393001023e-07
Position 3144: 7.340353813103841e-07
Position 379: 6.601973901177281e-07
Position 674: 6.283028348625189e-07
Position 755: 4.693945066878461e-07
Position 3448: 4.563230046984361e-07
Position 718: 4.5561146498153824e-07
Position 3242: 4.497404560468106e-07
Position 3185: 4.476941856083976e-07
Position 3239: 4.085168999918244e-07
Position 593: 4.073347372284949e-07
Position 266: 3.7669545792562825e-07
Position 445: 3.6978090136236663e-07
Position 681: 3.456224798305149e-07
Position 208: 3.428756584017123e-07
Position 661: 2.528436830799847e-07
Position 3991: 1.7482897492109578e-07
Position 2752: 1.5522540670620044e-07
Position 658: 1.1815209995374277e-07
Position 3887: 7.827482098987805e-08
Position 2685: 7.719681161725035e-08
Position 166: 3.626665236616125e-08
Position 611: 1.4688324034832382e-08
Position 276: 1.4048347416920033e-08
Position 365: 1.2498211043265963e-08
Position 172: 6.932761819842181e-09
Position 345: 9.69255436363039e-10
Position 3170: 3.1696378675418116e-10
Position 363: 6.219628221463307e-11
Position 184: 4.61484905936935e-11
Position 376: 3.8444893833316555e-12
