Gene = HACD2
Position 167: 7.274397400022168e-10
Position 308: 4.768268724850549e-10
Position 133: 4.313323740094113e-10
Position 253: 3.04137246467319e-10
Position 824: 7.975719535173572e-11
Position 850: 5.8088113011982266e-11
Position 120: 2.6741151128162865e-11
Position 190: 3.6373123202823677e-12
Position 136: 2.5896026786130006e-12
Position 358: 2.1637741888111315e-12
Position 345: 8.237772361586818e-13
Position 138: 7.874874332734751e-14
Position 333: 1.2739024220272323e-14
Position 317: 1.1707935252051445e-14
Position 341: 4.838436879774232e-15
