Gene = F3
Position 707: 2.624833441372071e-07
Position 592: 2.4114976428800396e-07
Position 531: 1.8829586966387746e-07
Position 1533: 1.77472601233208e-07
Position 635: 1.6286263062050373e-07
Position 637: 1.5386369583219355e-07
Position 500: 1.4507571733107384e-07
Position 925: 1.425654074615413e-07
Position 1401: 1.1222699902976822e-07
Position 349: 5.915952869476725e-08
Position 627: 5.656092098056554e-08
Position 1524: 4.8029882932593713e-08
Position 619: 2.3510203041349364e-08
Position 322: 2.0903454801087403e-08
Position 448: 1.1260227777336922e-08
Position 1788: 7.171080418848659e-09
Position 268: 4.434630408237885e-09
Position 643: 4.169492603961127e-09
Position 367: 3.1188375811910395e-09
Position 370: 2.10850168745107e-09
Position 834: 2.936670679820409e-10
Position 209: 4.429734526276529e-11
Position 534: 2.6490855869442746e-11
Position 727: 5.0145780480252715e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8531: 0.970355293854606
Position 1431: 0.7523156011248541
Position 5635: 0.6525465561852622
Position 11203: 0.5876602821267367
Position 9319: 0.4424899081047398
Position 5949: 0.25147278913414833
Position 5679: 0.24039094705349554
Position 9715: 0.12487769157483408
Position 2388: 0.1085213522160173
Position 3041: 0.10251243687296174
Position 12133: 0.093642201330724
Position 5987: 0.07982513166318454
Position 733: 0.05570675748491537
Position 9368: 0.055420129583547695
Position 5760: 0.055379735380829465
Position 9075: 0.0480206800668009
Position 1153: 0.04376333027489006
Position 11729: 0.03197534665093364
Position 6334: 0.030799029757113926
Position 5910: 0.024219727150952837
Position 9416: 0.021584552711392844
Position 10603: 0.019861410849481925
Position 2876: 0.019395627826820333
Position 9253: 0.01834728464075044
Position 7373: 0.018011329943394546
Position 10138: 0.01726316080479112
Position 1015: 0.017212847342667068
Position 10867: 0.014697124350456725
Position 11608: 0.012485488542887118
Position 1649: 0.012453473974958239
Position 11342: 0.011716709377900638
Position 2628: 0.011565062587074725
Position 9712: 0.010663912542853206
Position 4788: 0.009161505478178072
Position 819: 0.008655363702568893
Position 1452: 0.008569888462100276
Position 11040: 0.008376266921140829
Position 12543: 0.007860236915654174
Position 9387: 0.007484971379474691
Position 1200: 0.007151302710255736
Position 9589: 0.0067409998241800126
Position 8799: 0.006665425128794003
Position 10782: 0.006318114286057648
Position 2450: 0.00631624610577573
Position 1351: 0.0061596130705033605
Position 2894: 0.006154014629862995
Position 6779: 0.006113380266107381
Position 4334: 0.00567811113323151
Position 2604: 0.0051703321050726265
Position 6070: 0.005087058272087764
Position 9783: 0.004956135437369236
Position 775: 0.004818677069969216
Position 11753: 0.004743368372153621
Position 2851: 0.004582994139167296
Position 8802: 0.004527177647163159
Position 5151: 0.004396146111486529
Position 11493: 0.004307416694331375
Position 11012: 0.004287370589726498
Position 8916: 0.0042805869123208485
Position 2259: 0.0037903431606062855
Position 9219: 0.0036099506972850515
Position 3320: 0.0035943722223797923
Position 6843: 0.0035420812159793996
Position 10658: 0.0033936903430306703
Position 8512: 0.003364031505826385
Position 7429: 0.0033027859397999244
Position 11944: 0.003297931135558742
Position 11513: 0.0031912082387580702
Position 2897: 0.003110311679991298
Position 11629: 0.003032582892117633
Position 10917: 0.0030300062862289676
Position 1104: 0.0029920210685916637
Position 6949: 0.0022898563772441025
Position 5968: 0.002233310071078674
Position 10039: 0.002174625109257089
Position 8491: 0.0020611258909148927
Position 9326: 0.0020607285200376704
Position 454: 0.001922983141908101
Position 1410: 0.0017286299450874946
Position 6596: 0.0016409007482829805
Position 10785: 0.0014665901901420558
Position 6634: 0.0014610142653228321
Position 7085: 0.0014354642727484814
Position 2409: 0.0012761315490536784
Position 2670: 0.001271856496829853
Position 12409: 0.0012302220714466008
Position 9917: 0.0012187586377433693
Position 1255: 0.0012166429149618949
Position 12186: 0.0011969498279197253
Position 8407: 0.0011931510034612718
Position 1905: 0.001121370303555304
Position 6059: 0.001113687111162611
Position 11972: 0.0010816616929852645
Position 12467: 0.0010617774292191434
Position 2817: 0.001040407269031555
Position 2153: 0.0010028293100884822
Position 8072: 0.0009901000393545943
Position 1524: 0.0009856904115415122
Position 8350: 0.0009534609443747049
Position 10059: 0.0009016275975557016
Position 1931: 0.0008676825766073399
Position 5285: 0.0008622371944138817
Position 6413: 0.0008379857965464963
Position 2834: 0.0008240080550491269
Position 1487: 0.0008010754124685538
Position 9395: 0.0007905367889138096
Position 8019: 0.0007306101611743835
Position 8474: 0.0006862008442115874
Position 9398: 0.0006719831066336303
Position 1109: 0.0006631866564511657
Position 1306: 0.0006498718387443948
Position 5685: 0.0006309695491653327
Position 9862: 0.0006028036756482115
Position 407: 0.000596306557493746
Position 5714: 0.0005928881276205894
Position 8935: 0.0005419119489591706
Position 2430: 0.0005258070700350519
Position 5101: 0.0005170240126950863
Position 1228: 0.0004860536133832632
Position 9266: 0.0004757735297725628
Position 1621: 0.00045502095353162897
Position 9205: 0.00045350864936927383
Position 785: 0.00044896226066829274
Position 9130: 0.0004406753459173661
Position 6089: 0.0004346989275037881
Position 2487: 0.0003722194014104874
Position 498: 0.0003675749349521337
Position 6306: 0.0003495991913248301
Position 613: 0.00034727801029234897
Position 10089: 0.0003217544855289221
Position 6434: 0.000320193090048838
Position 2163: 0.0003099127960117601
Position 9230: 0.00029855325767009003
Position 1974: 0.0002945568937874548
Position 554: 0.00027828361746709096
Position 1163: 0.0002716327584166927
Position 3374: 0.0002581901930033644
Position 2720: 0.0002463725657578924
Position 1246: 0.00022064604557776895
Position 648: 0.0002170766102109485
Position 696: 0.0002113301729310993
Position 5642: 0.00020784347018836086
Position 11280: 0.00020426458550409864
Position 9678: 0.00020128863489401203
Position 543: 0.0001982558026693757
Position 3001: 0.0001791524295969902
Position 1856: 0.00017842774812994413
Position 953: 0.00017598193929538867
Position 2490: 0.00017567837495982867
Position 578: 0.00017525916638427223
Position 10905: 0.0001746849665806312
Position 2502: 0.00016758399335969304
Position 1977: 0.00016512494547178214
Position 1395: 0.00015503187315658892
Position 869: 0.0001510920611271863
Position 10099: 0.00013920761526687938
Position 2871: 0.00013485833521271443
Position 9790: 0.0001330018727884479
Position 9871: 0.00011958670787167637
Position 902: 0.00011459191555130102
Position 8870: 9.615525063133143e-05
Position 4168: 9.338007079054545e-05
Position 9663: 9.168878293352087e-05
Position 917: 8.621493667340653e-05
Position 837: 7.115742855401329e-05
Position 500: 6.954642827633017e-05
Position 866: 6.901056892391139e-05
Position 947: 6.150349061619621e-05
Position 9008: 5.94204347658106e-05
Position 743: 4.8575385645634386e-05
Position 969: 4.8510007382709476e-05
Position 7667: 4.58681621076836e-05
Position 8807: 3.9789859345023765e-05
Position 2023: 3.05136553277361e-05
Position 335: 2.6721781773010176e-05
Position 745: 2.3666981023522573e-05
Position 2076: 2.3361099668169885e-05
Position 9237: 2.288363424012686e-05
Position 1330: 1.988306023546818e-05
Position 1705: 1.859039652648366e-05
Position 588: 1.8495826250225016e-05
Position 2081: 1.7914650506140556e-05
Position 5376: 1.5094623392006425e-05
Position 427: 1.4755774708324191e-05
Position 1608: 1.3278747947606816e-05
Position 5996: 1.2882427402104087e-05
Position 1261: 1.2773307957147855e-05
Position 1359: 1.1700291479583283e-05
Position 1274: 1.1484169360404448e-05
Position 474: 1.1265370094558591e-05
Position 839: 9.92724409508509e-06
Position 958: 8.618081233732377e-06
Position 1334: 8.095911166116236e-06
Position 2398: 8.004476030232224e-06
Position 1543: 7.827082819959192e-06
Position 757: 7.500170087498479e-06
Position 2415: 6.412852926927408e-06
Position 1827: 5.013667855166266e-06
Position 9746: 5.013026108425327e-06
Position 6812: 4.917064148127278e-06
Position 6450: 4.228644824007911e-06
Position 650: 2.5425034674034013e-06
Position 782: 2.3954792767646132e-06
Position 3208: 2.04334942934636e-06
Position 6757: 1.8864600462240544e-06
Position 880: 1.8681823977034587e-06
Position 2194: 1.6420211052693242e-06
Position 448: 1.281780050421802e-06
Position 247: 8.325677991171734e-07
Position 3090: 7.53753596135254e-07
Position 520: 7.307289042111555e-07
Position 976: 6.494501768974138e-07
Position 2235: 6.454424640662281e-07
Position 1722: 6.070602969574946e-07
Position 592: 5.623145186801101e-07
Position 308: 5.507299311528016e-07
Position 9141: 4.242340187980291e-07
Position 9099: 4.191112691801684e-07
Position 698: 3.725677403672571e-07
Position 3068: 2.3251420756863563e-07
Position 2979: 2.3078240315012657e-07
Position 2927: 1.9692672887534565e-07
Position 3115: 1.8439980402369616e-07
Position 1499: 4.019923161246702e-08
Position 263: 1.3840776224147198e-08
Position 2038: 1.3417105611827661e-08
Position 458: 8.866128798861457e-09
Position 311: 5.166985037925302e-09
Position 1661: 3.3272836593401922e-09
Position 322: 2.569115815628664e-09
Position 462: 1.9292969772263684e-09
Position 1737: 9.865653798779048e-10
Position 1658: 8.396673511607984e-10
Position 990: 4.245329650190304e-10
Position 277: 3.2230687028702357e-10
Position 315: 2.4985604445456777e-10
Position 287: 5.113108767148729e-11
Position 268: 2.540256634365399e-12
