Gene = MCL1
Position 902: 8.667575283953016e-06
Position 3691: 7.5974870023837065e-06
Position 3208: 7.315103231623811e-06
Position 3580: 7.071800855320515e-06
Position 1070: 7.015921892644692e-06
Position 581: 6.44647753880822e-06
Position 3371: 5.654772524327307e-06
Position 3089: 5.507952790691713e-06
Position 477: 5.4566883366412105e-06
Position 1387: 5.259243963918393e-06
Position 1917: 5.109260414628303e-06
Position 2153: 4.904237576735357e-06
Position 823: 4.0821825980240806e-06
Position 1746: 3.6888477277568334e-06
Position 17: 2.179537283006332e-06
Position 419: 1.7445307201676236e-06
Position 942: 1.5818734621665014e-06
Position 1167: 1.3880280287557333e-06
Position 1586: 1.3825889313472779e-06
Position 578: 1.2458874860823311e-06
Position 1529: 1.1994268739593521e-06
Position 967: 1.1524855590104958e-06
Position 854: 1.1272906748788196e-06
Position 3053: 1.023910165491621e-06
Position 896: 8.366181004404896e-07
Position 324: 8.352793292539443e-07
Position 846: 5.33120597120201e-07
Position 11: 4.992477749963757e-07
Position 2123: 4.139309210074967e-08
Position 2227: 1.7661700704683323e-08
Position 27: 1.497415351657682e-08
Position 257: 8.821637606171143e-09
Position 590: 6.0198080185106315e-09
Position 2677: 2.169101557263373e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2098: 0.9524900913105712
Position 1098: 0.9351351457275168
Position 3764: 0.5186851958602319
Position 558: 0.4385769767363599
Position 561: 0.34400850366476393
Position 3058: 0.14351242994088506
Position 2924: 0.06565153099678747
Position 3028: 0.05454227211800424
Position 3786: 0.03986210190327155
Position 4142: 0.03774137600423496
Position 3704: 0.03493706007614776
Position 2713: 0.03014508191299563
Position 4572: 0.02965940672542802
Position 3817: 0.0227318230506944
Position 2948: 0.021854033549795027
Position 4340: 0.018724413965333028
Position 3011: 0.0187008862797793
Position 626: 0.016915612722295522
Position 4548: 0.0166210393543065
Position 3579: 0.013651552724656691
Position 4118: 0.013030888944016963
Position 4281: 0.011931691440713989
Position 3396: 0.010447127815520334
Position 4513: 0.009556423443426196
Position 4832: 0.00908186335570785
Position 3683: 0.008956752415076971
Position 1057: 0.008950967199481432
Position 4471: 0.00868473890248684
Position 4169: 0.00855689723511671
Position 3417: 0.007971133641243069
Position 3178: 0.007519230284269355
Position 3064: 0.007177420173017854
Position 1456: 0.0061853181951928475
Position 2601: 0.004810777727069511
Position 4905: 0.003777015440696522
Position 2805: 0.00368586117886099
Position 875: 0.0036277841713477288
Position 1719: 0.0032514119200557343
Position 3826: 0.0032298227894874206
Position 2884: 0.002863462448742224
Position 1174: 0.0027145238014142873
Position 2535: 0.0026995927706555695
Position 4431: 0.002668699489855637
Position 2404: 0.002599132745539901
Position 1586: 0.0025706519994014745
Position 523: 0.002569193988410961
Position 1564: 0.0024955659424249327
Position 3883: 0.002344557961695193
Position 563: 0.002289412554354905
Position 2969: 0.002059076740227946
Position 590: 0.0018324794334695631
Position 3260: 0.0018110302965341067
Position 2307: 0.0018066677600036116
Position 4688: 0.0015764891437293773
Position 273: 0.0015025895910017564
Position 3138: 0.001490219121145192
Position 679: 0.0013852263233410673
Position 2880: 0.001117505034494427
Position 3102: 0.0010651273081447592
Position 314: 0.0009860347738377614
Position 661: 0.0009825040555639876
Position 1284: 0.0009355291130878233
Position 4071: 0.0009130064222255735
Position 3655: 0.000880031391209579
Position 2928: 0.0008121086799597232
Position 4363: 0.0008063196128346093
Position 1281: 0.0007189225418575822
Position 676: 0.0006821507079346745
Position 641: 0.0006497977430479794
Position 4920: 0.0006433975758765936
Position 4104: 0.0006131652687583204
Position 4052: 0.0006070470932460566
Position 1247: 0.0005972049587520956
Position 936: 0.0005678427660114958
Position 4061: 0.0005362940277073877
Position 1995: 0.000524235422621522
Position 572: 0.0005117594998033959
Position 2423: 0.0005004475686644617
Position 3168: 0.0004937933401139833
Position 3409: 0.0004921073666352096
Position 4732: 0.000463324544008789
Position 3928: 0.0004534664919957675
Position 2171: 0.00043738002191276345
Position 1684: 0.00041105529472488215
Position 4218: 0.00039339953719282175
Position 3558: 0.0003855899059526117
Position 1036: 0.0003786243605630748
Position 3371: 0.00027259755103816553
Position 4257: 0.0002714738487974693
Position 3435: 0.000268738567236348
Position 879: 0.00026004430864990096
Position 599: 0.0002455046745379287
Position 1409: 0.00022725858591535978
Position 1429: 0.00019155954223898987
Position 429: 0.00018917135721082282
Position 4453: 0.00017591985893926357
Position 3892: 0.00017057349198669526
Position 4403: 0.0001649290285960613
Position 386: 0.00016487993008013248
Position 817: 0.00015414090448976147
Position 2272: 0.0001491375978121623
Position 1861: 0.0001355939675000898
Position 2037: 0.00013145184912280678
Position 844: 0.0001227048241031791
Position 2126: 0.00012182083576933645
Position 2810: 0.0001204997844722563
Position 4753: 0.00011907242856398972
Position 623: 0.00011455768835085271
Position 1131: 0.0001136485405854824
Position 2464: 0.00011118601700006447
Position 2952: 0.00010795295743870978
Position 4975: 8.539223390703066e-05
Position 3925: 8.292987491073035e-05
Position 566: 8.239664638990636e-05
Position 1063: 7.783856173638168e-05
Position 179: 7.771237023891878e-05
Position 3246: 7.269138770848547e-05
Position 3961: 6.788633897276135e-05
Position 5006: 6.530109583333282e-05
Position 1198: 6.519760177399861e-05
Position 1730: 6.36939377459629e-05
Position 949: 6.369276905065072e-05
Position 722: 6.193018028769979e-05
Position 650: 5.9813137350202905e-05
Position 2484: 5.197638015931789e-05
Position 1008: 4.957547278971778e-05
Position 3453: 4.938175168304168e-05
Position 343: 4.880720515953001e-05
Position 2734: 4.685495653037988e-05
Position 2406: 4.6797687342842744e-05
Position 494: 4.390532992235609e-05
Position 1011: 4.243983205686171e-05
Position 1681: 3.988696501354947e-05
Position 1264: 3.902045154943383e-05
Position 569: 3.842936209142126e-05
Position 2040: 3.7042833372085156e-05
Position 1660: 3.430254117990902e-05
Position 2320: 3.177877344620945e-05
Position 1066: 2.9821380416634474e-05
Position 1309: 2.5960300218191374e-05
Position 182: 1.9342083273435035e-05
Position 1498: 1.8564979252134998e-05
Position 1501: 1.83412985214405e-05
Position 896: 1.663007819748117e-05
Position 1774: 1.629109172955151e-05
Position 156: 1.6282453115183982e-05
Position 3113: 1.5448155768983146e-05
Position 2366: 1.5153234236388576e-05
Position 389: 1.3231479544610455e-05
Position 840: 1.0297075834853918e-05
Position 1411: 1.0101285107632373e-05
Position 978: 1.0003657694365051e-05
Position 1792: 9.617065976251839e-06
Position 683: 8.888631666149762e-06
Position 1260: 8.767994430140222e-06
Position 283: 8.559915207520126e-06
Position 176: 8.21650181083022e-06
Position 1469: 7.790658668390563e-06
Position 1601: 7.4467777361983e-06
Position 2328: 6.815044668157576e-06
Position 2420: 6.671279655980105e-06
Position 204: 5.782066725296888e-06
Position 238: 5.165367622028696e-06
Position 1155: 4.90404184003511e-06
Position 133: 4.763516413648272e-06
Position 76: 3.6576775042759937e-06
Position 431: 3.088710169047009e-06
Position 692: 3.037622821782569e-06
Position 467: 2.97172724261316e-06
Position 2332: 2.7682482345081307e-06
Position 734: 2.5808259457149343e-06
Position 2383: 2.227474701132814e-06
Position 434: 1.996348391965225e-06
Position 1633: 1.9045103925415816e-06
Position 958: 1.8428079608146405e-06
Position 2530: 1.662739422183981e-06
Position 2056: 1.6334340510374595e-06
Position 2293: 1.6281201446864935e-06
Position 200: 1.1722422955588069e-06
Position 396: 1.0729040602674158e-06
Position 578: 9.222173519058065e-07
Position 250: 5.716374375781837e-07
Position 2281: 5.261774081469948e-07
Position 747: 3.6385839750616083e-07
Position 2128: 3.4343868226593223e-07
Position 772: 3.05386478458098e-07
Position 2341: 1.2218114133178499e-07
Position 2439: 1.1824317800992948e-07
Position 2428: 8.847356487232015e-08
Position 2309: 7.252369802510596e-08
Position 198: 5.6427333413641985e-08
Position 2113: 4.67248762053724e-08
Position 455: 4.481715007500945e-08
Position 215: 1.5814234536404512e-08
Position 2235: 1.5135032547408585e-08
Position 2433: 1.1985421906950274e-08
Position 1329: 1.029477339836988e-08
Position 1929: 6.013546027833995e-09
Position 1288: 3.7096694186723395e-09
Position 1296: 3.386863259090068e-09
Position 1074: 3.0343434366872865e-09
Position 2211: 2.1362641441323996e-09
Position 210: 8.941631564163089e-10
Position 1413: 6.520661404772016e-10
Position 752: 6.269074461859379e-10
Position 1339: 6.03432973065943e-10
Position 993: 5.396199452348494e-10
Position 1362: 3.594838673131276e-10
Position 1370: 3.1118958329167305e-10
Position 449: 7.890485252912291e-11
Position 1877: 4.056703507229858e-11
Position 1512: 2.5370009396892513e-11
Position 1390: 3.877710580193966e-12
