Gene = IQUB
Position 7595: 0.0006954464949463723
Position 11007: 0.0005901964698224489
Position 6072: 0.0005705498918376767
Position 5578: 0.0005613217095294635
Position 4330: 0.0004800020203412137
Position 1927: 0.00045126101961953007
Position 2919: 0.00044698649163227007
Position 5776: 0.00039791700843965833
Position 455: 0.00036409214396275014
Position 5762: 0.0002600212940955809
Position 750: 0.0002586507753392496
Position 5735: 0.00025564560829483636
Position 8308: 0.00023421722714214586
Position 2589: 0.0002147069473664799
Position 804: 0.00020742842306581532
Position 8002: 0.0001994818545282406
Position 1891: 0.00018109857006594942
Position 397: 0.0001665687063633755
Position 1912: 0.000133809378720053
Position 732: 0.00013280480871365468
Position 3830: 0.00012811231548935065
Position 568: 0.00012737416732927043
Position 442: 0.00012089438329358175
Position 2539: 9.670813958147327e-05
Position 1906: 8.868017264150959e-05
Position 3508: 6.775987613814581e-05
Position 1300: 6.473983031919264e-05
Position 328: 6.2895570140179e-05
Position 8065: 6.171877518158093e-05
Position 4161: 6.01219538739682e-05
Position 1147: 5.632797381086569e-05
Position 8119: 5.5473897689780924e-05
Position 621: 4.4476789621327755e-05
Position 6889: 3.9401212373608734e-05
Position 2225: 3.906924578287384e-05
Position 3931: 3.903243001569308e-05
Position 3082: 3.9002217779320494e-05
Position 6790: 3.8617606734381927e-05
Position 459: 3.732044548700791e-05
Position 6334: 3.679063157658209e-05
Position 6668: 3.5947717086793767e-05
Position 2189: 3.525138392318042e-05
Position 6455: 3.4681577883514155e-05
Position 519: 3.176797944865119e-05
Position 1032: 3.0504751724606243e-05
Position 1746: 2.8817753214731355e-05
Position 6772: 2.8418744145017695e-05
Position 2522: 2.8157251843193386e-05
Position 4179: 2.8042851738382257e-05
Position 4018: 2.7477508750772787e-05
Position 1614: 2.507818508095426e-05
Position 4638: 2.4026471142253815e-05
Position 3842: 2.3705005175502158e-05
Position 2768: 2.3438893799557968e-05
Position 4110: 2.2808106535177858e-05
Position 1804: 2.278794926806947e-05
Position 5327: 2.2400266345028158e-05
Position 4651: 2.1721800713520324e-05
Position 517: 1.9359260208982063e-05
Position 5205: 1.603259090182432e-05
Position 5400: 1.558937908256177e-05
Position 5557: 1.5152698851527817e-05
Position 1038: 1.3971470007353963e-05
Position 1775: 1.3757797183237981e-05
Position 2183: 1.3098878784825144e-05
Position 1353: 1.2819880337906424e-05
Position 1895: 1.2422893628529731e-05
Position 930: 1.0231538407285636e-05
Position 708: 7.057352397802599e-06
Position 1131: 6.63429856836853e-06
Position 3528: 6.285679191352523e-06
Position 2676: 5.981765062027083e-06
Position 584: 5.758682185014825e-06
Position 3229: 5.0800978064403645e-06
Position 2450: 5.0414370992142245e-06
Position 524: 4.822936069718516e-06
Position 4280: 4.646732835797324e-06
Position 2942: 4.154595395777198e-06
Position 1567: 2.374783010373669e-06
Position 1411: 2.313590060425258e-06
Position 1980: 1.584510754209968e-06
Position 1053: 1.3954631843922198e-06
Position 1994: 1.2954677937440408e-06
Position 426: 1.2768900450223812e-06
Position 747: 1.268217150910966e-06
Position 636: 1.2057463326361695e-06
Position 306: 1.661387309884944e-07
Position 331: 1.5843087130173524e-07
Position 640: 1.2070444518993964e-07
Position 1291: 1.1840162215252919e-07
Position 943: 5.092025818388421e-08
Position 1074: 4.739744185923619e-08
Position 875: 4.491453271010087e-08
Position 538: 3.1433054562973287e-08
Position 973: 2.4661708178691843e-08
Position 527: 2.4316979167362565e-08
Position 680: 1.9337062191554932e-08
Position 1014: 1.4763658591266517e-08
Position 174: 1.4526087266219504e-08
Position 470: 1.3533132725900978e-08
Position 1783: 1.2197818998909302e-08
Position 952: 9.868135413078504e-09
Position 590: 9.005140657861714e-09
Position 1113: 8.672667970976233e-09
Position 238: 2.387518166278487e-09
Position 1570: 1.919859693943365e-09
Position 128: 1.6580774122439631e-09
Position 542: 1.6490737755303323e-09
Position 193: 1.4484252908549133e-09
Position 532: 1.2178812421481869e-09
Position 213: 1.0970993893183273e-09
Position 955: 8.503164297075478e-10
Position 1505: 7.411002844755808e-10
Position 135: 5.481104021671157e-10
Position 164: 5.090006928422895e-10
Position 216: 3.9340415969073405e-10
Position 177: 3.253200144982466e-10
Position 219: 3.053578707908505e-10
Position 143: 2.998935576988513e-10
Position 159: 9.395729885244313e-11
Position 156: 8.339883143658171e-11
Position 689: 5.4688490277878475e-11
Position 187: 3.921192627842295e-11
Position 596: 1.4478979841270676e-11
Position 150: 6.599961785388553e-12
Position 137: 3.2022183772503694e-12
Position 153: 3.0524525606489607e-12
Position 964: 1.6962796813670892e-12
Position 1060: 8.321702094361392e-13
Position 686: 1.6538668585949677e-13
