Gene = CLDND1
Position 1339: 9.897259919311704e-05
Position 667: 9.745432387803909e-05
Position 3638: 8.681526078298441e-05
Position 662: 7.81739843322735e-05
Position 3198: 6.535551135946065e-05
Position 1990: 6.267654083991076e-05
Position 7310: 6.08466377800726e-05
Position 2741: 5.5615914360952684e-05
Position 228: 5.054007090244922e-05
Position 144: 4.6871414464882085e-05
Position 1239: 4.6235887008596226e-05
Position 3562: 4.526953294595271e-05
Position 3097: 4.134500142724608e-05
Position 351: 4.0989633334663485e-05
Position 6732: 3.9343951437082256e-05
Position 1297: 3.636846412233131e-05
Position 239: 3.4908715300860656e-05
Position 948: 2.7448321739838323e-05
Position 85: 2.5572557710376577e-05
Position 1303: 1.7667172830919104e-05
Position 1520: 1.4218568078590767e-05
Position 484: 1.39894473598528e-05
Position 895: 1.2675795828903728e-05
Position 283: 1.240436705627008e-05
Position 118: 1.1695520601148683e-05
Position 1293: 1.0062793265775597e-05
Position 456: 9.41586883975462e-06
Position 61: 7.290666489740425e-06
Position 700: 6.497003081478245e-06
Position 152: 5.8056505943952775e-06
Position 2784: 4.630184032379855e-06
Position 1090: 4.471889337702162e-06
Position 685: 2.6819890036528324e-06
Position 246: 1.4990696930937132e-06
Position 921: 1.4149886849056807e-06
Position 642: 1.3619800121078253e-06
Position 1484: 1.2056459540346902e-06
Position 1428: 9.656190485304395e-07
Position 1860: 9.520262218066429e-07
Position 903: 9.169250293662455e-07
Position 1858: 8.226784611321492e-07
Position 788: 3.9320501619175093e-07
Position 679: 3.5789585491950217e-07
Position 233: 3.4016786314195154e-07
Position 687: 3.340259914961649e-07
Position 886: 2.38636226146246e-07
Position 931: 2.2132334902790997e-07
Position 703: 1.8690107591990165e-07
Position 318: 1.7827192456514526e-07
Position 1010: 6.825760417294206e-08
Position 569: 4.5291749624323404e-08
Position 796: 4.3360756163944274e-08
Position 214: 4.194204064417592e-08
Position 149: 1.8781208598496677e-08
Position 5: 1.7860816956981246e-09
Position 477: 1.4418962593712743e-11
Position 731: 1.2681300139187335e-11
Position 1257: 4.5001638608688744e-12
Position 1179: 3.4103114901460246e-12
Position 578: 5.18990411868467e-13
Position 601: 2.665235371134705e-13
Position 634: 1.6405540681799518e-18
Position 669: 1.6314059691387878e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 5895: 0.4952826476153196
Position 4047: 0.4281490653137003
Position 6300: 0.42166203714048
Position 5853: 0.4156642548080808
Position 7210: 0.2731652213764169
Position 6815: 0.11873446436764155
Position 3789: 0.0914979996086338
Position 7169: 0.09125905620506714
Position 6163: 0.0912197443377447
Position 1120: 0.07925271190385336
Position 403: 0.06941294295578682
Position 4319: 0.06781179845701193
Position 1600: 0.05952705255555086
Position 4028: 0.043138413876029194
Position 5682: 0.03538848717861554
Position 2355: 0.028877306776011163
Position 1324: 0.026570935123161228
Position 3420: 0.02624042802305818
Position 7129: 0.025561904306903502
Position 431: 0.02398612855334316
Position 6606: 0.022567425313879504
Position 1665: 0.02139085109689344
Position 3976: 0.020380762858989595
Position 3864: 0.019009230195543715
Position 5575: 0.012766016562293722
Position 4049: 0.012306369544316553
Position 6040: 0.01198953522097414
Position 5870: 0.011216411112650416
Position 7400: 0.010870468551865938
Position 2883: 0.010729557385414791
Position 5890: 0.009519442822527981
Position 4506: 0.009026056970522181
Position 1691: 0.008807483936601806
Position 4322: 0.008416534868287289
Position 4359: 0.006888064388889558
Position 6576: 0.006335683644525363
Position 1640: 0.006088498332144501
Position 5718: 0.005981183281564698
Position 1203: 0.005659972114960332
Position 324: 0.005607019054235025
Position 7215: 0.005595714773813716
Position 1339: 0.005590845070183899
Position 2024: 0.005109632319778013
Position 6127: 0.004537590199805423
Position 5991: 0.00447583616905362
Position 1222: 0.004181604835924548
Position 7073: 0.004092347859548713
Position 4242: 0.004056952248658743
Position 4692: 0.0037028138817476416
Position 4286: 0.003519214862272587
Position 437: 0.0034480607015638202
Position 4097: 0.0034287112351275356
Position 4366: 0.002603693787016661
Position 6222: 0.002476499904615646
Position 5517: 0.0023363426130179822
Position 1785: 0.0023315164584920105
Position 6761: 0.0023017886987021082
Position 7251: 0.002252847776982117
Position 6104: 0.0022211089777727693
Position 2209: 0.002106823407483195
Position 1346: 0.0019886313323771035
Position 3113: 0.0018730992644829267
Position 7470: 0.0017447545939491937
Position 1841: 0.0017042942787124102
Position 4153: 0.001583592602786581
Position 1605: 0.0014872981092723776
Position 2313: 0.001431079321217582
Position 1706: 0.0014229790983968113
Position 339: 0.00131131511644504
Position 4667: 0.001306023155711172
Position 1382: 0.0010480755797539784
Position 1123: 0.0008919126825145382
Position 2260: 0.0008641901894067346
Position 6229: 0.0008164592945244793
Position 7081: 0.0008040609232795857
Position 3246: 0.0007408042005932523
Position 1042: 0.0007276757014605707
Position 1796: 0.00047789689853153266
Position 6854: 0.00045136400159324084
Position 384: 0.0004132386398804867
Position 6706: 0.0004017501456240933
Position 6976: 0.000395846855718256
Position 6184: 0.0003899864010630556
Position 5126: 0.0003855663352129894
Position 6916: 0.0003543655226901676
Position 1728: 0.0003503114401361632
Position 453: 0.00033020285180850517
Position 2215: 0.00030936994690629316
Position 625: 0.00030463776855009256
Position 3390: 0.00027173578727047304
Position 4180: 0.00021939741238573634
Position 3919: 0.00021221226854332026
Position 1137: 0.00020254447640942038
Position 6903: 0.00018444992988247592
Position 1958: 0.00016946503584862652
Position 4592: 0.00016763540791171007
Position 1764: 0.00013912367554688243
Position 1602: 0.00011106843464321205
Position 7022: 9.927201254589239e-05
Position 666: 9.233873222507934e-05
Position 5242: 8.744970748882569e-05
Position 3096: 8.462926521680172e-05
Position 1733: 7.821967751797226e-05
Position 2623: 7.647246200588773e-05
Position 3009: 7.371813791960244e-05
Position 3044: 7.113650900717612e-05
Position 3280: 6.825056222945484e-05
Position 6612: 6.702169398022399e-05
Position 6715: 5.981855918248609e-05
Position 2893: 5.804711633196254e-05
Position 6349: 5.766864985207424e-05
Position 440: 4.908777180180074e-05
Position 2357: 4.589366695503122e-05
Position 1893: 4.020464857464981e-05
Position 5544: 3.998099618534888e-05
Position 601: 3.8741586367466904e-05
Position 6819: 3.805690795847512e-05
Position 3763: 3.78747146314014e-05
Position 2653: 3.495821351687419e-05
Position 2543: 3.078151660725231e-05
Position 3426: 2.823311289223827e-05
Position 703: 2.0164556448807058e-05
Position 263: 1.4396573579409765e-05
Position 1617: 1.3900004168445683e-05
Position 2529: 1.385763041119661e-05
Position 225: 1.2280660924640579e-05
Position 1239: 1.0300921891653802e-05
Position 2506: 8.348678627058682e-06
Position 1792: 7.954656326340241e-06
Position 1139: 7.904449499879652e-06
Position 634: 6.393836822871928e-06
Position 715: 4.674173838847706e-06
Position 484: 3.9644393146157224e-06
Position 1498: 3.7008827790361373e-06
Position 331: 3.4409118173161105e-06
Position 2135: 1.7555203512056894e-06
Position 1440: 1.6625834666819212e-06
Position 731: 1.5693312735539828e-06
Position 1749: 1.4937743630042096e-06
Position 1994: 1.274214766954847e-06
Position 307: 1.0974726509052448e-06
Position 3882: 1.0230841814538908e-06
Position 501: 8.963660433277265e-07
Position 1997: 8.684011304255098e-07
Position 980: 8.328575510803855e-07
Position 2650: 5.913309028089637e-07
Position 867: 4.190005773730748e-07
Position 265: 3.890130074622357e-07
Position 2373: 2.7813927950400086e-07
Position 823: 2.758263918067866e-07
Position 2427: 2.2453909996392957e-07
Position 183: 2.1633948447405903e-07
Position 1518: 1.873646678545344e-07
Position 569: 1.744041850464835e-07
Position 186: 1.5039565206463918e-07
Position 820: 8.679048209012584e-08
Position 766: 7.017342001502015e-08
Position 162: 6.041088853575551e-08
Position 786: 3.544480241186231e-08
Position 803: 1.7745555525596754e-08
Position 894: 1.5786301068202904e-08
Position 1153: 1.2560796221681681e-08
Position 834: 1.1565822263028658e-08
Position 860: 1.1210153855157743e-08
Position 900: 5.954117638474652e-09
Position 164: 4.977271602035753e-09
Position 519: 2.3917325244349884e-09
Position 199: 3.0432711020089685e-12
Position 180: 1.0489161653960005e-12
Position 203: 6.151221134737208e-13
Position 142: 4.1555106344287234e-13
Position 171: 1.6796097795673115e-13
Position 158: 1.5547493435497628e-14
Position 109: 1.1321847541321946e-15
Position 511: 5.691180662082301e-16
Position 137: 4.123460295683794e-16
Position 127: 1.557246144450536e-16
Position 139: 6.838209701775035e-17
Position 124: 2.4028966820452115e-18
Position 114: 9.072112814421273e-19
