Gene = DEC1
Position 331: 1.4599598177770586e-07
Position 142: 9.427377762664781e-08
Position 134: 9.271136535201735e-08
Position 5: 4.299701933065394e-08
Position 388: 1.7211613657754586e-08
Position 817: 1.2792965010506914e-08
Position 806: 8.902614563122573e-09
Position 657: 8.260776994637008e-09
Position 333: 8.077338839198244e-09
Position 861: 4.548531915394555e-09
Position 793: 1.2703313522370853e-09
Position 821: 1.0340683484293129e-09
Position 1145: 9.45357187156221e-10
Position 535: 2.709282484780236e-10
Position 859: 2.1851469924498506e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8469: 0.8562153133530814
Position 15776: 0.6361130125155726
Position 25640: 0.6334652847553652
Position 28322: 0.498934091561042
Position 8187: 0.45970261765543863
Position 15801: 0.33707134446952963
Position 11584: 0.29303702042017654
Position 4855: 0.23528920199970463
Position 23552: 0.20941445446930088
Position 13711: 0.15286091702026564
Position 1727: 0.12088804959647348
Position 30810: 0.117891410645659
Position 8494: 0.09058327191719331
Position 26715: 0.08488480246245408
Position 1616: 0.08381687535042028
Position 8225: 0.08158354294457981
Position 28827: 0.08083088684123242
Position 13267: 0.07497627527455547
Position 2761: 0.07396888831670029
Position 4974: 0.06345701089140635
Position 318: 0.040225841785926204
Position 6470: 0.03462183844796963
Position 22977: 0.03133736571220838
Position 11316: 0.029193555339977258
Position 20210: 0.024849946849639377
Position 8510: 0.02421475252711146
Position 5532: 0.02415947655651061
Position 11666: 0.02289522247540043
Position 21821: 0.0227890837321569
Position 11603: 0.022079587163120664
Position 8170: 0.020796954977806956
Position 27689: 0.01979655369809805
Position 6474: 0.01852368722341886
Position 4572: 0.017779421413073506
Position 10784: 0.016942822821007265
Position 15837: 0.016645154013321437
Position 27043: 0.016634656373813173
Position 25885: 0.016633127714265512
Position 4698: 0.015553041778509412
Position 17604: 0.014304947867450821
Position 15965: 0.013846297023853224
Position 1391: 0.013795196396142323
Position 20226: 0.013020656209649213
Position 19552: 0.01206135093652547
Position 9628: 0.011387713425796593
Position 25389: 0.010563691697761703
Position 22431: 0.0099788824699742
Position 22577: 0.009677342206571241
Position 521: 0.009434491814961409
Position 4789: 0.008948082419097262
Position 8308: 0.008745671644778564
Position 13374: 0.008584577001184706
Position 8020: 0.007792131013596078
Position 26869: 0.007073667015605699
Position 1636: 0.006294797388327041
Position 18893: 0.006119131681958093
Position 5751: 0.005913729981407263
Position 19840: 0.005913665190295667
Position 19998: 0.005899639244394423
Position 16506: 0.00554673414319743
Position 7823: 0.004968839796820941
Position 3028: 0.0047489704221257735
Position 24367: 0.00473794520374344
Position 24343: 0.004685687221176486
Position 25904: 0.004654059707266518
Position 15654: 0.004388418448324466
Position 4914: 0.003351472012799205
Position 16502: 0.0027546062784539744
Position 19555: 0.002742739791922977
Position 4877: 0.0027030795362929776
Position 1820: 0.0026632247849650782
Position 9747: 0.0021905812350181426
Position 5605: 0.002098395307551041
Position 5780: 0.002088423049868476
Position 17265: 0.0018020867621526989
Position 18931: 0.0014349379259770638
Position 19630: 0.0014309860192332701
Position 17584: 0.0013935716977326238
Position 17178: 0.0013112460321530314
Position 1743: 0.0011386167781565052
Position 129: 0.0009138489820171152
Position 1461: 0.0008466852311548349
Position 20701: 0.0008188544952210081
Position 23719: 0.000809880577623773
Position 14810: 0.0007552341163831124
Position 1842: 0.0006231572196301429
Position 4015: 0.0006174520539434649
Position 18283: 0.0004954544635324804
Position 495: 0.0004885063514461186
Position 1656: 0.00047455738894538525
Position 16676: 0.0004367414969710537
Position 16838: 0.00041790059967593133
Position 19524: 0.00040123824089241625
Position 12382: 0.0003853876328938941
Position 1336: 0.0003453495738555947
Position 1698: 0.0003449247194511497
Position 924: 0.0003446034788200567
Position 1809: 0.00034441343457558863
Position 16102: 0.00032307674231273585
Position 18405: 0.0002931339491051855
Position 1200: 0.0002885914773674758
Position 18537: 0.0002706398400275831
Position 6377: 0.0002455564540588321
Position 14748: 0.00023756930344716467
Position 20914: 0.0002369380281028058
Position 15315: 0.00023042458475599196
Position 17137: 0.0002186299470696305
Position 17160: 0.00017660200784827142
Position 1409: 0.00016745335393011799
Position 3100: 0.0001659792001071855
Position 368: 0.0001646165757830659
Position 16526: 0.0001538736227074256
Position 3032: 0.0001517791245043562
Position 849: 0.00015125753640087269
Position 16578: 0.00014659572455890505
Position 10190: 0.00013381854359071333
Position 19164: 0.00012858773636228587
Position 3977: 0.0001254496239406725
Position 16329: 0.0001199649634052745
Position 4721: 0.00011959454138260162
Position 4530: 0.00011432001172389733
Position 9605: 0.00010370448720846206
Position 9218: 9.536765958000045e-05
Position 14676: 8.47193450690018e-05
Position 1217: 8.448972508859371e-05
Position 16143: 7.734405004640506e-05
Position 1442: 7.498755847807107e-05
Position 460: 7.44463710080972e-05
Position 10211: 7.351411622781728e-05
Position 10999: 7.266705971450309e-05
Position 1490: 7.057393920754243e-05
Position 14445: 6.944964162466925e-05
Position 1110: 6.7903211901931e-05
Position 17951: 5.737388297476936e-05
Position 545: 5.3183012806491926e-05
Position 10237: 5.264408016698592e-05
Position 4527: 5.007495793714738e-05
Position 10385: 4.942139939532251e-05
Position 4494: 4.424260746638934e-05
Position 1798: 3.9217506659305027e-05
Position 15250: 3.835247557745592e-05
Position 1468: 3.7581736376591694e-05
Position 2994: 3.600840013838111e-05
Position 15150: 3.540550215244388e-05
Position 1247: 3.4307313297017495e-05
Position 3288: 3.3949826937829136e-05
Position 3905: 3.163157638661328e-05
Position 4092: 3.090503478386808e-05
Position 3092: 3.035085681192805e-05
Position 12218: 2.9055993410260637e-05
Position 961: 2.6387201227156503e-05
Position 1121: 2.4637302202515675e-05
Position 1061: 2.1223744338583096e-05
Position 16191: 2.1032198827457934e-05
Position 1759: 1.8058079629621333e-05
Position 13942: 1.724255400816343e-05
Position 11927: 1.707989962733241e-05
Position 717: 1.634211697879283e-05
Position 1793: 1.5774536054966402e-05
Position 267: 1.5399500817070746e-05
Position 8986: 1.4832654427927898e-05
Position 11891: 1.465660991889408e-05
Position 888: 1.4247241379883586e-05
Position 1047: 1.2951663627582017e-05
Position 5900: 1.1462710095797433e-05
Position 9310: 9.20868172070998e-06
Position 998: 8.858411006837228e-06
Position 9160: 8.584061384661884e-06
Position 9221: 8.265074261238465e-06
Position 3784: 7.801749061805967e-06
Position 5801: 7.354543151784047e-06
Position 1425: 6.743614649802772e-06
Position 8966: 6.332215315535807e-06
Position 139: 6.266444312222014e-06
Position 817: 6.196303612378545e-06
Position 176: 6.181775618833237e-06
Position 5842: 6.145883215106936e-06
Position 9854: 5.796950472530345e-06
Position 547: 5.7798023690209765e-06
Position 1308: 5.38759705396372e-06
Position 3761: 5.103283350338433e-06
Position 570: 4.936858957761108e-06
Position 10725: 4.904166887728483e-06
Position 1266: 4.561733435469125e-06
Position 10487: 3.881566677918517e-06
Position 473: 3.736850499197228e-06
Position 892: 3.5025465308345184e-06
Position 7655: 3.4948250586422365e-06
Position 12078: 3.366700436024095e-06
Position 9368: 3.2714348562812064e-06
Position 855: 3.1890438760424006e-06
Position 793: 2.779505071915409e-06
Position 1928: 2.6508461966942676e-06
Position 1429: 2.5167021862197954e-06
Position 447: 2.393464983705681e-06
Position 7257: 2.379230157280616e-06
Position 8782: 2.1078799371036617e-06
Position 1955: 2.0678135513828043e-06
Position 10622: 1.7858075848149631e-06
Position 3364: 1.729543130702547e-06
Position 10401: 1.5854165123290368e-06
Position 1259: 1.3844106277756092e-06
Position 10099: 1.3137098834778839e-06
Position 3938: 1.2754808714545268e-06
Position 9313: 1.0057103443902306e-06
Position 1077: 8.889199884225041e-07
Position 1638: 7.840969097201822e-07
Position 8055: 5.444213403505667e-07
Position 241: 3.900036794177177e-07
Position 6198: 3.367380438923334e-07
Position 3460: 3.1530226451436407e-07
Position 1095: 1.8437293784740746e-07
Position 2766: 1.3807930865307186e-07
Position 2781: 1.2593227134114289e-07
Position 3081: 6.669363740397745e-10
Position 3132: 6.422944173424515e-10
Position 966: 3.4736473460103076e-10
Position 802: 1.9457455565165879e-10
Position 872: 1.6365825633871051e-10
Position 142: 1.447243390629229e-10
Position 476: 1.1115802407424458e-10
Position 182: 6.5800849133791e-12
Position 479: 2.0469753301757284e-12
Position 188: 1.0113233383424565e-12
Position 748: 7.799360695333487e-13
Position 192: 1.818285897052415e-13
Position 111: 7.366701447662942e-14
Position 215: 1.9672606296871426e-14
Position 204: 1.742970250278031e-14
Position 201: 6.109167134934462e-16
Position 68: 1.5167865884190718e-18
