Gene = MIIP
Position 913: 0.0011281708107603943
Position 7024: 0.0009802228629033005
Position 188: 0.0009783166128787871
Position 1319: 0.0009175725215105724
Position 10353: 0.0008431783054850954
Position 2264: 0.0007872750695686236
Position 4315: 0.000763770095526839
Position 10671: 0.0005252918885321723
Position 5091: 0.0005092514539702409
Position 12187: 0.0005081676493411067
Position 11161: 0.000483912951134908
Position 12039: 0.00045777548981642885
Position 11553: 0.0004240039925435862
Position 8470: 0.0004150798716582246
Position 1870: 0.0003437554704385274
Position 11967: 0.00034294591758540766
Position 10424: 0.00032673919472978426
Position 1277: 0.000324873077454035
Position 398: 0.00031684259699793016
Position 1456: 0.00028947638682064815
Position 2982: 0.0002852324828363907
Position 1500: 0.0002726709213894986
Position 11451: 0.00026472737805845783
Position 11943: 0.00025703845850331524
Position 11286: 0.0002566521269783274
Position 429: 0.0002305270717442332
Position 3055: 0.00022038944425714502
Position 422: 0.00021490962261238862
Position 10601: 0.00020865874132345214
Position 2943: 0.0001941303151893121
Position 539: 0.0001926814255558344
Position 1714: 0.00017857517180006494
Position 2235: 0.00016527575955058442
Position 10980: 0.0001618130426826872
Position 11737: 0.00014162194244694918
Position 2768: 0.0001263315026668018
Position 2909: 0.0001240800172449728
Position 2026: 0.00012241046304791616
Position 3059: 0.0001206241687398103
Position 2773: 0.00011137197061157248
Position 10853: 0.00011027579939056759
Position 793: 8.936112471816245e-05
Position 11489: 8.280440531421203e-05
Position 10442: 8.065141609409472e-05
Position 5728: 7.980135995732224e-05
Position 2788: 7.942828286251618e-05
Position 112: 7.853583813699025e-05
Position 2731: 7.516800296875789e-05
Position 705: 5.5597598279807575e-05
Position 10563: 5.507816256185682e-05
Position 288: 5.3072447561259676e-05
Position 2101: 4.8878076561561726e-05
Position 11075: 4.8262660840902155e-05
Position 11910: 4.822093030186302e-05
Position 10920: 4.81325611854486e-05
Position 3030: 4.419128344356641e-05
Position 4617: 3.833206236855733e-05
Position 3204: 3.421261616108594e-05
Position 907: 3.2829596119405175e-05
Position 520: 3.230003504625314e-05
Position 1137: 2.9774063429229754e-05
Position 782: 2.8236474893850063e-05
Position 3049: 2.6514269814293524e-05
Position 91: 2.4321021912769833e-05
Position 2074: 2.3359006867596303e-05
Position 4357: 1.9581483723048116e-05
Position 4299: 1.795569387752381e-05
Position 2096: 1.6848360929843994e-05
Position 4081: 1.6202668633034443e-05
Position 4347: 1.5927565410150352e-05
Position 1313: 1.4175289447140945e-05
Position 10864: 1.3712518072744415e-05
Position 522: 1.2366766148965044e-05
Position 367: 1.2280848203405774e-05
Position 732: 1.1826891963499504e-05
Position 730: 1.0926790447754478e-05
Position 746: 1.0690339248919105e-05
Position 989: 9.719658298376649e-06
Position 1024: 9.176988220701027e-06
Position 3878: 9.019108315505734e-06
Position 290: 7.99157490114536e-06
Position 1410: 7.395713449959783e-06
Position 4387: 6.028844387214957e-06
Position 263: 5.2987097026586744e-06
Position 2560: 4.9356664251413525e-06
Position 1658: 3.4630538940575243e-06
Position 1008: 3.3474442237571296e-06
Position 4711: 2.9963449327685917e-06
Position 10898: 2.9306660333369396e-06
Position 3498: 2.5424429153448347e-06
Position 10814: 1.855322861046657e-06
Position 3693: 1.5677326059264379e-06
Position 4913: 1.0119928238981337e-06
Position 5872: 4.4818987958781654e-07
Position 5737: 2.722764287797711e-07
Position 10772: 2.568154585261765e-07
Position 770: 1.3799727876332978e-07
Position 2454: 6.249864655572889e-08
Position 144: 5.728111705417895e-08
Position 213: 1.5692178152516206e-08
Position 226: 1.3367475651610536e-08
Position 352: 1.1300316755230443e-08
Position 464: 7.9256842664247e-09
Position 400: 7.036607721780098e-09
Position 3543: 6.377834142091352e-09
Position 554: 4.235417281419058e-09
Position 3699: 3.3580179874571875e-09
Position 542: 2.761217182351787e-09
Position 265: 6.581969089625461e-10
Position 276: 3.3118876180572926e-10
Position 245: 1.567559164155914e-10
Position 447: 5.876505909960429e-11
Position 489: 1.7516490370638443e-11
Position 175: 9.209010805105576e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10561: 0.9620403631799034
Position 3366: 0.9474262380926928
Position 11799: 0.8974269305471367
Position 10298: 0.7318845771307209
Position 12255: 0.7092166152582388
Position 2178: 0.6369844182421712
Position 2628: 0.5159095727603491
Position 9566: 0.45157916097607437
Position 9756: 0.3517929665562128
Position 11343: 0.2979633383914689
Position 10374: 0.18819227047106643
Position 9541: 0.13976744718950604
Position 12074: 0.11355246631680978
Position 11008: 0.0989809100942581
Position 12151: 0.09360640809692541
Position 8914: 0.07153842165046215
Position 2780: 0.06792782840543354
Position 9098: 0.05822745541019063
Position 12401: 0.05180972570464232
Position 7155: 0.046829565352497174
Position 9597: 0.04656257232189252
Position 10267: 0.04487174004218897
Position 11835: 0.041746521139492565
Position 8627: 0.04113073247234344
Position 2746: 0.035102912696765944
Position 12221: 0.03412314468666409
Position 8809: 0.03333568297090709
Position 8993: 0.02958475657244114
Position 2817: 0.02795217213769549
Position 10130: 0.025855479132392115
Position 10535: 0.022670893874691105
Position 11600: 0.020728034736152402
Position 3323: 0.01591926258164636
Position 7218: 0.01583757586890995
Position 8497: 0.015592447659665769
Position 7098: 0.015196292674496743
Position 8345: 0.013901330343771537
Position 897: 0.01382232677987241
Position 2854: 0.01329245075452284
Position 8222: 0.013084225746663448
Position 7315: 0.012999839453754804
Position 2961: 0.012461184322432118
Position 8247: 0.01171124231513617
Position 3371: 0.011424203039425655
Position 395: 0.01107157644616355
Position 2823: 0.011034477511118003
Position 12101: 0.010671259908042416
Position 2137: 0.00893192372498831
Position 6279: 0.008923955436229383
Position 10928: 0.007903186096651192
Position 6229: 0.007830833993452429
Position 2876: 0.007510773034869276
Position 2925: 0.006365501510836294
Position 4699: 0.006148741303415678
Position 3134: 0.006006041727823682
Position 864: 0.005829427318309857
Position 10862: 0.005662992960614724
Position 12384: 0.005453260891212085
Position 10822: 0.005380107777438216
Position 2228: 0.005375117235483991
Position 8387: 0.005338422687530362
Position 3074: 0.00520847960301906
Position 12270: 0.004757798773752297
Position 2680: 0.004306131852571648
Position 2934: 0.004241709946680978
Position 4826: 0.004122398076895466
Position 653: 0.0040253860478767205
Position 11395: 0.0040018921047216835
Position 2049: 0.003958763140234456
Position 464: 0.0039372400301381895
Position 9291: 0.0035791047892982228
Position 2633: 0.003097483972547332
Position 3192: 0.0027520789763655564
Position 8464: 0.002737743705359988
Position 301: 0.0026440448637406583
Position 4775: 0.002569450429595435
Position 9181: 0.0023931093709350544
Position 12366: 0.0022057147924417916
Position 10737: 0.002169368044509831
Position 562: 0.0020868069041223942
Position 12298: 0.002040239685384711
Position 10725: 0.002030032977122
Position 3062: 0.0019065990314440873
Position 9622: 0.001796760630672827
Position 11468: 0.0016272037575925634
Position 1652: 0.0015697447559048308
Position 3160: 0.0015292142841884637
Position 11892: 0.0013880593503833299
Position 318: 0.0013797278260326204
Position 3337: 0.00135590711836568
Position 3397: 0.0013414997243830094
Position 6135: 0.0013247615480540447
Position 11141: 0.001287310975571686
Position 12333: 0.0011895865539955784
Position 2917: 0.0011596130817807075
Position 1535: 0.0011094259537516972
Position 8117: 0.0011026884275864596
Position 2572: 0.0010563914712629486
Position 2890: 0.0010406358047509937
Position 2843: 0.001034857112461107
Position 11480: 0.0010324745413611213
Position 12574: 0.0010134711251430697
Position 10056: 0.0009856967093369562
Position 6929: 0.0009796707926171063
Position 2182: 0.0009629636144181033
Position 12306: 0.0009420095784747237
Position 1984: 0.0008629450303245008
Position 12503: 0.000850827023834398
Position 7278: 0.0008376459038818908
Position 2899: 0.000831079392477773
Position 6167: 0.0008142746137658398
Position 2400: 0.0008129400004407458
Position 789: 0.0008089162528386102
Position 10786: 0.0007806953016416585
Position 12031: 0.0007642350570202579
Position 1238: 0.0007606269466098048
Position 12081: 0.0007549337113805023
Position 840: 0.0007340152225736709
Position 3118: 0.0007115283095759881
Position 10526: 0.0007000674401016713
Position 9516: 0.0006902989053676415
Position 4839: 0.0006645400287799512
Position 9763: 0.0006498168535203558
Position 12155: 0.0006436962806625409
Position 11767: 0.0006152326183102989
Position 10589: 0.0006131196623264865
Position 12559: 0.0006043093400535422
Position 4239: 0.0005919999739622883
Position 2648: 0.0005802104895436454
Position 11280: 0.0005710444712573829
Position 2424: 0.0005338626926126714
Position 10059: 0.0005302216127619095
Position 11898: 0.0005213856225882923
Position 12436: 0.0005036080890019151
Position 9601: 0.00046957437924181634
Position 10878: 0.00045086392556723003
Position 2204: 0.0004475696069648295
Position 4992: 0.0004357124191725334
Position 3390: 0.00039564629705240436
Position 2645: 0.0003591399776694255
Position 8421: 0.0003578512679547893
Position 4656: 0.000349898267429953
Position 11720: 0.000338727505919025
Position 4804: 0.0003273501239578149
Position 175: 0.0003187869700819581
Position 5970: 0.0003118311760908147
Position 9885: 0.0003071980498094026
Position 1086: 0.0002957809712994996
Position 1680: 0.000294979194362786
Position 1136: 0.0002794433899673672
Position 2682: 0.0002662232476854703
Position 2702: 0.00024269257741483594
Position 11924: 0.00023120212745495413
Position 2046: 0.00022677948457420146
Position 710: 0.0001978614508564475
Position 408: 0.00019511280316878834
Position 2585: 0.0001912987774367354
Position 1068: 0.00018930360143021885
Position 11116: 0.00018277270983131113
Position 11746: 0.00018087301669507603
Position 12038: 0.00017931223344500862
Position 11846: 0.00016362626714881842
Position 12336: 0.00015817023147253644
Position 10971: 0.00015698197166925045
Position 12441: 0.00015432160308526962
Position 2235: 0.00014819501640545932
Position 2540: 0.0001460846846823487
Position 426: 0.00014247875845114529
Position 8071: 0.00013616477665871017
Position 11750: 0.00013598536361778696
Position 2354: 0.00013577546171225071
Position 900: 0.00013015540095778313
Position 2335: 0.00012822340451420445
Position 2928: 0.0001240551835848795
Position 11390: 0.00012272097233715566
Position 2491: 0.0001225615997756946
Position 10968: 0.0001195131962118083
Position 10729: 0.00011582361727468862
Position 2595: 0.00011327044837343756
Position 2029: 0.0001096846960515852
Position 3982: 0.0001035748420971686
Position 422: 0.00010147457292991947
Position 2096: 0.00010145966409715812
Position 12178: 9.745241281552096e-05
Position 2651: 9.658588278082745e-05
Position 12172: 9.62059317204847e-05
Position 11921: 9.585898982732536e-05
Position 2259: 9.242036829699465e-05
Position 12411: 9.189657172065814e-05
Position 1318: 9.163350771656632e-05
Position 2308: 7.722740207737943e-05
Position 2151: 7.290739514919623e-05
Position 2662: 7.288468311657987e-05
Position 1399: 6.674792108805564e-05
Position 4130: 6.537246053561321e-05
Position 2963: 6.420929115737021e-05
Position 333: 6.287443505482574e-05
Position 793: 6.274091112759828e-05
Position 3030: 6.180889633109546e-05
Position 4133: 5.8118011725544657e-05
Position 2287: 5.7522687792575595e-05
Position 2320: 5.675451083825445e-05
Position 10492: 5.187558984500104e-05
Position 10567: 4.994198219783557e-05
Position 1262: 4.862094843901517e-05
Position 3387: 4.850455173845459e-05
Position 5638: 4.574594504854812e-05
Position 12456: 4.367536139547896e-05
Position 2530: 4.0213860711298704e-05
Position 950: 3.937225543482405e-05
Position 2211: 3.9287676226895374e-05
Position 1163: 3.8497447050022266e-05
Position 12546: 3.816772087625918e-05
Position 746: 3.362941266892369e-05
Position 1661: 3.2812299230518385e-05
Position 906: 3.124382033893298e-05
Position 2402: 2.9020584895558646e-05
Position 1402: 2.7560518473758616e-05
Position 4954: 2.721856628318951e-05
Position 4967: 2.7148717524867872e-05
Position 2253: 2.6404452023074885e-05
Position 727: 2.3387480858176348e-05
Position 814: 2.2483992166748998e-05
Position 3172: 2.2121580257881353e-05
Position 659: 2.184349382568929e-05
Position 3174: 2.0368797901498066e-05
Position 12564: 2.0073314450034888e-05
Position 10758: 1.9820170719084302e-05
Position 12014: 1.9641494140422005e-05
Position 11678: 1.9347328907941183e-05
Position 2361: 1.7052703209862003e-05
Position 5614: 1.6792242237412767e-05
Position 4189: 1.660120909713938e-05
Position 872: 1.603173277365529e-05
Position 876: 1.5530086464313328e-05
Position 2185: 1.5234805997149348e-05
Position 6057: 1.4961966047578446e-05
Position 1160: 1.4510048634876825e-05
Position 10772: 1.4237321860763527e-05
Position 1596: 1.2231538298743232e-05
Position 6336: 1.1730338337437009e-05
Position 1697: 1.1357822506916303e-05
Position 1559: 1.0871412954235809e-05
Position 5396: 1.016958655923904e-05
Position 4281: 9.849438051222495e-06
Position 1628: 9.096993861306686e-06
Position 635: 8.698156508568452e-06
Position 10622: 7.823038766180197e-06
Position 1336: 7.500548314779848e-06
Position 4499: 7.135958879767199e-06
Position 968: 6.911699011809806e-06
Position 1580: 6.882611431898917e-06
Position 10743: 6.455159751470245e-06
Position 3618: 6.346865615014842e-06
Position 1798: 6.230990367593656e-06
Position 1430: 6.169206370399777e-06
Position 1244: 5.755267916308248e-06
Position 582: 5.7448179533979325e-06
Position 530: 5.530203591272165e-06
Position 4244: 5.411847576530433e-06
Position 7174: 5.1212596230208245e-06
Position 4463: 4.977575804765644e-06
Position 798: 4.687922374665741e-06
Position 3422: 4.617075520951415e-06
Position 4511: 4.592619460323106e-06
Position 5448: 4.466153707487299e-06
Position 542: 4.24374606707783e-06
Position 274: 4.1670314143261914e-06
Position 4414: 3.7606225422690302e-06
Position 3642: 3.3244636361350343e-06
Position 822: 3.3095577600379955e-06
Position 10764: 3.131224899780935e-06
Position 764: 2.810766915808607e-06
Position 410: 2.7442682318334404e-06
Position 4538: 2.6635820124483364e-06
Position 6281: 2.397055618332756e-06
Position 3962: 2.2834548659409205e-06
Position 1899: 2.1470024225319045e-06
Position 2429: 2.070887184584032e-06
Position 2025: 2.057801003586582e-06
Position 1608: 1.9345132937790942e-06
Position 1455: 1.809269633588675e-06
Position 10934: 1.8063328564071486e-06
Position 2069: 1.803017520937992e-06
Position 5618: 1.7844109965269158e-06
Position 1782: 1.5210708136767938e-06
Position 4457: 1.3497447651274245e-06
Position 12234: 1.2646937060978757e-06
Position 158: 1.2462227164490957e-06
Position 10707: 1.1729685200931266e-06
Position 10666: 1.0888735038440183e-06
Position 10781: 1.063858387094131e-06
Position 10717: 1.0610341228750566e-06
Position 5616: 9.651086352813468e-07
Position 716: 8.696385020117704e-07
Position 2436: 6.048680811035455e-07
Position 6897: 5.520702861946153e-07
Position 5551: 4.958572148862299e-07
Position 4241: 4.804293975783571e-07
Position 3958: 4.3536888383752467e-07
Position 3692: 4.040901247792051e-07
Position 3266: 2.7056221493624367e-07
Position 3808: 2.2692038068266514e-07
Position 3782: 2.2056048350978145e-07
Position 4155: 2.0340477745461984e-07
Position 4135: 1.493954300291435e-07
Position 3779: 9.459243912192036e-08
Position 5775: 5.207828630257798e-08
Position 5778: 5.0443580005528885e-08
Position 3675: 4.0518426558670714e-08
Position 186: 2.6345674569938756e-08
Position 344: 2.322490479273467e-08
Position 338: 2.0124803845706143e-08
Position 809: 1.3524785009922688e-08
Position 191: 8.404512280598709e-09
Position 183: 7.877298462540912e-09
Position 694: 3.3713789096074824e-09
Position 11607: 2.909622599753104e-09
Position 605: 2.368645416547496e-09
Position 826: 2.305004912111198e-09
Position 593: 2.1423682953508307e-09
Position 913: 1.75107445120836e-09
Position 3728: 1.746056147185955e-09
Position 1360: 1.1627009558759892e-09
Position 669: 9.342792513079572e-10
Position 805: 7.153646179888984e-10
Position 1175: 6.294641823951271e-10
Position 801: 4.825718031923496e-10
Position 3624: 3.6650348196487073e-10
Position 3861: 3.502266868312344e-10
Position 620: 2.208028653103794e-10
Position 819: 3.949551858138297e-11
Position 1003: 1.838706333852954e-11
Position 930: 6.629942969259611e-12
Position 626: 2.512713023243717e-12
