Gene = CRBN
Position 27754: 0.0009010736495264557
Position 3800: 0.0008352718043709774
Position 1196: 0.0007503679826940086
Position 5287: 0.0007471336089868584
Position 4353: 0.0007444973325399515
Position 6846: 0.0007277913624550126
Position 1044: 0.0007022698302195828
Position 27309: 0.0007005860297135846
Position 14814: 0.0006142149691344129
Position 1353: 0.0006117975910276783
Position 5533: 0.0006051583974331362
Position 6286: 0.0006044316680969868
Position 7468: 0.0005885375588279098
Position 5146: 0.000582050227800924
Position 4598: 0.0005681671195799524
Position 1280: 0.0005671430787039495
Position 16106: 0.0005499618620872782
Position 1141: 0.000545454665552821
Position 6011: 0.000542801641066569
Position 2095: 0.0005320008650692477
Position 27426: 0.0005269405229011289
Position 3138: 0.0005155703553008756
Position 4710: 0.0005009801393957189
Position 4734: 0.00048054700901270855
Position 934: 0.0004478084562321273
Position 737: 0.0004419908141296685
Position 8216: 0.00042640662481328894
Position 6367: 0.00042409377187481976
Position 4393: 0.0004228943402405854
Position 3347: 0.00041006428622887374
Position 3786: 0.0004024645445695931
Position 3141: 0.0003667619554373828
Position 3930: 0.00035806759798425543
Position 2318: 0.0003567367975059099
Position 867: 0.0003543045809626287
Position 1398: 0.0003285526173382334
Position 1059: 0.0003283827396720549
Position 2215: 0.0003117041984791549
Position 27078: 0.00031154087004934964
Position 188: 0.0003066876286775969
Position 7581: 0.00029686828882126057
Position 1299: 0.0002931747708751175
Position 7599: 0.00028866550113785004
Position 371: 0.0002788149584548893
Position 3909: 0.00027802157816200654
Position 3557: 0.000277498499346845
Position 7204: 0.0002730720389172297
Position 6258: 0.00026071279784516306
Position 4375: 0.00024441689982145846
Position 7834: 0.000242025021008712
Position 24165: 0.00023330975236870668
Position 2473: 0.00022233413847211334
Position 506: 0.00022154002927978988
Position 1801: 0.00019770738187113103
Position 1175: 0.0001802369048732857
Position 8163: 0.00017762038025621307
Position 9498: 0.00017216915024205644
Position 5093: 0.0001690539298085382
Position 2306: 0.0001666563610618959
Position 7773: 0.00016373170605783177
Position 5262: 0.0001632413184152994
Position 914: 0.00016068269896852902
Position 1330: 0.00016062974807445625
Position 12744: 0.0001429681479483488
Position 7867: 0.00013116270609644457
Position 224: 0.00012301844993819566
Position 14789: 0.00012095591372921811
Position 5850: 0.00011840550982705492
Position 942: 0.00011679459549764732
Position 2235: 0.00010711945966150393
Position 3823: 0.0001066780127184285
Position 1448: 9.949740703095946e-05
Position 2431: 9.813800031366102e-05
Position 7355: 8.891425976504302e-05
Position 401: 7.870232659403192e-05
Position 201: 7.629522217141915e-05
Position 2092: 7.132860606628393e-05
Position 574: 6.688967187146157e-05
Position 4713: 6.0887578534265526e-05
Position 1095: 6.046997614090665e-05
Position 7375: 5.5597768520917725e-05
Position 9185: 5.073242830933543e-05
Position 249: 4.9619100871988646e-05
Position 2926: 4.792993057323085e-05
Position 7648: 4.403813502617557e-05
Position 3220: 4.2839470839053294e-05
Position 22869: 3.9147133339204935e-05
Position 17000: 3.796105820797299e-05
Position 7630: 3.4803273673196205e-05
Position 615: 3.191375313290114e-05
Position 209: 3.080871077131659e-05
Position 292: 2.3780399452322784e-05
Position 206: 2.3625902205405082e-05
Position 597: 2.3622485049642865e-05
Position 8967: 2.359902482344448e-05
Position 155: 2.3165364437894236e-05
Position 2983: 1.7983667913949924e-05
Position 1833: 1.3427070124394029e-05
Position 1457: 1.0410426264842448e-05
Position 459: 7.070169041619464e-06
Position 465: 6.877956796525008e-06
Position 7129: 6.4334853684779245e-06
Position 1099: 6.376588845142073e-06
Position 739: 6.2040825992429465e-06
Position 1429: 6.113467437641069e-06
Position 13708: 4.906995543258177e-06
Position 4297: 4.84829920914465e-06
Position 4268: 4.600845847181851e-06
Position 4684: 3.723410230894672e-06
Position 13637: 3.4005229460508104e-06
Position 16543: 3.0490025311144468e-06
Position 16213: 2.884881456754381e-06
Position 14304: 2.7956441127901563e-06
Position 16363: 2.639734296635819e-06
Position 336: 2.567442284673179e-06
Position 5382: 2.437715824314854e-06
Position 383: 2.2837950272457953e-06
Position 13452: 2.151709919398472e-06
Position 1065: 1.959090604603245e-06
Position 422: 1.8115937802037697e-06
Position 414: 1.7296482314651937e-06
Position 403: 1.4946687627657337e-06
Position 14638: 1.4750114023479445e-06
Position 480: 1.4689420800542948e-06
Position 1286: 1.3422407818001199e-06
Position 7427: 1.273075046368376e-06
Position 7697: 1.0913087020159984e-06
Position 498: 9.96646961020529e-07
Position 627: 9.62266247019223e-07
Position 989: 6.364159745883009e-07
Position 7735: 6.229736037431871e-07
Position 1313: 5.56433566914455e-07
Position 1517: 5.398819967375698e-07
Position 1202: 4.922268854249359e-07
Position 12311: 3.954361210129934e-07
Position 168: 3.7052825407694933e-07
Position 624: 3.2678046644582575e-07
Position 953: 2.9870300289650055e-07
Position 2198: 1.784777422857882e-07
Position 1101: 1.727619581541715e-07
Position 1292: 1.6105709487118062e-07
Position 1111: 1.4707320456521535e-07
Position 965: 1.1498754411846397e-07
Position 331: 1.1316912585844521e-07
Position 116: 1.0745278500766023e-07
Position 1133: 1.0544016982068809e-07
Position 747: 8.248827403124976e-08
Position 7114: 6.088927994974125e-08
Position 1500: 5.659637237251109e-08
Position 257: 5.1045302397155526e-08
Position 1368: 4.976255806841631e-08
Position 578: 4.1160844290992727e-08
Position 303: 3.81348775384613e-08
Position 1046: 3.717789868379127e-08
Position 197: 1.0884647286983002e-08
Position 299: 7.1922632630947045e-09
Position 106: 6.385014551634988e-09
Position 147: 5.278828801694808e-09
Position 629: 2.7226151663584214e-09
Position 1145: 2.6725381877916626e-09
Position 103: 2.0375462689010608e-09
Position 317: 4.5436172470901716e-11
Position 633: 4.1755954076975396e-11
