Gene = MFSD1
Position 8062: 2.6880670272264098e-08
Position 4466: 1.4620584966056942e-08
Position 76: 1.2391701922234395e-08
Position 89: 8.478661218363642e-09
Position 70: 3.3619956312173463e-09
Position 720: 1.6522561390014518e-09
Position 7642: 1.486664864868491e-09
Position 668: 4.5166356470060837e-10
Position 916: 5.141901644575084e-11
Position 750: 2.813164619267335e-11
Position 806: 2.6880493411552106e-11
