Gene = MLANA
Position 2873: 0.00043444476142270476
Position 207: 0.00042398818910607545
Position 342: 0.0004006485279512481
Position 16524: 0.0003846824285950824
Position 4798: 0.000380908782843134
Position 1590: 0.0003757402691829313
Position 1502: 0.00034285499060082703
Position 18197: 0.00034109310720744187
Position 908: 0.0003352212154479662
Position 4250: 0.0003259564695250244
Position 1256: 0.0003252971494207773
Position 2122: 0.0002991204312738106
Position 19800: 0.000295526439626355
Position 4616: 0.00026565528141737324
Position 2368: 0.0002620893860212251
Position 18983: 0.0002565751801513668
Position 1262: 0.00023931024737502046
Position 2398: 0.00023348642565272117
Position 17877: 0.000225005430708562
Position 16551: 0.00022480408632604345
Position 18303: 0.00022478092229260036
Position 3476: 0.00021457611775139255
Position 2915: 0.00019891722305291027
Position 19523: 0.00019793629480273643
Position 16282: 0.00019637472020301547
Position 5762: 0.00019072529787899265
Position 1717: 0.00018654819485930632
Position 3314: 0.00018080498368701199
Position 3169: 0.00017959442636168585
Position 361: 0.00016902210028084852
Position 1886: 0.00016811819146890896
Position 18482: 0.00016296271197234998
Position 1821: 0.00014487270849369686
Position 3516: 0.00014392390354744236
Position 301: 0.00013808135196556267
Position 531: 0.00012709866681004226
Position 1944: 0.00012474264638761805
Position 290: 0.00012291308946592335
Position 2498: 0.00012212654299801208
Position 18811: 0.00011959974799932588
Position 1867: 0.00011546750987066375
Position 3199: 0.00011261369708994915
Position 19269: 0.00011114470394366305
Position 3070: 0.00010701720631440312
Position 1186: 0.00010120040926024002
Position 17663: 9.246350794948866e-05
Position 17211: 8.759279485201548e-05
Position 1443: 8.703305852026164e-05
Position 591: 7.54509933149846e-05
Position 2296: 7.32788932966427e-05
Position 662: 7.226839254289986e-05
Position 10811: 5.4744759937866646e-05
Position 3035: 5.172448970663043e-05
Position 1562: 5.162991108630398e-05
Position 1446: 4.961516974858531e-05
Position 2187: 4.915446284026816e-05
Position 1803: 4.607062619827356e-05
Position 2313: 4.407439510761728e-05
Position 776: 3.8556289511284136e-05
Position 1147: 3.588707898086632e-05
Position 16620: 3.1651004574548184e-05
Position 538: 3.083562341216911e-05
Position 445: 2.8274052115460104e-05
Position 452: 2.6797851389755467e-05
Position 18452: 2.4939481362132533e-05
Position 781: 2.2511115293139312e-05
Position 2243: 2.1026287974661588e-05
Position 2706: 2.0771833911887038e-05
Position 4224: 2.0532689236043e-05
Position 593: 1.96823038250689e-05
Position 636: 1.8237852823496496e-05
Position 1115: 1.759696236270324e-05
Position 1748: 1.681653678785328e-05
Position 18268: 1.6390709152634117e-05
Position 2180: 1.602662265366018e-05
Position 571: 1.3723695903553543e-05
Position 1050: 1.3468568427121682e-05
Position 2427: 1.1132536675039616e-05
Position 1333: 9.600520088333871e-06
Position 2436: 7.120465475112444e-06
Position 1037: 6.159909987320785e-06
Position 1685: 6.148565151598441e-06
Position 1392: 5.903408040601889e-06
Position 1273: 5.903042559755405e-06
Position 1680: 5.7608031365749815e-06
Position 381: 5.558918119009258e-06
Position 868: 5.511068900627157e-06
Position 18154: 5.374902108876315e-06
Position 350: 4.551035743272471e-06
Position 2030: 4.018155685635403e-06
Position 2851: 3.715897080454927e-06
Position 669: 2.0715542147887862e-06
Position 2834: 1.9334107925823082e-06
Position 500: 1.5281315296256145e-06
Position 1141: 1.491356068845621e-06
Position 1102: 1.3807330173015613e-06
Position 397: 7.97860247644886e-07
Position 1524: 4.3769051353324277e-07
Position 7278: 4.217375515802489e-07
Position 811: 1.1357894565351116e-07
Position 994: 9.931871790515437e-08
Position 912: 9.920308269391792e-08
Position 1774: 9.88910530229219e-08
Position 1920: 7.596711307113436e-08
Position 792: 6.984135714617066e-08
Position 974: 5.607814634973911e-08
Position 494: 5.513745657362736e-08
Position 1057: 1.5825763252015492e-08
Position 1000: 1.2158938060750143e-08
Position 930: 9.019744413406987e-09
Position 843: 5.759117450508386e-09
Position 1278: 5.00909662409476e-09
Position 185: 9.909723012939076e-10
Position 454: 4.255284322149541e-10
Position 180: 1.96958652912643e-10
Position 948: 1.4389957451247945e-10
Position 816: 8.639990026139214e-11
Position 785: 3.910552355303275e-11
Position 935: 3.708170269781054e-11
Position 104: 3.561529979995619e-11
Position 130: 3.1317502895752e-11
Position 955: 2.2002799417224384e-11
Position 958: 2.0961872954862405e-11
Position 603: 2.0170468275039132e-11
Position 166: 1.7630623653757117e-11
Position 111: 5.5105309566381584e-12
Position 108: 1.8230884223646183e-12
Position 134: 3.727596325733785e-13
Position 115: 2.468467216097772e-13
Position 82: 2.2109078633673982e-13
Position 85: 1.4411067409993802e-13
Position 819: 8.960328191688267e-14
Position 117: 8.275486779770515e-14
Position 139: 6.744982384746081e-15
Position 141: 2.7644353660820615e-18
