Gene = L1TD1
Position 686: 3.233306573962327e-06
Position 3566: 2.9377218105139965e-06
Position 3431: 2.533096173449235e-06
Position 2799: 2.417124853297972e-06
Position 1863: 2.325412465789351e-06
Position 652: 1.8827812600745787e-06
Position 385: 1.83456910345938e-06
Position 530: 1.8168924621223265e-06
Position 2987: 1.7630011935992355e-06
Position 2631: 1.677365223392749e-06
Position 937: 1.6068297403529397e-06
Position 1086: 1.50493284670377e-06
Position 2260: 1.381558382789991e-06
Position 970: 1.291843428123807e-06
Position 614: 9.9216981946036e-07
Position 185: 9.257254349285701e-07
Position 848: 9.094878886523442e-07
Position 815: 8.708348073759131e-07
Position 994: 7.994471277930426e-07
Position 2038: 6.847704557902224e-07
Position 904: 6.812766982520251e-07
Position 565: 6.064441444218218e-07
Position 620: 6.050178614201685e-07
Position 999: 5.816176554234551e-07
Position 1333: 5.498165907181488e-07
Position 2201: 4.811438199843778e-07
Position 314: 4.754894543724277e-07
Position 1892: 4.5054754067876397e-07
Position 575: 3.4076388235728044e-07
Position 3449: 3.137336398929994e-07
Position 1904: 3.056541612547341e-07
Position 5550: 2.360264128450677e-07
Position 3054: 2.2779051971336043e-07
Position 1256: 2.0859167786722056e-07
Position 2078: 1.9746594400989267e-07
Position 2187: 1.2214850240737016e-07
Position 1983: 8.606369435854387e-08
Position 2436: 8.193484208807309e-08
Position 1177: 6.24363711537359e-08
Position 2398: 5.567932053475812e-08
Position 2323: 2.2765588418581836e-08
Position 1813: 2.2028671673777307e-08
Position 1141: 2.1975235209469897e-08
Position 1889: 1.4558782631978862e-08
Position 401: 7.852310159772507e-09
Position 1060: 6.843600022305011e-09
Position 513: 6.284600906749657e-09
Position 626: 5.271206937249577e-09
Position 562: 4.70724509366043e-09
Position 3399: 3.396295026923135e-09
Position 353: 3.1252722456178616e-09
Position 1008: 2.3710971501503216e-09
Position 691: 1.9771457215618224e-09
Position 828: 1.874474431850421e-09
Position 448: 1.0669691762411626e-09
Position 454: 1.3054354278402157e-10
Position 415: 6.585640930590648e-11
Position 632: 5.3537917345460353e-11
Position 586: 4.533995433816071e-11
Position 90: 8.872197959845326e-13
Position 394: 3.70960191548026e-13
Position 649: 6.81499604367251e-14
Position 458: 3.554096339587054e-14
