Gene = THG1L
Position 5692: 0.002746538835901691
Position 8979: 0.002589930307005365
Position 2942: 0.0025156809724849174
Position 8625: 0.002340117572196618
Position 2397: 0.0022956983154893795
Position 1116: 0.0022397919875064595
Position 7265: 0.002167809754851019
Position 5970: 0.001985903952658241
Position 8200: 0.0019763626516395194
Position 8301: 0.0018254749975782066
Position 6702: 0.001742160528515209
Position 7761: 0.0016496190135443483
Position 1592: 0.0016458397926338037
Position 6769: 0.001527781142956
Position 9250: 0.0014711491163121437
Position 5073: 0.0014539112920756024
Position 8982: 0.0013916675039302203
Position 3764: 0.0013466042012275892
Position 523: 0.0012948664838412895
Position 1606: 0.0012678790402514337
Position 6902: 0.0010994223279767203
Position 1363: 0.0010626333752896443
Position 7672: 0.0010594687391273275
Position 5097: 0.0009960219279856629
Position 8341: 0.0009196197260931715
Position 1447: 0.0008460728213309883
Position 8356: 0.0007836451639009563
Position 8382: 0.0007293501204345084
Position 1989: 0.0006334776306911401
Position 598: 0.0006190874693470832
Position 9124: 0.0005944408307164895
Position 3760: 0.0005943539668272363
Position 3417: 0.0005476249325746382
Position 3241: 0.0004897091234855376
Position 5570: 0.00047470744719407403
Position 9161: 0.00047343483108420076
Position 1683: 0.0004584806511856082
Position 5314: 0.0004484218751042158
Position 8939: 0.00043476518553658907
Position 2146: 0.0004327803846696875
Position 3117: 0.0004022215716281474
Position 2370: 0.0004004681263383636
Position 2320: 0.00038965093754855096
Position 5993: 0.0003894726340735917
Position 6002: 0.00038855858121612124
Position 1353: 0.0003822348179189287
Position 1922: 0.00035594337530907435
Position 4862: 0.0003462592805649838
Position 5837: 0.0003430327745103446
Position 2835: 0.0003401144265832172
Position 4881: 0.0003272761852541351
Position 6357: 0.000321041764349109
Position 3120: 0.0003155769563787847
Position 5637: 0.00031467040043560695
Position 860: 0.0003088349072481948
Position 3406: 0.00030298733188311366
Position 3162: 0.00029303611958811463
Position 7284: 0.0002911726788180709
Position 505: 0.0002822416233321849
Position 4333: 0.000280072428455767
Position 3045: 0.00027964708180862883
Position 7562: 0.00025602118439050324
Position 3486: 0.00024205243645453756
Position 2914: 0.0002133026352794659
Position 6862: 0.00021261396629218115
Position 2373: 0.00021246439192814087
Position 1310: 0.00021175862251486354
Position 2247: 0.00020898773854168974
Position 6818: 0.00020867152831020194
Position 6140: 0.00020805034055055844
Position 180: 0.0002033800202331369
Position 4412: 0.0001982416405272832
Position 7729: 0.00019011502056186786
Position 2403: 0.00018140836233391123
Position 4466: 0.0001592155631300069
Position 4336: 0.00015444114831707277
Position 2205: 0.00014983590269409384
Position 7086: 0.00014077253562362667
Position 6794: 0.0001391494399268587
Position 8019: 0.0001366058767932197
Position 5430: 0.0001262746262559572
Position 4391: 0.0001231979620763423
Position 4848: 0.00012189096894424187
Position 3454: 0.00012105028714278356
Position 3378: 0.00011231418513799364
Position 1762: 0.00010675214371820294
Position 3098: 0.00010574743909108949
Position 1612: 9.823363770273726e-05
Position 3504: 9.664223130310032e-05
Position 2066: 9.484642584327597e-05
Position 2494: 9.245746938519541e-05
Position 1222: 9.190746393815666e-05
Position 7079: 8.051452153580218e-05
Position 1815: 8.045226819305259e-05
Position 1132: 7.638429697880539e-05
Position 1234: 7.486911551579015e-05
Position 6999: 7.159574400387117e-05
Position 2102: 6.931524937542139e-05
Position 267: 6.417822395860045e-05
Position 8153: 6.159748034562235e-05
Position 341: 6.093412986659332e-05
Position 1788: 5.862463551193998e-05
Position 1138: 5.3719014023640036e-05
Position 5379: 5.302692771558591e-05
Position 2431: 4.8415083270348865e-05
Position 6172: 4.8127570133458736e-05
Position 3976: 4.646537315217499e-05
Position 1564: 4.556801722773823e-05
Position 6968: 4.406518133688047e-05
Position 4102: 4.247559861304242e-05
Position 406: 4.1257723010117937e-05
Position 2201: 4.067585315813693e-05
Position 880: 4.034857526811246e-05
Position 3167: 3.7867953979719725e-05
Position 5463: 3.5806547533860234e-05
Position 6057: 3.5639514118395285e-05
Position 262: 3.5410988847749494e-05
Position 1500: 3.5220063447968e-05
Position 5079: 3.4635022416951416e-05
Position 1312: 3.455701599035656e-05
Position 2012: 3.210931590959041e-05
Position 3231: 3.1895195364202563e-05
Position 4069: 2.9272761861481776e-05
Position 2868: 2.8574873901437354e-05
Position 3448: 2.784104474398709e-05
Position 2629: 2.6838915777351252e-05
Position 1252: 2.6407906468152628e-05
Position 1258: 2.5560749771253742e-05
Position 1756: 2.48317269159127e-05
Position 3488: 2.4432145807362833e-05
Position 6542: 2.2039102004226568e-05
Position 4004: 1.911915149534643e-05
Position 489: 1.898455555323922e-05
Position 3922: 1.8582857392479815e-05
Position 345: 1.8203514449990137e-05
Position 3859: 1.799977858117789e-05
Position 747: 1.66795482379126e-05
Position 536: 1.6319513788017554e-05
Position 2655: 1.3711329200626497e-05
Position 5047: 1.3525249241152648e-05
Position 5234: 1.3510001514948636e-05
Position 1533: 1.3470699130758045e-05
Position 129: 1.3230427504419721e-05
Position 723: 1.2482198386788558e-05
Position 1370: 1.2036545275408337e-05
Position 5330: 1.1755895365278381e-05
Position 5237: 1.1530883330797242e-05
Position 1877: 1.1251840884968565e-05
Position 1965: 1.0537592012715188e-05
Position 624: 1.0397495921097169e-05
Position 5263: 9.413277977854413e-06
Position 4607: 8.241717150852554e-06
Position 3925: 8.10610082729031e-06
Position 692: 7.541704383002884e-06
Position 3511: 7.352909205211721e-06
Position 317: 7.231306359709387e-06
Position 804: 7.0984336165488245e-06
Position 1930: 5.9078745750799815e-06
Position 1680: 5.785143013778655e-06
Position 5704: 5.75900792073394e-06
Position 866: 5.662194162032147e-06
Position 3951: 5.567081579100654e-06
Position 2078: 4.7850070044261706e-06
Position 779: 4.583910729211606e-06
Position 3520: 4.067361276853903e-06
Position 185: 3.883719044039721e-06
Position 4018: 3.815975634619983e-06
Position 1187: 3.7485133190914884e-06
Position 3693: 3.56160551769864e-06
Position 6360: 3.5334158801330836e-06
Position 807: 3.3241067597417626e-06
Position 3382: 3.1025931078196186e-06
Position 3531: 3.0802344767010175e-06
Position 603: 2.6785649678919153e-06
Position 6054: 2.1594345690704807e-06
Position 443: 2.1241882108605907e-06
Position 135: 2.0894402942853045e-06
Position 1260: 1.976297066984288e-06
Position 5014: 1.8159355435343278e-06
Position 5840: 1.8124670666909182e-06
Position 471: 1.5674674793625425e-06
Position 5742: 1.4805398560345255e-06
Position 4589: 1.3890360414697263e-06
Position 767: 1.1512796324235274e-06
Position 685: 1.0291695222094355e-06
Position 369: 8.994522027594679e-07
Position 5289: 8.634356529454609e-07
Position 1841: 6.906243402803957e-07
Position 2411: 3.759550113498625e-07
Position 2157: 3.7349760328618145e-07
Position 1838: 2.6310046663258286e-07
Position 1544: 8.403117895673393e-08
Position 4563: 7.693550050395966e-08
Position 4556: 5.969386127231355e-08
Position 6567: 5.62202358446724e-08
Position 889: 5.455586017792198e-08
Position 4520: 3.776882814624967e-08
Position 4714: 2.1065461658612465e-08
Position 4538: 1.3713312133600062e-08
Position 3603: 1.0130444751375463e-08
Position 4940: 8.328828711388887e-09
Position 1240: 6.855249966905374e-09
Position 1366: 6.6708347994474145e-09
Position 1285: 6.242518182041497e-09
Position 658: 6.210799277465928e-09
Position 439: 5.7158955804534396e-09
Position 182: 4.716365124297342e-09
Position 3620: 4.084505262183345e-09
Position 143: 1.0795690252285096e-09
Position 564: 9.290719781349632e-10
Position 549: 7.817383182933169e-10
Position 755: 7.493546094542355e-10
Position 1451: 2.6950836783683384e-10
Position 707: 1.9557830677397463e-10
Position 359: 8.631605011900106e-11
Position 3766: 6.683863555420629e-11
Position 158: 6.03346866159229e-11
Position 149: 5.259122361280742e-11
Position 156: 3.324949501720127e-11
Position 351: 8.711309102686063e-12
Position 193: 1.2364779649998376e-12
Position 195: 3.786564577315756e-13
Position 154: 3.0296267025544093e-13
Position 147: 3.320691694917768e-14
