Gene = RP11-229P13.27
Position 5417: 0.009722367262998905
Position 7530: 0.009712667594333242
Position 1366: 0.00962254930930497
Position 593: 0.009429558056772303
Position 3955: 0.007758309885802951
Position 7625: 0.0065808199546842205
Position 1783: 0.006288570555672475
Position 3607: 0.005947702386789884
Position 4842: 0.005861452355171836
Position 261: 0.005797821483687783
Position 6118: 0.0054564360461345955
Position 1310: 0.005245426361364444
Position 1250: 0.005043936776017834
Position 6103: 0.0043196909846660225
Position 1227: 0.004159649493108827
Position 7977: 0.0038289251678143223
Position 1858: 0.0035760722884151416
Position 7317: 0.0035370592724235663
Position 7726: 0.003188297731768179
Position 327: 0.0029760361077526254
Position 1944: 0.002391180007881594
Position 5720: 0.002262566167527083
Position 7480: 0.0022580105074583726
Position 2702: 0.002155768148797141
Position 2488: 0.0020533787693548357
Position 4283: 0.002024173100356096
Position 4217: 0.001976282509817146
Position 6088: 0.0018334938349473862
Position 5747: 0.0018188460216622035
Position 1090: 0.0017126572886804945
Position 5920: 0.001578472602530448
Position 1973: 0.0015521523944651374
Position 2746: 0.0015468493593818254
Position 1947: 0.001463314773368458
Position 3681: 0.0013975097876063334
Position 943: 0.0013070303145994878
Position 6272: 0.001281237560474925
Position 5419: 0.001276710933391985
Position 5810: 0.0010653682894502174
Position 4237: 0.0010151220635636143
Position 3817: 0.0009961246773365524
Position 4340: 0.0009944889036580325
Position 301: 0.0009775364291795142
Position 2163: 0.0009344650782131221
Position 283: 0.0009226108679975502
Position 3016: 0.0008613837143528598
Position 5470: 0.0008483859154600689
Position 7927: 0.0007874315620863386
Position 1420: 0.0006780096633609566
Position 3733: 0.0006323629022365078
Position 2716: 0.0006177545529809983
Position 1261: 0.0006122582536859197
Position 1039: 0.000540569426659289
Position 3845: 0.000491934699880055
Position 338: 0.00047539047046798094
Position 2796: 0.0004511343246461413
Position 4574: 0.0003751444284901572
Position 4647: 0.0003568431449989644
Position 6485: 0.0003560993939990839
Position 486: 0.00032202796998081237
Position 6030: 0.00029454381923412447
Position 3909: 0.0002847521665647847
Position 991: 0.0002804087611033714
Position 4861: 0.00027813071874670616
Position 1998: 0.0002271017164244128
Position 765: 0.00022197016801939006
Position 2476: 0.0002178639144526906
Position 656: 0.00021471849650442208
Position 1070: 0.00017888636897919004
Position 4683: 0.00014584211889616603
Position 1522: 0.0001327822486682556
Position 1313: 0.0001261094150056719
Position 1096: 9.938215289501181e-05
Position 3059: 9.258800712655063e-05
Position 3119: 9.092746520609762e-05
Position 1568: 8.413635825432496e-05
Position 916: 7.337363052249473e-05
Position 2858: 6.546478001872712e-05
Position 1525: 6.426056754194973e-05
Position 887: 6.364748165279486e-05
Position 1162: 6.300648347208405e-05
Position 2958: 5.9275230263311345e-05
Position 1326: 5.32386515686398e-05
Position 1518: 5.24109652409156e-05
Position 341: 5.239341134680447e-05
Position 1043: 4.94987949143641e-05
Position 1046: 4.8423942782345384e-05
Position 1129: 4.7117962785622735e-05
Position 674: 4.061868414953586e-05
Position 294: 3.880654660681986e-05
Position 1148: 3.7495052326385466e-05
Position 1635: 3.6300573197198176e-05
Position 368: 3.119567725407553e-05
Position 329: 2.997693636326033e-05
Position 1882: 2.7721038118980385e-05
Position 238: 2.577916833205691e-05
Position 365: 1.8359671521529963e-05
Position 622: 1.7247194383375267e-05
Position 626: 1.646408770484043e-05
Position 537: 1.3645770588352555e-05
Position 2565: 1.245257868825539e-05
Position 1396: 1.1363523278311928e-05
Position 1452: 1.0026124651986517e-05
Position 860: 6.074648768134199e-06
Position 1541: 5.604535833025112e-06
Position 1428: 4.497680938998207e-06
Position 374: 3.6485714874779935e-06
Position 1949: 3.4885923513865518e-06
Position 1133: 2.863088303981421e-06
Position 1561: 2.768247074596886e-06
Position 471: 2.5810133550742926e-06
Position 1489: 1.8893947981991557e-06
Position 1258: 1.788481325890757e-06
Position 1101: 1.775482278949206e-06
Position 2654: 1.6975965600210702e-06
Position 1387: 1.352455954374521e-06
Position 889: 1.129503241518819e-06
Position 841: 1.0339609576820677e-06
Position 381: 8.900301431527724e-07
Position 1444: 8.683416969593006e-07
Position 668: 8.090596966290664e-07
Position 1384: 7.983788508035263e-07
Position 1334: 5.571495812593885e-07
Position 1789: 4.817767415526896e-07
Position 2026: 4.170814835492761e-07
Position 1434: 3.36490066545017e-07
Position 1537: 3.0392592766612274e-07
Position 906: 2.8861733941919945e-07
Position 248: 2.8370878743530906e-07
Position 630: 1.4510675842179996e-07
Position 852: 1.1730750510595932e-07
Position 1906: 1.0992262452017665e-07
Position 867: 4.9381500144026866e-08
Position 1004: 2.349123738179151e-08
Position 1099: 2.159363565258393e-08
Position 1205: 1.8676413434966113e-08
Position 475: 1.4879581646288786e-08
Position 429: 7.357540557364609e-09
Position 398: 2.5922326224757863e-09
Position 1200: 5.804501920511361e-10
Position 421: 5.434924680477378e-10
Position 436: 4.2887285479720524e-10
Position 683: 9.22378742969739e-11
Position 440: 1.298972918910266e-15
