Gene = RPP14
Position 5588: 0.00019264527085590164
Position 5129: 0.00016330631648272967
Position 4137: 0.00015890830736774495
Position 4501: 0.00013941711642510659
Position 1469: 0.0001369286278177582
Position 766: 0.00013132330297379837
Position 492: 0.00012398235726813922
Position 4149: 0.00012054314473913662
Position 5738: 0.0001184189600708535
Position 692: 0.00011812257902497523
Position 4455: 0.00011309785804644664
Position 4400: 0.00010645328550868112
Position 9109: 6.732220806204463e-05
Position 184: 6.291818289298238e-05
Position 590: 6.012084901532422e-05
Position 4610: 5.048280123440859e-05
Position 5784: 4.686264412876904e-05
Position 835: 3.1851355143827626e-05
Position 9252: 2.719887127341608e-05
Position 5756: 2.6108928875533478e-05
Position 5939: 2.4318945372633102e-05
Position 204: 2.410492362345926e-05
Position 6216: 2.2046467473240712e-05
Position 8366: 2.201609008062291e-05
Position 4163: 2.1589103818378142e-05
Position 131: 2.1228970822716323e-05
Position 687: 1.8888378862759795e-05
Position 1314: 1.790500928532967e-05
Position 1232: 1.2645586604964348e-05
Position 290: 1.169396407844803e-05
Position 119: 1.1504226671491281e-05
Position 5933: 1.1164428160619562e-05
Position 4121: 1.0204898264410866e-05
Position 49: 9.076757441353237e-06
Position 140: 8.604834466313444e-06
Position 2921: 7.344632679818698e-06
Position 1713: 7.0691312448893135e-06
Position 603: 6.841871052307105e-06
Position 302: 5.900385028630412e-06
Position 1872: 5.453113296835204e-06
Position 187: 5.452009242534007e-06
Position 2600: 4.5429021021085095e-06
Position 2433: 4.36735575516359e-06
Position 2336: 4.229758807494474e-06
Position 1526: 3.7688642447047093e-06
Position 10777: 3.4380636176094455e-06
Position 407: 3.1314285309716346e-06
Position 2497: 3.0546232297137072e-06
Position 764: 2.6158724038501087e-06
Position 1522: 2.579708516517292e-06
Position 2483: 2.5675086723975122e-06
Position 3152: 2.5488295720360753e-06
Position 3572: 2.5119883553830233e-06
Position 4098: 2.480666777432254e-06
Position 3176: 2.41939422259517e-06
Position 1798: 2.1698027292186404e-06
Position 3194: 2.1613532351694066e-06
Position 1297: 2.1238621745644076e-06
Position 66: 1.8855732299048188e-06
Position 10885: 1.6842459192532372e-06
Position 1562: 1.551057949814736e-06
Position 10770: 1.3784312769828345e-06
Position 198: 1.2052172158855545e-06
Position 9954: 1.0664476649738759e-06
Position 10833: 9.591392843914546e-07
Position 1752: 8.874680830372577e-07
Position 11343: 5.709930422918563e-07
Position 10108: 4.5849266458007924e-07
Position 4545: 3.3476821601090964e-07
Position 7: 3.305832917064535e-07
Position 5349: 2.6984149463098524e-07
Position 4309: 1.877661989419483e-07
Position 4320: 1.8419296522893397e-07
Position 5564: 1.0549962371345589e-07
Position 1132: 4.780806235510227e-08
Position 436: 3.400756370839273e-08
Position 404: 3.34002346644255e-08
Position 469: 3.05808353495958e-08
Position 930: 1.1725780192745674e-08
Position 2017: 7.65347501111819e-09
Position 356: 4.047922205625921e-09
Position 1044: 3.163123422573484e-09
Position 548: 1.7670219974881242e-09
Position 307: 8.64055659807746e-11
Position 358: 6.415678678320143e-11
Position 258: 3.982828370499581e-11
Position 1103: 1.3665356800016304e-11
Position 574: 1.102878346276625e-11
Position 410: 1.0964891405552981e-11
Position 584: 3.5224824965795088e-12
Position 510: 3.3301702321654786e-12
Position 6125: 2.7168470110662096e-12
Position 623: 9.693615581785798e-13
Position 2445: 1.9167444836929158e-13
Position 323: 1.8511907936442187e-13
Position 522: 9.351911619447916e-14
Position 481: 4.830755791343333e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4244: 0.977493501962943
Position 4046: 0.9128898242864698
Position 10252: 0.664389342059043
Position 10652: 0.49813593628916475
Position 6024: 0.4418192471322789
Position 10009: 0.3601158975598359
Position 11177: 0.2183699017139002
Position 1776: 0.20728347589932414
Position 16683: 0.1950212713637163
Position 17812: 0.16767591962768438
Position 319: 0.12730657049301283
Position 10191: 0.09049103261185074
Position 14065: 0.07049336318736128
Position 4027: 0.06366140391200603
Position 305: 0.06127456359937705
Position 9897: 0.05796358287648957
Position 11681: 0.05561270458101754
Position 1872: 0.045443601278730164
Position 15501: 0.042548716128653206
Position 9810: 0.04018578950471783
Position 16411: 0.034032040424289034
Position 9649: 0.02737433435985493
Position 1566: 0.025559569209739515
Position 10529: 0.024490787525858513
Position 16456: 0.024290056229866817
Position 9900: 0.023492816382421306
Position 10690: 0.02319980954633969
Position 9459: 0.022686053133872407
Position 16703: 0.022563166199289494
Position 15019: 0.022328707427960538
Position 6044: 0.019520313249974795
Position 15819: 0.018867240352105175
Position 8946: 0.01871754292828091
Position 6020: 0.018412381075232295
Position 3824: 0.018136162438233308
Position 15620: 0.017635516049144383
Position 10556: 0.015105769452584383
Position 17630: 0.014685212044068885
Position 5631: 0.013905798195816473
Position 3345: 0.013225591984156354
Position 4246: 0.012716555503091618
Position 9841: 0.011699280267618342
Position 11020: 0.011046474598103843
Position 14605: 0.010343804360417829
Position 8991: 0.010160783416175016
Position 8968: 0.008571691645891449
Position 282: 0.008437629822623551
Position 15344: 0.008238098555192669
Position 16247: 0.00709980704300942
Position 17011: 0.006997221087347253
Position 9624: 0.006639134395239408
Position 11371: 0.006596976368950933
Position 17250: 0.0058679416915302755
Position 9509: 0.00558686605899708
Position 9438: 0.005328559447771323
Position 14951: 0.005256668743527606
Position 2373: 0.005114301622289119
Position 1392: 0.005086358024076825
Position 14485: 0.005058758706511639
Position 15840: 0.0049238472214440795
Position 10439: 0.004814509216450418
Position 10500: 0.004688075592214442
Position 1350: 0.004639610916475987
Position 4005: 0.004109892367974235
Position 14533: 0.003662363033086566
Position 13842: 0.003574192301892725
Position 254: 0.0034195725441688446
Position 11042: 0.0033918334980781385
Position 7097: 0.003320350265680798
Position 14230: 0.0031192545679027237
Position 11438: 0.0030079714195687516
Position 1213: 0.0029465907698233203
Position 17214: 0.002884274189854888
Position 18378: 0.0028728969546375762
Position 1544: 0.002758245782617028
Position 12108: 0.0027566007115746214
Position 4422: 0.002683585979077955
Position 1658: 0.002652196445541612
Position 11562: 0.002624808408465183
Position 3053: 0.0021957226143761582
Position 11863: 0.0021554710146757155
Position 9677: 0.0020714745951161376
Position 9972: 0.0019348984338820171
Position 12920: 0.0019041752241800171
Position 10485: 0.0017912077125318442
Position 15341: 0.0017458992439862205
Position 16679: 0.0017362079034364737
Position 14089: 0.0016960988482353058
Position 2046: 0.0016223412118601837
Position 3252: 0.0015272931145006536
Position 1571: 0.00137191462115133
Position 734: 0.0013451819188131594
Position 11054: 0.0013342169864098727
Position 11523: 0.0013205440936948241
Position 8796: 0.0012334944945133284
Position 8846: 0.0012154728431875495
Position 13732: 0.0011779621873517524
Position 10731: 0.001130639093483085
Position 14362: 0.0011161672931186215
Position 8953: 0.001110573561278613
Position 2500: 0.0010624598393781431
Position 3689: 0.001052336341161876
Position 9056: 0.001046070286004743
Position 1780: 0.0009967342876618399
Position 11424: 0.0009926695885105231
Position 11793: 0.000948374704947948
Position 11447: 0.0009480661472132876
Position 1686: 0.000894317992294262
Position 1601: 0.0008573142597185708
Position 9976: 0.0007850235800651631
Position 640: 0.0007219934199116122
Position 3124: 0.0007122954163739992
Position 15169: 0.0007088649568785341
Position 2567: 0.0006984416331498316
Position 1522: 0.0006770213667421456
Position 13014: 0.000671923266179256
Position 11305: 0.0006575404541531032
Position 1655: 0.0006257839607016403
Position 8761: 0.0006230898097091292
Position 3348: 0.0005863714418874031
Position 3292: 0.0005787916447907369
Position 4913: 0.0005761800342886988
Position 1412: 0.0005254306402218957
Position 8849: 0.0005235058628648871
Position 1456: 0.00039851009412745223
Position 13871: 0.00039709582420376945
Position 4056: 0.00039378998519949574
Position 6213: 0.0003931213539709493
Position 481: 0.00036390491116610634
Position 11775: 0.00035967617147322805
Position 11134: 0.0003528743270077378
Position 4827: 0.00032627464400811944
Position 4284: 0.0003216006931247853
Position 6026: 0.0003174684780773879
Position 12974: 0.00030851580236558335
Position 1131: 0.0002922449087591019
Position 2483: 0.000289490838131745
Position 646: 0.00027327604882691715
Position 4937: 0.000256159048792878
Position 5933: 0.00024394373799972816
Position 5481: 0.00023891223077635205
Position 2990: 0.00023547350552848687
Position 2042: 0.0002302032786492802
Position 3729: 0.00022723807414525867
Position 12461: 0.00022013197942245507
Position 1400: 0.00021158675170638043
Position 3974: 0.00020350365881353992
Position 12018: 0.00019554817581212954
Position 2440: 0.00018340246953437727
Position 792: 0.00017941194961705758
Position 5077: 0.0001743293867956193
Position 6099: 0.0001735529546849273
Position 1443: 0.00016223287982034356
Position 2527: 0.00014811619871668517
Position 530: 0.00013703658073855639
Position 3224: 0.00013660094849834547
Position 3301: 0.0001362406049592253
Position 3328: 0.00013478728213760254
Position 803: 0.00013150427681322139
Position 1876: 0.00012495424589727602
Position 5981: 0.00011559620492073276
Position 10957: 0.0001116847124712299
Position 5128: 0.00010807660794883673
Position 788: 0.00010688665511198982
Position 6277: 0.00010246249806719585
Position 6366: 9.979965555829821e-05
Position 12384: 9.273719051829004e-05
Position 333: 8.703051427488713e-05
Position 3325: 8.493653571648329e-05
Position 2215: 7.905846648953416e-05
Position 5855: 7.640817661157159e-05
Position 5602: 7.635134181949476e-05
Position 5813: 7.442655315642634e-05
Position 6305: 7.310533976093168e-05
Position 2339: 7.152201297431918e-05
Position 8606: 6.977684166056879e-05
Position 5103: 6.726844201386275e-05
Position 1358: 6.706965514748843e-05
Position 1826: 6.14843085506682e-05
Position 2375: 6.145067510009713e-05
Position 8686: 6.125547116363747e-05
Position 2241: 5.394606610889642e-05
Position 2618: 4.705158749658825e-05
Position 703: 4.68871046411621e-05
Position 7198: 4.5987649924889465e-05
Position 7654: 4.5290643204061175e-05
Position 10893: 4.4544302921868015e-05
Position 3359: 3.9976151890031095e-05
Position 3307: 3.988046300041085e-05
Position 2066: 3.919182135492953e-05
Position 3398: 3.841732801783825e-05
Position 6450: 3.814286743515967e-05
Position 6753: 3.79437874847447e-05
Position 6310: 3.743407960951365e-05
Position 1841: 3.552795039935334e-05
Position 6181: 3.3260709212243976e-05
Position 4255: 3.076976588598825e-05
Position 1745: 3.0017532714312682e-05
Position 5655: 2.9815100329891196e-05
Position 4987: 2.9318137909247193e-05
Position 5083: 2.794802964950206e-05
Position 815: 2.7234485772965727e-05
Position 2531: 2.3574714449807304e-05
Position 4973: 2.3192195932041737e-05
Position 1180: 2.1747711557021773e-05
Position 4293: 1.987592256084175e-05
Position 1254: 1.8075821946742997e-05
Position 7259: 1.785713633467373e-05
Position 4438: 1.7100316114461294e-05
Position 4403: 1.416924808625992e-05
Position 5637: 1.2920431260888158e-05
Position 8291: 1.2634889375240945e-05
Position 6406: 1.1818371523297449e-05
Position 5900: 1.163151820006115e-05
Position 5787: 1.0634935638657827e-05
Position 1498: 9.907771172013737e-06
Position 5079: 9.324185110184347e-06
Position 545: 8.679693399500679e-06
Position 522: 8.618160358606027e-06
Position 741: 6.962360661262352e-06
Position 1222: 6.867650296837156e-06
Position 1084: 6.784757605948106e-06
Position 9178: 6.712267383391291e-06
Position 2793: 6.4962154584716e-06
Position 1469: 6.336704276628597e-06
Position 4314: 6.241767557288279e-06
Position 9147: 6.0693560998192816e-06
Position 8288: 4.811886701808721e-06
Position 1157: 4.584631866733198e-06
Position 4202: 4.541546982800611e-06
Position 1231: 4.538265760868567e-06
Position 5691: 4.3855748737706575e-06
Position 661: 3.6289482948539576e-06
Position 1314: 3.5873393137159395e-06
Position 819: 3.5696985719822913e-06
Position 1361: 3.120934398729519e-06
Position 671: 3.114430511278864e-06
Position 548: 2.985401425728759e-06
Position 862: 2.8511672611141322e-06
Position 8727: 2.537294794777615e-06
Position 845: 2.4036456662315483e-06
Position 1578: 1.9711590378780867e-06
Position 469: 1.9005710636724576e-06
Position 8174: 1.768626827745424e-06
Position 8236: 1.6659761062494408e-06
Position 664: 1.5999136683327598e-06
Position 711: 1.5850686117166405e-06
Position 4174: 1.5693572116981881e-06
Position 5869: 1.425703894688243e-06
Position 897: 1.3744876336765323e-06
Position 750: 1.344380188340932e-06
Position 864: 1.3041545624768136e-06
Position 204: 1.246607849657388e-06
Position 1414: 1.1848477544970966e-06
Position 8211: 1.1347110695783462e-06
Position 116: 9.855019375206528e-07
Position 868: 8.728768149062542e-07
Position 2808: 8.484172213471025e-07
Position 1367: 6.294246173434311e-07
Position 914: 6.268475721366207e-07
Position 1418: 6.258031987823254e-07
Position 832: 6.06392064615425e-07
Position 10702: 6.041248533443967e-07
Position 1665: 5.549629817394265e-07
Position 762: 5.49790659944819e-07
Position 1722: 4.771257943842988e-07
Position 668: 4.6137547525667106e-07
Position 2624: 4.503448946815996e-07
Position 331: 3.975287461847233e-07
Position 603: 3.714123177920227e-07
Position 821: 3.2618335793086314e-07
Position 1257: 3.040851541114282e-07
Position 1585: 2.812640163691995e-07
Position 1169: 2.8074080337821166e-07
Position 1794: 2.0405621444150967e-07
Position 746: 1.966971472283796e-07
Position 6056: 1.5581135932575905e-07
Position 365: 1.4724077510934125e-07
Position 5962: 1.4296099184028741e-07
Position 2009: 1.183407968186531e-07
Position 5011: 1.0083140396574646e-07
Position 5959: 1.0007207767693137e-07
Position 6116: 7.626869448517307e-08
Position 5156: 7.603283292432786e-08
Position 1938: 7.244867590693957e-08
Position 2116: 6.53652160309974e-08
Position 597: 6.243032611667159e-08
Position 1784: 5.709765283034058e-08
Position 1957: 5.024742853419876e-08
Position 1798: 4.0737771990347375e-08
Position 4919: 3.056244391748122e-08
Position 923: 1.925331969639263e-08
Position 1136: 1.8648008305200352e-08
Position 927: 1.2535938919236438e-08
Position 1903: 9.250452254232458e-09
Position 135: 9.202940492763663e-09
Position 608: 4.379538635368273e-09
Position 906: 3.306036534932986e-09
Position 195: 2.1989394246176756e-09
Position 708: 2.1260997542802625e-09
Position 902: 1.9365576608537415e-09
Position 935: 1.6700269643561233e-09
Position 159: 1.4934143353781184e-09
Position 4348: 1.3680474292589007e-09
Position 841: 1.2816784628990164e-09
Position 344: 1.2665737788346704e-09
Position 4432: 1.2490551972619717e-09
Position 128: 9.803377960366508e-10
Position 754: 5.158894779803004e-10
Position 4446: 5.086442758869297e-10
Position 944: 4.39260429841759e-10
Position 427: 2.7391501763200443e-10
Position 4538: 2.182775896941064e-10
Position 150: 1.6613780782730124e-10
Position 873: 1.5406293422830897e-10
Position 119: 1.0475296156821088e-10
Position 982: 5.7284779886378776e-11
Position 4383: 4.851538479302567e-11
Position 961: 4.131152478051579e-11
Position 1019: 2.987840057820392e-11
Position 140: 2.1402868627626918e-11
Position 436: 2.093242226906813e-11
Position 952: 2.092550670936958e-11
Position 176: 2.0116708079554613e-11
Position 389: 1.9920933241439403e-11
Position 560: 1.3941705583209578e-11
Position 446: 1.3723180115460842e-11
Position 459: 1.3478017319466157e-11
Position 614: 1.327801249416132e-11
Position 971: 1.1932708459499343e-11
Position 152: 1.1340885156202296e-11
Position 443: 8.200272263140695e-12
Position 166: 7.336242148678995e-12
Position 770: 6.159283602271884e-12
Position 178: 1.415052111095137e-12
Position 394: 6.844181988892171e-13
Position 404: 2.713324667836785e-13
Position 450: 6.635534052289434e-14
Position 90: 3.177238595185041e-14
Position 83: 3.4622153445701944e-15
Position 556: 1.4113082794253178e-16
