Gene = SVBP
Position 407: 4.177513755158752e-08
Position 890: 3.1379804170204777e-08
Position 489: 2.5026587925592276e-08
Position 687: 2.202970274401304e-08
Position 909: 2.1129954712710347e-08
Position 1054: 1.708993090093006e-08
Position 180: 3.645360064614153e-09
Position 185: 1.6827283947454885e-09
Position 190: 7.512710022325041e-10
Position 881: 3.7468954272596487e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9303: 0.7557534518428611
Position 6033: 0.4518471935371427
Position 4445: 0.13389816306892485
Position 9075: 0.0700129583361329
Position 8789: 0.0409574149912224
Position 223: 0.0335170833718695
Position 4402: 0.032451658863870726
Position 9143: 0.03036931557502588
Position 9175: 0.028707776407652263
Position 5241: 0.02600933075372734
Position 3311: 0.022606382203704815
Position 3661: 0.020478659641670657
Position 9280: 0.017053742166823253
Position 5668: 0.014527835818170225
Position 8919: 0.013935874320605553
Position 5077: 0.013803248103593057
Position 5348: 0.011706987042646548
Position 2961: 0.011423096618016795
Position 5238: 0.008268435413485722
Position 3258: 0.007125492759318669
Position 5010: 0.006673538755335191
Position 198: 0.006596123658981529
Position 4208: 0.005963445223637649
Position 2079: 0.005651553428478546
Position 1697: 0.005228127709169801
Position 9223: 0.004704974882313342
Position 4886: 0.004575899555159598
Position 1404: 0.004559300856628066
Position 5331: 0.004522057385400318
Position 7615: 0.004382772817050014
Position 1224: 0.003979921707467727
Position 1592: 0.003877031388180862
Position 3358: 0.0034110123251419214
Position 479: 0.0033496527552900526
Position 500: 0.003202939449089522
Position 4232: 0.0031846648221463287
Position 7586: 0.003171978869469616
Position 3794: 0.0029480006737142126
Position 9320: 0.002912561703598853
Position 5612: 0.0024179899970875407
Position 7729: 0.0024175823624493775
Position 3684: 0.0023829424808019363
Position 3699: 0.002104985527155637
Position 3539: 0.002022319257327864
Position 9479: 0.0016763830312594944
Position 1449: 0.0014773320798971985
Position 6837: 0.0014448463822891182
Position 2043: 0.0013653704373730235
Position 7200: 0.0012572882998549537
Position 4595: 0.0012354329825753716
Position 1644: 0.0011877922754101604
Position 5328: 0.001113125494853175
Position 6766: 0.001100700134645484
Position 1544: 0.0010498410108039492
Position 706: 0.0010360767506914592
Position 483: 0.0009303493226056108
Position 6392: 0.0008887880029860776
Position 3379: 0.0008878291401318012
Position 3316: 0.0008622299854580341
Position 281: 0.0008575290301344752
Position 3942: 0.0008261289128776631
Position 8716: 0.00081845235472668
Position 3636: 0.0008110097179067619
Position 3730: 0.0008094458269950861
Position 5028: 0.0008059461496985927
Position 1318: 0.000778337660643862
Position 1477: 0.0007137302822322419
Position 2899: 0.000707681460741847
Position 701: 0.0006995072683904605
Position 3329: 0.0006948822386170917
Position 655: 0.0006858807389054115
Position 1455: 0.0006313191842081357
Position 3402: 0.0006138032539514736
Position 6991: 0.000589707897446086
Position 1249: 0.0005895462675542739
Position 1905: 0.0005873653719314423
Position 7011: 0.0005758084097700029
Position 6746: 0.0005235080798607651
Position 1122: 0.0005075194494330749
Position 6714: 0.00047360847260876997
Position 2191: 0.0004543824705065512
Position 3633: 0.0004467983975064833
Position 7769: 0.0004424464155742189
Position 249: 0.0004023950030728375
Position 4102: 0.0003824349579344621
Position 2903: 0.0003768320617482953
Position 6131: 0.0003662761648665136
Position 3807: 0.0003533824511636133
Position 733: 0.0003341441227499708
Position 2024: 0.00031521429929802643
Position 648: 0.00031273730927773943
Position 506: 0.00030703653803072523
Position 1743: 0.0002899625718316319
Position 1973: 0.0002857912925027754
Position 1979: 0.0002841178352929147
Position 6834: 0.0002768011180735438
Position 730: 0.00027243448504264277
Position 3274: 0.00027211207374895803
Position 1721: 0.0002598546884763724
Position 7083: 0.0002438079335407897
Position 4970: 0.0002295873907339227
Position 312: 0.00022887167382470525
Position 5692: 0.00021815773800572716
Position 2031: 0.00021726668819863776
Position 1908: 0.0002141519360695999
Position 2462: 0.0002075374805583506
Position 7351: 0.00020437898698803293
Position 4294: 0.00020112023299370018
Position 1329: 0.00019424522191631929
Position 3589: 0.00019388649373828175
Position 6370: 0.0001920404047048605
Position 1375: 0.00019101151712546885
Position 3198: 0.00017641433878537514
Position 7217: 0.00016310751287657228
Position 252: 0.00016181663014288217
Position 3956: 0.00015123229011666206
Position 228: 0.00014865346526787894
Position 2215: 0.00014045570207062876
Position 1628: 0.0001374012881860464
Position 4978: 0.00013196516918300615
Position 2296: 0.00012334091196563863
Position 6264: 0.00011057088254770635
Position 407: 0.00010120272725121523
Position 658: 9.463701919494305e-05
Position 1203: 7.785182262530144e-05
Position 2434: 7.432242392079073e-05
Position 3459: 5.1674578707365246e-05
Position 4153: 4.914813298098885e-05
Position 3426: 4.5540434688639455e-05
Position 606: 4.381292693374435e-05
Position 5517: 4.3447301885171625e-05
Position 6232: 4.32523122206139e-05
Position 4257: 3.697285060761703e-05
Position 881: 3.680377097402812e-05
Position 567: 3.44443765384216e-05
Position 4767: 2.959446408901011e-05
Position 4026: 2.9425525682125532e-05
Position 4695: 2.910592576851955e-05
Position 615: 2.8887264479722018e-05
Position 1176: 2.7615944339569354e-05
Position 4919: 2.7356555385391865e-05
Position 3108: 2.1976735066341282e-05
Position 1940: 1.893036747461869e-05
Position 1868: 1.8456610129875222e-05
Position 528: 1.8072027828725353e-05
Position 746: 1.768603195798236e-05
Position 1279: 1.6215574621928185e-05
Position 3574: 1.342833746194143e-05
Position 1776: 1.23372817810652e-05
Position 1030: 1.1718209568270502e-05
Position 2585: 9.845395548726888e-06
Position 665: 9.790040966950685e-06
Position 2815: 9.245804461716275e-06
Position 563: 8.489655667283187e-06
Position 1815: 7.182111337174553e-06
Position 691: 6.149605157604572e-06
Position 544: 2.079991941514977e-06
Position 6008: 1.4233815411066174e-06
Position 1410: 1.3439350841134393e-06
Position 581: 6.74856640787604e-07
Position 549: 4.5632876680236237e-07
Position 239: 3.373756257152583e-07
Position 1342: 2.2334148382683626e-07
Position 459: 1.2681963823985377e-07
Position 309: 1.1821285159982042e-07
Position 573: 1.118795170631993e-07
Position 3159: 7.194289575811261e-08
Position 293: 6.952624227269866e-08
Position 299: 5.6465449030264604e-08
Position 624: 4.1242561051072384e-08
Position 91: 2.9052738843473428e-08
Position 346: 2.9052153743506926e-08
Position 440: 2.85513105539694e-08
Position 608: 2.6116536713492723e-08
Position 522: 2.2597688229115876e-08
Position 463: 2.2306929580524946e-08
Position 593: 2.076633923106822e-08
Position 314: 1.9016524875712488e-08
Position 338: 1.4787797451216586e-08
Position 677: 1.1220716424905135e-08
Position 671: 7.587021846093906e-09
Position 628: 6.284182740155509e-09
Position 384: 6.062163211227648e-09
Position 417: 5.757992290739869e-09
Position 443: 5.3113759260883255e-09
Position 685: 4.1749811749174204e-09
Position 230: 4.162458770080897e-09
Position 537: 4.04340844579817e-09
Position 257: 3.5288576282480746e-09
Position 432: 2.9076461648595594e-09
Position 106: 1.5047926750781704e-09
Position 508: 1.441914208717799e-09
Position 620: 1.307196179311858e-09
Position 673: 1.203378858045672e-09
Position 1293: 1.1359883936373993e-09
Position 331: 1.0880944302128472e-09
Position 1226: 1.0818857958561533e-09
Position 358: 9.824666740898575e-10
Position 130: 8.711086133761924e-10
Position 1150: 6.063401731753953e-10
Position 774: 2.5671500477299274e-10
Position 355: 2.3863179241198737e-10
Position 434: 2.2391330091688036e-10
Position 447: 2.182127116223667e-10
Position 675: 1.631742181138523e-10
Position 322: 1.5048914507328032e-10
Position 169: 1.3552451223250802e-10
Position 343: 1.2774969225983268e-10
Position 371: 7.310083406613012e-11
Position 360: 5.4482067601597906e-11
Position 390: 3.577217224802861e-11
Position 450: 2.5557116742326596e-11
Position 752: 2.4782105861001234e-11
Position 319: 1.9181598592179276e-11
Position 366: 1.1699151409280676e-11
Position 349: 8.111352725666575e-12
Position 148: 2.1278968418529096e-12
Position 368: 3.166320589213532e-13
Position 154: 1.707384036461515e-13
Position 159: 6.327687993496553e-14
Position 373: 2.2871768608696464e-14
Position 156: 1.3503988639470501e-14
Position 142: 1.1593284496782788e-14
Position 378: 8.002103291033271e-15
