Gene = NDUFS4
Position 527: 6.134575965364125e-05
Position 115: 5.9028832505577656e-05
Position 811: 5.7817405725417224e-05
Position 2199: 5.089142507267881e-05
Position 795: 4.542701858265237e-05
Position 1818: 4.2304166832162174e-05
Position 1827: 4.1901579882512496e-05
Position 252: 3.476173358257997e-05
Position 357: 3.392309582874563e-05
Position 1047: 3.277078520516122e-05
Position 661: 2.9975170525984863e-05
Position 37: 2.9505853910066035e-05
Position 833: 2.2352344324616324e-05
Position 643: 1.9356628890099728e-05
Position 692: 1.0334049254881096e-05
Position 163: 9.610862962907396e-06
Position 816: 7.772299431591067e-06
Position 49: 4.863751354173741e-06
Position 271: 4.435033441052131e-06
Position 1189: 4.315495899111574e-06
Position 8114: 3.76962617894727e-06
Position 182: 3.536871796471335e-06
Position 1071: 3.4314171758203303e-06
Position 559: 3.009477864274416e-06
Position 197: 2.7503884096924276e-06
Position 66: 2.701224012665558e-06
Position 842: 2.6667785591001594e-06
Position 85: 2.4273564573199787e-06
Position 552: 2.378151642142896e-06
Position 461: 2.182412124682358e-06
Position 798: 2.1241810482350324e-06
Position 966: 2.0558781621160014e-06
Position 1211: 2.014888973398054e-06
Position 826: 1.4457974565830239e-06
Position 106: 1.427122834917527e-06
Position 69: 1.2422810716931355e-06
Position 368: 1.229488385107664e-06
Position 388: 1.1278138267172124e-06
Position 337: 9.866777028282494e-07
Position 230: 8.537365066177634e-07
Position 573: 7.58989663955756e-07
Position 1575: 7.241654345384068e-07
Position 39: 5.735034829757157e-07
Position 759: 5.353288461753236e-07
Position 340: 5.167310800665379e-07
Position 446: 5.057569894326494e-07
Position 12: 3.463200765012914e-07
Position 562: 1.4215138351957268e-07
Position 762: 1.3538404901166746e-07
Position 496: 8.935299931370998e-08
Position 513: 4.461608952449188e-08
Position 288: 2.4754514089611318e-08
Position 489: 1.5714989212091066e-08
Position 625: 1.7582124481477579e-12
Position 223: 5.512201013619241e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7288: 0.6187473794766067
Position 4371: 0.41995624862599523
Position 4870: 0.3697962855062718
Position 8815: 0.2929089034617368
Position 21694: 0.27684046317387767
Position 8943: 0.25227891937142977
Position 924: 0.18567997129397118
Position 9502: 0.16199997913764555
Position 5877: 0.15257572853833434
Position 3102: 0.12869624106784777
Position 2098: 0.11168428971782496
Position 6695: 0.08577098880328632
Position 13483: 0.06138170904292409
Position 5837: 0.05959173644414345
Position 4346: 0.05344786044154222
Position 8294: 0.05214821526136922
Position 2020: 0.04916743289093397
Position 3929: 0.0360779487087235
Position 16255: 0.03523647577868874
Position 2240: 0.034204149421346454
Position 5789: 0.03265682336147287
Position 4088: 0.030318279460448353
Position 9876: 0.027641336583675024
Position 10498: 0.027545986867910394
Position 584: 0.027185720055458763
Position 14325: 0.024312942104767327
Position 9676: 0.02393588554822338
Position 252: 0.021519319079548762
Position 10073: 0.020815674146037782
Position 6143: 0.019423502041521778
Position 2125: 0.01816553837333039
Position 8690: 0.017554770848783124
Position 3529: 0.016982526286553765
Position 1672: 0.014994906141981271
Position 14675: 0.014909331337527802
Position 13717: 0.014232911041260319
Position 11476: 0.013543821833171986
Position 12972: 0.013150549530384041
Position 7560: 0.010247411957339301
Position 1699: 0.009607671522845392
Position 9117: 0.009583392779115374
Position 10615: 0.008826856245093011
Position 7423: 0.00850884137341351
Position 7085: 0.006292343281998678
Position 2209: 0.0060520584110327754
Position 3949: 0.005811622490957602
Position 2059: 0.005698814361752437
Position 11328: 0.005416694900279313
Position 4417: 0.0052691038707692655
Position 4327: 0.005112956429367556
Position 3815: 0.004974208031365152
Position 7048: 0.00490362573721267
Position 13457: 0.004575243865505698
Position 154: 0.004471529401142958
Position 6958: 0.004389374216612736
Position 11633: 0.004110256428714862
Position 4316: 0.0038948736677660825
Position 5718: 0.003873677942260737
Position 8325: 0.003400400917713668
Position 4004: 0.003353008504097717
Position 864: 0.0032597077951516317
Position 4890: 0.0027578669936277576
Position 7593: 0.0025300499310399655
Position 513: 0.002495395023410184
Position 3902: 0.0022262798707404366
Position 9207: 0.002127081582452856
Position 7992: 0.0019110493760329144
Position 951: 0.0018742573833503318
Position 9404: 0.0017896955612641758
Position 1389: 0.0016073516370260187
Position 4158: 0.001598578309138009
Position 208: 0.0014371699188451717
Position 559: 0.0014255922354569222
Position 1413: 0.0013918237257788445
Position 4093: 0.0013253096400583314
Position 2346: 0.0013020793568257328
Position 10677: 0.0012819289985349998
Position 9227: 0.0012559986418526855
Position 10757: 0.0012328736698800462
Position 6626: 0.001209977043177315
Position 637: 0.001135435255762847
Position 522: 0.0011014356761287532
Position 351: 0.0007642972378525429
Position 3048: 0.0006074576207552966
Position 113: 0.0005529341066033993
Position 3130: 0.0005128397467966125
Position 986: 0.0004892802013156444
Position 4069: 0.0004603551086914871
Position 9129: 0.0004603544644328878
Position 5957: 0.000444608747665034
Position 182: 0.0004356087222570181
Position 4676: 0.00042432941004832866
Position 6308: 0.000415566790637229
Position 2047: 0.000400315972761942
Position 3051: 0.0003903027649088589
Position 1720: 0.0003426574497249887
Position 2916: 0.00033777527099065094
Position 5854: 0.0003012773807434766
Position 4454: 0.0002987679057671054
Position 2144: 0.0002828090287639627
Position 604: 0.000262134761526115
Position 1791: 0.00024901947506688927
Position 3396: 0.00024045343041269386
Position 1954: 0.0002302238590212384
Position 4954: 0.0001492211226585584
Position 1679: 0.00013808908504369584
Position 197: 0.00012565284238343956
Position 2253: 0.00012015274156751667
Position 5968: 0.00011331741877598466
Position 588: 9.141849383382013e-05
Position 3733: 7.607001654328426e-05
Position 1178: 7.540346673122051e-05
Position 5029: 7.238760463288007e-05
Position 1884: 6.960411672612867e-05
Position 296: 6.902173876805082e-05
Position 1487: 6.462865658430618e-05
Position 2022: 6.394445112504303e-05
Position 3473: 6.181361357856176e-05
Position 1166: 5.373107663970295e-05
Position 2886: 3.520826160885029e-05
Position 1726: 3.075258213459549e-05
Position 4761: 2.4682224355858332e-05
Position 1818: 2.1445289219717886e-05
Position 716: 2.1130041041675388e-05
Position 820: 2.09205094737678e-05
Position 382: 1.8231519493273996e-05
Position 1628: 1.811192225751487e-05
Position 1470: 1.590385300575374e-05
Position 746: 1.5629920042510218e-05
Position 1906: 1.3157362987758974e-05
Position 249: 1.2227510263468228e-05
Position 1336: 9.445256607608792e-06
Position 205: 8.984320369123514e-06
Position 1214: 8.824022757883311e-06
Position 3210: 8.20984881844678e-06
Position 376: 8.072396436797638e-06
Position 433: 7.97285283263498e-06
Position 2132: 6.860839916570562e-06
Position 3363: 5.978356458519177e-06
Position 1091: 5.512451904268507e-06
Position 661: 4.654844613108952e-06
Position 525: 4.64994035763897e-06
Position 220: 4.305170066200947e-06
Position 1114: 4.208004284593517e-06
Position 1809: 3.944398319062648e-06
Position 1473: 3.6189380751155932e-06
Position 730: 3.352442268298064e-06
Position 125: 3.200098225400933e-06
Position 936: 3.117477470404749e-06
Position 1797: 2.5386802303839363e-06
Position 687: 2.2758071839265967e-06
Position 811: 2.1560423342814125e-06
Position 1234: 1.7693988586562835e-06
Position 826: 1.3052814777717426e-06
Position 415: 1.232854296382728e-06
Position 265: 1.1282127029014724e-06
Position 426: 9.182228802304386e-07
Position 408: 9.168694430335304e-07
Position 616: 7.567939106912501e-07
Position 673: 4.231078664618609e-07
Position 1150: 3.6476395163127987e-07
Position 331: 2.688522187058149e-07
Position 707: 2.57888631320564e-07
Position 393: 2.3808297561966439e-07
Position 380: 2.0606450354227617e-07
Position 786: 1.7206203722119495e-07
Position 643: 1.4056096334548932e-07
Position 993: 1.0391678950612042e-07
Position 132: 5.6868130167334044e-08
Position 1272: 4.183677106612201e-08
Position 305: 2.214950578344723e-08
Position 1200: 9.93373552453237e-09
Position 833: 3.1077342275588196e-09
Position 301: 9.762429248171559e-10
Position 435: 2.4531492456490886e-10
Position 319: 1.8816752605253022e-10
Position 313: 1.5956056451942443e-10
Position 328: 1.0798743221737409e-10
Position 438: 2.6489871821821355e-11
Position 446: 3.17184129104279e-12
Position 798: 2.119466576973306e-12
Position 80: 5.460902654959454e-15
Position 94: 7.647054191280719e-16
Position 77: 1.7350006553150477e-16
Position 85: 1.2715382240711245e-16
