Gene = PDPN
Position 577: 3.23232304168171e-05
Position 2079: 2.9270010905404722e-05
Position 182: 2.8223215586260423e-05
Position 2794: 2.8049783158307213e-05
Position 549: 2.3478959909223425e-05
Position 200: 2.163109445398202e-05
Position 1047: 1.9319892401262735e-05
Position 785: 1.7024392427558316e-05
Position 584: 1.4395585279396239e-05
Position 173: 1.3796125922644492e-05
Position 259: 1.2425527951324205e-05
Position 2300: 1.1397655256817658e-05
Position 1729: 9.299762490770396e-06
Position 1041: 8.107659890745527e-06
Position 853: 5.665727136404169e-06
Position 632: 5.438462584538183e-06
Position 1223: 4.556553465076481e-06
Position 1076: 4.107907054140755e-06
Position 993: 4.105506754481601e-06
Position 149: 2.836060196678708e-06
Position 850: 2.5400429283218358e-06
Position 1574: 2.168905343238968e-06
Position 830: 2.0480948906859195e-06
Position 1181: 1.872308917477226e-06
Position 1060: 9.01645549923419e-07
Position 752: 8.305041568576131e-07
Position 737: 6.305619428452942e-07
Position 293: 4.238587130065099e-07
Position 777: 2.675669942575226e-07
Position 278: 1.625733488886574e-07
Position 361: 1.307067788076037e-07
Position 805: 1.1583397550324324e-07
Position 905: 9.941872723161831e-08
Position 912: 9.76909401336008e-08
Position 1288: 9.29302002188245e-08
Position 1231: 7.064691177029811e-08
Position 889: 7.040160964560141e-08
Position 884: 6.210741885452238e-08
Position 267: 5.200979985722528e-08
Position 232: 3.1231645943885805e-08
Position 918: 3.0030832417520995e-08
Position 407: 1.8092008165890764e-08
Position 336: 1.525906527612801e-08
Position 261: 1.1152634629502068e-08
Position 160: 9.598406364825534e-09
Position 635: 7.913535629913862e-09
Position 1006: 5.868665235755675e-09
Position 376: 5.045038389309047e-09
Position 334: 4.380955608913439e-09
Position 747: 2.5156623778134757e-09
Position 689: 2.4954984549351637e-09
Position 945: 1.369807765254865e-09
Position 1210: 1.2024738037102548e-09
Position 1063: 1.158838888023722e-09
Position 942: 2.1543166084324345e-10
Position 640: 7.664285809459498e-13
Position 686: 3.548813479329162e-13
Position 646: 2.970517801228482e-13
Position 682: 1.8456428743985702e-13
Position 652: 1.139270142758836e-14
