Gene = PSAT1
Position 26781: 0.001339650860987657
Position 26923: 0.0013356632282187717
Position 23593: 0.0012775404433157341
Position 21997: 0.0012638748250989181
Position 24082: 0.0011903099133821486
Position 21941: 0.0011625394439475488
Position 21024: 0.001102776947236648
Position 3002: 0.0010445392773759752
Position 15941: 0.0009702466853842725
Position 1817: 0.000915178587146588
Position 15974: 0.0009146585964359445
Position 1047: 0.0008779020422145143
Position 3230: 0.0008669870062121932
Position 543: 0.0008182920858139588
Position 855: 0.0006680285674635463
Position 24103: 0.0006269668358232433
Position 8399: 0.0006257391098550455
Position 623: 0.0006144441187824558
Position 965: 0.0005963368620256987
Position 4211: 0.000559035919006909
Position 1362: 0.000547307635640491
Position 1214: 0.0005403740440839986
Position 13951: 0.00047834780555733124
Position 1122: 0.00046683811172174624
Position 788: 0.00045870678807062874
Position 22065: 0.00039208344500239723
Position 21535: 0.00036402620649291124
Position 14013: 0.00033969023297556746
Position 1169: 0.0003349572840474846
Position 2846: 0.00033011164507350867
Position 4516: 0.0003162741293586433
Position 1306: 0.0003061065395895948
Position 21553: 0.0002650053097831623
Position 2924: 0.0002538523657470535
Position 1844: 0.00025212598675529283
Position 21275: 0.00023775037927608008
Position 21252: 0.00022685266092066454
Position 1353: 0.00020728286178151465
Position 278: 0.00019356071640556273
Position 4647: 0.00018992474513489363
Position 14928: 0.0001775105311041901
Position 344: 0.00015988820901434916
Position 22689: 0.0001280132369295541
Position 1968: 0.00012503093969202129
Position 23973: 0.00010535859011155617
Position 5125: 9.64133352606565e-05
Position 1691: 9.371537915439705e-05
Position 3244: 9.241125603627465e-05
Position 18461: 6.398757611737785e-05
Position 275: 2.9862784641590826e-05
Position 16546: 2.431643582616084e-05
Position 4975: 2.3146550709597037e-05
Position 3046: 2.0295427799167152e-05
Position 4947: 1.8932542727907914e-05
Position 377: 1.714537901810143e-05
Position 1655: 1.6311109039753955e-05
Position 5104: 1.568646724681044e-05
Position 2965: 1.269971631036314e-05
Position 1102: 1.1980368955083352e-05
Position 608: 9.861164993439839e-06
Position 13250: 7.846333261640295e-06
Position 309: 7.80434576344001e-06
Position 12026: 7.486590336521776e-06
Position 13215: 6.918144880067502e-06
Position 1007: 6.5762396362026704e-06
Position 16334: 6.566464074608302e-06
Position 13304: 6.552790901152455e-06
Position 13492: 6.460108154667976e-06
Position 5139: 6.41382408182874e-06
Position 15738: 4.550730478026993e-06
Position 807: 4.206195141104426e-06
Position 13421: 3.927587827702297e-06
Position 288: 3.89257173307366e-06
Position 15304: 3.878298347953882e-06
Position 12995: 3.5441673105765517e-06
Position 302: 3.2499790590743705e-06
Position 12539: 2.7427931134578244e-06
Position 2631: 2.5431668779206635e-06
Position 2554: 2.0899268476965463e-06
Position 2551: 2.030525450533742e-06
Position 3364: 1.986809047181036e-06
Position 11564: 1.8056035929755514e-06
Position 636: 1.5904686155432378e-06
Position 534: 9.511736526852468e-07
Position 735: 6.992267056549546e-07
Position 881: 5.300961574212255e-07
Position 321: 5.266722089203156e-07
Position 389: 5.083883553349762e-07
Position 660: 4.6870330395348103e-07
Position 571: 4.575824195872947e-07
Position 494: 3.5857482095640674e-07
Position 1770: 3.3082364635316116e-07
Position 1412: 3.295952487539538e-07
Position 696: 2.899351505540485e-07
Position 488: 2.566591361989668e-07
Position 5337: 2.407683631147465e-07
Position 373: 2.0915678585887644e-07
Position 759: 1.1263231762510961e-07
Position 1372: 1.0799623008116611e-07
Position 1236: 7.181904821810858e-08
Position 708: 6.931683527039008e-08
Position 1259: 5.63816142725154e-08
Position 926: 3.517218916709029e-08
Position 1091: 3.3568712356328896e-08
Position 6219: 3.1492589025654835e-08
Position 159: 2.9741965102249544e-08
Position 550: 2.8196916568530073e-08
Position 712: 2.529983701750901e-08
Position 643: 2.0121020621175157e-08
Position 1391: 1.839256570100151e-08
Position 165: 1.5842601662215087e-08
Position 115: 4.169302412921352e-09
Position 330: 3.471349926466294e-09
Position 1147: 1.2306855289521954e-09
Position 81: 1.1722191653334795e-09
Position 128: 7.762664876196677e-10
Position 132: 5.2778944996044e-10
Position 155: 3.946950914951459e-10
Position 317: 3.2264723616807157e-10
Position 172: 1.2683798012907362e-10
Position 142: 3.7971613963713564e-11
Position 85: 2.107320162480231e-11
Position 581: 1.7287729961849546e-11
